,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,07,02
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,2022,07,02
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,07,02
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,-,0.09000000357627869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09000000357627869,2022,07,02
4,5,310,Phayao,Northern,19.13333333,99.9,-,-,-,-,-,0.7099999785423279,-,-,-,-,-,-,-,0.20000000298023224,2.640000104904175,-,-,-,-,-,-,-,1.2999999523162842,-,4.850000381469727,2022,07,02
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,07,02
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.059999942779541,-,-,-,-,-,-,-,-,-,3.059999942779541,2022,07,02
7,8,331,Nan,Northern,18.77972222,100.7777778,-,-,-,-,-,-,-,-,-,-,-,0.3799999952316284,-,2.619999885559082,-,-,-,-,1.2799999713897705,-,-,-,-,-,4.279999732971191,2022,07,02
8,9,333,Nan (1),Northern,18.86666667,100.75,-,-,-,-,-,-,-,-,-,0.8999999761581421,-,-,-,8.710000038146973,-,-,-,-,-,-,-,-,-,-,9.609999656677246,2022,07,02
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,-,-,-,0.009999999776482582,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.1100000143051147,2022,07,02
