,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18756911158561707,-,-,0.18756911158561707,2022,06,10
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,0.032682839781045914,0.04940786212682724,-,-,-,0.04940786212682724,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.8621296882629395,-,-,2.026311159133911,2022,06,10
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
4,5,310,Phayao,Northern,19.13333333,99.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8097222447395325,1.864593505859375,-,-,2.6743156909942627,2022,06,10
7,8,331,Nan,Northern,18.77972222,100.7777778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
8,9,333,Nan (1),Northern,18.86666667,100.75,-,-,-,-,-,-,-,-,-,-,-,-,0.039830680936574936,-,-,-,-,-,-,-,-,-,-,-,0.039830680936574936,2022,06,10
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,-,-,-,-,-,-,-,-,-,-,1.3614871501922607,0.09048986434936523,0.03913524001836777,-,-,-,-,-,-,-,-,-,-,-,1.491112232208252,2022,06,10
11,12,329,Lamphun,Northern,18.56666667,99.03333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
12,13,328,Lampang,Northern,18.33333333,99.51666667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
13,14,334,Lampang (1),Northern,18.31666667,99.28333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
14,15,324,Thoen,Northern,17.63661111,99.24475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
15,16,330,Phrae,Northern,18.16666667,100.1666667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
16,17,351,Uttaradit,Northern,17.61666667,100.1000028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
17,18,372,Sukhothai,Northern,17.10611111,99.8,0.1812366396188736,0.12111417204141617,-,-,-,0.12111417204141617,-,-,-,-,-,-,-,-,0.7008748054504395,0.08579100668430328,0.1878124326467514,0.10923575609922409,-,-,-,-,-,-,1.68841552734375,2022,06,10
18,19,373,Si Samrong (1),Northern,17.77361111,99.24944444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
19,20,377,Bhumibol Dam,Northern,17.24391667,99.00252778,0.03616743162274361,0.032361675053834915,-,-,-,0.032361675053834915,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.13705821335315704,2022,06,10
20,21,376,Tak,Northern,16.87836111,99.14336111,0.11544293165206909,0.1320057213306427,-,-,-,0.1320057213306427,-,-,-,-,-,-,-,-,-,-,2.590817451477051,-,-,-,-,-,-,-,3.085714817047119,2022,06,10
21,22,375,Mae Sot,Northern,16.65916667,98.55086111,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1768556535243988,0.5904719829559326,0.4574691653251648,-,-,-,-,-,-,-,-,1.2247967720031738,2022,06,10
22,23,385,Umphang (2),Northern,16.02472222,98.86444444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14447255432605743,-,-,0.14447255432605743,2022,06,10
23,24,387,Doi Muser (1),Northern,16.75,98.93333611,0.12717749178409576,0.12515318393707275,-,-,-,0.12515318393707275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5046613216400146,2022,06,10
24,25,378,Phitsanulok,Northern,16.79622222,100.2759444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5069513916969299,-,-,2.9816248416900635,2.4095242023468018,0.738730251789093,0.23297539353370667,0.3521915078163147,-,-,7.2219977378845215,2022,06,10
25,26,374,Lom Sak (2),Northern,16.77363889,101.2494722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.30940333008766174,0.9783948659896851,1.251860499382019,2.0098233222961426,0.9190073609352112,0.450888454914093,0.2541830837726593,6.173561096191406,2022,06,10
26,27,379,Phetchabun,Northern,16.43333611,101.15,0.1934264451265335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1431601196527481,-,1.4326260089874268,-,0.8390371203422546,-,-,2.801676034927368,2022,06,10
27,28,413,Wichian Buri (2),Northern,15.65694444,101.1083333,0.18256668746471405,0.18235346674919128,-,-,-,0.18235346674919128,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7298402786254883,2022,06,10
28,29,380,Kamphaeng Phet,Northern,16.48680556,99.52697222,0.1263527274131775,0.09165331721305847,-,-,-,0.09165331721305847,-,-,-,-,-,-,-,1.0939908027648926,1.2185540199279785,2.425600290298462,1.0120501518249512,0.11103098094463348,1.460671305656433,0.663798987865448,0.3091043531894684,0.11231508105993271,-,-,8.843127250671387,2022,06,10
29,30,386,Phicit (1),Northern,16.33861111,100.3671111,0.3085099458694458,0.2899838984012604,-,-,-,0.2899838984012604,-,-,-,-,-,-,-,-,-,-,-,-,0.08596844971179962,1.23599112033844,0.5722732543945312,0.6551583409309387,0.24311423301696777,0.16002942621707916,4.149522304534912,2022,06,10
30,31,352,Nong Khai,Northeastern,17.86716667,102.7330278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
31,32,353,Loei,Northeastern,17.45,101.7333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
32,33,350,Loei (1),Northeastern,17.4,101.7333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
33,34,354,Udon Thani,Northeastern,17.38333333,102.8,-,-,-,-,-,-,-,-,-,-,-,0.363803505897522,-,0.7184845805168152,0.3737734854221344,0.9075011014938354,0.25908592343330383,-,-,-,-,-,-,-,2.6226484775543213,2022,06,10
34,35,357,Nakhon Phanom,Northeastern,17.41083333,104.7825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2022,06,10
