,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,0.21172727644443512,0.4654378294944763,1.9444949626922607,2.623081684112549,0.21172727644443512,0.4654378294944763,1.9444949626922607,2.623081684112549,2.654785633087158,3.273541212081909,-,-,-,-,-,-,-,-,-,-,-,-,-,16.417810440063477,2022,07,01
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,1.9686862230300903,2.2050747871398926,2.059798240661621,2.8764259815216064,0.5682908892631531,2.2050747871398926,2.059798240661621,2.8764259815216064,0.5682908892631531,0.8056849837303162,0.3882698118686676,0.11411949247121811,-,-,-,-,-,-,-,-,-,-,-,-,20.664627075195312,2022,07,01
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,4.067262172698975,1.778159499168396,-,-,-,1.778159499168396,-,-,-,-,-,2.2009735107421875,2.0262551307678223,0.6380148530006409,0.348008394241333,1.0609186887741089,-,-,-,-,0.35436129570007324,0.39128097891807556,0.6083338260650635,-,19.31899070739746,2022,07,01
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,4.4358086585998535,3.4550771713256836,1.6987758874893188,-,-,3.4550771713256836,1.6987758874893188,-,-,-,-,2.9701545238494873,1.0954692363739014,1.0790369510650635,0.211102694272995,0.5532289743423462,-,-,-,0.14537037909030914,-,0.17086130380630493,0.34524768590927124,-,25.749794006347656,2022,07,01
4,5,310,Phayao,Northern,19.13333333,99.9,0.4995937943458557,-,-,-,-,-,-,-,-,-,-,-,-,0.1125795990228653,-,0.0465276837348938,-,-,-,-,-,-,-,-,1.158294916152954,2022,07,01
5,6,327,Chiang Mai,Northern,18.79,98.97694444,4.048007011413574,1.5165414810180664,2.002976417541504,2.6821634769439697,3.5914759635925293,1.5165414810180664,2.002976417541504,2.6821634769439697,3.5914759635925293,1.4265528917312622,0.5393908619880676,-,-,-,-,-,-,-,-,-,-,-,-,-,29.648269653320312,2022,07,01
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,1.5449755191802979,4.41975736618042,7.030420303344727,7.29427433013916,1.5449755191802979,4.41975736618042,7.030420303344727,7.29427433013916,4.5948638916015625,1.5553308725357056,-,-,2.667774200439453,2.554943084716797,1.61976158618927,0.20412029325962067,0.19138839840888977,-,-,-,-,-,1.0019346475601196,54.968971252441406,2022,07,01
7,8,331,Nan,Northern,18.77972222,100.7777778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.32387104630470276,0.3739347755908966,-,0.2128572016954422,0.2840524911880493,0.21811267733573914,-,1.4128282070159912,2022,07,01
8,9,333,Nan (1),Northern,18.86666667,100.75,0.2702503204345703,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.039053402841091156,-,0.21795617043972015,0.25299739837646484,0.029403550550341606,0.2104828655719757,0.34507128596305847,0.2954992949962616,-,1.930964708328247,2022,07,01
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06052212789654732,0.16072183847427368,0.2634497284889221,0.2579404413700104,0.058187875896692276,-,-,-,-,0.8008220791816711,2022,07,01
