,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
4,5,310,Phayao,Northern,19.13333333,99.9,-,-,-,-,-,-,-,-,0.8999999761581421,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.07999,2021,08,21
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
7,8,331,Nan,Northern,18.77972222,100.7777778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
8,9,333,Nan (1),Northern,18.86666667,100.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
11,12,329,Lamphun,Northern,18.56666667,99.03333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
12,13,328,Lampang,Northern,18.33333333,99.51666667,-,-,-,-,-,-,-,-,13.539999961853027,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-186.44,2021,08,21
13,14,334,Lampang (1),Northern,18.31666667,99.28333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
14,15,324,Thoen,Northern,17.63661111,99.24475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
15,16,330,Phrae,Northern,18.16666667,100.1666667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
16,17,351,Uttaradit,Northern,17.61666667,100.1000028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
17,18,372,Sukhothai,Northern,17.10611111,99.8,-,-,-,-,-,-,-,-,-,-,-,-,0.49000000953674316,1.4700000286102295,-,0.5299999713897705,-99.99,-,-99.99,-,-,-,-,-,-197.48999,2021,08,21
18,19,373,Si Samrong (1),Northern,17.77361111,99.24944444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
19,20,377,Bhumibol Dam,Northern,17.24391667,99.00252778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-199.98,2021,08,21
20,21,376,Tak,Northern,16.87836111,99.14336111,-,-,-,-,-,-,-,-,0.6100000143051147,-,-,-,2.9600000381469727,2.430000066757202,-,-,-99.99,-,-99.99,-,-,-,-,-,-193.98,2021,08,21
21,22,375,Mae Sot,Northern,16.65916667,98.55086111,-,-,-,-,-,-,-,-,2.7300000190734863,0.25999999046325684,0.49000000953674316,-,3.7699999809265137,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-192.73,2021,08,21
22,23,385,Umphang (2),Northern,16.02472222,98.86444444,-,-,-,-,-,-,-,-,-,-,-,-,3.559999942779541,10.5600004196167,-,2.359999895095825,-99.99,-,-99.99,-,-,-,-,-,-183.5,2021,08,21
23,24,387,Doi Muser (1),Northern,16.75,98.93333611,-,-,-,-,-,-,-,-,-,-,-,-,4.320000171661377,1.2100000381469727,-,-,-99.99,-,-99.99,-,-,-,-,-,-194.45,2021,08,21
24,25,378,Phitsanulok,Northern,16.79622222,100.2759444,-,-,-,-,-,-,-,-,-,-,-,0.6600000262260437,5.309999942779541,4.860000133514404,-,-,-99.99,-,-99.99,-,-,-,-,-,-189.15,2021,08,21
25,26,374,Lom Sak (2),Northern,16.77363889,101.2494722,-,-,-,-,-,-,-,-,-,-,-,3.0899999141693115,1.0499999523162842,1.4700000286102295,-,-,-99.99,-,-99.99,-,-,-,-,-,-194.37,2021,08,21
26,27,379,Phetchabun,Northern,16.43333611,101.15,-,-,-,-,-,-,-,-,-,0.3100000023841858,8.359999656677246,0.03999999910593033,-,-,-,-,-99.99,-,-99.99,-,-,-,-,-,-191.26999,2021,08,21
