,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,0.9700000286102295,-,-,-,-,1.9800000190734863,4.920000076293945,3.8399999141693115,1.2300000190734863,7.269999980926514,2.859999895095825,0.5600000023841858,0.8999999761581421,-,24.530000686645508,2020,09,23
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,6.210000038146973,-,-,-,-,-,-,-,-,-,0.23000000417232513,0.6100000143051147,-,-,-,-,-,-,-,-,-,-,2.109999895095825,6.630000114440918,15.789999961853027,2020,09,23
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,-,-,-,-,-,-,-,-,-,-,0.23000000417232513,2.569999933242798,13.539999961853027,-,-,-,4.409999847412109,-,-,-,-,-,-,-,20.75,2020,09,23
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,29.209999084472656,-,-,-,-,-,-,-,-,-,-,3.7799999713897705,3.490000009536743,0.07999999821186066,-,1.2400000095367432,2.5399999618530273,2.509999990463257,6.670000076293945,-,-,-,-,-,49.52000045776367,2020,09,23
4,5,310,Phayao,Northern,19.13333333,99.9,-,-,-,-,-,-,-,-,-,3.4600000381469727,-,-,0.10999999940395355,3.950000047683716,6.21999979019165,-,-,-,-,-,-,-,-,-,13.739999771118164,2020,09,23
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,1.2799999713897705,-,0.3799999952316284,2.3499999046325684,-,-,-,0.07999999821186066,1.600000023841858,0.23000000417232513,-,-,-,-,-,-,2.940000057220459,0.6200000047683716,9.479999542236328,2020,09,23
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,0.6499999761581421,-,-,-,-,-,-,-,-,-,-,4.639999866485596,3.9700000286102295,2.0399999618530273,13.920000076293945,9.989999771118164,7.940000057220459,1.25,-,-,-,-,-,0.11999999731779099,44.519996643066406,2020,09,23
7,8,331,Nan,Northern,18.77972222,100.7777778,1.590000033378601,-,-,-,-,-,-,-,-,-,0.9700000286102295,4.519999980926514,0.10999999940395355,0.2199999988079071,-,-,-,-,-,-,-,0.009999999776482582,-,-,7.420000076293945,2020,09,23
8,9,333,Nan (1),Northern,18.86666667,100.75,0.4099999964237213,-,-,-,-,-,-,-,-,-,-,4.900000095367432,-,-,-,-,-,-,-,-,-,-,-,-,5.309999942779541,2020,09,23
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,3.390000104904175,-,-,-,-,-,4.900000095367432,13.140000343322754,-,0.8999999761581421,-,2.2200000286102295,4.010000228881836,-,-,5.480000019073486,-,5.579999923706055,1.190000057220459,-,40.810001373291016,2020,09,23
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,-,-,-,-,0.07000000029802322,-,-,-,-,-,-,-,3.2300000190734863,-,-,0.38999998569488525,2.3399999141693115,-,2.2799999713897705,-,2.0399999618530273,2.2799999713897705,-,-,12.629999160766602,2020,09,23
11,12,329,Lamphun,Northern,18.56666667,99.03333333,-,-,-,-,-,-,-,2.2300000190734863,2.569999933242798,0.5,0.23000000417232513,-,-,0.07999999821186066,0.07000000029802322,-,-,-,-,-,2.069999933242798,6.269999980926514,1.4800000190734863,1.8600000143051147,17.360000610351562,2020,09,23
12,13,328,Lampang,Northern,18.33333333,99.51666667,-,-,-,-,-,-,0.46000000834465027,1.0700000524520874,2.640000104904175,4.489999771118164,-,-,0.4300000071525574,-,-,-,-,-,-,-,1.8899999856948853,-,-,-,10.980000495910645,2020,09,23
13,14,334,Lampang (1),Northern,18.31666667,99.28333333,-,-,-,-,-,-,0.7099999785423279,2.2300000190734863,6.989999771118164,2.109999895095825,0.9900000095367432,-,-,-,-,-,-,-,-,-,0.47999998927116394,3.4100000858306885,-,-,16.920000076293945,2020,09,23
14,15,324,Thoen,Northern,17.63661111,99.24475,-,-,-,-,-,-,-,-,-,-,-,0.11999999731779099,-,-,-,0.2199999988079071,3.390000104904175,10.119999885559082,7.559999942779541,1.9800000190734863,-,-,-,-,23.389999389648438,2020,09,23
15,16,330,Phrae,Northern,18.16666667,100.1666667,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,-,-,0.7200000286102295,-,-,-,-,-,-,-,-,-,3.059999942779541,3.880000114440918,2020,09,23
16,17,351,Uttaradit,Northern,17.61666667,100.1000028,-,-,-,-,-,-,-,-,-,-,-,-,2.3399999141693115,1.8300000429153442,6.630000114440918,0.5,7.300000190734863,0.8899999856948853,-,-,-,-,-,-,19.489999771118164,2020,09,23
17,18,372,Sukhothai,Northern,17.10611111,99.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.069999933242798,16.65999984741211,11.729999542236328,-,-,-,-,-,-,-,30.459999084472656,2020,09,23
18,19,373,Si Samrong (1),Northern,17.77361111,99.24944444,-,-,-,-,-,-,-,-,-,5.670000076293945,-,2.430000066757202,-,-,-,-,0.7099999785423279,7.429999828338623,10.890000343322754,6.429999828338623,-,-,-,-,33.560001373291016,2020,09,23
19,20,377,Bhumibol Dam,Northern,17.24391667,99.00252778,-,-,-,-,-,-,-,-,-,-,-,1.4600000381469727,0.4399999976158142,-,-,3.7899999618530273,12.649999618530273,8.0,7.389999866485596,-,-,-,-,-,33.72999954223633,2020,09,23
20,21,376,Tak,Northern,16.87836111,99.14336111,-,-,-,-,-,-,-,-,-,-,-,-,3.309999942779541,-,-,2.240000009536743,9.199999809265137,4.639999866485596,1.090000033378601,0.07000000029802322,-,-,-,-,20.549999237060547,2020,09,23
21,22,375,Mae Sot,Northern,16.65916667,98.55086111,-,-,-,-,-,-,-,-,-,-,-,-,5.829999923706055,3.390000104904175,0.009999999776482582,-,2.369999885559082,6.5,1.6299999952316284,0.4399999976158142,-,0.75,-,-,20.920000076293945,2020,09,23
22,23,385,Umphang (2),Northern,16.02472222,98.86444444,-,-,-,-,-,-,-,-,0.7099999785423279,2.7100000381469727,2.0899999141693115,9.380000114440918,-,-,-,-,-,-,5.070000171661377,-,-,2.130000114440918,-,-,22.09000015258789,2020,09,23
23,24,387,Doi Muser (1),Northern,16.75,98.93333611,-,-,-,-,-,-,-,-,-,-,-,-,8.100000381469727,0.6800000071525574,-,2.930000066757202,2.049999952316284,5.949999809265137,0.8600000143051147,-,-,-,-,-,20.57000160217285,2020,09,23
24,25,378,Phitsanulok,Northern,16.79622222,100.2759444,-,-,-,-,-,-,-,-,0.9700000286102295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9700000286102295,2020,09,23
25,26,374,Lom Sak (2),Northern,16.77363889,101.2494722,-,-,-,-,-,3.2200000286102295,2.609999895095825,7.510000228881836,3.0999999046325684,-,1.2799999713897705,-,-,-,-,-,-,-,-,-,-,-,-,-,17.720001220703125,2020,09,23
26,27,379,Phetchabun,Northern,16.43333611,101.15,-,-,-,-,-,-,7.300000190734863,14.59000015258789,4.300000190734863,3.6700000762939453,0.6499999761581421,-,1.7300000190734863,-,-,1.659999966621399,-,-,-,-,-,-,-,-,33.89999771118164,2020,09,23
27,28,413,Wichian Buri (2),Northern,15.65694444,101.1083333,-,-,-,-,0.3400000035762787,5.940000057220459,0.800000011920929,0.3400000035762787,5.119999885559082,-,-,-,0.14000000059604645,-,-,-,-,-,-,-,-,-,-,-,12.680001258850098,2020,09,23
28,29,380,Kamphaeng Phet,Northern,16.48680556,99.52697222,-,-,-,-,-,-,-,-,-,3.490000009536743,4.170000076293945,-,-,-,-,0.2199999988079071,-,0.5899999737739563,-,-,-,1.350000023841858,-,-,9.819999694824219,2020,09,23
29,30,386,Phicit (1),Northern,16.33861111,100.3671111,-,-,-,-,-,-,-,-,5.449999809265137,4.699999809265137,10.25,-,-,0.7699999809265137,-,-,-,-,-,-,-,-,-,-,21.170000076293945,2020,09,23
30,31,352,Nong Khai,Northeastern,17.86716667,102.7330278,2.3399999141693115,-,-,-,4.059999942779541,-,-,-,-,0.07000000029802322,-,-,-,-,-,-,-,-,-,-,-,-,2.319999933242798,2.7799999713897705,11.569999694824219,2020,09,23
31,32,353,Loei,Northeastern,17.45,101.7333333,-,-,-,-,3.6500000953674316,7.639999866485596,0.05999999865889549,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.350000381469727,2020,09,23
32,33,350,Loei (1),Northeastern,17.4,101.7333333,-,-,-,-,3.5899999141693115,6.130000114440918,0.36000001430511475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.079999923706055,2020,09,23
33,34,354,Udon Thani,Northeastern,17.38333333,102.8,-,-,-,-,1.7400000095367432,9.770000457763672,-,-,2.1700000762939453,-,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,1.2400000095367432,1.8300000429153442,-,16.850000381469727,2020,09,23
34,35,357,Nakhon Phanom,Northeastern,17.41083333,104.7825,-,-,-,-,-,-,-,-,-,-,-,-,5.480000019073486,-,-,-,-,-,-,-,-,-,-,-,5.480000019073486,2020,09,23
