,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,1.3899999856948853,-,0.23999999463558197,-,-,-,-,-,-,-,-,-,-,-,-,1.6299999952316284,2020,09,14
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,2020,09,14
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,-,-,-,-,-,-,-,4.789999961853027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.789999961853027,2020,09,14
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,-,-,-,-,-,-,-,-,4.010000228881836,1.3700000047683716,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.380000114440918,2020,09,14
4,5,310,Phayao,Northern,19.13333333,99.9,-,-,-,-,-,-,-,0.800000011920929,-,0.41999998688697815,0.009999999776482582,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2300000190734863,2020,09,14
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,-,-,0.029999999329447746,-,-,-,-,-,-,-,-,-,-,-,-,-,0.029999999329447746,2020,09,14
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,0.14000000059604645,1.9800000190734863,-,-,-,3.1700000762939453,1.2400000095367432,-,-,-,-,-,-,-,-,-,-,-,6.529999732971191,2020,09,14
7,8,331,Nan,Northern,18.77972222,100.7777778,-,0.23999999463558197,-,-,-,-,-,-,-,-,-,-,0.8999999761581421,-,-,-,-,-,-,-,-,-,-,-,1.1399999856948853,2020,09,14
8,9,333,Nan (1),Northern,18.86666667,100.75,-,0.3799999952316284,-,1.9800000190734863,1.3700000047683716,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7300000190734863,2020,09,14
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,-,-,-,-,-,-,-,-,4.010000228881836,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.110000133514404,2020,09,14
11,12,329,Lamphun,Northern,18.56666667,99.03333333,-,-,-,-,-,2.0199999809265137,5.75,1.340000033378601,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.109999656677246,2020,09,14
12,13,328,Lampang,Northern,18.33333333,99.51666667,-,-,-,1.1399999856948853,0.8899999856948853,1.3700000047683716,-,-,-,-,1.2300000190734863,-,-,-,-,-,-,-,-,-,-,-,-,-,4.630000114440918,2020,09,14
13,14,334,Lampang (1),Northern,18.31666667,99.28333333,-,-,-,-,-,6.760000228881836,-,-,-,-,-,-,-,-,-,-,-,-,0.47999998927116394,-,-,-,-,-,7.240000247955322,2020,09,14
14,15,324,Thoen,Northern,17.63661111,99.24475,-,-,-,0.6299999952316284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.109999656677246,6.429999828338623,-,2.2300000190734863,-,17.399999618530273,2020,09,14
15,16,330,Phrae,Northern,18.16666667,100.1666667,-,-,-,3.319999933242798,-,-,-,-,-,-,-,-,-,0.49000000953674316,3.880000114440918,0.5,-,-,-,-,-,-,-,-,8.190000534057617,2020,09,14
16,17,351,Uttaradit,Northern,17.61666667,100.1000028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03999999910593033,0.9399999976158142,-,-,-,-,-,-,-,0.9800000190734863,2020,09,14
17,18,372,Sukhothai,Northern,17.10611111,99.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5299999713897705,-,-,6.179999828338623,-,-,7.710000038146973,2020,09,14
18,19,373,Si Samrong (1),Northern,17.77361111,99.24944444,-,-,5.480000019073486,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.4800000190734863,6.429999828338623,0.25,1.0700000524520874,0.46000000834465027,17.26999855041504,2020,09,14
19,20,377,Bhumibol Dam,Northern,17.24391667,99.00252778,-,-,-,-,-,-,-,-,-,-,1.9800000190734863,-,-,-,-,-,-,-,-,5.789999961853027,-,-,-,-,7.769999980926514,2020,09,14
20,21,376,Tak,Northern,16.87836111,99.14336111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
21,22,375,Mae Sot,Northern,16.65916667,98.55086111,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6700000166893005,-,-,-,-,-,-,-,-,-,-,0.6700000166893005,2020,09,14
22,23,385,Umphang (2),Northern,16.02472222,98.86444444,-,-,-,-,-,-,-,-,-,-,-,0.23999999463558197,-,-,-,-,-,-,2.859999895095825,-,-,-,-,-,3.0999999046325684,2020,09,14
23,24,387,Doi Muser (1),Northern,16.75,98.93333611,-,-,-,-,-,-,-,-,-,-,-,-,-,1.7400000095367432,-,-,-,-,-,-,-,-,-,-,1.7400000095367432,2020,09,14
24,25,378,Phitsanulok,Northern,16.79622222,100.2759444,-,-,-,-,-,-,-,-,-,-,2.0199999809265137,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0199999809265137,2020,09,14
25,26,374,Lom Sak (2),Northern,16.77363889,101.2494722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
26,27,379,Phetchabun,Northern,16.43333611,101.15,-,-,-,-,-,-,-,-,2.1700000762939453,0.009999999776482582,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.180000066757202,2020,09,14
27,28,413,Wichian Buri (2),Northern,15.65694444,101.1083333,-,-,-,-,-,-,-,-,7.610000133514404,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.610000133514404,2020,09,14
28,29,380,Kamphaeng Phet,Northern,16.48680556,99.52697222,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.950000047683716,-,-,-,-,-,-,3.950000047683716,2020,09,14
29,30,386,Phicit (1),Northern,16.33861111,100.3671111,-,-,-,-,-,-,-,-,-,1.1200000047683716,0.8999999761581421,-,-,-,-,3.869999885559082,-,0.03999999910593033,-,-,-,-,-,-,5.929999828338623,2020,09,14
30,31,352,Nong Khai,Northeastern,17.86716667,102.7330278,5.480000019073486,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.2200000286102295,2.2200000286102295,9.920000076293945,2020,09,14
31,32,353,Loei,Northeastern,17.45,101.7333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
32,33,350,Loei (1),Northeastern,17.4,101.7333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
33,34,354,Udon Thani,Northeastern,17.38333333,102.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
34,35,357,Nakhon Phanom,Northeastern,17.41083333,104.7825,-,-,-,-,-,-,3.390000104904175,-,-,-,3.930000066757202,-,-,-,-,-,-,-,-,-,-,-,-,-,7.320000171661377,2020,09,14
35,36,358,Nakhon Phanom (1),Northeastern,17.44305556,104.7736111,-,-,-,-,0.029999999329447746,-,-,-,-,-,15.539999961853027,-,-,-,-,-,-,-,-,-,-,-,-,-,15.569999694824219,2020,09,14
36,37,356,Sakon Nakhon,Northeastern,17.15000278,104.1333361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
37,38,355,Sakon Nakhon (1),Northeastern,17.12502778,104.061,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
38,39,360,Nong Bua Lumphu,Northeastern,17.2325,102.4294444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,14
39,40,383,Mukdahan,Northeastern,16.54955556,104.7308889,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0399999618530273,-,-,-,-,-,-,-,-,10.670000076293945,-,11.710000038146973,2020,09,14
40,41,381,Khon Kaen,Northeastern,16.46111111,102.7897222,-,-,-,-,-,-,-,-,-,-,8.989999771118164,-,-,-,-,-,-,-,-,-,-,-,-,-,8.989999771118164,2020,09,14
41,42,384,Tha Pra (1),Northeastern,16.333,102.8166667,-,-,-,-,-,-,-,-,-,5.070000171661377,0.2800000011920929,-,-,-,-,-,-,-,-,-,-,-,-,-,5.350000381469727,2020,09,14
42,43,382,Kosum Phisai (2),Northeastern,16.24722222,103.0680556,-,-,-,-,-,-,-,13.539999961853027,2.490000009536743,0.10999999940395355,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.14000129699707,2020,09,14
43,44,390,Kamalasai (2),Northeastern,16.3325,103.5883333,1.1299999952316284,-,-,-,-,-,-,3.490000009536743,1.4500000476837158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.070000171661377,2020,09,14
44,45,405,Roi Et,Northeastern,16.05000028,103.68333359999998,-,-,-,-,-,-,-,-,-,-,-,-,-,1.590000033378601,4.099999904632568,0.4099999964237213,-,-,-,-,-,-,-,-,6.099999904632568,2020,09,14
45,46,404,Roi Et (1),Northeastern,16.07322222,103.6084444,-,-,-,-,-,-,-,-,-,-,-,-,-,1.590000033378601,3.9200000762939453,0.5,-,-,-,-,-,-,-,0.10999999940395355,6.12000036239624,2020,09,14
46,47,403,Chaiyaphum,Northeastern,15.80000028,102.0333336,-,-,-,-,-,-,-,-,-,3.559999942779541,0.47999998927116394,-,-,-,-,-,-,-,-,-,-,-,-,0.6399999856948853,4.679999828338623,2020,09,14
47,48,407,Ubon Ratchathani,Northeastern,15.25000278,104.8666694,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.009999999776482582,3.7899999618530273,4.360000133514404,3.490000009536743,-,-,-,11.649999618530273,2020,09,14
48,49,408,Ubon Ratchathani (1),Northeastern,15.24072222,105.01966670000002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.03000020980835,4.78000020980835,3.490000009536743,-,-,-,14.300000190734863,2020,09,14
49,50,409,Si Saket (1),Northeastern,15.00000028,104.0500003,-,5.619999885559082,-,-,-,-,-,-,-,1.090000033378601,-,-,-,-,-,-,-,-,0.009999999776482582,0.6600000262260437,5.670000076293945,6.130000114440918,4.699999809265137,-,23.880001068115234,2020,09,14
