ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
สถานีบ้านวังหาด,ต.ตลิ่งชัน อ.บ้านด่านลานหอย จ.สุโขทัย ,06:00 ,41
สถานีสวนสาธารณะ ทต.รือเสาะ,ต.รือเสาะ อ.รือเสาะ จ.นราธิวาส ,06:00 ,40.8
สถานีอบจ.ตาก,ต.ระแหง อ.เมืองตาก จ.ตาก ,06:00 ,40.6
สถานีบ้านปูลาตีรี,ต.โกตาบารู อ.รามัน จ.ยะลา ,06:00 ,40
สถานีเชียงดาว,ต.เชียงดาว อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,39.6
สถานีทต.หนองเลิง,ต.หนองเลิง อ.บึงกาฬ จ.บึงกาฬ ,06:00 ,39.2
สถานีบ้านโป่งป่าติ้ว,ต.กกดู่ อ.เมืองเลย จ.เลย ,19:00 ,39
สถานีบ้านหนองเชียงคา,ต.ยกกระบัตร อ.สามเงา จ.ตาก ,06:00 ,39
สถานีบ้านอุมุง,ต.บุฮม อ.เชียงคาน จ.เลย ,06:00 ,39
สถานีบ้านห้วยหลักลาย,ต.อวน อ.ปัว จ.น่าน ,06:00 ,38.5
สถานีบ้านพรุสมภาร,ต.เทพกระษัตรี อ.ถลาง จ.ภูเก็ต ,06:00 ,38.5
สถานีบ้านท่าเรือ*,ต.บาตง อ.รือเสาะ จ.นราธิวาส ,06:00 ,38.5
สถานีตาก,ต.น้ำรึม อ.เมืองตาก จ.ตาก ,04:00 ,38.4
สถานีเถิน,ต.แม่ปะ อ.เถิน จ.ลำปาง ,04:00 ,38.3
สถานีชุมชนบ้านโคกพะยอม,ต.ละงู อ.ละงู จ.สตูล ,06:00 ,38
สถานีบ้านห้วยก้อด,ต.ร่องเคาะ อ.วังเหนือ จ.ลำปาง ,06:00 ,38
สถานีบ้านหัวบุ่ง,ต.เนินหอม อ.เมืองปราจีนบุรี จ.ปราจีนบุรี ,06:00 ,38
สถานีเขื่อนภูมิพล,ต.สามเงา อ.สามเงา จ.ตาก ,04:00 ,38
สถานีอบต.ด่านชุมพล,ต.ด่านชุมพล อ.บ่อไร่ จ.ตราด ,06:00 ,38
สถานีบ้านท่าปุยตก,ต.ย่านรี อ.สามเงา จ.ตาก ,06:00 ,37.5
สถานีแม่น้ำวังที่ อ.เถิน (W.3A) จ.ลำปาง,ต.แม่ปะ อ.เถิน จ.ลำปาง ,04:00 ,37
สถานีบ้านปากรอง*,ต.ชาติตระการ อ.ชาติตระการ จ.พิษณุโลก ,06:00 ,36.5
สถานีบ้านไอร์กลูแป,ต.โคกสะตอ อ.รือเสาะ จ.นราธิวาส ,06:00 ,36.5
สถานีรพสต.บ้านโคกอุดม,ต.หนองกี่ อ.กบินทร์บุรี จ.ปราจีนบุรี ,06:00 ,36.4
สถานีทต.แว้ง,ต.แว้ง อ.แว้ง จ.นราธิวาส ,06:00 ,36.2
สถานีศูนย์สาธิตพัฒนาฯ การใช้หญ้าแฝกด้านป่าไม้ที่ ๒,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย ,06:00 ,36.2
สถานีวารินชำราบ,ต.คำน้ำแซบ อ.วารินชำราบ จ.อุบลราชธานี ,06:00 ,36.2
สถานีอบต.เจาทอง,ต.เจาทอง อ.ภักดีชุมพล จ.ชัยภูมิ ,06:00 ,36.2
สถานีอบต.นาแขม,ต.นาแขม อ.กบินทร์บุรี จ.ปราจีนบุรี ,06:00 ,36.2
สถานีบ้านใหม่พรสวรรค์,ต.นาโบสถ์ อ.วังเจ้า จ.ตาก ,06:00 ,36
สถานีหน่วยพิทักษ์ป่าคลองหยา,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี ,04:00 ,36
สถานีบ้านตาก,ต.ตากตก อ.บ้านตาก จ.ตาก ,06:00 ,35.8
สถานีอบต.หนองลู,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี ,06:00 ,35.6
สถานีสถานีควบคุมไฟป่าภูสิงห์ภูผาผึ้ง-ภูสระดอกบัว,ต.หนองมะแซว อ.เมืองอำนาจเจริญ จ.อำนาจเจริญ ,06:00 ,35.6
สถานีบ้านท้องฟ้า,ต.ท้องฟ้า อ.บ้านตาก จ.ตาก ,06:00 ,35.5
สถานีบ้านสงเปือย,ต.ธาตุ อ.เชียงคาน จ.เลย ,06:00 ,35.5
สถานีบ้านมะนังบังแยง,ต.จะแนะ อ.จะแนะ จ.นราธิวาส ,06:00 ,35
สถานีบ้านจันทิ,ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด ,06:00 ,35
สถานีมูศ๊อลลา(มัสยิด)ชูฮาดา,ต.ควนกาหลง อ.ควนกาหลง จ.สตูล ,06:00 ,34.2
สถานีอบต.โคคลาน,ต.โคคลาน อ.ตาพระยา จ.สระแก้ว ,06:00 ,33.8
สถานีบ้านปูโป,ต.สามัคคี อ.รือเสาะ จ.นราธิวาส ,19:00 ,33
สถานีบ้านดอนมูล,ต.นาทะนุง อ.นาหมื่น จ.น่าน ,05:00 ,32.5
สถานีอบต.นอกเมือง,ต.นอกเมือง อ.เมืองสุรินทร์ จ.สุรินทร์ ,06:00 ,32.4
สถานีรพสต.หมอเมือง,ต.หมอเมือง อ.แม่จริม จ.น่าน ,06:00 ,32.2
สถานีบ้านแม่เชียงรายบน,ต.พระบาทวังตวง อ.แม่พริก จ.ลำปาง ,06:00 ,32
สถานีอ่างฯหนองกุดใหญ่,ต.หนองเต็ง อ.กระสัง จ.บุรีรัมย์ ,06:00 ,32
สถานีบ้านหาดเบี้ย,ต.ปากชม อ.ปากชม จ.เลย ,06:00 ,31.5
สถานีบ้านห้วยพลู,ต.ท้องฟ้า อ.บ้านตาก จ.ตาก ,05:00 ,31.5
สถานีบ้านท่าทองแดง,ต.นาโบสถ์ อ.วังเจ้า จ.ตาก ,06:00 ,31.5
สถานีบ้านบ่อหอย,ต.ยาบหัวนา อ.เวียงสา จ.น่าน ,06:00 ,31.5
สถานีอบจ.กำแพงเพชร,ต.อ่างทอง อ.เมืองกำแพงเพชร จ.กำแพงเพชร ,06:00 ,31.2
สถานีทต.ปลายพระยา,ต.ปลายพระยา อ.ปลายพระยา จ.กระบี่ ,06:00 ,31.2
สถานีบ้านแม่สุกใน,ต.วังซ้าย อ.วังเหนือ จ.ลำปาง ,06:00 ,31
สถานีที่ว่าการอำเภอไม้แก่น,ต.ไทรทอง อ.ไม้แก่น จ.ปัตตานี ,06:00 ,30.8
สถานีอบต.นาหินลาด,ต.นาหินลาด อ.ปากพลี จ.นครนายก ,06:00 ,30.6
สถานีบ้านงอมถ้ำ,ต.ท่าแฝก อ.ท่าปลา จ.อุตรดิตถ์ ,06:00 ,30.5
สถานีบ้านบางติบ,ต.บางวัน อ.คุระบุรี จ.พังงา ,06:00 ,30.5
สถานีเหนือฝายธาตุน้อย,ต.สหธาตุ อ.เขื่องใน จ.อุบลราชธานี ,06:00 ,30.4
สถานีบ้านน้ำต้ม,ต.ผาช้างน้อย อ.ปง จ.พะเยา ,06:00 ,30
สถานีเมืองสุรินทร์,ต.ตระแสง อ.เมืองสุรินทร์ จ.สุรินทร์ ,06:00 ,29.6
สถานีอบต.ห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์ ,06:00 ,29.6
สถานีบ้านซับเจริญ,ต.ยางสาว อ.วิเชียรบุรี จ.เพชรบูรณ์ ,06:00 ,29.5
สถานีบ้านนาลานข้าว,ต.วังยาว อ.ด่านซ้าย จ.เลย ,06:00 ,29.5
สถานีบ้านนาตอง,ต.ช่อแฮ อ.เมืองแพร่ จ.แพร่ ,06:00 ,29.5
สถานีบ้านกะไหล,ต.กะไหล อ.ตะกั่วทุ่ง จ.พังงา ,06:00 ,29
สถานีบ้านวังโป่ง,ต.วังใต้ อ.วังเหนือ จ.ลำปาง ,06:00 ,29
สถานีบ้านแม่ละเมา,ต.พะวอ อ.แม่สอด จ.ตาก ,06:00 ,29
สถานีบ้านทุ่งฮ้าง,ต.ทุ่งผึ้ง อ.แจ้ห่ม จ.ลำปาง ,06:00 ,29
สถานีบ้านขุนป๋วย,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่ ,03:00 ,29
สถานีหน่วยจัดการต้นน้ำน้ำกอนฝั่งซ้าย,ต.พญาแก้ว อ.เชียงกลาง จ.น่าน ,06:00 ,28.8
สถานีโครงการพัฒนาพื้นที่ภูผาหัก,ต.ผาสุก อ.วังสามหมอ จ.อุดรธานี ,06:00 ,28.8
สถานีบ้านแสนขัน*,ต.บ่อทอง อ.ทองแสนขัน จ.อุตรดิตถ์ ,06:00 ,28.5
สถานีศูนย์พัฒนาเด็กเล็ก อบต.ท่านา,ต.ท่านา อ.กะปง จ.พังงา ,06:00 ,28.4
สถานีบ้านในเพลา,ต.ขนอม อ.ขนอม จ.นครศรีธรรมราช ,06:00 ,28
สถานีบ้านห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์ ,06:00 ,28
สถานีบ้านผาทอง,ต.วังทอง อ.ภักดีชุมพล จ.ชัยภูมิ ,06:00 ,28
สถานีเมืองน่าน,ต.ท่าน้าว อ.ภูเพียง จ.น่าน ,06:00 ,27.8
สถานีทม.ตากใบ,ต.เจ๊ะเห อ.ตากใบ จ.นราธิวาส ,06:00 ,27.8
สถานีอบต.กังแอน,ต.กังแอน อ.ปราสาท จ.สุรินทร์ ,06:00 ,27.6
สถานีสะพานบังอี่,ต.โพธิ์ไทร อ.ดอนตาล จ.มุกดาหาร ,06:00 ,27.6
สถานีบ้านวังหว้า-วังรู,ต.วังบาล อ.หล่มเก่า จ.เพชรบูรณ์ ,06:00 ,27.5
สถานีบ้านขุนวาง,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่ ,06:00 ,27.5
สถานีบ้านผาน้ำย้อย,ต.พญาแก้ว อ.เชียงกลาง จ.น่าน ,06:00 ,27.5
สถานีบ้านหนองชะลาบ,ต.ตากตก อ.บ้านตาก จ.ตาก ,06:00 ,27.5
สถานีบ้านนาริน,ต.ผาปัง อ.แม่พริก จ.ลำปาง ,06:00 ,27.5
สถานีชุมชนบ้านเหมือง,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา ,06:00 ,27.4
สถานีอบต.ไม้ขาว,ต.ไม้ขาว อ.ถลาง จ.ภูเก็ต ,06:00 ,27.4
สถานีหน่วยจัดการต้นน้ำแม่จริม,ต.แม่จริม อ.แม่จริม จ.น่าน ,06:00 ,27.2
สถานีบ้านนาคำ (หมู่ 6),ต.บ้านก้อง อ.นายูง จ.อุดรธานี ,06:00 ,27
สถานีบ้านห้วยกลาง,ต.กะทูน อ.พิปูน จ.นครศรีธรรมราช ,06:00 ,27
สถานีบ้านป่าไผ่,ต.กาหลง อ.ศรีสาคร จ.นราธิวาส ,06:00 ,27
สถานีบ้านหาดถั่ว,ต.ปลายพระยา อ.ปลายพระยา จ.กระบี่ ,06:00 ,27
สถานีหน่วยศึกษาการพัฒนาการอนุรักษ์ต้นน้ำผาเวียง,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย ,06:00 ,26.8
สถานีอบต.พิกุล,ต.พิกุล อ.ชุมแสง จ.นครสวรรค์ ,06:00 ,26.6
สถานีบ้านหนองแห้ว*,ต.บ้านฝาย อ.น้ำปาด จ.อุตรดิตถ์ ,05:00 ,26.5
สถานีเหนือฝายหัวนา,ต.หนองแก้ว อ.กันทรารมย์ จ.ศรีสะเกษ ,06:00 ,26.4
สถานีรัษฎา,ต.ควนเมา อ.รัษฎา จ.ตรัง ,06:00 ,26.2
สถานีบ้านกลาง,ต.ปลาบ่า อ.ภูเรือ จ.เลย ,06:00 ,26
สถานีบ้านแม่แอบ,ต.บ้านทับ อ.แม่แจ่ม จ.เชียงใหม่ ,06:00 ,26
สถานีบ้านบางหลาโอน,ต.คึกคัก อ.ตะกั่วป่า จ.พังงา ,06:00 ,26
สถานีทต.พญาเม็งราย,ต.เม็งราย อ.พญาเม็งราย จ.เชียงราย ,06:00 ,25.8
สถานีสำนักงานเกษตรอำเภอเจาะไอร้อง,ต.จวบ อ.เจาะไอร้อง จ.นราธิวาส ,06:00 ,25.6
สถานีบ้านทุ่งคาโงก,ต.ทุ่งคาโงก อ.เมืองพังงา จ.พังงา ,06:00 ,25.5
สถานีบ้านตูบค้อ,ต.กกสะทอน อ.ด่านซ้าย จ.เลย ,06:00 ,25.5
สถานีบ้านหาดรั่ว,ต.วังชิ้น อ.วังชิ้น จ.แพร่ ,06:00 ,25.5
สถานีบ้านซับชมพู่,ต.สระแก้ว อ.บึงสามพัน จ.เพชรบูรณ์ ,06:00 ,25.5
สถานีอบต.บางหิน,ต.บางหิน อ.กะเปอร์ จ.ระนอง ,06:00 ,25.4
สถานีรร.กองม่องทะ สาขาไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี ,06:00 ,25.2
สถานีบ้านน้ำแพ,ต.บ้านโคก อ.บ้านโคก จ.อุตรดิตถ์ ,06:00 ,25
สถานีบ้านโรงกลวง,ต.นบปริง อ.เมืองพังงา จ.พังงา ,06:00 ,25
สถานีบ้านสันหลวง,ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย ,06:00 ,25
สถานีสะพานน้ำแม่สา,ต.โป่งแยง อ.แม่ริม จ.เชียงใหม่ ,06:00 ,24.6
สถานีบ้านไตรสภาวคาม,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,24.5
สถานีบ้านปลายคลอง,ต.คลองทราย อ.นาทวี จ.สงขลา ,06:00 ,24.5
สถานีบ้านกองลอย,ต.บ่อสลี อ.ฮอด จ.เชียงใหม่ ,06:00 ,24.5
สถานีแม่น้ำชี อ.มหาชนะชัย (E.20A),ต.ฟ้าหยาด อ.มหาชนะชัย จ.ยโสธร ,05:00 ,24
สถานีบ้านหินสอ,ต.ปลาบ่า อ.ภูเรือ จ.เลย ,06:00 ,24
สถานีบ้านปงถ้ำ,ต.วังทอง อ.วังเหนือ จ.ลำปาง ,06:00 ,24
สถานีบ้านแม่แปง,ต.นาพูน อ.วังชิ้น จ.แพร่ ,06:00 ,24
สถานีแม่น้ำมูล อ.ราษีไศล (M.5),ต.เมืองคง อ.ราษีไศล จ.ศรีสะเกษ ,05:00 ,24
สถานีอบต.ทัพราช,ต.ทัพราช อ.ตาพระยา จ.สระแก้ว ,06:00 ,23.8
สถานีทต.ลำแก่น,ต.ลำแก่น อ.ท้ายเหมือง จ.พังงา ,06:00 ,23.6
สถานีอบต.หนองโพนงาม,ต.หนองโพนงาม อ.เกษตรสมบูรณ์ จ.ชัยภูมิ ,06:00 ,23.6
สถานีโนนปูน,ต.สุขสวัสดิ์ อ.ไพรบึง จ.ศรีสะเกษ ,06:00 ,23.6
สถานีบ้านขุนตาน,ต.ทาปลาดุก อ.แม่ทา จ.ลำพูน ,06:00 ,23.5
สถานีบ้านเมืองนะ,ต.แม่นะ อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,23.5
สถานีอบต.นาโป่ง,ต.นาโป่ง อ.เถิน จ.ลำปาง ,06:00 ,23.2
สถานีบ้านห้วยหยวก,ต.บ้านแก่ง อ.ศรีสัชนาลัย จ.สุโขทัย ,06:00 ,23
สถานีบ้านลานตาเกลี้ยง,ต.น้ำรึม อ.เมืองตาก จ.ตาก ,06:00 ,23
สถานีบ้านทุ่งบวกข้าว,ต.แม่ปั๋ง อ.พร้าว จ.เชียงใหม่ ,06:00 ,23
สถานีสะพานเขานางบวช,ต.ศรีนาวา อ.เมืองนครนายก จ.นครนายก ,06:00 ,22.8
สถานีบ้านเขาเลื่อมใต้,ต.คลองหาด อ.คลองหาด จ.สระแก้ว ,06:00 ,22.5
สถานีบ้านถ้ำ,ต.เชียงดาว อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,22.5
สถานีสำนักสงฆ์เซปะหละ,ต.แม่ละมุ้ง อ.อุ้มผาง จ.ตาก ,06:00 ,22.4
สถานีบ้านจุฬาภรณ์พัฒนา,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช ,06:00 ,22
สถานีบ้านขุนสาใน,ต.โป่งสา อ.ปาย จ.แม่ฮ่องสอน ,06:00 ,22
สถานีบ้านผาช่อ,ต.แม่สุก อ.แจ้ห่ม จ.ลำปาง ,06:00 ,22
สถานีบ้านห้วยคำ,ต.ฝายแก้ว อ.ภูเพียง จ.น่าน ,06:00 ,22
สถานีอบต.ขะยูง,ต.ขะยูง อ.อุทุมพรพิสัย จ.ศรีสะเกษ ,06:00 ,22
สถานีอบต.ปากแคว,ต.ปากแคว อ.เมืองสุโขทัย จ.สุโขทัย ,06:00 ,21.8
สถานีบ้านนางิ้ว,ต.นางิ้ว อ.สังคม จ.หนองคาย ,06:00 ,21.5
สถานีบ้านแม่กองปิน,ต.บ้านขอ อ.เมืองปาน จ.ลำปาง ,06:00 ,21.5
สถานีบ้านสะโทย,ต.วังสรรพรส อ.ขลุง จ.จันทบุรี ,06:00 ,21.5
สถานีบ้านห้วยโป่ง,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์ ,06:00 ,21.5
สถานีอบต.ทับปุด,ต.ทับปุด อ.ทับปุด จ.พังงา ,06:00 ,21.4
สถานีอบต.ดู่พงษ์,ต.ดู่พงษ์ อ.สันติสุข จ.น่าน ,06:00 ,21.2
สถานีบ้านเทอดชาติ,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก ,06:00 ,21
สถานีบ้านสันติสุข,ต.ท่าขุนราม อ.เมืองกำแพงเพชร จ.กำแพงเพชร ,06:00 ,21
สถานีบ้านห้วยหมากหนุน,ต.ท่าผาปุ้ม อ.แม่ลาน้อย จ.แม่ฮ่องสอน ,06:00 ,21
สถานีบ้านฮูหยงบาโร๊ะ,ต.กายูบอเกาะ อ.รามัน จ.ยะลา ,05:00 ,21
สถานีบ้านนาพรุ,ต.นาคา อ.สุขสำราญ จ.ระนอง ,06:00 ,21
สถานีอบต.บุพราหมณ์,ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี ,06:00 ,21
สถานีบ้านตะเคียนงาม,ต.บางหิน อ.กะเปอร์ จ.ระนอง ,06:00 ,21
สถานีบ้านย่านยาว,ต.เชี่ยวเหลียง อ.กะเปอร์ จ.ระนอง ,06:00 ,21
สถานีบ้านสมัยเหนือ,ต.สมัย อ.สบปราบ จ.ลำปาง ,06:00 ,21
สถานีบ้านแม่ฮี้,ต.แม่ฮี้ อ.ปาย จ.แม่ฮ่องสอน ,06:00 ,21
สถานีทต.ดอนตาล,ต.ดอนตาล อ.ดอนตาล จ.มุกดาหาร ,06:00 ,20.6
สถานีสถานีวิจัยต้นน้ำตาปี,ต.กะทูน อ.พิปูน จ.นครศรีธรรมราช ,06:00 ,20.6
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ตม.๓ (ปูแป้),ต.พะวอ อ.แม่สอด จ.ตาก ,02:00 ,20.6
สถานีแม่ฮ่องสอน,ต.จองคำ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน ,04:00 ,20.5
สถานีบ้านทับเบิก,ต.วังบาล อ.หล่มเก่า จ.เพชรบูรณ์ ,06:00 ,20.5
สถานีบ้านสามสบ,ต.ท่าผา อ.แม่แจ่ม จ.เชียงใหม่ ,06:00 ,20.5
สถานีบ้านแก่น,ต.นายาง อ.สบปราบ จ.ลำปาง ,06:00 ,20.5
สถานีบ้านต้นกอ,ต.ร่อนพิบูลย์ อ.ร่อนพิบูลย์ จ.นครศรีธรรมราช ,06:00 ,20.5
สถานีบ้านแพมบก,ต.ทุ่งยาว อ.ปาย จ.แม่ฮ่องสอน ,06:00 ,20.5
สถานีบ้านโก๊ะไม้หลู่,ต.ป่าแป๋ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,20.5
สถานีชุมชนบ้านบุ่งคล้า,ต.บุ่งคล้า อ.บุ่งคล้า จ.บึงกาฬ ,06:00 ,20.4
สถานีทต.วังดิน,ต.ลี้ อ.ลี้ จ.ลำพูน ,06:00 ,20.4
สถานีบ้านห้วยแก้ว,ต.แม่ฮี้ อ.ปาย จ.แม่ฮ่องสอน ,06:00 ,20
สถานีอ่างเก็บน้ำแม่เกี๋ยง,ต.บ้านเอื้อม อ.เมืองลำปาง จ.ลำปาง ,06:00 ,20
สถานีบ้านดอยปุย,ต.สุเทพ อ.เมืองเชียงใหม่ จ.เชียงใหม่ ,06:00 ,20
สถานีบ้านคลองไชยใต้,ต.กะเปียด อ.ฉวาง จ.นครศรีธรรมราช ,06:00 ,20
สถานีบ้านทอนผักกูด,ต.นบพิตำ อ.นบพิตำ จ.นครศรีธรรมราช ,06:00 ,20
สถานีบ้านขุนห้วยแม่ต้าน,ต.แม่ต้าน อ.ท่าสองยาง จ.ตาก ,06:00 ,20
สถานีบ้านปลาบ่า,ต.ปลาบ่า อ.ภูเรือ จ.เลย ,06:00 ,20
สถานีบ้านสลักเพชรเหนือ,ต.เกาะช้างใต้ อ.เกาะช้าง จ.ตราด ,06:00 ,20
สถานีบ้านแม่หาด,ต.ป่าพลู อ.บ้านโฮ่ง จ.ลำพูน ,06:00 ,20
สถานีบ้านซำผาก้าม,ต.ม่วงเจ็ดต้น อ.บ้านโคก จ.อุตรดิตถ์ ,06:00 ,20
สถานีอบต.ดงพระรามณ์,ต.ดงพระราม อ.เมืองปราจีนบุรี จ.ปราจีนบุรี ,06:00 ,19.8
สถานีที่ทำการอุทยานแห่งชาติแจ้ซ้อน,ต.แจ้ซ้อน อ.เมืองปาน จ.ลำปาง ,06:00 ,19.6
สถานีอบต.ท่าแยก,ต.ท่าแยก อ.เมืองสระแก้ว จ.สระแก้ว ,06:00 ,19.6
สถานีน้ำตกปลิว,ต.ถ้ำใหญ่ อ.ทุ่งสง จ.นครศรีธรรมราช ,06:00 ,19.6
สถานีบ้านขุนกลาง,ต.บ้านหลวง อ.จอมทอง จ.เชียงใหม่ ,06:00 ,19.5
สถานีบ้านแม่อ้อใน,ต.เมืองนะ อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,19.5
