ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
แม่น้ำชี บ้านหินกอง,ต.โนนสมบูรณ์ อ.บ้านแฮด จ.ขอนแก่น,23:00 น.,27,16.248730274046427,102.74730026721954
อบต.ป่าแก่บ่อหิน,ต.ป่าแก่บ่อหิน อ.ทุ่งหว้า จ.สตูล,00:00 น.,1,7.056419899956487,99.80188071727753
บ้านลิพัง,ต.ลิพัง อ.ปะเหลียน จ.ตรัง,11:00 น.,1,7.163564602240865,99.78799760341644
บ้านทุ่งข่า,ต.ปะเหลียน อ.ปะเหลียน จ.ตรัง,23:00 น.,3,7.357221126789315,99.82599914073944
บ้านวังนาใน,ต.ทุ่งหว้า อ.ทุ่งหว้า จ.สตูล,23:00 น.,18.5,7.135641679451501,99.93699967861176
หน่วยจัดการต้นน้ำภูเวียง,ต.สงเปือย อ.ภูเวียง จ.ขอนแก่น,00:00 น.,3.4,16.678000188878332,102.35429227352142
รร.บ้านลำปลอกเหนือ,ต.ในควน อ.ย่านตาขาว จ.ตรัง,00:00 น.,4.8,7.354901490150456,99.81480896472931
มัสยิดกาวมินมูฮายีริน,ต.ปาล์มพัฒนา อ.มะนัง จ.สตูล,00:00 น.,2.8,7.088324249082689,100.00195741653442
ขอนแก่น,ต.บ้านเป็ด อ.เมืองขอนแก่น จ.ขอนแก่น,22:00 น.,31.3,16.46110984528612,102.78972208499908
บ้านโกตา,ต.กำแพง อ.ละงู จ.สตูล,23:00 น.,3,6.888344323969966,99.8119980096817
บ้านหนองหว้า,ต.ทุ่งยาว อ.ปะเหลียน จ.ตรัง,23:00 น.,0.5,7.235594208803282,99.77099776268005
บ้านปาล์มทองพัฒนา,ต.ปาล์มพัฒนา อ.มะนัง จ.สตูล,23:00 น.,4,7.004132051006968,99.93900060653687
รร.ผังปาล์ม 4,ต.ปาล์มพัฒนา อ.มะนัง จ.สตูล,00:00 น.,0.8,7.022373037559082,99.93093252182007
ปะเหลียน,ต.ท่าพญา อ.ปะเหลียน จ.ตรัง,00:00 น.,1.6,7.371984583452164,99.67727601528168
บ้านกลาง,ต.ละมอ อ.นาโยง จ.ตรัง,07:00 น.,0.5,7.62349339462261,99.78299796581268
บ้านซอย 8,ต.ควนกาหลง อ.ควนกาหลง จ.สตูล,23:00 น.,13.5,6.881953444932882,99.99722063541412
บ้านกองลม,ต.เมืองแหง อ.เวียงแหง จ.เชียงใหม่,17:00 น.,0.5,19.576642130863373,98.61499786376953
