ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
บ้านปางส้าน,ต.ยอด อ.สองแคว จ.น่าน,05:00 น.,70.5
อบต.ด่านชุมพล,ต.ด่านชุมพล อ.บ่อไร่ จ.ตราด,06:00 น.,70
อุบลราชธานี (ศูนย์ฯ),ต.ไร่น้อย อ.เมืองอุบลราชธานี จ.อุบลราชธานี,04:00 น.,70
หน่วยพิทักษ์ป่าหินเรือ,ต.รับร่อ อ.ท่าแซะ จ.ชุมพร,01:00 น.,68
บ้านพันวาล 4,ต.รับร่อ อ.ท่าแซะ จ.ชุมพร,05:00 น.,67
เหนือฝายพิมาย,ต.ในเมือง อ.พิมาย จ.นครราชสีมา,06:00 น.,66.4
อบต.แม่วงก์,ต.แม่วงก์ อ.แม่วงก์ จ.นครสวรรค์,06:00 น.,66.4
ทต.ห้วยราช,ต.ห้วยราช อ.ห้วยราช จ.บุรีรัมย์,06:00 น.,66.2
บ้านโคกพลวง,ต.หนองโบสถ์ อ.นางรอง จ.บุรีรัมย์,06:00 น.,66.2
อ่างเก็บน้ำห้วยดินทราย,ต.หนองแวง อ.ละหานทราย จ.บุรีรัมย์,06:00 น.,64.4
อบต.หงษ์เจริญ,ต.หงษ์เจริญ อ.ท่าแซะ จ.ชุมพร,06:00 น.,64.4
บ้านน้ำเย็น,ต.หินแก้ว อ.ท่าแซะ จ.ชุมพร,06:00 น.,63.2
อบต.สะตอ,ต.สะตอ อ.เขาสมิง จ.ตราด,06:00 น.,62.6
ทม.ระนอง,ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง,06:00 น.,62.4
เมืองตราด,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,06:00 น.,62
ทต.สิริเวียงชัย,ต.เวียงชัย อ.เวียงชัย จ.เชียงราย,06:00 น.,61.2
เปร็ดใน,ต.ห้วงน้ำขาว อ.เมืองตราด จ.ตราด,06:00 น.,60.8
บ้านบางติบ,ต.บางวัน อ.คุระบุรี จ.พังงา,03:00 น.,60.5
ทต.บัวสว่าง,ต.สว่าง อ.พรรณานิคม จ.สกลนคร,06:00 น.,60.4
ทต.ปากน้ำ,ต.ปากน้ำ อ.เมืองระนอง จ.ระนอง,06:00 น.,60.2
รร.บ้านช้างเชื่อ,ต.เหล อ.กะปง จ.พังงา,06:00 น.,60.2
อบต.โบสถ์,ต.โบสถ์ อ.พิมาย จ.นครราชสีมา,06:00 น.,59.8
ลำน้ำพุง,ต.เต่างอย อ.เต่างอย จ.สกลนคร,06:00 น.,59.6
บ้านผึ้ง,ต.วังยาว อ.ด่านซ้าย จ.เลย,23:00 น.,59
บ้านสวนป่าทุ่งเกวียน,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,05:00 น.,59
บ้านแม่ทุเลาใน,ต.กลางดง อ.ทุ่งเสลี่ยม จ.สุโขทัย,05:00 น.,59
อบต.ไม้รูด,ต.ไม้รูด อ.คลองใหญ่ จ.ตราด,06:00 น.,58.6
บุรีรัมย์,ต.ร่อนทอง อ.สตึก จ.บุรีรัมย์,04:00 น.,58.1
บ้านปลายคลองวัน,ต.ปากจั่น อ.กระบุรี จ.ระนอง,21:00 น.,58
บ้านกงษีไร่ (หมู่ 6),ต.ซึ้ง อ.ขลุง จ.จันทบุรี,05:00 น.,58
อบต.บ้านยา,ต.บ้านยา อ.หนองหาน จ.อุดรธานี,06:00 น.,58
ทต.ลำแก่น,ต.ลำแก่น อ.ท้ายเหมือง จ.พังงา,06:00 น.,58
อบต.ท่าสะอาด,ต.ท่าสะอาด อ.นาด้วง จ.เลย,06:00 น.,57.8
บ้านควน,ต.พะโต๊ะ อ.พะโต๊ะ จ.ชุมพร,05:00 น.,57.5
บ้านผาหลัก,ต.ยอด อ.สองแคว จ.น่าน,05:00 น.,57.5
นางรอง,ต.สะเดา อ.นางรอง จ.บุรีรัมย์,04:00 น.,57.2
สะพานบ้านตรังพัฒนา,ต.พะโต๊ะ อ.พะโต๊ะ จ.ชุมพร,06:00 น.,57.2
บ้านเหนือ,ต.กำพวน อ.สุขสำราญ จ.ระนอง,05:00 น.,57
บ้านเบญจา,ต.พลูเถื่อน อ.พนม จ.สุราษฎร์ธานี,05:00 น.,57
อุทยานแห่งชาติภูเรือ,ต.หนองบัว อ.ภูเรือ จ.เลย,06:00 น.,55.8
รร.บ้านท่าหัน,ต.รมณีย์ อ.กะปง จ.พังงา,06:00 น.,55.2
ชุมพวง,ต.ท่าลาด อ.ชุมพวง จ.นครราชสีมา,06:00 น.,55.2
บ้านเขาแก้ว,ต.ประสงค์ อ.ท่าชนะ จ.สุราษฎร์ธานี,05:00 น.,54.5
อบต.เขาไชยราช,ต.เขาไชยราช อ.ปะทิว จ.ชุมพร,06:00 น.,54
บ้านหัวดอย,ต.ท่าสาย อ.เมืองเชียงราย จ.เชียงราย,05:00 น.,54
บ้านในแจะ,ต.พะโต๊ะ อ.พะโต๊ะ จ.ชุมพร,05:00 น.,54
อบต.หล่มเก่า,ต.หล่มเก่า อ.หล่มเก่า จ.เพชรบูรณ์,06:00 น.,54
บ้านดอยปุย,ต.สุเทพ อ.เมืองเชียงใหม่ จ.เชียงใหม่,05:00 น.,53.5
บ้านท่าคลอง,ต.เทศบาลเมืองกระบี่ อ.เมืองกระบี่ จ.กระบี่,04:00 น.,53.5
บ้านเชือกน้ำ,ต.ถ้ำ อ.ตะกั่วทุ่ง จ.พังงา,05:00 น.,53.5
รร.ปะทิววิทยา,ต.บางสน อ.ปะทิว จ.ชุมพร,06:00 น.,53.2
บ้านใน,ต.ปากแพรก อ.ดอนสัก จ.สุราษฎร์ธานี,05:00 น.,53
บ้านทุ่งคาโงก,ต.ทุ่งคาโงก อ.เมืองพังงา จ.พังงา,05:00 น.,53
ชุมชนโกรกประดู่,ต.โคกกลาง อ.ลำปลายมาศ จ.บุรีรัมย์,06:00 น.,52.6
บ้านพละ,ต.เขาไชยราช อ.ปะทิว จ.ชุมพร,05:00 น.,52.5
อบต.ขี้เหล็ก,ต.ขี้เหล็ก อ.เมืองอุบลราชธานี จ.อุบลราชธานี,06:00 น.,52.2
บ้านตาบาด,ต.บ่อพลอย อ.บ่อไร่ จ.ตราด,05:00 น.,51.5
ชุมชนบ้านตูม,ต.กุดน้ำใส อ.ค้อวัง จ.ยโสธร,06:00 น.,51.4
อบต.นายม,ต.นายม อ.เมืองอำนาจเจริญ จ.อำนาจเจริญ,06:00 น.,51
บ้านแม่เตาดิน,ต.ห้วยแก้ว อ.แม่ออน จ.เชียงใหม่,05:00 น.,51
บ้านห้วยทราย,ต.แม่เจดีย์ อ.เวียงป่าเป้า จ.เชียงราย,05:00 น.,50.5
บ้านสะพานหิน,ต.สลุย อ.ท่าแซะ จ.ชุมพร,05:00 น.,50
บ้านกิ่วกาญจน์,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย,05:00 น.,49.5
ที่ทำการอุทยานแห่งชาติถ้ำสะเกิน,ต.ยอด อ.สองแคว จ.น่าน,06:00 น.,48.6
บ้านเชี่ยวหมอน,ต.พนม อ.พนม จ.สุราษฎร์ธานี,05:00 น.,48.5
บ้านห้วยใหญ่,ต.ช่องไม้แก้ว อ.ทุ่งตะโก จ.ชุมพร,05:00 น.,48.5
บ้านบางทอง,ต.บางทอง อ.ท้ายเหมือง จ.พังงา,03:00 น.,48
บ้านเขาแงน,ต.วังตะกอ อ.หลังสวน จ.ชุมพร,05:00 น.,48
บ้านวังไผ่,ต.นาไร่หลวง อ.สองแคว จ.น่าน,05:00 น.,47.5
ทต.โกรกพระ,ต.โกรกพระ อ.โกรกพระ จ.นครสวรรค์,06:00 น.,47.2
มหาชนะชัย,ต.ฟ้าหยาด อ.มหาชนะชัย จ.ยโสธร,06:00 น.,47.2
บ้านห้วยน้ำไซ,ต.เนินเพิ่ม อ.นครไทย จ.พิษณุโลก,05:00 น.,47
นครพนม สกษ.,ต.ในเมือง อ.เมืองนครพนม จ.นครพนม,04:00 น.,46.9
เหนือฝายธาตุน้อย,ต.สหธาตุ อ.เขื่องใน จ.อุบลราชธานี,06:00 น.,46.4
บ้านบางบอน,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,03:00 น.,46
บ้านน้ำชุน*,ต.น้ำชุน อ.หล่มสัก จ.เพชรบูรณ์,01:00 น.,46
ระนอง,ต.บางนอน อ.เมืองระนอง จ.ระนอง,04:00 น.,45.9
บ้านหาดทรายเปลือกหอย,ต.คลองเคียน อ.ตะกั่วทุ่ง จ.พังงา,05:00 น.,45.5
บ้านโนนเสาธง,ต.ตะเบาะ อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,04:00 น.,45.5
อบต.ทับปุด,ต.ทับปุด อ.ทับปุด จ.พังงา,06:00 น.,45.4
ตะกั่วป่า,ต.ตำตัว อ.ตะกั่วป่า จ.พังงา,06:00 น.,45.2
ทต.นาหนองไผ่,ต.นาหนองไผ่ อ.ชุมพลบุรี จ.สุรินทร์,06:00 น.,45.2
บ้านจันทิ,ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด,02:00 น.,45
บ้านป่าคลอก,ต.ป่าคลอก อ.ถลาง จ.ภูเก็ต,05:00 น.,45
วารินชำราบ,ต.คำน้ำแซบ อ.วารินชำราบ จ.อุบลราชธานี,06:00 น.,44.8
ทต.ไก่คำ,ต.ไก่คำ อ.เมืองอำนาจเจริญ จ.อำนาจเจริญ,06:00 น.,44.6
สวี สกษ.,ต.วิสัยเหนือ อ.เมืองชุมพร จ.ชุมพร,04:00 น.,44
บ้านผาเวียง,ต.ภูคา อ.ปัว จ.น่าน,05:00 น.,43.5
อบจ.เพชรบูรณ์,ต.ในเมือง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,06:00 น.,43.2
บ้านตีนตก,ต.ศิลาแลง อ.ปัว จ.น่าน,05:00 น.,43
บ้านแม่สุ,ต.แม่ลาหลวง อ.แม่ลาน้อย จ.แม่ฮ่องสอน,05:00 น.,43
วังกระแจะ,ต.เนินทราย อ.เมืองตราด จ.ตราด,06:00 น.,42.8
เขื่องใน,ต.เขื่องใน อ.เขื่องใน จ.อุบลราชธานี,06:00 น.,42.6
บ้านบางกุ่ม,ต.กะปง อ.กะปง จ.พังงา,05:00 น.,42.5
สวี 2,ต.นาสัก อ.สวี จ.ชุมพร,06:00 น.,42.2
บางพระ,ต.หนองเสม็ด อ.เมืองตราด จ.ตราด,06:00 น.,42
บ้านพรุสมภาร,ต.เทพกระษัตรี อ.ถลาง จ.ภูเก็ต,05:00 น.,42
สวี 1,ต.นาโพธิ์ อ.สวี จ.ชุมพร,06:00 น.,41.8
ตลาดเก่าตะกั่วป่า,ต.โคกเคียน อ.ตะกั่วป่า จ.พังงา,06:00 น.,41.8
อบต.นิคมน้ำอูน,ต.นิคมน้ำอูน อ.นิคมน้ำอูน จ.สกลนคร,06:00 น.,41.6
บ้านวัดสวาด,ต.ป่าร่อน อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,05:00 น.,41.5
บ้านซับพลู,ต.ห้วยบง อ.ด่านขุนทด จ.นครราชสีมา,05:00 น.,41.5
สะพานแม่เล่ย์,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,06:00 น.,41.4
จันทบุรี,ต.วัดใหม่ อ.เมืองจันทบุรี จ.จันทบุรี,04:00 น.,41.4
เพชรบูรณ์,ต.ในเมือง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,04:00 น.,41.2
สุราษฎร์ธานี,ต.หัวเตย อ.พุนพิน จ.สุราษฎร์ธานี,04:00 น.,41.2
ทต.หนองขาหย่าง,ต.หนองขาหย่าง อ.หนองขาหย่าง จ.อุทัยธานี,06:00 น.,41
บ้านหน้าเขา,ต.บ้านเสด็จ อ.เคียนซา จ.สุราษฎร์ธานี,05:00 น.,41
บ้านดอยสะโงะ,ต.ศรีดอนมูล อ.เชียงแสน จ.เชียงราย,05:00 น.,41
บ้านชมภูเหนือ,ต.ชมพู อ.เนินมะปราง จ.พิษณุโลก,20:00 น.,41
บ้านจันตาแป๊ะ,ต.จันทเขลม อ.เขาคิชฌกูฏ จ.จันทบุรี,05:00 น.,40.5
สะพานทางเข้าชุมชนบ้านปากซวด,ต.พังกาญจน์ อ.พนม จ.สุราษฎร์ธานี,06:00 น.,40.4
พุนพิน 2,ต.หนองไทร อ.พุนพิน จ.สุราษฎร์ธานี,06:00 น.,40.2
บ้านขุนลาว,ต.แม่เจดีย์ใหม่ อ.เวียงป่าเป้า จ.เชียงราย,05:00 น.,40
บ้านพิทักษ์ไทย,ต.ตับเต่า อ.เทิง จ.เชียงราย,05:00 น.,40
ห้วยแร้ง,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,06:00 น.,39.8
บ้านวังยายมุก,ต.คลองพลู อ.เขาคิชฌกูฏ จ.จันทบุรี,05:00 น.,39.5
บ้านห้วยป่าซาง,ต.กื้ดช้าง อ.แม่แตง จ.เชียงใหม่,05:00 น.,39.5
บ้านทุ่ง,ต.อ่าวนาง อ.เมืองกระบี่ จ.กระบี่,05:00 น.,39
บ้านทุ่ง,ต.บ้านแซว อ.เชียงแสน จ.เชียงราย,05:00 น.,39
อ่างฯหนองกุดใหญ่,ต.หนองเต็ง อ.กระสัง จ.บุรีรัมย์,06:00 น.,38.8
ทต.ปากตะโก,ต.ปากตะโก อ.ทุ่งตะโก จ.ชุมพร,06:00 น.,38.6
บ้านธาราวงศ์อารีย์,ต.เพิ่มพูนทรัพย์ อ.บ้านนาสาร จ.สุราษฎร์ธานี,05:00 น.,38.5
น้ำตกไทรคู่,ต.ทองมงคล อ.บางสะพาน จ.ประจวบคีรีขันธ์,06:00 น.,38
บ้านปะตงล่าง (เขาสอยดาว),ต.ทรายขาว อ.สอยดาว จ.จันทบุรี,05:00 น.,38
บ้านหนองปลา,ต.ท่าหิน อ.สวี จ.ชุมพร,05:00 น.,38
หน่วยพิทักษ์อุทยานแห่งชาติที่ มร. ๑ (ห้วยเต่า),ต.น้ำพาง อ.แม่จริม จ.น่าน,06:00 น.,37.8
อบต.บ้านจารย์,ต.บ้านจารย์ อ.สังขะ จ.สุรินทร์,06:00 น.,37.8
สะพานมิตรภาพรับร่อ-หินแก้ว,ต.รับร่อ อ.ท่าแซะ จ.ชุมพร,06:00 น.,37.6
ทต.ตาลเดี่ยว,ต.ตาลเดี่ยว อ.หล่มสัก จ.เพชรบูรณ์,06:00 น.,37.6
บ้านปูโป,ต.สามัคคี อ.รือเสาะ จ.นราธิวาส,05:00 น.,37.5
อบต.โนนขวาง,ต.โนนขวาง อ.บ้านด่าน จ.บุรีรัมย์,20:00 น.,37.4
พิบูลมังสาหาร,ต.โพธิ์ศรี อ.พิบูลมังสาหาร จ.อุบลราชธานี,06:00 น.,37.2
บ้านหนองปลิง,ต.คลองพา อ.ท่าชนะ จ.สุราษฎร์ธานี,05:00 น.,37
บ้านบางหวาน,ต.กมลา อ.กะทู้ จ.ภูเก็ต,05:00 น.,37
บ้านเขาอ่าง,ต.มาบไพ อ.ขลุง จ.จันทบุรี,05:00 น.,37
เมืองระนอง,ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง,06:00 น.,36.8
ชุมชนบ้านทับคริสต์,ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี,06:00 น.,36.8
บ้านห้วยทรายเหนือ,ต.ห้วยเฮี้ย อ.นครไทย จ.พิษณุโลก,01:00 น.,36.5
บ้านบ่อแสง,ต.แม่ต๋ำ อ.พญาเม็งราย จ.เชียงราย,05:00 น.,36.5
บ้านจำปาทอง,ต.บ้านทำเนียบ อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,05:00 น.,36.5
บ้านกอตง,ต.เขาดิน อ.เขาพนม จ.กระบี่,05:00 น.,36.5
ศูนย์พัฒนาเด็กเล็ก อบต.ท่านา,ต.ท่านา อ.กะปง จ.พังงา,06:00 น.,36.4
อบต.ท่าข้าม,ต.ท่าข้าม อ.ท่าแซะ จ.ชุมพร,06:00 น.,36.2
บ้านทับคริสต์,ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี,06:00 น.,36.2
บ้านฮวก,ต.ภูซาง อ.ภูซาง จ.พะเยา,05:00 น.,36
บ้านสบป่อง,ต.ปางมะผ้า อ.ปางมะผ้า จ.แม่ฮ่องสอน,05:00 น.,36
ทต.พลิ้ว,ต.พลิ้ว อ.แหลมสิงห์ จ.จันทบุรี,06:00 น.,35.6
สะพานข้ามน้ำมูล,ต.โขงเจียม อ.โขงเจียม จ.อุบลราชธานี,06:00 น.,35.6
พุนพิน 1,ต.ท่าข้าม อ.พุนพิน จ.สุราษฎร์ธานี,06:00 น.,35.6
บ้านท่าแพ,ต.ช้างกลาง อ.ช้างกลาง จ.นครศรีธรรมราช,05:00 น.,35.5
บ้านทุ่งทราย,ต.เวียง อ.เชียงของ จ.เชียงราย,05:00 น.,35.5
บ้านแม่หวาน,ต.ป่าเมี่ยง อ.ดอยสะเก็ด จ.เชียงใหม่,05:00 น.,35.5
ชุมพร,ต.ท่าตะเภา อ.เมืองชุมพร จ.ชุมพร,04:00 น.,35.4
สุรินทร์,ต.ในเมือง อ.เมืองสุรินทร์ จ.สุรินทร์,04:00 น.,35.4
รร.กองม่องทะ สาขาไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,06:00 น.,35.2
ทต.ตะเคียนทอง,ต.ตะเคียนทอง อ.เขาคิชฌกูฏ จ.จันทบุรี,06:00 น.,35.2
บ้านต้นมะพร้าว,ต.ถ้ำสิงขร อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,05:00 น.,35
หน่วยจัดการต้นน้ำตาปี,ต.ตะกุกใต้ อ.วิภาวดี จ.สุราษฎร์ธานี,06:00 น.,35
บ้านเขาวง*,ต.บ้านยาง อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,05:00 น.,35
พลิ้ว สกษ.,ต.ตะปอน อ.ขลุง จ.จันทบุรี,04:00 น.,35
บ้านไร่ยาว,ต.ประสงค์ อ.ท่าชนะ จ.สุราษฎร์ธานี,04:00 น.,35
บ้านดอนกระจาย,ต.วังตะกอ อ.หลังสวน จ.ชุมพร,05:00 น.,34.5
เมืองชุมพร,ต.หาดพันไกร อ.เมืองชุมพร จ.ชุมพร,06:00 น.,34.4
บ้านแม่แอบ,ต.บ้านแซว อ.เชียงแสน จ.เชียงราย,05:00 น.,34
บ้านป่าสักงาม,ต.ลวงเหนือ อ.ดอยสะเก็ด จ.เชียงใหม่,05:00 น.,34
อบต.ละหานทราย,ต.ละหานทราย อ.ละหานทราย จ.บุรีรัมย์,06:00 น.,33.6
บ้านคลองราง,ต.พระรักษ์ อ.พะโต๊ะ จ.ชุมพร,05:00 น.,33.5
สุรินทร์ สกษ.,ต.คอโค อ.เมืองสุรินทร์ จ.สุรินทร์,04:00 น.,33.5
สะพานข้ามลำปะเทีย,ต.อีสานเขต อ.เฉลิมพระเกียรติ จ.บุรีรัมย์,06:00 น.,33.4
ทต.นาส่วง,ต.นาส่วง อ.เดชอุดม จ.อุบลราชธานี,06:00 น.,33.2
สุราษฎร์ธานี สกษ.,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,04:00 น.,33.1
บ้านบางเหรียงใต้,ต.บางเหรียง อ.ทับปุด จ.พังงา,05:00 น.,33
บ้านวังยาง,ต.ศรีฐาน อ.ภูกระดึง จ.เลย,05:00 น.,33
หล่มสัก,ต.ตาลเดี่ยว อ.หล่มสัก จ.เพชรบูรณ์,04:00 น.,32.8
อบต.บ้านเสด็จ,ต.บ้านเสด็จ อ.เคียนซา จ.สุราษฎร์ธานี,06:00 น.,32.8
อบต.คลองหิน,ต.คลองหิน อ.อ่าวลึก จ.กระบี่,06:00 น.,32.8
หล่มสัก,ต.หล่มสัก อ.หล่มสัก จ.เพชรบูรณ์,06:00 น.,32.8
หน่วยพิทักษ์อุทยานแห่งชาติที่ ลย.๑ (วังกวาง),ต.ศรีฐาน อ.ภูกระดึง จ.เลย,06:00 น.,32.6
แก่งหางแมว,ต.แก่งหางแมว อ.แก่งหางแมว จ.จันทบุรี,06:00 น.,32.6
อบต.คลองขนาน,ต.คลองขนาน อ.เหนือคลอง จ.กระบี่,06:00 น.,32.6
บ้านวังกกแก้ว,ต.วังสวาบ อ.ภูผาม่าน จ.ขอนแก่น,05:00 น.,32.5
บ้านห้วยต่อ,ต.ไม้ฝาด อ.สิเกา จ.ตรัง,05:00 น.,32.5
บ้านห้วยหินลับ,ต.วังกวาง อ.น้ำหนาว จ.เพชรบูรณ์,05:00 น.,32.5
อบต.พระรักษ์,ต.พระรักษ์ อ.พะโต๊ะ จ.ชุมพร,06:00 น.,32.4
บ้านต้นหาร,ต.หน้าเขา อ.เขาพนม จ.กระบี่,05:00 น.,32
บ้านหัวควน,ต.สำนักแต้ว อ.สะเดา จ.สงขลา,05:00 น.,32
สะพานคลองพาย,ต.น้ำหัก อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,06:00 น.,31.8
อบต.แก้ง,ต.แก้ง อ.เดชอุดม จ.อุบลราชธานี,06:00 น.,31.8
ร้อยเอ็ด,ต.หนองไผ่ อ.ธวัชบุรี จ.ร้อยเอ็ด,04:00 น.,31.7
เมืองพังงา,ต.ถ้ำน้ำผุด อ.เมืองพังงา จ.พังงา,06:00 น.,31.6
บ้านคลองทรายขาว,ต.คลองยา อ.อ่าวลึก จ.กระบี่,05:00 น.,31.5
บ้านห้วยใหญ่,ต.สองพี่น้อง อ.ท่าแซะ จ.ชุมพร,05:00 น.,31.5
โรงปรับปรุงคุณภาพน้ำฯ ทน.นครสวรรค์,ต.ปากน้ำโพ อ.เมืองนครสวรรค์ จ.นครสวรรค์,06:00 น.,31.2
ทม.ท่าข้าม,ต.ท่าข้าม อ.พุนพิน จ.สุราษฎร์ธานี,06:00 น.,31.2
ทต.ปัถวี,ต.ปัถวี อ.มะขาม จ.จันทบุรี,06:00 น.,31.2
หลังสวน,ต.ขันเงิน อ.หลังสวน จ.ชุมพร,06:00 น.,31.2
สะพานบางไตประชาบริรักษ์,ต.ตะกุกเหนือ อ.วิภาวดี จ.สุราษฎร์ธานี,06:00 น.,31.2
บ้านแม่ปะ,ต.สะเมิงเหนือ อ.สะเมิง จ.เชียงใหม่,05:00 น.,31
บ้านหนองตำเสา,ต.ถ้ำสิงห์ อ.เมืองชุมพร จ.ชุมพร,05:00 น.,31
บ้านอีเลิศใหม่,ต.นาซำ อ.หล่มเก่า จ.เพชรบูรณ์,05:00 น.,31
ทต.โคกภู,ต.โคกภู อ.ภูพาน จ.สกลนคร,06:00 น.,30.6
เกาะลันตา,ต.เกาะลันตาใหญ่ อ.เกาะลันตา จ.กระบี่,04:00 น.,30.6
เมืองจันทบุรี,ต.จันทนิมิต อ.เมืองจันทบุรี จ.จันทบุรี,06:00 น.,30.2
บ้านเขาวง,ต.ปากแพรก อ.ดอนสัก จ.สุราษฎร์ธานี,05:00 น.,30
บ้านหน้าเหมือง,ต.ควนทอง อ.ขนอม จ.นครศรีธรรมราช,05:00 น.,30
บ้านเคี่ยมเพาะ,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,05:00 น.,30
บ้านวังน้ำเขียว,ต.ร่อนทอง อ.บางสะพาน จ.ประจวบคีรีขันธ์,05:00 น.,30
อบต.ตาดกลอย,ต.ตาดกลอย อ.หล่มเก่า จ.เพชรบูรณ์,06:00 น.,29.8
อบต.ระเว,ต.ระเว อ.พิบูลมังสาหาร จ.อุบลราชธานี,06:00 น.,29.6
บ้านสะโทย,ต.วังสรรพรส อ.ขลุง จ.จันทบุรี,05:00 น.,29.5
บ้านพรุเตย,ต.เพหลา อ.คลองท่อม จ.กระบี่,05:00 น.,29.5
บ้านดอนเมา,ต.ตะโก อ.ทุ่งตะโก จ.ชุมพร,05:00 น.,29.5
บ้านปางมะโอ,ต.ผาช้างน้อย อ.ปง จ.พะเยา,05:00 น.,29
บ้านมะขาม ,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,05:00 น.,29
บ้านบางหอย,ต.เขาต่อ อ.ปลายพระยา จ.กระบี่,05:00 น.,29
บ้านห้วยมะกอก,ต.สันติคีรี อ.แม่ลาน้อย จ.แม่ฮ่องสอน,05:00 น.,29
บ้านคลองใหญ่,ต.จันทเขลม อ.เขาคิชฌกูฏ จ.จันทบุรี,05:00 น.,29
ท่าขนอม,ต.ท่าขนอน อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,06:00 น.,28.8
ป่าสักงาม,ต.ลวงเหนือ อ.ดอยสะเก็ด จ.เชียงใหม่,06:00 น.,28.8
เมืองเชียงราย,ต.ป่าอ้อดอนชัย อ.เมืองเชียงราย จ.เชียงราย,06:00 น.,28.8
ทต.จันดี,ต.จันดี อ.ฉวาง จ.นครศรีธรรมราช,06:00 น.,28.6
อบต.ทุ่งคาวัด,ต.ทุ่งคาวัด อ.ละแม จ.ชุมพร,06:00 น.,28.6
อุบลราชธานี สกษ.,ต.ท่าช้าง อ.สว่างวีระวงศ์ จ.อุบลราชธานี,04:00 น.,28.5
บ้านตาดรินทอง,ต.ธาตุทอง อ.ภูเขียว จ.ชัยภูมิ,05:00 น.,28.5
บ้านน้ำพริก,ต.ยางโกลน อ.นครไทย จ.พิษณุโลก,05:00 น.,28.5
ทต.ยะรัง,ต.ยะรัง อ.ยะรัง จ.ปัตตานี,06:00 น.,28
พุนพิน 3,ต.ท่าสะท้อน อ.พุนพิน จ.สุราษฎร์ธานี,06:00 น.,28
บ้านห้วยยาโน,ต.ป่าตึง อ.แม่จัน จ.เชียงราย,05:00 น.,28
