ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
บ้านดงบัง,ต.มหาไชย อ.สมเด็จ จ.กาฬสินธุ์,23:00 น.,6,16.79374115022801,103.79499793052673
อบต.สวาท,ต.สวาท อ.เลิงนกทา จ.ยโสธร,00:00 น.,37,16.189731706842462,104.51631903648376
ชุมชนหนองปิ้งไก่,ต.นาบ่อคำ อ.เมืองกำแพงเพชร จ.กำแพงเพชร,00:00 น.,28,16.434783433532413,99.36731457710266
อบต.ด่านชุมพล,ต.ด่านชุมพล อ.บ่อไร่ จ.ตราด,00:00 น.,6.6,12.444727581496986,102.63006627559662
บ้านเหนือ,ต.กำพวน อ.สุขสำราญ จ.ระนอง,23:00 น.,2.5,9.372710989812806,98.41488897800446
บ้านมอเสือดุ,ต.เพชรชมภู อ.โกสัมพีนคร จ.กำแพงเพชร,23:00 น.,5.5,16.55715005705601,99.36500251293182
อบต.ห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,15:00 น.,38.2,17.80915779143471,100.93948066234589
บ้านหัวนา,ต.พงษ์ อ.สันติสุข จ.น่าน,23:00 น.,13,18.918638604748637,100.9500002861023
บ้านวังประจัน,ต.วังประจัน อ.ควนโดน จ.สตูล,23:00 น.,8,6.754096598545849,100.14900147914886
เทศบาลตำบลบ้านผือ,ต.บ้านผือ อ.บ้านผือ จ.อุดรธานี,00:00 น.,13.6,17.686718044742324,102.47647762298584
ทต.พรานกระต่าย,ต.พรานกระต่าย อ.พรานกระต่าย จ.กำแพงเพชร,00:00 น.,4.6,16.653759161011152,99.57580804824829
บ้านนาเปรื่อง,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน,23:00 น.,110.5,19.093464338296734,101.15500152111053
มูศ๊อลลา(มัสยิด)ชูฮาดา,ต.ควนกาหลง อ.ควนกาหลง จ.สตูล,00:00 น.,9.8,6.964240053044196,100.02702534198761
บ้านห้วยตม,ต.บ้านตึก อ.ศรีสัชนาลัย จ.สุโขทัย,23:00 น.,52,17.669156298409597,99.92999911308289
ยอดเขาหลวง (อุทยานแห่งชาติรามคำแหง),ต.ศรีคีรีมาศ อ.คีรีมาศ จ.สุโขทัย,00:00 น.,3.6,16.877500191332697,99.69290256500244
อบต.คลองศก,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,00:00 น.,5.2,8.890472370265089,98.661367893219
ทต.บุ่งค้า,ต.บุ่งค้า อ.เลิงนกทา จ.ยโสธร,00:00 น.,2,16.166996012204056,104.64115977287292
บ้านปากช่อง,ต.จะโหนง อ.จะนะ จ.สงขลา,23:00 น.,3,6.9854111364631954,100.64500093460083
ทต.ตระการพืชผล,ต.กระเดียน อ.ตระการพืชผล จ.อุบลราชธานี,00:00 น.,0.2,15.621574783895413,105.02304196357727
อบต.ห้วยโก๋น,ต.ห้วยโก๋น อ.เฉลิมพระเกียรติ จ.น่าน,00:00 น.,0.6,19.595129782898013,101.08571469783783
บ้านห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,15:00 น.,2,17.808601088715186,100.9389978647232
บ้านช่องเหรียง,ต.บ้านนิคม อ.บางขัน จ.นครศรีธรรมราช,23:00 น.,49,7.9549580498339765,99.48799788951874
บ้านกิ่วกาญจน์,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย,23:00 น.,16.5,20.32600558571687,100.31300246715546
หน่วยจัดการต้นน้ำภูเวียง,ต.สงเปือย อ.ภูเวียง จ.ขอนแก่น,00:00 น.,13.2,16.678000188878332,102.35429227352142
อบต.สะตอ,ต.สะตอ อ.เขาสมิง จ.ตราด,12:00 น.,0.2,12.536131613637986,102.44459688663483
ทม.ระนอง,ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง,00:00 น.,4,9.96039173308519,98.63778591156006
บ้านลิพัง,ต.ลิพัง อ.ปะเหลียน จ.ตรัง,23:00 น.,36,7.163564602240865,99.78799760341644
น้ำพวย อ.ผาขาว,ต.ท่าช้างคล้อง อ.ผาขาว จ.เลย,23:00 น.,10,17.03362817004157,102.08351254463196
บ้านแม่ตืน,ต.แม่ตืน อ.ลี้ จ.ลำพูน,23:00 น.,3.5,18.013579589368973,98.88499975204468
บ้านบางหวาน,ต.กมลา อ.กะทู้ จ.ภูเก็ต,23:00 น.,23,7.942292146367634,98.29099774360657
สะพานแม่วงก์,ต.ปางมะค่า อ.ขาณุวรลักษบุรี จ.กำแพงเพชร,17:00 น.,0.8,15.901765357563278,99.47039186954498
อบต.พุ่มแก,ต.พุ่มแก อ.นาแก จ.นครพนม,00:00 น.,8.8,16.908831620177732,104.61868822574615
บ้านนาบ่อ,ต.บ่อน้ำร้อน อ.กันตัง จ.ตรัง,23:00 น.,16,7.439985875555256,99.49499845504761
บ้านแก้วเมธี,ต.นาด้วง อ.นาด้วง จ.เลย,23:00 น.,9,17.47608425357705,102.00282096862793
อุทยานแห่งชาติตาดโตน,ต.นาฝาย อ.เมืองชัยภูมิ จ.ชัยภูมิ,00:00 น.,4.2,15.984459609004578,102.03772723674774
ปะเหลียน,ต.ท่าพญา อ.ปะเหลียน จ.ตรัง,00:00 น.,11,7.371984583452164,99.67727601528168
บ้านหนองใหม่,ต.พงษ์ อ.สันติสุข จ.น่าน,23:00 น.,6.5,18.874925091349663,100.9880018234253
บ้านย่านยาว,ต.เชี่ยวเหลียง อ.กะเปอร์ จ.ระนอง,23:00 น.,7.5,9.577555631627357,98.66617441177368
บ้านน้ำจันทร์,ต.หนองงิ้ว อ.วังสะพุง จ.เลย,23:00 น.,4,17.349337809063993,101.58199846744537
บ้านบ่อหลวง,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน,23:00 น.,70.5,19.152095616902706,101.15500152111053
บ้านฉลุง,ต.ทุ่งพอ อ.สะบ้าย้อย จ.สงขลา,23:00 น.,10,6.56440117351285,100.90604424476624
บ้านป่าลัน,ต.ปงน้อย อ.ดอยหลวง จ.เชียงราย,23:00 น.,31,20.08032874096899,100.06299912929535
บ้านซอย 8,ต.ควนกาหลง อ.ควนกาหลง จ.สตูล,23:00 น.,29.5,6.881953444932882,99.99722063541412
บ้านปลาบ่า,ต.ปลาบ่า อ.ภูเรือ จ.เลย,23:00 น.,2,17.383948176476384,101.35800182819366
หน่วยพิทักษ์ป่าเขาพัง,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี,23:00 น.,19,9.031821583025614,98.67944061756134
บ้านคลองกั่ว,ต.เขาพระ อ.รัตภูมิ จ.สงขลา,23:00 น.,38.5,6.941358660693677,100.13299942016602
บ้านวังนาใน,ต.ทุ่งหว้า อ.ทุ่งหว้า จ.สตูล,23:00 น.,17,7.135641679451501,99.93699967861176
บ้านสันวิไล,ต.แม่ตืน อ.ลี้ จ.ลำพูน,23:00 น.,29.5,17.957377926175788,98.91300201416016
บ้านน้ำเชี่ยว,ต.เขาแดง อ.สะบ้าย้อย จ.สงขลา,20:00 น.,27.5,6.466829103543834,100.83350121974945
เหนือฝายหนองหวาย,ต.น้ำพอง อ.น้ำพอง จ.ขอนแก่น,00:00 น.,1.6,16.724546470971276,102.80351400375366
อบต.ป่าแก่บ่อหิน,ต.ป่าแก่บ่อหิน อ.ทุ่งหว้า จ.สตูล,00:00 น.,69.8,7.056419899956487,99.80188071727753
สะพานน้ำมวบ (บ้านภูแยง),ต.ดู่พงษ์ อ.สันติสุข จ.น่าน,00:00 น.,8.2,18.924022702521988,100.926713347435
ที่ว่าการอำเภอกาบัง,ต.กาบัง อ.กาบัง จ.ยะลา,00:00 น.,0.4,6.42707427445721,101.01934611797333
บ้านนอกด่าน,ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์,02:00 น.,27,17.715699350013672,99.98700141906738
อุทยานแห่งชาติน้ำหนาว,ต.น้ำหนาว อ.น้ำหนาว จ.เพชรบูรณ์,00:00 น.,4.2,16.739028531539553,101.56979441642761
หน่วยพิทักษ์ป่าคลองมอญ,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี,23:00 น.,5,9.080310051749054,98.63234102725983
ชนบท,ต.ชนบท อ.ชนบท จ.ขอนแก่น,00:00 น.,0.4,16.096907471385215,102.57001161575317
เมืองสตูล,ต.ฉลุง อ.เมืองสตูล จ.สตูล,00:00 น.,16,6.7266661245663375,100.0625592470169
ทต.ชุมพร,ต.ชุมพร อ.เมยวดี จ.ร้อยเอ็ด,00:00 น.,46.4,16.368166885214062,104.05778467655182
ระนอง,ต.บางนอน อ.เมืองระนอง จ.ระนอง,22:00 น.,2.9,9.983332157111594,98.6166661977768
บ้านเทพพนม,ต.กระบี่น้อย อ.เมืองกระบี่ จ.กระบี่,23:00 น.,2.5,8.253119298226189,98.96900117397308
บ้านเกี๋ยงห้วยน่าน,ต.แม่ลอย อ.เทิง จ.เชียงราย,23:00 น.,29,19.57221448180535,100.03600001335144
บ้านห้วยครก,ต.เขาปู่ อ.ศรีบรรพต จ.พัทลุง,15:00 น.,2.5,7.6613009315370615,99.83799934387207
หน่วยศึกษาการพัฒนาการอนุรักษ์ต้นน้ำน้ำคาง (ดอยวาว),ต.ศรีภูมิ อ.ท่าวังผา จ.น่าน,00:00 น.,8.8,19.13900573802194,100.64089179039001
ดอยอ่างขาง,ต.ม่อนปิ่น อ.ฝาง จ.เชียงใหม่,19:00 น.,9.5,19.931390746565967,99.04833555221558
บ้านห้วยหลักลาย,ต.อวน อ.ปัว จ.น่าน,23:00 น.,81.5,18.985863940765253,101.06500267982483
บ้านทุ่งผึ้ง,ต.ทุ่งผึ้ง อ.แจ้ห่ม จ.ลำปาง,23:00 น.,1,18.945968336509008,99.67199742794037
น้ำตกแม่พูล,ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์,00:00 น.,0.6,17.729102451489894,99.97808039188385
อบต.ไม้ขาว,ต.ไม้ขาว อ.ถลาง จ.ภูเก็ต,00:00 น.,2.6,8.181979471710564,98.29884588718414
ทต.ปากน้ำ,ต.ปากน้ำ อ.เมืองระนอง จ.ระนอง,00:00 น.,0.6,9.946522084959314,98.59519243240356
อบต.ทับปุด,ต.ทับปุด อ.ทับปุด จ.พังงา,00:00 น.,4.2,8.503283073904996,98.63018453121185
ห้วยแร้ง,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,00:00 น.,4.8,12.36929448720601,102.54332363605499
บ้านชายควน,ต.ปาดังเบซาร์ อ.สะเดา จ.สงขลา,23:00 น.,5.5,6.6902993147023455,100.30600190162659
บ้านหัวควน,ต.สำนักแต้ว อ.สะเดา จ.สงขลา,23:00 น.,19,6.526956466246325,100.51212966442108
บ้านทุ่งลัง,ต.สะท้อน อ.นาทวี จ.สงขลา,23:00 น.,10,6.547064825729004,100.734001994133
บ้านหมากปรก,ต.ไม้ขาว อ.ถลาง จ.ภูเก็ต,23:00 น.,28.5,8.120773869171678,98.33599984645844
อ.ตระการพืชผล,ต.ขุหลุ อ.ตระการพืชผล จ.อุบลราชธานี,23:00 น.,2,15.614920528945607,105.01613795757294
หน่วยจัดการต้นน้ำซองกาเลีย,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,00:00 น.,0.6,15.215738820170666,98.38668286800385
ตรัง,ต.โคกหล่อ อ.เมืองตรัง จ.ตรัง,22:00 น.,5.9,7.516666852969395,99.61666882038116
รร.วัดควนสีนวล,ต.นาข้าวเสีย อ.นาโยง จ.ตรัง,00:00 น.,3.4,7.527138500514921,99.73759353160858
บ้านต้นมะพร้าว,ต.ถ้ำสิงขร อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,23:00 น.,0.5,9.014539398556671,99.04858767986298
บ้านปางข้าวสาร,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,16:00 น.,0.5,15.840501604123624,99.3229991197586
บ้านไทรห้อย*,ต.นาเมืองเพชร อ.สิเกา จ.ตรัง,23:00 น.,11.5,7.553845639092956,99.49482679367065
บ้านคลองพนม,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,23:00 น.,10,8.79296123483613,98.70307087898254
บ้านสลาแด,ต.ห้วยกระทิง อ.กรงปินัง จ.ยะลา,23:00 น.,1,6.3297583528765,101.26207530498505
บ้านขุนวาง,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่,23:00 น.,19,18.62290312248171,98.51999938488007
บ้านคกไผ่,ต.ปากชม อ.ปากชม จ.เลย,23:00 น.,23,18.041278402742414,101.85600221157074
บ้านทุ่ง,ต.อ่าวนาง อ.เมืองกระบี่ จ.กระบี่,23:00 น.,3.5,8.050455037175501,98.80316019058228
บ้านตลิ่งสูง,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,23:00 น.,3.5,15.912501235632266,99.41900074481964
แม่น้ำโขง วัดห้วยสะคาม,ต.โขงเจียม อ.โขงเจียม จ.อุบลราชธานี,23:00 น.,1,15.328837839170756,105.48165142536163
อบต.เขาตูม,ต.เขาตูม อ.ยะรัง จ.ปัตตานี,17:00 น.,0.6,6.61915085734588,101.30668580532074
บ้านนาโม้,ต.หาดคัมภีร์ อ.ปากชม จ.เลย,23:00 น.,11.5,18.101221440787526,102.01904296875
บ้านคลองมดแดง,ต.โป่งน้ำร้อน อ.คลองลาน จ.กำแพงเพชร,23:00 น.,13.5,16.406400212146735,99.23799991607666
บ้านวัด,ต.ประกอบ อ.นาทวี จ.สงขลา,23:00 น.,2.5,6.487867301547453,100.67200005054474
บ้านห้วยต่อ,ต.ไม้ฝาด อ.สิเกา จ.ตรัง,23:00 น.,15.5,7.5424173978897855,99.39799904823303
ชัยภูมิ,ต.ในเมือง อ.เมืองชัยภูมิ จ.ชัยภูมิ,22:00 น.,0.4,15.800001489076548,102.03333377838135
หน่วยพิทักษ์ป่าน้ำสาว,ต.ขุนควร อ.ปง จ.พะเยา,00:00 น.,7.8,19.04480203915178,100.49141228199005
หน่วยจัดการต้นน้ำขุนว้า,ต.ดงพญา อ.บ่อเกลือ จ.น่าน,00:00 น.,48.4,19.23685312903414,101.18393182754517
อบต.ส้มผ่อ,ต.ส้มผ่อ อ.ไทยเจริญ จ.ยโสธร,00:00 น.,36.4,16.148637593672895,104.39438581466675
ภูเก็ต,ต.ตลาดใหญ่ อ.เมืองภูเก็ต จ.ภูเก็ต,22:00 น.,11.2,7.883335308018686,98.39999735355377
บ้านลุง,ต.ศรีดอนชัย อ.เชียงของ จ.เชียงราย,23:00 น.,15,20.136072940745677,100.43000042438507
รร. บ้านเพ็กเฟื้อย-ห้วยเตย,ต.หนองหว้า อ.เมืองหนองบัวลำภู จ.หนองบัวลำภู,00:00 น.,3.2,17.14743376337194,102.33208894729614
อบต.สินปุน,ต.สินปุน อ.เขาพนม จ.กระบี่,00:00 น.,13.2,8.252195555621057,99.27448868751526
อบต.น้ำมวบ,ต.น้ำมวบ อ.เวียงสา จ.น่าน,00:00 น.,12,18.48423889916109,100.9307473897934
บ้านน้ำดั้น,ต.ภูคา อ.ปัว จ.น่าน,23:00 น.,65,19.187083011536927,101.07699751853943
บ้านถ้ำง๊อบ,ต.หนองบัว อ.ไชยปราการ จ.เชียงใหม่,23:00 น.,0.5,19.74299481728343,99.03299868106842
บ้านทุ่งอินทนิน,ต.บางขัน อ.บางขัน จ.นครศรีธรรมราช,10:00 น.,20.5,8.077813918571325,99.42600131034851
บ้านบ่อหยวกใต้,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน,23:00 น.,59.5,19.283316949226844,101.17700099945068
บ้านสว้านเหนือ,ต.ดงพญา อ.บ่อเกลือ จ.น่าน,23:00 น.,54,19.23526274448346,101.19100213050842
บ้านสามพวง 1*,ต.สามพวง อ.คีรีมาศ จ.สุโขทัย,23:00 น.,14,16.7975722923385,99.7869998216629
บ้านนาน้อย,ต.ศรีฐาน อ.ภูกระดึง จ.เลย,23:00 น.,18,16.81852408815073,101.81399881839752
เขื่อนอุบลรัตน์,ต.เขื่อนอุบลรัตน์ อ.อุบลรัตน์ จ.ขอนแก่น,23:00 น.,48,16.772498990998876,102.62082874774933
บ้านน้ำไคร้,ต.ยม อ.ท่าวังผา จ.น่าน,23:00 น.,26.5,19.062462659875326,100.92800080776215
บ้านผาเวียง,ต.ภูคา อ.ปัว จ.น่าน,00:00 น.,22,19.157816728615103,101.02511286735535
คลองปะแต,ต.ปะแต อ.ยะหา จ.ยะลา,00:00 น.,0.4,6.4125852162358346,101.13891363143921
หน่วยพิทักษ์อุทยานแห่งชาติที่ นค.๑ (บ้านคลองยน),ต.สำนักแต้ว อ.สะเดา จ.สงขลา,00:00 น.,20.4,6.533922268207,100.53862452507019
บ้านวังสมบูรณ์,ต.เขาปูน อ.ห้วยยอด จ.ตรัง,23:00 น.,0.5,7.77448010965501,99.7040069103241
บ้านแม่แสะ,ต.ป่าแป๋ อ.แม่แตง จ.เชียงใหม่,23:00 น.,7.5,19.24475923818808,98.6540025472641
บ้านปากคะยาง,ต.บ้านแก่ง อ.ศรีสัชนาลัย จ.สุโขทัย,23:00 น.,17.5,17.46932482276264,99.65100109577179
ทต.หนองเลิง,ต.หนองเลิง อ.บึงกาฬ จ.บึงกาฬ,00:00 น.,92.2,18.339143392115528,103.3976662158966
สะพานต้นน้ำ (เกาะแก้ว-ตลิ่งสูง),ต.ปางมะค่า อ.ขาณุวรลักษบุรี จ.กำแพงเพชร,00:00 น.,3.4,15.914379051524248,99.41934943199158
บ้านซำบุ่น,ต.ศิลา อ.หล่มเก่า จ.เพชรบูรณ์,23:00 น.,4,17.067195096328767,101.33299827575684
บ้านวังบอน,ต.อิปุ่ม อ.ด่านซ้าย จ.เลย,23:00 น.,12,17.134854216764843,101.24500036239624
เทศบาลตำบลปะแต,ต.ปะแต อ.ยะหา จ.ยะลา,00:00 น.,0.2,6.413976567495056,101.13616168498993
โรงเรียนนิคมสร้างตนเองพัฒนาภาคใต้ 1,ต.ตลิ่งชัน อ.บันนังสตา จ.ยะลา,00:00 น.,0.2,6.3125312931072655,101.36104881763458
วัดปราการ,ต.ท่าขนอน อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,09:00 น.,16,9.030279889280804,98.96879196166992
บ้านด่านห้วยใต้,ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์,23:00 น.,23.5,17.71896462762025,100.01800239086151
บ้านน้ำปาย,ต.น้ำปาย อ.แม่จริม จ.น่าน,23:00 น.,3.5,18.66278390788985,100.96499919891357
รร.บ้านลำปลอกเหนือ,ต.ในควน อ.ย่านตาขาว จ.ตรัง,00:00 น.,36.4,7.354901490150456,99.81480896472931
บ้านเขาวง*,ต.บ้านยาง อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,12:00 น.,0.5,9.068105114458561,98.9831954240799
บ้านสันติสุข,ต.เวียงต้า อ.ลอง จ.แพร่,23:00 น.,24,18.25247176438726,99.97899770736694
บ้านหมอแปง,ต.แม่นาเติง อ.ปาย จ.แม่ฮ่องสอน,23:00 น.,0.5,19.38148312552519,98.39199900627136
บ้านทาป่าเปา,ต.ทาปลาดุก อ.แม่ทา จ.ลำพูน,23:00 น.,32,18.477950420775766,99.18999910354614
บ้านดินดอน,ต.ท่าดี อ.ลานสกา จ.นครศรีธรรมราช,20:00 น.,0.5,8.403846109348725,99.81800079345703
อบต.ดู่พงษ์,ต.ดู่พงษ์ อ.สันติสุข จ.น่าน,00:00 น.,7,18.911670990702007,100.94143867492676
ชุมชนบ้านควน 2,ต.พร่อน อ.เมืองยะลา จ.ยะลา,18:00 น.,1.8,6.576338547781026,101.1991024017334
จุดชมวิว 1715,ต.ภูคา อ.ปัว จ.น่าน,00:00 น.,86.6,19.17482180172219,101.10614240169525
บ้านนาวง,ต.บ้านนา อ.ศรีนครินทร์ จ.พัทลุง,16:00 น.,0.5,7.587054423962113,99.85799789428711
รร.ผังปาล์ม 4,ต.ปาล์มพัฒนา อ.มะนัง จ.สตูล,00:00 น.,28.6,7.022373037559082,99.93093252182007
มัสยิดกาวมินมูฮายีริน,ต.ปาล์มพัฒนา อ.มะนัง จ.สตูล,00:00 น.,42,7.088324249082689,100.00195741653442
อบต.คลองหิน,ต.คลองหิน อ.อ่าวลึก จ.กระบี่,00:00 น.,2.2,8.284190842832158,98.79711449146271
เมืองระนอง,ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง,00:00 น.,2.4,9.961654502157119,98.64457190036774
สะพานน้ำมวบ บ้านน้ำมวบ,ต.น้ำมวบ อ.เวียงสา จ.น่าน,22:00 น.,19.8,18.484396617075856,100.93808591365814
บ้านสกาดกลาง,ต.สกาด อ.ปัว จ.น่าน,23:00 น.,8,19.265406516343234,101.00500166416168
บ้านดอยช้าง,ต.วาวี อ.แม่สรวย จ.เชียงราย,15:00 น.,14.5,19.81957101550352,99.5579981803894
บ้านแม่แขม,ต.บ่อเหล็กลอง อ.ลอง จ.แพร่,14:00 น.,18,18.020374619170436,99.71199989318848
บ้านปางกล้วยค้าว,ต.ป่าหุ่ง อ.พาน จ.เชียงราย,23:00 น.,3,19.52740550733846,99.66399908065796
ทม.สะเดา,ต.สะเดา อ.สะเดา จ.สงขลา,00:00 น.,1.4,6.638344318704112,100.42475402355194
เมืองตรัง,ต.บางรัก อ.เมืองตรัง จ.ตรัง,00:00 น.,10.6,7.555903648091325,99.57824349403381
บ้านป่าคลอก,ต.ป่าคลอก อ.ถลาง จ.ภูเก็ต,23:00 น.,4,8.020719877095212,98.4094762802124
บ้านผาคอ,ต.บ้านปิน อ.ลอง จ.แพร่,23:00 น.,8.5,18.232688653447475,99.87800180912018
บ้านปูลาตีรี,ต.โกตาบารู อ.รามัน จ.ยะลา,16:00 น.,1,6.458311235398547,101.35447204113007
คลองหอยโข่ง,ต.ทุ่งลาน อ.คลองหอยโข่ง จ.สงขลา,00:00 น.,0.2,6.931240863876102,100.43984413146973
บ้านแกน้อย,ต.แม่นะ อ.เชียงดาว จ.เชียงใหม่,20:00 น.,0.5,19.66520991806028,98.79500091075897
บ้านต้นผึ้ง,ต.ร่มเย็น อ.เชียงคำ จ.พะเยา,23:00 น.,1.5,19.47117450237408,100.49000144004822
