ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
สะพานบ้านแหลมโตนด,ต.แหลมโตนด อ.ควนขนุน จ.พัทลุง,12:00 น.,24,7.8175993721464305,100.04754424095154
รร.บ้านช้างเชื่อ,ต.เหล อ.กะปง จ.พังงา,12:00 น.,23.6,8.744328572596828,98.48950266838074
บ้านพิตำ,ต.กรุงชิง อ.นบพิตำ จ.นครศรีธรรมราช,11:00 น.,23.5,8.740272470736423,99.65399980545044
บ้านลิพัง,ต.ลิพัง อ.ปะเหลียน จ.ตรัง,11:00 น.,23,7.163564602240865,99.78799760341644
บ้านทุ่งข่า,ต.ปะเหลียน อ.ปะเหลียน จ.ตรัง,11:00 น.,23,7.357221126789315,99.82599914073944
บ้านหนองหว้า,ต.ทุ่งยาว อ.ปะเหลียน จ.ตรัง,11:00 น.,22.5,7.235594208803282,99.77099776268005
ท่าขนอม,ต.ท่าขนอน อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,12:00 น.,22.2,9.029426921203424,98.96966636180878
บ้านท่ามะปราง,ต.ห้วยยอด อ.ห้วยยอด จ.ตรัง,11:00 น.,21.5,7.762345539800748,99.64540600776672
บ้านแม่ออกฮู,ต.วาเล่ย์ อ.พบพระ จ.ตาก,11:00 น.,21.5,16.315423582394242,98.72399747371674
บ้านหญ้าปล้อง,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,11:00 น.,21,8.902614394692183,98.5720020532608
บ้านท่างาม,ต.ท่างิ้ว อ.เมืองนครศรีธรรมราช จ.นครศรีธรรมราช,11:00 น.,21,8.442016167970205,99.83399748802185
อบต.ไม้ขาว,ต.ไม้ขาว อ.ถลาง จ.ภูเก็ต,12:00 น.,21,8.181979471710564,98.29884588718414
คลองท่าดี,ต.กำแพงเซา อ.เมืองนครศรีธรรมราช จ.นครศรีธรรมราช,12:00 น.,20.8,8.39973330380433,99.83318746089935
บ้านเขาแงน,ต.วังตะกอ อ.หลังสวน จ.ชุมพร,11:00 น.,20.5,10.003618978784177,99.02999997138977
บ้านเขาหลัก,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,11:00 น.,20,9.42309480346886,98.92899870872498
อบต.ขุนทะเล,ต.ขุนทะเล อ.ลานสกา จ.นครศรีธรรมราช,12:00 น.,19.8,8.338826849818888,99.85211312770844
บ้านจุฬาภรณ์พัฒนา,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช,11:00 น.,19.5,8.594319032785025,99.57300245761871
บ้านดอกแดง,ต.บางไทร อ.ตะกั่วป่า จ.พังงา,11:00 น.,19,8.76229683729498,98.32100093364716
บ้านหน้าเขา,ต.บ้านเสด็จ อ.เคียนซา จ.สุราษฎร์ธานี,11:00 น.,18.5,8.768393868250856,99.05316352844238
หลังสวน,ต.ขันเงิน อ.หลังสวน จ.ชุมพร,12:00 น.,18.2,9.953406787685166,99.06440734863281
บ้านเทพนิมิตร,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,11:00 น.,18,9.37046154216107,98.86000156402588
บ้านใสเขือ,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช,11:00 น.,18,8.620860229635408,99.59500193595886
บ้านวังนาใน,ต.ทุ่งหว้า อ.ทุ่งหว้า จ.สตูล,11:00 น.,18,7.135641679451501,99.93699967861176
บ้านสามแยกอินทรีทอง,ต.คลองพา อ.ท่าชนะ จ.สุราษฎร์ธานี,11:00 น.,17.5,9.684294404382422,98.9409989118576
บ้านละหาด,ต.แม่หวาด อ.ธารโต จ.ยะลา,11:00 น.,17.5,6.0073946125012645,101.19423687458038
ศูนย์พัฒนาเด็กเล็ก อบต.ท่านา,ต.ท่านา อ.กะปง จ.พังงา,12:00 น.,17,8.678465815115747,98.41659486293793
บ้านวังประจัน,ต.วังประจัน อ.ควนโดน จ.สตูล,11:00 น.,17,6.754096598545849,100.14900147914886
เขตรักษาพันธุ์สัตว์ป่าฮาลา-บาลา,ต.โละจูด อ.แว้ง จ.นราธิวาส,12:00 น.,16.8,5.8074840957019775,101.84518218040466
สะพานบางไตประชาบริรักษ์,ต.ตะกุกเหนือ อ.วิภาวดี จ.สุราษฎร์ธานี,12:00 น.,16.6,9.282494078205549,98.87694776058197
สะพานตาบัว บ้านยาเด๊ะ,ต.ภูเขาทอง อ.สุคิริน จ.นราธิวาส,12:00 น.,16,5.827587782935213,101.75235092639923
บ้านเชือกน้ำ,ต.ถ้ำ อ.ตะกั่วทุ่ง จ.พังงา,11:00 น.,16,8.413350503382208,98.42573046684265
ที่ว่าการอำเภอเบตง จ.ยะลา,ต.เบตง อ.เบตง จ.ยะลา,11:00 น.,16,5.773044125251569,101.060711145401
บ้านดง*,ต.สาริกา อ.เมืองนครนายก จ.นครนายก,02:00 น.,15,14.32156513166611,101.30607426166534
หน่วยพิทักษ์ป่าคลองมอญ,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี,11:00 น.,15,9.080310051749054,98.63234102725983
อบต.ทุ่งคาวัด,ต.ทุ่งคาวัด อ.ละแม จ.ชุมพร,12:00 น.,14.6,9.74113000592051,99.02646481990814
หมู่บ้านปิยะมิตร 3,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา,12:00 น.,14.6,5.934226092018083,101.1087441444397
บ้านค่าย,ต.ตาขัน อ.บ้านค่าย จ.ระยอง,12:00 น.,14.4,12.706832692185786,101.30043625831604
บ้านห้วยน้ำใส,ต.สบเมย อ.สบเมย จ.แม่ฮ่องสอน,11:00 น.,14,17.866228481753662,97.84502685070038
บ้านแม่ทะบน,ต.ประสงค์ อ.ท่าชนะ จ.สุราษฎร์ธานี,11:00 น.,14,9.611513452365541,98.9409989118576
อบต.บ้านพราน,ต.บ้านพราน อ.แสวงหา จ.อ่างทอง,12:00 น.,13.2,14.702194679342027,100.29819667339325
ที่ทำการน้ำตกนางรอง,ต.นาหินลาด อ.ปากพลี จ.นครนายก,02:00 น.,13,14.333358417064783,101.3209980726242
อบต.นาหินลาด,ต.นาหินลาด อ.ปากพลี จ.นครนายก,12:00 น.,12.8,14.207243734365141,101.35063111782074
อบต.แก้ง,ต.แก้ง อ.เดชอุดม จ.อุบลราชธานี,12:00 น.,12.8,14.710294208956139,105.01801013946533
บ้านแม่สุริน,ต.ขุนยวม อ.ขุนยวม จ.แม่ฮ่องสอน,11:00 น.,12.5,18.91611649372713,97.94400036334991
สถานีวิจัยต้นน้ำตาปี,ต.กะทูน อ.พิปูน จ.นครศรีธรรมราช,12:00 น.,12.4,8.594048519215711,99.55768167972565
รร.ผังปาล์ม 4,ต.ปาล์มพัฒนา อ.มะนัง จ.สตูล,12:00 น.,12.2,7.022373037559082,99.93093252182007
เมืองสตูล,ต.ฉลุง อ.เมืองสตูล จ.สตูล,12:00 น.,12,6.7266661245663375,100.0625592470169
บ้านเขาวง,ต.ปากแพรก อ.ดอนสัก จ.สุราษฎร์ธานี,11:00 น.,12,9.089844870002732,99.7559666633606
บ้านไร่ยาว,ต.ประสงค์ อ.ท่าชนะ จ.สุราษฎร์ธานี,11:00 น.,12,9.541906845024918,98.91300201416016
ชุมชนกุนุงจนอง,ต.เบตง อ.เบตง จ.ยะลา,11:00 น.,11.5,5.785340924659716,101.05644106864929
บ้านปางขุม,ต.ยั้งเมิน อ.สะเมิง จ.เชียงใหม่,11:00 น.,11.5,19.04629791573568,98.64899754524231
ภูเก็ต (ศูนย์ฯ),ต.ไม้ขาว อ.ถลาง จ.ภูเก็ต,10:00 น.,11.5,8.145000215301025,98.31444561481476
หน่วยพิทักษ์อุทยานฯ ที่ บล.๒ (น้ำตกฮาลาซะห์),ต.แม่หวาด อ.ธารโต จ.ยะลา,12:00 น.,11.4,6.058383754154758,101.40902280807495
ตะกั่วป่า,ต.ตำตัว อ.ตะกั่วป่า จ.พังงา,12:00 น.,11.2,8.775848014071634,98.39027166366577
ทะเลหมอก อัยเยอร์เวง,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา,12:00 น.,11.2,5.9985438444070445,101.17656111717224
อบต.เกาะหลัก,ต.เกาะหลัก อ.เมืองประจวบคีรีขันธ์ จ.ประจวบคีรีขันธ์,12:00 น.,10.6,11.802965508215811,99.75460946559906
โครงการพัฒนาราษฎรชาวไทยภูเขา ฯ บ้านปางคอง,ต.นาปู่ป้อม อ.ปางมะผ้า จ.แม่ฮ่องสอน,11:00 น.,10.6,19.77284725350245,98.04207801818848
ส.คลองสำโรง,ต.เทพารักษ์ อ.เมืองสมุทรปราการ จ.สมุทรปราการ,12:00 น.,10.5,13.648191898914314,100.59513866901398
จุดวัด ค.บางนา-ถ.ศรีนครินทร์,ต.บางนา อ.บางนา จ.กรุงเทพมหานคร,12:00 น.,10.5,13.661062302393612,100.63942193984985
บ้านโป่งไฮ,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,11:00 น.,10,20.28771460470992,99.5440024137497
บ้านจันทรัตน์,ต.ยะรม อ.เบตง จ.ยะลา,11:00 น.,10,5.786995421443282,101.16164267063141
บ้านหุบเฉลา ,ต.เขากระปุก อ.ท่ายาง จ.เพชรบุรี,11:00 น.,10,12.66132215461291,99.65457916259766
บ้านควนโต๊ะเหลง,ต.ควนโดน อ.ควนโดน จ.สตูล,11:00 น.,10,6.80066464048702,100.07791221141815
บ้านกอบแก้ววัฒนาภิบาล,ต.ลำพูน อ.บ้านนาสาร จ.สุราษฎร์ธานี,11:00 น.,10,8.826411372844971,99.40797686576843
อบต.สองพี่น้อง,ต.สองพี่น้อง อ.แก่งกระจาน จ.เพชรบุรี,12:00 น.,10,12.8723151314092,99.68350946903229
ละงู,ต.ละงู อ.ละงู จ.สตูล,12:00 น.,9.6,6.885772005477622,99.80432689189911
สนามบินสุวรรณภูมิ,ต.หนองปรือ อ.บางพลี จ.สมุทรปราการ,10:00 น.,9.6,13.68638924535473,100.76749742031097
รัษฎา,ต.ควนเมา อ.รัษฎา จ.ตรัง,12:00 น.,9.6,7.964069396117323,99.59781289100647
บ้านมูเซอป่ากล้วย,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย,11:00 น.,9,20.2987435387476,99.81100022792816
วัดปราการ,ต.ท่าขนอน อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,11:00 น.,9,9.030279889280804,98.96879196166992
อบต.บ้านแลง,ต.บ้านแลง อ.เมืองระยอง จ.ระยอง,12:00 น.,9,12.70019711796972,101.3347202539444
ทต.สว่างอารมณ์,ต.สว่างอารมณ์ อ.สว่างอารมณ์ จ.อุทัยธานี,12:00 น.,8.8,15.58535091392613,99.86512184143066
รร.วัดควนสีนวล,ต.นาข้าวเสีย อ.นาโยง จ.ตรัง,12:00 น.,8.6,7.527138500514921,99.73759353160858
บ้านเหนือคลองระแนะ,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช,11:00 น.,8.5,8.589911231663603,99.62200105190277
บ้านใต้โตน,ต.บางสวรรค์ อ.พระแสง จ.สุราษฎร์ธานี,11:00 น.,8.5,8.62900149050225,98.98800194263458
ชุมพร,ต.ท่าตะเภา อ.เมืองชุมพร จ.ชุมพร,10:00 น.,8.2,10.498751619826477,99.18847024440765
พุนพิน 1,ต.ท่าข้าม อ.พุนพิน จ.สุราษฎร์ธานี,12:00 น.,8,9.131238924699506,99.25883531570435
หน่วยพิทักษ์อุทยานแห่งชาติที่ ทล.๑๑ (ไทยสามัคคี),ต.ไทยสามัคคี อ.วังน้ำเขียว จ.นครราชสีมา,12:00 น.,7.8,14.322968508030826,101.93308353424072
ผามออีแดง (อช.เขาพระวิหาร),ต.เสาธงชัย อ.กันทรลักษ์ จ.ศรีสะเกษ,12:00 น.,7.8,14.404422033884693,104.68800187110901
สะพานไอร์ปาโจ,ต.ภูเขาทอง อ.สุคิริน จ.นราธิวาส,12:00 น.,7.8,5.835683489812551,101.73494338989258
บ้านห้วยข้าวลีบ,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่,11:00 น.,7.5,18.73900197725159,98.5399979352951
บ้านบางกา,ต.กะเปา อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,11:00 น.,7.5,9.011630697092807,98.91905307769775
สำนักงานเกษตรอำเภอบางสะพาน,ต.กำเนิดนพคุณ อ.บางสะพาน จ.ประจวบคีรีขันธ์,12:00 น.,7.4,11.241825593860401,99.48108315467834
อบต.คลองเฉลิม,ต.คลองเฉลิม อ.กงหรา จ.พัทลุง,12:00 น.,7.4,7.381901093381868,99.98011350631714
หน่วยพิทักษ์ป่าอ่าวท่ายาง,ต.เกาะหมาก อ.ปากพะยูน จ.พัทลุง,12:00 น.,7.4,7.420272272983743,100.33268988132477
อบต.ปากฉลุย,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,12:00 น.,7.2,9.300589087646006,99.02604103088379
ฝายคลองท่าเลา,ต.นาหลวงเสน อ.ทุ่งสง จ.นครศรีธรรมราช,12:00 น.,7.2,8.232626560423926,99.70778346061707
วัดคอกช้าง อ.ธารโต จ.ยะลา,ต.แม่หวาด อ.ธารโต จ.ยะลา,10:00 น.,7,6.0457889541143155,101.1600387096405
บางปะกง,ต.ท่าสะอ้าน อ.บางปะกง จ.ฉะเชิงเทรา,12:00 น.,7,13.548937509988422,101.00112855434418
บ้านท่ามะปราง,ต.นาหินลาด อ.ปากพลี จ.นครนายก,11:00 น.,7,14.222932627077714,101.35608673095703
บ้านห้วยโป่ง,ต.ห้วยโป่ง อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,11:00 น.,7,19.02632812448323,97.98399746417999
น้ำตกไทรคู่,ต.ทองมงคล อ.บางสะพาน จ.ประจวบคีรีขันธ์,12:00 น.,7,11.248086700351248,99.33547675609589
บ้านไสยาง,ต.เขาเจียก อ.เมืองพัทลุง จ.พัทลุง,11:00 น.,7,7.629326107773751,100.02501368522644
พิพิธภัณฑ์ธรรมชาติจัดการน้ำชุมชนฯ บ้านปากซวด,ต.พังกาญจน์ อ.พนม จ.สุราษฎร์ธานี,12:00 น.,6.6,8.900033387057677,98.80355715751648
บ้านคลองไชยใต้,ต.กะเปียด อ.ฉวาง จ.นครศรีธรรมราช,11:00 น.,6.5,8.50984585807437,99.45899784564972
บ้านหนักไทร*,ต.ช่อง อ.นาโยง จ.ตรัง,11:00 น.,6.5,7.539471213420921,99.75286602973938
คลองลำปลาทิว ลาดกระบัง,ต.ลาดกระบัง อ.ลาดกระบัง จ.กรุงเทพมหานคร,12:00 น.,6.4,13.740682601981208,100.79468429088593
สนามทับทุ่ม บ้านวังนาใน หมู่ที่ 10,ต.น้ำผุด อ.ละงู จ.สตูล,12:00 น.,6.2,7.13570555388969,99.93731081485748
บ้านโก๊ะไม้หลู่,ต.ป่าแป๋ อ.แม่สะเรียง จ.แม่ฮ่องสอน,11:00 น.,6,18.28337231579222,98.08400094509125
บ้านพรุตู,ต.เกาะสะบ้า อ.เทพา จ.สงขลา,11:00 น.,6,6.800201219443361,100.88830947875977
บ้านบ่อน้ำร้อน,ต.ตาเนาะแมเราะ อ.เบตง จ.ยะลา,11:00 น.,6,5.849921403973601,101.07286155223846
บ้านคลองกั่ว,ต.เขาพระ อ.รัตภูมิ จ.สงขลา,11:00 น.,6,6.941358660693677,100.13299942016602
บ้านหัวบุ่ง,ต.เนินหอม อ.เมืองปราจีนบุรี จ.ปราจีนบุรี,11:00 น.,5.5,14.199401479893606,101.402907371521
บ้านย่านยาว,ต.เชี่ยวเหลียง อ.กะเปอร์ จ.ระนอง,11:00 น.,5.5,9.577555631627357,98.66617441177368
บ้านหนองน้ำเย็น*,ต.ทุ่งควายกิน อ.แกลง จ.ระยอง,11:00 น.,5.5,12.786534977662726,101.72631740570068
บ้านเคี่ยมเพาะ,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,11:00 น.,5.5,9.409282323786824,98.87299954891205
บ้านปาล์มทองพัฒนา,ต.ปาล์มพัฒนา อ.มะนัง จ.สตูล,11:00 น.,5.5,7.004132051006968,99.93900060653687
บ้านบางอี,ต.โคกเคียน อ.ตะกั่วป่า จ.พังงา,11:00 น.,5.5,8.836122478098506,98.38800251483917
บ้านต้นมะพร้าว,ต.ถ้ำสิงขร อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,11:00 น.,5.5,9.014539398556671,99.04858767986298
สรรพยา,ต.โพนางดำออก อ.สรรพยา จ.ชัยนาท,12:00 น.,5.4,15.109026973202491,100.2679306268692
บ้านคลองทราย,ต.วังน้ำเขียว อ.วังน้ำเขียว จ.นครราชสีมา,11:00 น.,5,14.364400534846226,101.75700187683105
บ้านใน,ต.ปากแพรก อ.ดอนสัก จ.สุราษฎร์ธานี,11:00 น.,5,9.122918125049006,99.67876195907593
บ้านแม่ปะ,ต.สะเมิงเหนือ อ.สะเมิง จ.เชียงใหม่,11:00 น.,5,18.955121223667778,98.74700009822845
บ้านบูโล๊ะสะนีแย,ต.บ้านแหร อ.ธารโต จ.ยะลา,11:00 น.,5,6.078227569056002,101.18834137916565
บ้านหัวเตย,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,11:00 น.,5,9.040796124417039,99.71161901950836
บ้านหน้าซึง,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,11:00 น.,5,9.305713543283282,98.94960880279541
บ้านบันนังบูโบ,ต.ถ้ำทะลุ อ.บันนังสตา จ.ยะลา,11:00 น.,5,6.237538139952972,101.17429196834564
ชุมชนบ้านเหมือง,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา,12:00 น.,5,5.923805427155755,101.12602293491364
บ้านบางสาว,ต.เขาวง อ.บ้านตาขุน จ.สุราษฎร์ธานี,11:00 น.,5,8.924761553414536,98.90944004058838
ที่ทำการอุทยานแห่งชาติถ้ำสะเกิน,ต.ยอด อ.สองแคว จ.น่าน,12:00 น.,4.6,19.38371981512924,100.53888738155365
สะพานข้ามคลองเกรียงไกร,ต.บางเคียน อ.ชุมแสง จ.นครสวรรค์,12:00 น.,4.6,15.843174832021225,100.2114862203598
บ้านชะรัด,ต.ชะรัด อ.กงหรา จ.พัทลุง,11:00 น.,4.5,7.471182196444906,99.97899770736694
บ้านคลองลอย,ต.ร่อนทอง อ.บางสะพาน จ.ประจวบคีรีขันธ์,11:00 น.,4.5,11.294756591542175,99.3701308965683
บ้านปางไม้แดง,ต.บ้านช้าง อ.แม่แตง จ.เชียงใหม่,11:00 น.,4.5,19.14332860394366,98.86500120162964
บ้านหัวแม่คำ,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,11:00 น.,4.5,20.367812476362644,99.46900248527527
บ้านควนใหม่,ต.โคกชะงาย อ.เมืองพัทลุง จ.พัทลุง,11:00 น.,4.5,7.631378437559678,99.99854564666748
แม่สะเรียง,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน,10:00 น.,4.5,18.166669245762503,97.93333053588867
บ้านควนนนท์,ต.ไม้เรียง อ.ฉวาง จ.นครศรีธรรมราช,11:00 น.,4.5,8.473396315217189,99.45000171661377
บ้านวัด,ต.ประกอบ อ.นาทวี จ.สงขลา,11:00 น.,4.5,6.487867301547453,100.67200005054474
อบต.บางครก,ต.บางครก อ.บ้านแหลม จ.เพชรบุรี,12:00 น.,4.4,13.198668668764427,99.95052874088287
อบต.แม่คง,ต.แม่คง อ.แม่สะเรียง จ.แม่ฮ่องสอน,12:00 น.,4.4,18.16087893288025,97.91760742664337
ทับมา,ต.ทับมา อ.เมืองระยอง จ.ระยอง,12:00 น.,4.4,12.737867922612816,101.2284404039383
ทต.ราไวย์,ต.ราไวย์ อ.เมืองภูเก็ต จ.ภูเก็ต,12:00 น.,4.4,7.770802038287509,98.31874787807465
สะพานแม่น้ำว้า บ้านบ่อหยวก,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน,12:00 น.,4.2,19.270328662268543,101.17807388305664
อบต.ศีรษะจรเข้น้อย,ต.ศีรษะจรเข้น้อย อ.บางเสาธง จ.สมุทรปราการ,12:00 น.,4.2,13.677747429550672,100.79449117183685
สะพานคลองพาย,ต.น้ำหัก อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,12:00 น.,4.2,9.155654662599833,98.89499366283417
บ้านนาส้อง,ต.คลองใหญ่ อ.ตะโหมด จ.พัทลุง,11:00 น.,4,7.277878446450891,100.05299985408783
สะพานบ้าน กม.29 อ.เบตง จ.ยะลา,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา,11:00 น.,4,5.9205772757963935,101.18208646774292
จุดวัดบึงหนองบอน,ต.หนองบอน อ.ประเวศ จ.กรุงเทพมหานคร,12:00 น.,4,13.695291339632558,100.65375030040741
บ้านเขาเหล็ก,ต.นบพิตำ อ.นบพิตำ จ.นครศรีธรรมราช,11:00 น.,4,8.768399169963601,99.72499787807465
บ้านบึงเหนือ,ต.บ้านคา อ.บ้านคา จ.ราชบุรี,11:00 น.,4,13.45423806400851,99.37399864196777
สะพานข้ามคลองห้วยกรวด,ต.เกาะขันธ์ อ.ชะอวด จ.นครศรีธรรมราช,12:00 น.,4,7.876820635003764,99.9333143234253
บ้านใหม่พัฒนา,ต.แม่อูคอ อ.ขุนยวม จ.แม่ฮ่องสอน,11:00 น.,4,18.842953664097216,97.99700081348419
บ้านเขาอ่าง,ต.มาบไพ อ.ขลุง จ.จันทบุรี,11:00 น.,4,12.606108271514946,102.24199891090393
บ้านผาฮี้ (อาข่า),ต.โป่งงาม อ.แม่สาย จ.เชียงราย,11:00 น.,4,20.351688588284134,99.82599914073944
รร.บ้านพูน,ต.กะปาง อ.ทุ่งสง จ.นครศรีธรรมราช,12:00 น.,4,8.038264841160766,99.64308857917786
บ้านบางหลาโอน,ต.คึกคัก อ.ตะกั่วป่า จ.พังงา,11:00 น.,4,8.647951119883022,98.26000213623047
ปะเหลียน,ต.ท่าพญา อ.ปะเหลียน จ.ตรัง,12:00 น.,3.8,7.371984583452164,99.67727601528168
บ้านขุนแม่ละอุปหมู่ที่ 3,ต.แจ่มหลวง อ.กัลยาณิวัฒนา จ.เชียงใหม่,12:00 น.,3.8,19.04022812437173,98.20028007030487
รร.กองม่องทะ สาขาไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,12:00 น.,3.8,15.309311852149005,98.5098123550415
หน่วยจัดการต้นน้ำตาปี,ต.ตะกุกใต้ อ.วิภาวดี จ.สุราษฎร์ธานี,12:00 น.,3.8,9.162941985806267,98.8869845867157
สะพานเขานางบวช,ต.ศรีนาวา อ.เมืองนครนายก จ.นครนายก,12:00 น.,3.6,14.245821792965605,101.27430617809296
วัดวังตะเคียน,ต.ท่าสายลวด อ.แม่สอด จ.ตาก,12:00 น.,3.6,16.711486500252356,98.50664734840393
บางปะหัน,ต.โพธิ์สามต้น อ.บางปะหัน จ.พระนครศรีอยุธยา,12:00 น.,3.6,14.427308278670763,100.55606424808502
บ้านผาหมี,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,11:00 น.,3.5,20.399300996873485,99.85099732875824
บ้านพญาไพรเล่ามา,ต.เทอดไทย อ.แม่ฟ้าหลวง จ.เชียงราย,11:00 น.,3.5,20.318615776965157,99.60599899291992
บ้านเขาพลู,ต.บางสัก อ.กันตัง จ.ตรัง,11:00 น.,3.5,7.4243310280873684,99.39700126647949
บ้านป่ากล้วย,ต.แม่สะเรียง อ.แม่สะเรียง จ.แม่ฮ่องสอน,11:00 น.,3.5,18.164141105174696,97.95499742031097
บ้านปูนะ,ต.เทอดไทย อ.แม่ฟ้าหลวง จ.เชียงราย,11:00 น.,3.5,20.30071578446536,99.6780002117157
บ้านทุ่งยาว,ต.แม่สาบ อ.สะเมิง จ.เชียงใหม่,11:00 น.,3.5,18.978457797902,98.67799758911133
บ้านกล้อทอ,ต.แม่จัน อ.อุ้มผาง จ.ตาก,11:00 น.,3.5,16.030454848000563,98.6659973859787
บ้านหมากปรก,ต.ไม้ขาว อ.ถลาง จ.ภูเก็ต,11:00 น.,3.5,8.120773869171678,98.33599984645844
บ้านวังรี,ต.เขาพระ อ.เมืองนครนายก จ.นครนายก,11:00 น.,3.5,14.333769013981707,101.19593739509583
