ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
สถานีพัฒนาการเกษตรที่สูง ฯ ภูพยัคฆ์,ต.ขุนน่าน อ.เฉลิมพระเกียรติ จ.น่าน,00:00 น.,0.6,19.504743526382768,101.21375262737274
นครพนม,ต.ในเมือง อ.เมืองนครพนม จ.นครพนม,10:00 น.,1.5,17.410833254680195,104.7825014591217
บ้านผาหลัก,ต.ยอด อ.สองแคว จ.น่าน,23:00 น.,85,19.38391716788506,100.60400068759918
บ้านหัวฝาย,ต.ชัยพฤกษ์ อ.เมืองเลย จ.เลย,23:00 น.,27.5,17.519617972557242,101.74800038337708
หน่วยจัดการต้นน้ำขุนสถาน,ต.สันทะ อ.นาน้อย จ.น่าน,00:00 น.,28.4,18.27339875322977,100.53670942783356
อบต.ทุ่งคาวัด,ต.ทุ่งคาวัด อ.ละแม จ.ชุมพร,00:00 น.,0.2,9.74113000592051,99.02646481990814
บ้านหัวน้ำ,ต.พระธาตุ อ.เชียงกลาง จ.น่าน,23:00 น.,1.5,19.332921199531196,100.90499818325043
สะพานบ้าน กม.29 อ.เบตง จ.ยะลา,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา,21:00 น.,3,5.9205772757963935,101.18208646774292
สะพานท้ายเขื่อนบางลาง อ.บันนังสตา จ.ยะลา,ต.บาเจาะ อ.บันนังสตา จ.ยะลา,23:00 น.,2,6.160475552846657,101.27610325813293
บ้านน้ำเลียง,ต.ปอน อ.ทุ่งช้าง จ.น่าน,23:00 น.,11,19.565183572249932,100.92199802398682
ทะเลหมอก อัยเยอร์เวง,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา,22:00 น.,0.4,5.9985438444070445,101.17656111717224
อบต.ปากฉลุย,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,00:00 น.,0.2,9.300589087646006,99.02604103088379
จุดวัดศูนย์ราชการ-ถ.แจ้งวัฒนะ,ต.ทุ่งสองห้อง อ.หลักสี่ จ.กรุงเทพมหานคร,00:00 น.,4.5,13.892098483687711,100.56383192539215
บ้านผาหมี,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,23:00 น.,8,20.399300996873485,99.85099732875824
สำนักงานเกษตรอำเภอเจาะไอร้อง,ต.จวบ อ.เจาะไอร้อง จ.นราธิวาส,22:00 น.,0.2,6.224232982627507,101.8109679222107
บ้านแหน 2,ต.ผาตอ อ.ท่าวังผา จ.น่าน,23:00 น.,7,19.175510885080286,100.77199816703796
บ้านเคี่ยมเพาะ,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,11:00 น.,74,9.409282323786824,98.87299954891205
บ้านท่าข้าม,ต.แก่งโสภา อ.วังทอง จ.พิษณุโลก,23:00 น.,26,16.854994200622432,100.66700041294098
บ้านห้วยเลา,ต.ชนแดน อ.สองแคว จ.น่าน,23:00 น.,3.5,19.51666649026044,100.63099980354309
บ้านห้วยน้ำไซ,ต.เนินเพิ่ม อ.นครไทย จ.พิษณุโลก,23:00 น.,13.5,17.023549222858183,100.93500137329102
หน่วยจัดการต้นน้ำน้ำกอนฝั่งซ้าย,ต.พญาแก้ว อ.เชียงกลาง จ.น่าน,00:00 น.,1.6,19.31079909704214,101.01179301738739
อบต.หนองไม้กอง,ต.หนองไม้กอง อ.ไทรงาม จ.กำแพงเพชร,12:00 น.,55.8,16.435668412009804,99.94507312774658
บ้านรวมมิตร,ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,12.5,19.962508634844813,99.71299767494202
บ้านน้ำกุ่ม,ต.น้ำกุ่ม อ.นครไทย จ.พิษณุโลก,23:00 น.,9.5,17.347781212220575,100.85800051689148
อบต.ทุ่งสมอ,ต.ทุ่งสมอ อ.เขาค้อ จ.เพชรบูรณ์,00:00 น.,18,16.705048664026222,101.04404926300049
บ้านฮวก,ต.ภูซาง อ.ภูซาง จ.พะเยา,23:00 น.,5.5,19.688379650902043,100.41099965572357
สะพานห้วยบังฮวก,ต.ดอนนางหงส์ อ.ธาตุพนม จ.นครพนม,00:00 น.,0.8,17.09678232152322,104.7629052400589
สะพานไอร์ปาโจ,ต.ภูเขาทอง อ.สุคิริน จ.นราธิวาส,12:00 น.,51.6,5.835683489812551,101.73494338989258
ทต.เวียงพางคำ,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,00:00 น.,6.2,20.40354959463141,99.88572657108307
บ้านนากึ๋น,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน,23:00 น.,4.5,19.31767903812312,101.17299914360046
คลองสรอย วัดแม่ขมวก,ต.สรอย อ.วังชิ้น จ.แพร่,00:00 น.,41.6,17.774960754823844,99.46938335895538
ทต.สุไหงโก-ลก,ต.สุไหงโก-ลก อ.สุไหงโก-ลก จ.นราธิวาส,21:00 น.,0.2,6.005105910544757,101.95808708667755
บ้านไพรงาม,ต.บ้านกลาง อ.วังทอง จ.พิษณุโลก,23:00 น.,1,17.003374310168827,100.51400184631348
เขตรักษาพันธุ์สัตว์ป่าฮาลา-บาลา,ต.โละจูด อ.แว้ง จ.นราธิวาส,00:00 น.,1,5.8074840957019775,101.84518218040466
บ้านน้ำรีพัฒนา,ต.ขุนน่าน อ.เฉลิมพระเกียรติ จ.น่าน,23:00 น.,42,19.517809187706987,101.22399866580963
บ้านกือลอง,ต.ตลิ่งชัน อ.บันนังสตา จ.ยะลา,22:00 น.,2,6.30837239964559,101.33558392524719
ทต.แม่ใจ,ต.แม่ใจ อ.แม่ใจ จ.พะเยา,00:00 น.,0.4,19.346101916337886,99.81359660625458
บ้านเขาหลัก,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,11:00 น.,51,9.42309480346886,98.92899870872498
ร้อยเอ็ด,ต.หนองไผ่ อ.ธวัชบุรี จ.ร้อยเอ็ด,22:00 น.,2,16.019998565032548,103.74389111995697
เมืองมหาสารคาม,ต.เกิ้ง อ.เมืองมหาสารคาม จ.มหาสารคาม,23:00 น.,0.2,16.232254279240625,103.27107667922974
บ้านเทพนิมิตร,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,20:00 น.,0.5,9.37046154216107,98.86000156402588
บ้านแพะดอนมูล,ต.สรอย อ.วังชิ้น จ.แพร่,23:00 น.,28.5,17.749279303619097,99.43199872970581
บ้านร่มไทย,ต.ท่าตอน อ.แม่อาย จ.เชียงใหม่,23:00 น.,5,20.06331842638768,99.35999751091003
บ้านบูโล๊ะสะนีแย,ต.บ้านแหร อ.ธารโต จ.ยะลา,22:00 น.,1,6.078227569056002,101.18834137916565
บ้านห้วยเอียด,ต.ไผ่โทน อ.ร้องกวาง จ.แพร่,23:00 น.,4,18.28496660651207,100.4170024394989
บ้านแม่ทะบน,ต.ประสงค์ อ.ท่าชนะ จ.สุราษฎร์ธานี,23:00 น.,0.5,9.611513452365541,98.9409989118576
อบต.นาโส่,ต.นาโส่ อ.กุดชุม จ.ยโสธร,22:00 น.,0.2,15.982964070441984,104.31136071681976
บ้านไผ่โทน,ต.ไผ่โทน อ.ร้องกวาง จ.แพร่,23:00 น.,18.5,18.387001214705855,100.43599784374237
วัดคอกช้าง อ.ธารโต จ.ยะลา,ต.แม่หวาด อ.ธารโต จ.ยะลา,22:00 น.,1,6.0457889541143155,101.1600387096405
บ้านดอน,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา,21:00 น.,1,5.923976171775753,101.11786901950836
หนองคาย,ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย,22:00 น.,0.2,17.86716793126134,102.73302555084229
บ้านเจ็ดร้อยไร่,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,23:00 น.,18.5,15.770851048964412,99.37000215053558
อบต.บ้านแหง,ต.บ้านแหง อ.งาว จ.ลำปาง,00:00 น.,15.8,18.76330831526558,100.00875949859619
บ้านไร่ยาว,ต.ประสงค์ อ.ท่าชนะ จ.สุราษฎร์ธานี,11:00 น.,54,9.541906845024918,98.91300201416016
อบต.รอบเวียง,ต.รอบเวียง อ.เมืองเชียงราย จ.เชียงราย,00:00 น.,6.4,19.915020005005065,99.87799108028412
เขื่อนสิรินธร,ต.นิคมสร้างตนเอง อ.สิรินธร จ.อุบลราชธานี,06:00 น.,1,15.218301105532507,105.42277157306671
บางระกำ,ต.บางระกำ อ.บางระกำ จ.พิษณุโลก,00:00 น.,0.2,16.70818797124356,100.17176270484924
ทต.ชุมพร,ต.ชุมพร อ.เมยวดี จ.ร้อยเอ็ด,00:00 น.,0.2,16.368166885214062,104.05778467655182
สะพานห้วยแม่ถาบ้านปาหุ่ง,ต.ยาบหัวนา อ.เวียงสา จ.น่าน,21:00 น.,11.2,18.584360427816534,100.50956547260284
บ้านถ้ำพริก,ต.บ้านแยง อ.นครไทย จ.พิษณุโลก,14:00 น.,46,16.92589643515945,100.70599973201752
บ้านเงาะกาโป,ต.บันนังสตา อ.บันนังสตา จ.ยะลา,22:00 น.,1.5,6.25728994206387,101.24959766864777
แม่อาย,ต.ท่าตอน อ.แม่อาย จ.เชียงใหม่,00:00 น.,6.2,20.061005567191028,99.36203598976135
บ้านแม่กระต๋อม,ต.ป่าสัก อ.วังชิ้น จ.แพร่,23:00 น.,15.5,17.789988847261423,99.47900176048279
บ้านวังแคน,ต.น้ำสวย อ.เมืองเลย จ.เลย,23:00 น.,6.5,17.57035746268335,101.82200253009796
บ้านสกาดกลาง,ต.สกาด อ.ปัว จ.น่าน,23:00 น.,3,19.265406516343234,101.00500166416168
สะพานตาบัว บ้านยาเด๊ะ,ต.ภูเขาทอง อ.สุคิริน จ.นราธิวาส,00:00 น.,0.4,5.827587782935213,101.75235092639923
บ้านโพนทอง,ต.เชียงกลม อ.ปากชม จ.เลย,23:00 น.,5,17.83072996601891,101.97700202465057
บ้านยอด,ต.ยอด อ.สองแคว จ.น่าน,23:00 น.,14.5,19.393344308929446,100.57900249958038
บ้านกิ่วกาญจน์,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย,23:00 น.,18,20.32600558571687,100.31300246715546
บ้านวังผา,ต.ห้วยบ่อซืน อ.ปากชม จ.เลย,23:00 น.,1,17.77395440909946,101.97700202465057
รร.ภูคาวิทยาคม,ต.ภูคา อ.ปัว จ.น่าน,00:00 น.,3.6,19.227994391235004,101.06259405612946
หน่วยศึกษาการพัฒนาการอนุรักษ์ต้นน้ำน้ำคาง (ดอยวาว),ต.ศรีภูมิ อ.ท่าวังผา จ.น่าน,00:00 น.,3.2,19.13900573802194,100.64089179039001
ลำน้ำก่ำ,ต.หนองบ่อ อ.นาแก จ.นครพนม,00:00 น.,0.4,17.030684045731913,104.41480815410614
ทต.หนองขาหย่าง,ต.หนองขาหย่าง อ.หนองขาหย่าง จ.อุทัยธานี,00:00 น.,0.8,15.36230819537349,99.938485622406
คลองท่าดี,ต.กำแพงเซา อ.เมืองนครศรีธรรมราช จ.นครศรีธรรมราช,00:00 น.,0.2,8.39973330380433,99.83318746089935
บ้านแม่ตีบหลวง*,ต.แม่ตีบ อ.งาว จ.ลำปาง,23:00 น.,1,18.60778908087259,100.04199743270874
บ้านปากรอง*,ต.ชาติตระการ อ.ชาติตระการ จ.พิษณุโลก,09:00 น.,11,17.302649544968485,100.6710022687912
บ้านผาแล,ต.ปอ อ.เวียงแก่น จ.เชียงราย,23:00 น.,1.5,19.94146149138004,100.43299913406372
บ้านเทพประทับ,ต.นางิ้ว อ.สังคม จ.หนองคาย,11:00 น.,43,18.016099698262856,102.15406000614166
บ้านท่างาม,ต.ท่างิ้ว อ.เมืองนครศรีธรรมราช จ.นครศรีธรรมราช,11:00 น.,43,8.442016167970205,99.83399748802185
บ้านขวากใต้,ต.ท่าข้าม อ.เวียงแก่น จ.เชียงราย,23:00 น.,37.5,20.0464927261459,100.50400257110596
เขื่อนแควน้อยบำรุงแดน,ต.คันโช้ง อ.วัดโบสถ์ จ.พิษณุโลก,09:00 น.,0.2,17.182158930564977,100.41388034820557
ทต.แว้ง,ต.แว้ง อ.แว้ง จ.นราธิวาส,12:00 น.,40.2,5.933281677206088,101.8821108341217
อบต.ป่าแฝก,ต.ป่าแฝก อ.พรเจริญ จ.บึงกาฬ,09:00 น.,0.2,18.063062010414964,103.7363862991333
บ้านผาใต้,ต.ห้วยชมภู อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,4,20.04863950159811,99.51500236988068
บ้านสำนักเอาะ,ต.เขาแดง อ.สะบ้าย้อย จ.สงขลา,23:00 น.,0.5,6.485847203927725,100.77905774116516
บ้านกิ่วจันทร์,ต.ขุนน่าน อ.เฉลิมพระเกียรติ จ.น่าน,23:00 น.,1.5,19.541202375050094,101.1430013179779
บ้านน้ำโจน,ต.คันโช้ง อ.วัดโบสถ์ จ.พิษณุโลก,09:00 น.,1,17.179119777368093,100.46300232410431
บ้านโนนศรีเจริญ,ต.ยอดแกง อ.นามน จ.กาฬสินธุ์,12:00 น.,41.6,16.616140181925058,103.71736943721771
บ้านนาล้อม,ต.ป่าแดง อ.ชาติตระการ จ.พิษณุโลก,11:00 น.,0.5,17.282264200450054,100.53600132465363
สะพานนวลฉวี,ต.บ้านใหม่ อ.ปากเกร็ด จ.นนทบุรี,00:00 น.,0.4,13.947525752208934,100.53503572940826
บ้านห้วยตง,ต.กรุงชิง อ.นบพิตำ จ.นครศรีธรรมราช,23:00 น.,0.5,8.91898508526589,99.61198568344116
บ้านนาแค,ต.นาแค อ.นายูง จ.อุดรธานี,11:00 น.,41,17.89183182743376,102.07539081573486
บ้านตลิ่งสูง,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,23:00 น.,1,15.912501235632266,99.41900074481964
ศรีสงคราม,ต.ศรีสงคราม อ.ศรีสงคราม จ.นครพนม,00:00 น.,0.2,17.67487069840958,104.2857563495636
บ้านดอนสถาน1,ต.สถาน อ.ปัว จ.น่าน,23:00 น.,1.5,19.207783131462932,100.93599915504456
บ้านธารโต,ต.ธารโต อ.ธารโต จ.ยะลา,22:00 น.,2.5,6.167819648920374,101.18200063705444
สวนสาธารณะหนองถิ่น ทม.หนองคาย,ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย,00:00 น.,0.6,17.877047175246044,102.7271032333374
ที่ว่าการอำเภอไม้แก่น,ต.ไทรทอง อ.ไม้แก่น จ.ปัตตานี,00:00 น.,0.2,6.610475722059233,101.66754484176636
บ้านทุ่งผง,ต.ทุ่งศรีทอง อ.เวียงสา จ.น่าน,23:00 น.,48.5,18.65339146864868,100.68400025367737
บ้านห้วยโรงนอก,ต.ห้วยโรง อ.ร้องกวาง จ.แพร่,23:00 น.,17,18.41645771746947,100.47899901866913
บ้านมอเสือดุ,ต.เพชรชมภู อ.โกสัมพีนคร จ.กำแพงเพชร,16:00 น.,43,16.55715005705601,99.36500251293182
ศูนย์เรียนรู้ชุมชนบ้านนาซัว หมู่ที่ 2,ต.ถ้ำทะลุ อ.บันนังสตา จ.ยะลา,23:00 น.,0.4,6.272007322655247,101.15672886371613
บ้านบางติบ,ต.บางวัน อ.คุระบุรี จ.พังงา,11:00 น.,55,9.089632987600998,98.42381536960602
ที่ทำการอุทยานแห่งชาติดอยภูนาง,ต.บ้านมาง อ.เชียงม่วน จ.พะเยา,00:00 น.,10.2,18.85634098091779,100.18219649791718
บ้านท่าล้อ,ต.แงง อ.ปัว จ.น่าน,23:00 น.,3,19.178175991442146,100.85000216960907
บ้านน้ำตอน,ต.นาบัว อ.นครไทย จ.พิษณุโลก,23:00 น.,2.5,17.24221425790073,100.87400257587433
บ้านห้วยไทร,ต.ชุมพล อ.ศรีนครินทร์ จ.พัทลุง,23:00 น.,0.5,7.629687658497234,99.92134094238281
บ้านไทรห้อย*,ต.นาเมืองเพชร อ.สิเกา จ.ตรัง,23:00 น.,0.5,7.553845639092956,99.49482679367065
ท่าสะบ้า,ต.ท่าสะบ้า อ.วังวิเศษ จ.ตรัง,00:00 น.,32.8,7.729373672629138,99.55148041248322
บ้านโป่งน้ำร้อน,ต.ดอยฮาง อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,36.5,19.930725057518526,99.68700170516968
บ้านดินดอน,ต.ท่าดี อ.ลานสกา จ.นครศรีธรรมราช,11:00 น.,38,8.403846109348725,99.81800079345703
ที่ว่าการอำเภอทุ่งช้าง,ต.ทุ่งช้าง อ.ทุ่งช้าง จ.น่าน,00:00 น.,0.8,19.386639608069014,100.87582647800446
สะพานต้นน้ำ (เกาะแก้ว-ตลิ่งสูง),ต.ปางมะค่า อ.ขาณุวรลักษบุรี จ.กำแพงเพชร,00:00 น.,1.2,15.914379051524248,99.41934943199158
บ้านห้วยปูด,ต.ภูคา อ.ปัว จ.น่าน,23:00 น.,2,19.20377604306314,100.99699795246124
บ้านปอน,ต.ปอน อ.ทุ่งช้าง จ.น่าน,23:00 น.,2,19.524665204262003,100.93000173568726
นราธิวาส,ต.บางนาค อ.เมืองนราธิวาส จ.นราธิวาส,19:00 น.,32.4,6.416668634867312,101.81666493415833
บ้านน้ำลี,ต.น้ำหมัน อ.ท่าปลา จ.อุตรดิตถ์,23:00 น.,17.5,17.876745956232416,100.26700258255005
อบต.นาน้อย,ต.นาน้อย อ.นาน้อย จ.น่าน,00:00 น.,5.6,18.328062924829297,100.70870876312256
สะพานน้ำขว้าง บ้านร้องแง,ต.วรนคร อ.ปัว จ.น่าน,00:00 น.,4.2,19.175875693156694,100.92988908290863
ทต.นาหนองไผ่,ต.นาหนองไผ่ อ.ชุมพลบุรี จ.สุรินทร์,22:00 น.,0.2,15.35050882602591,103.476083278656
บ้านน้ำพร้า,ต.นางพญา อ.ท่าปลา จ.อุตรดิตถ์,23:00 น.,9,17.96577742411112,100.39399981498718
บ้านต้าม,ต.บ่อสวก อ.เมืองน่าน จ.น่าน,23:00 น.,15,18.717313809316675,100.62600016593933
บ้านวังขอนงุ้น,ต.แม่สำ อ.ศรีสัชนาลัย จ.สุโขทัย,23:00 น.,34,17.639784074917838,99.68200206756592
บ้านดอน,ต.ปอ อ.เวียงแก่น จ.เชียงราย,11:00 น.,9.5,20.01004850024978,100.48899829387665
ศูนย์พัฒนาเด็กเล็ก อบต.ท่านา,ต.ท่านา อ.กะปง จ.พังงา,00:00 น.,3.4,8.678465815115747,98.41659486293793
รพสต.หมอเมือง,ต.หมอเมือง อ.แม่จริม จ.น่าน,00:00 น.,28.2,18.678187804771007,100.99276542663574
รร.บ้านช้างเชื่อ,ต.เหล อ.กะปง จ.พังงา,00:00 น.,6.6,8.744328572596828,98.48950266838074
อบต.นาคำไฮ,ต.นาคำไฮ อ.เมืองหนองบัวลำภู จ.หนองบัวลำภู,00:00 น.,2.2,17.261871475427746,102.33812928199768
บ้านราษฎร์ผดุง,ต.สุคิริน อ.สุคิริน จ.นราธิวาส,11:00 น.,34.5,5.917119664125492,101.71820104122162
ฝายละแอ อ.บันนังสตา จ.ยะลา,ต.เขื่อนบางลาง อ.บันนังสตา จ.ยะลา,22:00 น.,3,6.143056253289762,101.30916953086853
บ้านชมพู,ต.อ่ายนาไลย อ.เวียงสา จ.น่าน,23:00 น.,3,18.51487412450379,100.59700012207031
บ้านตีนตก,ต.ศิลาแลง อ.ปัว จ.น่าน,23:00 น.,16.5,19.144362426255135,100.94500064849854
ปากช่อง สกษ.,ต.หนองน้ำแดง อ.ปากช่อง จ.นครราชสีมา,22:00 น.,0.1,14.64389100388953,101.33194148540497
อบต.นอกเมือง,ต.นอกเมือง อ.เมืองสุรินทร์ จ.สุรินทร์,00:00 น.,3.2,14.850812737461709,103.49769115447998
บ้านกุ่มเนิ้งใต้,ต.แม่มอก อ.เถิน จ.ลำปาง,23:00 น.,5.5,17.59253617857311,99.33099746704102
บ้านกอไพล,ต.ท่าเคย อ.ท่าฉาง จ.สุราษฎร์ธานี,20:00 น.,3,9.280810527512653,99.04218256473541
บ้านส้าน,ต.สันทะ อ.นาน้อย จ.น่าน,23:00 น.,23,18.282419809423402,100.56500136852264
อบต.บ่อทอง,ต.บ่อทอง อ.บ่อทอง จ.ชลบุรี,00:00 น.,1.6,13.2416791395524,101.48822844028473
บ้านผาเดื่อ,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,23:00 น.,8.5,20.169219879450445,99.7409999370575
บ้านห้วยตม,ต.บ้านตึก อ.ศรีสัชนาลัย จ.สุโขทัย,19:00 น.,32,17.669156298409597,99.92999911308289
บ้านละหาด,ต.แม่หวาด อ.ธารโต จ.ยะลา,21:00 น.,2.5,6.0073946125012645,101.19423687458038
บ้านสวนป่า,ต.ห้วยโรง อ.ร้องกวาง จ.แพร่,23:00 น.,40.5,18.447563034466256,100.47500252723694
บ้านสำนักเนียน,ต.เขาน้อย อ.สิชล จ.นครศรีธรรมราช,11:00 น.,34.5,8.934703224529219,99.69999969005585
บ้านฟากท่า,ต.แม่สำ อ.ศรีสัชนาลัย จ.สุโขทัย,23:00 น.,11,17.571231980332037,99.73600029945374
บ้านวังลุง,ต.ทอนหงส์ อ.พรหมคีรี จ.นครศรีธรรมราช,11:00 น.,61,8.591056946601025,99.77799832820892
บ้านปางมะโอ,ต.ผาช้างน้อย อ.ปง จ.พะเยา,23:00 น.,2,19.35820860901182,100.50900220870972
บ้านดงเจริญ,ต.ป่าอ้อดอนชัย อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,32,19.778869568452784,99.8119980096817
บ้านม่วงเจริญราษฎร์,ต.บ่อสวก อ.เมืองน่าน จ.น่าน,21:00 น.,53,18.738199325856534,100.68300247192383
บ้านห้วยคำ,ต.ฝายแก้ว อ.ภูเพียง จ.น่าน,01:00 น.,34.5,18.789657810653345,100.9139996767044
สมุทรปราการ สกษ.,ต.บางปู อ.เมืองสมุทรปราการ จ.สมุทรปราการ,07:00 น.,21.4,13.516669330490046,100.7616662979126
รพ.สต.เวียงสระ,ต.เวียงสระ อ.เวียงสระ จ.สุราษฎร์ธานี,12:00 น.,34.4,8.655948606579676,99.29932057857513
บ้านคลองพระยา,ต.ปลายพระยา อ.ปลายพระยา จ.กระบี่,23:00 น.,39,8.485636744266479,98.89432847499847
สะพานหัวสะพาน อ.บันนังสตา จ.ยะลา,ต.บาเจาะ อ.บันนังสตา จ.ยะลา,23:00 น.,2,6.262131793116419,101.26823902130127
ที่ว่าการอำเภอเมืองยโสธร,ต.ในเมือง อ.เมืองยโสธร จ.ยโสธร,00:00 น.,0.2,15.795350707903465,104.1403216123581
