ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
สถานีสะพานวังแก่ง,ต.เขาเพิ่ม อ.บ้านนา จ.นครนายก ,21:00 ,92.6
สถานีตราด,ต.คลองใหญ่ อ.คลองใหญ่ จ.ตราด ,19:00 ,92.5
สถานีทต.หนองเลิง,ต.หนองเลิง อ.บึงกาฬ จ.บึงกาฬ ,21:00 ,90.6
สถานีท้ายปตร.พระอินทราชา,ต.พยอม อ.วังน้อย จ.พระนครศรีอยุธยา ,21:00 ,90.2
สถานีบ้านโล๊ะดุหยง,ต.ศาลาด่าน อ.เกาะลันตา จ.กระบี่ ,21:00 ,89
สถานีเหนือปตร.พระอินทราชา,ต.พยอม อ.วังน้อย จ.พระนครศรีอยุธยา ,21:00 ,88
สถานีนาดี,ต.สะพานหิน อ.นาดี จ.ปราจีนบุรี ,21:00 ,87.2
สถานีอบต.นาแขม,ต.นาแขม อ.กบินทร์บุรี จ.ปราจีนบุรี ,21:00 ,85.2
สถานีหมู่บ้านเศรษฐกิจ ซอย 26,ต.บางแคเหนือ อ.บางแค จ.กรุงเทพมหานคร ,22:00 ,85
สถานีบ้านบึงไม้,ต.ชะอม อ.แก่งคอย จ.สระบุรี ,18:00 ,84.5
สถานีกระบี่,ต.เหนือคลอง อ.เหนือคลอง จ.กระบี่ ,19:00 ,83.2
สถานีปตร.พระศรีศิลป์,ต.หนองแค อ.หนองแค จ.สระบุรี ,21:00 ,82.6
สถานีพระนครศรีอยุธยา,ต.ท่าเจ้าสนุก อ.ท่าเรือ จ.พระนครศรีอยุธยา ,19:00 ,82.3
สถานีอบต.บุพราหมณ์,ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี ,21:00 ,80.8
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ขญ.๑๗ (กลางดง),ต.พญาเย็น อ.ปากช่อง จ.นครราชสีมา ,21:00 ,80.6
สถานีบ้านโป่งก้อนเส้า,ต.ท่ามะปราง อ.แก่งคอย จ.สระบุรี ,21:00 ,80.5
สถานีบ้านวังยายมุก,ต.คลองพลู อ.เขาคิชฌกูฏ จ.จันทบุรี ,21:00 ,77
สถานีศรีสัชนาลัย,ต.หาดเสี้ยว อ.ศรีสัชนาลัย จ.สุโขทัย ,21:00 ,75.2
สถานีปทุมธานี สกษ.,ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี ,19:00 ,75.1
สถานีบ้านร่องกล้า,ต.เนินเพิ่ม อ.นครไทย จ.พิษณุโลก ,21:00 ,74.5
สถานีบ้านว่านเหลือง,ต.ชากไทย อ.เขาคิชฌกูฏ จ.จันทบุรี ,21:00 ,74
สถานีบ้านกลาง,ต.ปลาบ่า อ.ภูเรือ จ.เลย ,21:00 ,74
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ขญ.๑๐ (ประจันตคาม),ต.บุฝ้าย อ.ประจันตคาม จ.ปราจีนบุรี ,21:00 ,73.6
สถานีบ้านผึ้ง,ต.วังยาว อ.ด่านซ้าย จ.เลย ,21:00 ,73.5
สถานีบ้านขามป้อม,ต.ร่องจิก อ.ภูเรือ จ.เลย ,18:00 ,72.5
สถานีบ้านสะโทย,ต.วังสรรพรส อ.ขลุง จ.จันทบุรี ,21:00 ,72
สถานีอบต.บึงกาฬ,ต.บึงกาฬ อ.บึงกาฬ จ.บึงกาฬ ,21:00 ,71.4
สถานีคลองมหาสวัสดิ บางกรวย-สวนผัก,ต.ตลิ่งชัน อ.ตลิ่งชัน จ.กรุงเทพมหานคร ,21:00 ,71.2
สถานีคลองช่องสะเดา,ต.อุทัย อ.อุทัย จ.พระนครศรีอยุธยา ,21:00 ,71.2
สถานีบ้านน้ำดั้น,ต.ภูคา อ.ปัว จ.น่าน ,21:00 ,71
สถานีบางปะหัน,ต.ขยาย อ.บางปะหัน จ.พระนครศรีอยุธยา ,21:00 ,70.6
สถานีบ้านมุงเหนือ,ต.บ้านมุง อ.เนินมะปราง จ.พิษณุโลก ,21:00 ,70.5
สถานีอบต.หนองขนาก,ต.หนองขนาก อ.ท่าเรือ จ.พระนครศรีอยุธยา ,21:00 ,69.8
สถานีบ้านมาบตอง,ต.หนองละลอก อ.บ้านค่าย จ.ระยอง ,20:00 ,69.5
สถานีบ้านนาลานข้าว,ต.วังยาว อ.ด่านซ้าย จ.เลย ,21:00 ,69
สถานีเขตหนองแขม,ต.หนองค้างพลู อ.หนองแขม จ.กรุงเทพมหานคร ,22:00 ,68
สถานีเชียงราย สกษ.,ต.ป่าอ้อดอนชัย อ.เมืองเชียงราย จ.เชียงราย ,19:00 ,68
สถานีคลองภาษีเจริญ เพชรเกษม69,ต.หนองแขม อ.หนองแขม จ.กรุงเทพมหานคร ,21:00 ,67.2
สถานีภูเก็ต,ต.ตลาดใหญ่ อ.เมืองภูเก็ต จ.ภูเก็ต ,19:00 ,66.6
สถานีคลองระพีพัฒน์แยกตก,ต.วังจุฬา อ.วังน้อย จ.พระนครศรีอยุธยา ,21:00 ,66.6
สถานีตะกั่วป่า,ต.คึกคัก อ.ตะกั่วป่า จ.พังงา ,19:00 ,66.3
สถานีบ้านบางเหรียงใต้,ต.บางเหรียง อ.ทับปุด จ.พังงา ,21:00 ,66
สถานีห้วยโป่ง สกษ.,ต.มาบตาพุด อ.เมืองระยอง จ.ระยอง ,19:00 ,65.7
สถานีทต.ราไวย์,ต.ราไวย์ อ.เมืองภูเก็ต จ.ภูเก็ต ,21:00 ,65.6
สถานีตากฟ้า สกษ.,ต.สุขสำราญ อ.ตากฟ้า จ.นครสวรรค์ ,19:00 ,65.4
สถานีลพบุรี,ต.ทะเลชุบศร อ.เมืองลพบุรี จ.ลพบุรี ,19:00 ,64.9
สถานีอบต.ตาคลี,ต.ตาคลี อ.ตาคลี จ.นครสวรรค์ ,21:00 ,64.8
สถานีบ้านเขาจอมแห,ต.มะขามคู่ อ.นิคมพัฒนา จ.ระยอง ,11:00 ,64.5
สถานีบ้านคลองกระท้อน,ต.บางบุตร อ.บ้านค่าย จ.ระยอง ,21:00 ,64
สถานีสะพานวัดมงคลร่วมใจ (บ้านวังสาร),ต.ท่าตาล อ.บางกระทุ่ม จ.พิษณุโลก ,21:00 ,63.2
สถานีบ้านกงษีไร่ (หมู่ 6),ต.ซึ้ง อ.ขลุง จ.จันทบุรี ,21:00 ,63
สถานีบ้านโรงกลวง,ต.นบปริง อ.เมืองพังงา จ.พังงา ,21:00 ,62.5
สถานีอบต.คลองขนาน,ต.คลองขนาน อ.เหนือคลอง จ.กระบี่ ,21:00 ,62.2
สถานีบ้านวังหิน,ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี ,21:00 ,62
สถานีอบต.ศรีจุฬา,ต.ศรีจุฬา อ.เมืองนครนายก จ.นครนายก ,21:00 ,61.6
สถานีเกาะลันตา,ต.เกาะลันตาใหญ่ อ.เกาะลันตา จ.กระบี่ ,19:00 ,61.2
สถานีบ้านผาเวียง,ต.ภูคา อ.ปัว จ.น่าน ,21:00 ,61
สถานีบ้านคลองใหญ่,ต.จันทเขลม อ.เขาคิชฌกูฏ จ.จันทบุรี ,21:00 ,61
สถานีบ้านคลองกะพง,ต.เขาบายศรี อ.ท่าใหม่ จ.จันทบุรี ,21:00 ,61
สถานีปตร.กลางคลองข้าวเม่า (วัดกระสังข์),ต.หันตรา อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา ,21:00 ,60.6
สถานีทต.ตะเคียนทอง,ต.ตะเคียนทอง อ.เขาคิชฌกูฏ จ.จันทบุรี ,21:00 ,60
สถานีบ้านเขาอ่าง,ต.มาบไพ อ.ขลุง จ.จันทบุรี ,21:00 ,60
สถานีจุดวัด ค.บางเชือกหนัง-ถ.พุทธมณฑลสาย 1,ต.คลองขวาง อ.ภาษีเจริญ จ.กรุงเทพมหานคร ,22:00 ,59.5
สถานีท่าเรือ,ต.ท่าเรือ อ.ท่าเรือ จ.พระนครศรีอยุธยา ,21:00 ,59
สถานีคลองอ้อมนนท์ บางใหญ่ (ถนนบางกรวย-ไทรน้อย),ต.บางรักใหญ่ อ.บางบัวทอง จ.นนทบุรี ,21:00 ,58
สถานีลำปาง สกษ.,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง ,19:00 ,57.9
สถานีรร.กองม่องทะ สาขาไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี ,21:00 ,57.8
สถานีสะพานห้วยบังฮวก,ต.ดอนนางหงส์ อ.ธาตุพนม จ.นครพนม ,21:00 ,57
สถานีทต.ศรีพนมมาศ,ต.ศรีพนมมาศ อ.ลับแล จ.อุตรดิตถ์ ,21:00 ,56.6
สถานีบางไทร,ต.โพแตง อ.บางไทร จ.พระนครศรีอยุธยา ,21:00 ,56.6
สถานีบ้านค่าย,ต.ตาขัน อ.บ้านค่าย จ.ระยอง ,21:00 ,56.2
สถานีบ้านหนองคล้า,ต.ชำผักแพว อ.แก่งคอย จ.สระบุรี ,21:00 ,56
สถานีบ้านอีเลิศใหม่,ต.นาซำ อ.หล่มเก่า จ.เพชรบูรณ์ ,21:00 ,56
สถานีบ้านเขาหัวนา,ต.เขาเพิ่ม อ.บ้านนา จ.นครนายก ,21:00 ,56
สถานีคลองทวีวัฒนา ท้ายปตร.ทวีวัฒนา,ต.ศาลาธรรมสพน์ อ.ทวีวัฒนา จ.กรุงเทพมหานคร ,21:00 ,55.6
สถานีบ้านห้วยโต้,ต.ทับปริก อ.เมืองกระบี่ จ.กระบี่ ,21:00 ,55.5
สถานีเมืองเชียงราย,ต.ป่าอ้อดอนชัย อ.เมืองเชียงราย จ.เชียงราย ,21:00 ,55.4
สถานีสะพานนวลฉวี,ต.บางขะแยง อ.เมืองปทุมธานี จ.ปทุมธานี ,21:00 ,55
สถานีบ้านคลองป่าหวาย,ต.หนองไร่ อ.ปลวกแดง จ.ระยอง ,21:00 ,55
สถานีบ้านพรุสมภาร,ต.เทพกระษัตรี อ.ถลาง จ.ภูเก็ต ,19:00 ,55
สถานีเขตห้ามล่าสัตว์ป่าเขาชีโอน,ต.นาจอมเทียน อ.สัตหีบ จ.ชลบุรี ,21:00 ,55
สถานีปตร.คลองขุนศรีฯ-ค.มหาสวัสดิ์,ต.ศาลาธรรมสพน์ อ.ทวีวัฒนา จ.กรุงเทพมหานคร ,22:00 ,55
สถานีรร.กองม่องทะ สาขาสะละวะ,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี ,21:00 ,54.6
สถานีบ้านใหม่สามัคคี,ต.นิคมพัฒนา อ.นิคมพัฒนา จ.ระยอง ,10:00 ,54.5
สถานีทต.ลำแก่น,ต.ลำแก่น อ.ท้ายเหมือง จ.พังงา ,21:00 ,54
สถานีองครักษ์,ต.ทรายมูล อ.องครักษ์ จ.นครนายก ,21:00 ,53.6
สถานีบ้านกอก,ต.ภูคา อ.ปัว จ.น่าน ,21:00 ,53.5
สถานีภูเก็ต (ศูนย์ฯ),ต.ไม้ขาว อ.ถลาง จ.ภูเก็ต ,19:00 ,53.5
สถานีบ้านไทรห้อย*,ต.นาเมืองเพชร อ.สิเกา จ.ตรัง ,21:00 ,53.5
สถานีสัตหีบ,ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี ,19:00 ,53.4
สถานีบ้านหมอแปง,ต.แม่นาเติง อ.ปาย จ.แม่ฮ่องสอน ,21:00 ,53
สถานีอบต.ดอนยาง,ต.ดอนยาง อ.เมืองเพชรบุรี จ.เพชรบุรี ,21:00 ,52.6
สถานีเหนือปตร.พระนารายน์,ต.ท่าหลวง อ.ท่าเรือ จ.พระนครศรีอยุธยา ,21:00 ,52.6
สถานีท้ายปตร.พระนารายน์,ต.ท่าหลวง อ.ท่าเรือ จ.พระนครศรีอยุธยา ,21:00 ,52.2
สถานีทับมา,ต.ทับมา อ.เมืองระยอง จ.ระยอง ,21:00 ,50.8
สถานีปตร.หันตรา,ต.บ้านเกาะ อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา ,22:00 ,50.8
สถานีบางปะอิน,ต.บ้านรุน อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา ,21:00 ,50.6
สถานีบ้านแม่ดอกแดง,ต.เชิงดอย อ.ดอยสะเก็ด จ.เชียงใหม่ ,19:00 ,50.5
สถานีบ้านห้วยต่าง,ต.ป่าตึง อ.แม่จัน จ.เชียงราย ,19:00 ,50
สถานีบ้านพุหวาย,ต.ห้วยทรายเหนือ อ.ชะอำ จ.เพชรบุรี ,21:00 ,50
สถานีบ้านห้วยขมนอก,ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย ,21:00 ,50
สถานีบ้านห้วยป่าซาง,ต.กื้ดช้าง อ.แม่แตง จ.เชียงใหม่ ,20:00 ,50
สถานีอบต.พลูตาหลวง,ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี ,21:00 ,49.6
สถานีบ้านแม่มอญ,ต.ห้วยชมภู อ.เมืองเชียงราย จ.เชียงราย ,21:00 ,49.5
สถานีบ้านหาดรั่ว,ต.วังชิ้น อ.วังชิ้น จ.แพร่ ,21:00 ,49.5
สถานีบ้านหัวฝาย,ต.บ้านดู่ อ.เมืองเชียงราย จ.เชียงราย ,18:00 ,49.5
สถานีบ้านห้วยยาโน,ต.ป่าตึง อ.แม่จัน จ.เชียงราย ,21:00 ,49.5
สถานีนครหลวง,ต.บ่อโพง อ.นครหลวง จ.พระนครศรีอยุธยา ,21:00 ,49.2
สถานีจันทบุรี,ต.วัดใหม่ อ.เมืองจันทบุรี จ.จันทบุรี ,19:00 ,49.1
สถานีอบต.บางปิด,ต.บางปิด อ.แหลมงอบ จ.ตราด ,21:00 ,49
สถานีที่ทำการอุทยานฯเขาใหญ่,ต.นาหินลาด อ.ปากพลี จ.นครนายก ,21:00 ,49
สถานีบ้านนากึ๋น,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน ,21:00 ,49
สถานีบ้านบางกุ่ม,ต.กะปง อ.กะปง จ.พังงา ,21:00 ,49
สถานีสะพานแม่ฟ้าหลวง,ต.ริมกก อ.เมืองเชียงราย จ.เชียงราย ,21:00 ,48.6
สถานีวารินชำราบ,ต.คำน้ำแซบ อ.วารินชำราบ จ.อุบลราชธานี ,21:00 ,48.6
สถานีอบต.พุ่มแก,ต.พุ่มแก อ.นาแก จ.นครพนม ,21:00 ,48.6
สถานีบ้านห้วยไคร้,ต.ดงคู่ อ.ศรีสัชนาลัย จ.สุโขทัย ,12:00 ,48.5
สถานีบ้านแก่งหิน*,ต.วังประจบ อ.เมืองตาก จ.ตาก ,13:00 ,48.5
สถานีบ้านผาเดื่อ,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย ,18:00 ,48.5
สถานีคลองระพีพัฒน์แยกใต้ หนองเสือ,ต.ศาลาครุ อ.หนองเสือ จ.ปทุมธานี ,21:00 ,48.4
สถานีรร.วัดอู่ข้าว,ต.คลองเจ็ด อ.คลองหลวง จ.ปทุมธานี ,21:00 ,48.2
สถานีบ้านกิ่วกาญจน์,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย ,21:00 ,48
สถานีบ้านแม่รากกลาง,ต.บ้านตึก อ.ศรีสัชนาลัย จ.สุโขทัย ,21:00 ,48
สถานีพระนครศรีอยุธยา,ต.บ้านป้อม อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา ,21:00 ,47.8
สถานีบ้านสันติชล,ต.เวียงใต้ อ.ปาย จ.แม่ฮ่องสอน ,21:00 ,47.6
สถานีบ้านเขาขาด,ต.ตะเบาะ อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์ ,21:00 ,47.5
สถานีบ้านหนองเขียว,ต.แม่กรณ์ อ.เมืองเชียงราย จ.เชียงราย ,16:00 ,47.5
สถานีบ้านท่าหินโงม,ต.ท่าหินโงม อ.เมืองชัยภูมิ จ.ชัยภูมิ ,17:00 ,47.5
สถานีบ้านหนองผักแว่น,ต.ทัพราช อ.ตาพระยา จ.สระแก้ว ,21:00 ,47.5
สถานีศูนย์พัฒนาเด็กเล็ก อบต.ท่านา,ต.ท่านา อ.กะปง จ.พังงา ,21:00 ,47.4
สถานีบ้านตาดรินทอง,ต.ธาตุทอง อ.ภูเขียว จ.ชัยภูมิ ,21:00 ,47
สถานีปตร.คลองทวีวัฒนา,ต.ศาลายา อ.พุทธมณฑล จ.นครปฐม ,22:00 ,47
สถานีหนองบัว,ต.หนองบัว อ.บ้านค่าย จ.ระยอง ,21:00 ,46.4
สถานีบ้านโนนเสาธง,ต.ตะเบาะ อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์ ,18:00 ,46
สถานีอบต.ราษฎร์นิยม,ต.ราษฎร์นิยม อ.ไทรน้อย จ.นนทบุรี ,21:00 ,46
สถานีบ้านม่อนหัวฝาย,ต.บ้านด่านนาขาม อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ ,17:00 ,46
สถานีอุทยานแห่งชาติภูแลนคา,ต.ห้วยต้อน อ.เมืองชัยภูมิ จ.ชัยภูมิ ,21:00 ,45.6
สถานีบ้านเปียงกอก,ต.ม่อนปิ่น อ.ฝาง จ.เชียงใหม่ ,21:00 ,45.5
สถานีบ้านเขาคันทรง,ต.เขาคันทรง อ.ศรีราชา จ.ชลบุรี ,21:00 ,45.5
สถานีบ้านทุ่งพล้อ,ต.ป่างิ้ว อ.ศรีสัชนาลัย จ.สุโขทัย ,21:00 ,45.5
สถานีอบต.บางครก,ต.บางครก อ.บ้านแหลม จ.เพชรบุรี ,21:00 ,45.2
สถานีบ้านห้วยตม,ต.บ้านตึก อ.ศรีสัชนาลัย จ.สุโขทัย ,21:00 ,45
สถานีบ้านใหม่,ต.เวียงเหนือ อ.ปาย จ.แม่ฮ่องสอน ,21:00 ,45
สถานีทต.บ้านนา,ต.บ้านนา อ.แกลง จ.ระยอง ,21:00 ,44.8
สถานีทต.เวียง,ต.เวียง อ.เชียงของ จ.เชียงราย ,21:00 ,44.8
สถานีบ้านน้ำลี,ต.น้ำหมัน อ.ท่าปลา จ.อุตรดิตถ์ ,13:00 ,44.5
สถานีกรุงเทพฯ บางนา สกษ.,ต.บางนา อ.บางนา จ.กรุงเทพมหานคร ,19:00 ,44.1
สถานีเขตตลิ่งชัน,ต.คลองชักพระ อ.ตลิ่งชัน จ.กรุงเทพมหานคร ,22:00 ,44
สถานีอบต.นาหินลาด,ต.นาหินลาด อ.ปากพลี จ.นครนายก ,21:00 ,44
สถานีบ้านนาตอง,ต.ช่อแฮ อ.เมืองแพร่ จ.แพร่ ,10:00 ,44
สถานีบ้านห้วยขอบ,ต.หาดคัมภีร์ อ.ปากชม จ.เลย ,21:00 ,44
สถานีราชบุรี,ต.อ่างทอง อ.เมืองราชบุรี จ.ราชบุรี ,19:00 ,44
สถานีบ้านอ่าวกลาง,ต.วังมะปรางเหนือ อ.วังวิเศษ จ.ตรัง ,21:00 ,44
สถานีบ้านห้วยปูด,ต.ภูคา อ.ปัว จ.น่าน ,21:00 ,44
สถานีศรีมหาโพธิ (KGT6),ต.ศรีมหาโพธิ์ อ.ศรีมหาโพธิ จ.ปราจีนบุรี ,21:00 ,43.6
สถานีบ้านเจ็ดลูกเนิน,ต.ชากบก อ.บ้านค่าย จ.ระยอง ,21:00 ,43.5
สถานีบ้านสบงาย,ต.เมืองงาย อ.เชียงดาว จ.เชียงใหม่ ,21:00 ,43.5
สถานีบ้านปากรอง*,ต.ชาติตระการ อ.ชาติตระการ จ.พิษณุโลก ,21:00 ,43.5
สถานีอบต.ขุนซ่อง,ต.ขุนซ่อง อ.แก่งหางแมว จ.จันทบุรี ,22:00 ,43.4
สถานีท้ายไซฟอน ปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี ,21:00 ,43.2
สถานีทต.บ้านลาด,ต.บ้านลาด อ.บ้านลาด จ.เพชรบุรี ,21:00 ,42.8
สถานีบ้านนากล่ำ,ต.น้ำไคร้ อ.น้ำปาด จ.อุตรดิตถ์ ,21:00 ,42.5
สถานีเขตทวีวัฒนา,ต.ทวีวัฒนา อ.ทวีวัฒนา จ.กรุงเทพมหานคร ,22:00 ,42.5
สถานีบ้านบ่อแก้ว,ต.ไทรย้อย อ.เด่นชัย จ.แพร่ ,21:00 ,42.5
สถานีทต.สังคม,ต.แก้งไก่ อ.สังคม จ.หนองคาย ,21:00 ,42.4
สถานีหน่วยจัดการต้นน้ำเนินหอม,ต.เนินหอม อ.เมืองปราจีนบุรี จ.ปราจีนบุรี ,21:00 ,42.4
สถานีบ้านห้วยข่อยหล่อย,ต.บ้านแซว อ.เชียงแสน จ.เชียงราย ,21:00 ,42
สถานีบ้านสกาดกลาง,ต.สกาด อ.ปัว จ.น่าน ,21:00 ,42
สถานีบ้านไร่,ต.น้ำริด อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ ,21:00 ,42
สถานีบ้านหนองผักกูด,ต.ห้วยใหญ่ อ.บางละมุง จ.ชลบุรี ,21:00 ,42
สถานีบ้านป่าคา,ต.แม่พุง อ.วังชิ้น จ.แพร่ ,21:00 ,42
สถานีบ้านปางหก,ต.อินทขิล อ.แม่แตง จ.เชียงใหม่ ,21:00 ,42
สถานีสะพานเขานางบวช,ต.ศรีนาวา อ.เมืองนครนายก จ.นครนายก ,21:00 ,42
สถานีอุทยานแห่งชาติภูผาเทิบ,ต.นาสีนวน อ.เมืองมุกดาหาร จ.มุกดาหาร ,21:00 ,41.8
สถานีบ้านหนองผักบุ้ง,ต.นายม อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์ ,21:00 ,41.5
สถานีบ้านบางเหลียว,ต.คีรีวง อ.ปลายพระยา จ.กระบี่ ,21:00 ,41.5
สถานีบ้านโจะโหวะเหนือ,ต.บ้านเนิน อ.หล่มเก่า จ.เพชรบูรณ์ ,21:00 ,41.5
สถานีทต.พลิ้ว,ต.พลิ้ว อ.แหลมสิงห์ จ.จันทบุรี ,21:00 ,41.4
สถานีท้ายปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี ,21:00 ,41.4
สถานีเขตรักษาพันธุ์สัตว์ป่าเขาสอยดาว,ต.ทรายขาว อ.สอยดาว จ.จันทบุรี ,21:00 ,41.2
สถานีบ้านสองพี่น้อง,ต.ริมโขง อ.เชียงของ จ.เชียงราย ,21:00 ,41
สถานีบ้านห้วยกลาง,ต.กะทูน อ.พิปูน จ.นครศรีธรรมราช ,21:00 ,41
สถานีบ้านเขาหวาย,ต.บางบุตร อ.บ้านค่าย จ.ระยอง ,21:00 ,41
สถานีอบต.วังม่วง,ต.วังม่วง อ.วังม่วง จ.สระบุรี ,21:00 ,40.8
สถานีปตร.กระมัง (ปากคลองข้าวเม่า),ต.ไผ่ลิง อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา ,21:00 ,40.6
สถานีบ้านปางแปก,ต.แม่นาเติง อ.ปาย จ.แม่ฮ่องสอน ,21:00 ,40.5
สถานีบ้านคลองพร้าว,ต.เกาะช้าง อ.เกาะช้าง จ.ตราด ,21:00 ,40.5
สถานีบ้าน กม.80,ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี ,21:00 ,40.5
สถานีส.คลองสำโรง,ต.เทพารักษ์ อ.เมืองสมุทรปราการ จ.สมุทรปราการ ,22:00 ,40.5
สถานีรพสต.บ่อวิน,ต.บ่อวิน อ.ศรีราชา จ.ชลบุรี ,21:00 ,40.4
สถานีสรรคบุรี (แม่น้ำน้อย),ต.เที่ยงแท้ อ.สรรคบุรี จ.ชัยนาท ,21:00 ,40.4
สถานีทต.คุ้งตะเภา,ต.คุ้งตะเภา อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ ,21:00 ,40.4
สถานีทต.ท่ายาง,ต.ท่ายาง อ.ท่ายาง จ.เพชรบุรี ,21:00 ,40.4
สถานีคลองแม่น้ำใน,ต.หนองหมู อ.วิหารแดง จ.สระบุรี ,21:00 ,40.2
สถานีบ้านปู,ต.ลี้ อ.ลี้ จ.ลำพูน ,21:00 ,40
สถานีหน่วยจัดการต้นน้ำห้วยอีมาย,ต.นาป่า อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์ ,21:00 ,40
สถานีบ้านซับเปิป,ต.ซับเปิบ อ.วังโป่ง จ.เพชรบูรณ์ ,21:00 ,40
สถานีจุดวัด ค.ทวีฯ-ค.บางเชือกหนัง,ต.บางไผ่ อ.บางแค จ.กรุงเทพมหานคร ,22:00 ,40
สถานีอบต.ไม้ขาว,ต.ไม้ขาว อ.ถลาง จ.ภูเก็ต ,21:00 ,40
สถานีบ้านดงสุระ,ต.แม่จั๊วะ อ.เด่นชัย จ.แพร่ ,21:00 ,40
สถานีเมืองอุตรดิตถ์,ต.ป่าเซ่า อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ ,22:00 ,40
สถานีชัยภูมิ,ต.ในเมือง อ.เมืองชัยภูมิ จ.ชัยภูมิ ,19:00 ,39.9
สถานีทต.ตาลเดี่ยว,ต.ปากดุก อ.หล่มสัก จ.เพชรบูรณ์ ,21:00 ,39.8
สถานีอบต.บางกระเจ้า,ต.บางกระเจ้า อ.เมืองสมุทรสาคร จ.สมุทรสาคร ,21:00 ,39.8
สถานีกบินทร์บุรี,ต.กบินทร์ อ.กบินทร์บุรี จ.ปราจีนบุรี ,19:00 ,39.8
สถานีคลองนราภิรมย์ (บางเลน),ต.หนองเพรางาย อ.ไทรน้อย จ.นนทบุรี ,21:00 ,39.6
สถานีเมืองเพชรบุรี,ต.ต้นมะม่วง อ.เมืองเพชรบุรี จ.เพชรบุรี ,21:00 ,39.6
