ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
อบต.บึงกาฬ,ต.บึงกาฬ อ.บึงกาฬ จ.บึงกาฬ,00:00 น.,5.2,18.36503917665306,103.6541497707367
บ้านหินประกาย,ต.บ้านกลาง อ.วังทอง จ.พิษณุโลก,23:00 น.,27.5,16.928190444929964,100.53400039672852
อบต.บางใหญ่,ต.บางใหญ่ อ.กระบุรี จ.ระนอง,00:00 น.,27.4,10.306385095174132,98.77074837684631
ทต.วังใหม่,ต.วังใหม่ อ.เมืองชุมพร จ.ชุมพร,00:00 น.,0.4,10.503825754504339,98.98582398891449
สะพานหาดกวน-อุ่มไผ่พัฒนา,ต.ไชยบุรี อ.ท่าอุเทน จ.นครพนม,00:00 น.,16.6,17.610938815768744,104.39593076705933
จันทบุรี,ต.วัดใหม่ อ.เมืองจันทบุรี จ.จันทบุรี,01:00 น.,0.1,12.616667252034615,102.11333334445953
บ้านสามัคคีใหม่,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย,23:00 น.,6.5,20.2443006817937,99.76400256156921
บ้านปะตงล่าง (เขาสอยดาว),ต.ทรายขาว อ.สอยดาว จ.จันทบุรี,19:00 น.,26,13.09965213923344,102.19599902629852
บ้านสันต้นเปา,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย,23:00 น.,8,20.345818996057332,100.23900032043457
บ้านนาท้อน,ต.ตลิ่งชัน อ.ท่าศาลา จ.นครศรีธรรมราช,16:00 น.,1.5,8.790628623951077,99.82548415660858
รพ.สต.เวียงสระ,ต.เวียงสระ อ.เวียงสระ จ.สุราษฎร์ธานี,00:00 น.,1.4,8.655948606579676,99.29932057857513
ทต.บึงโขงหลง,ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,00:00 น.,8.2,17.96806348758028,104.04946446418762
ท้ายฝายยางบ้านตะลุง,ต.หนองเรือ อ.ชุมพลบุรี จ.สุรินทร์,00:00 น.,13.6,15.292878394722711,103.54234457015991
หน่วยพิทักษ์ป่าเขาพัง,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี,15:00 น.,11,9.031821583025614,98.67944061756134
นางรอง,ต.สะเดา อ.นางรอง จ.บุรีรัมย์,16:00 น.,24,14.583334258384767,102.80000030994415
โรงสูบน้ำประปา,ต.เขาวง อ.บ้านตาขุน จ.สุราษฎร์ธานี,14:00 น.,7,8.90682770501497,98.88256967067719
ลำน้ำอูน,ต.สว่าง อ.พรรณานิคม จ.สกลนคร,00:00 น.,1.6,17.32272024396539,103.9792388677597
สะพานคลองพาย,ต.น้ำหัก อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,00:00 น.,0.2,9.155654662599833,98.89499366283417
ทต.บัวสว่าง,ต.สว่าง อ.พรรณานิคม จ.สกลนคร,00:00 น.,1.8,17.372966749560145,103.98437261581421
เหมืองปิล๊อก,ต.ปีล็อก อ.ทองผาภูมิ จ.กาญจนบุรี,23:00 น.,10,14.67386212388055,98.3692592382431
แม่จัน,ต.แม่จัน อ.แม่จัน จ.เชียงราย,00:00 น.,2.4,20.15757241804222,99.85961258411407
อบต.นาโพธิ์กลาง,ต.นาโพธิ์กลาง อ.โขงเจียม จ.อุบลราชธานี,00:00 น.,32.4,15.560386774053205,105.50188601016998
บ่อบำบัด ทม.พิจิตร,ต.ในเมือง อ.เมืองพิจิตร จ.พิจิตร,17:00 น.,12.4,16.4332038375732,100.33198714256287
รร.กองม่องทะ สาขาไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,20:00 น.,0.2,15.309311852149005,98.5098123550415
บ้านจองอัว,ต.ปรังเผล อ.สังขละบุรี จ.กาญจนบุรี,23:00 น.,1,14.966800981922285,98.62352192401886
รร.อนุบาล ทต.สันกำแพง,ต.สันกำแพง อ.สันกำแพง จ.เชียงใหม่,18:00 น.,21.8,18.75289537062334,99.1277825832367
สะพานห้วยบังบาต,ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,00:00 น.,12,18.28267449137665,103.88073205947876
สะพานข้ามคลองคดศอก,ต.หงษ์เจริญ อ.ท่าแซะ จ.ชุมพร,00:00 น.,0.2,10.755659962706158,99.17954385280609
บ้านผาลั้ง,ต.ห้วยชมภู อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,2,19.928854048195163,99.5690006017685
บ้านห้วยกบ,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,19:00 น.,0.5,15.212612273165446,98.36849749088287
บ้านช่องช้าง,ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี,14:00 น.,7,8.699014373662225,99.38500106334686
ทต.ไก่คำ,ต.ไก่คำ อ.เมืองอำนาจเจริญ จ.อำนาจเจริญ,23:00 น.,1.2,15.788051709451004,104.64223265647888
บ้านบางกา,ต.กะเปา อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,14:00 น.,0.5,9.011630697092807,98.91905307769775
รร.บ้านวาน้อย,ต.วาใหญ่ อ.อากาศอำนวย จ.สกลนคร,00:00 น.,2.2,17.622483607997985,103.93653273582458
หน่วยจัดการต้นน้ำซองกาเลีย,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,20:00 น.,0.2,15.215738820170666,98.38668286800385
บ้านวัดสวาด,ต.ป่าร่อน อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,17:00 น.,0.5,9.026226950860305,99.56095397472382
ทต.ศรีสงคราม,ต.ศรีสงคราม อ.ศรีสงคราม จ.นครพนม,00:00 น.,4.6,17.626998045813888,104.2614072561264
บ้านห้วยหก,ต.เมืองแหง อ.เวียงแหง จ.เชียงใหม่,23:00 น.,1,19.54307287560017,98.64399790763855
อบต.หงษ์เจริญ,ต.หงษ์เจริญ อ.ท่าแซะ จ.ชุมพร,17:00 น.,3.4,10.779722624768084,99.19106662273407
บ้านสบป่อง,ต.ปางมะผ้า อ.ปางมะผ้า จ.แม่ฮ่องสอน,19:00 น.,6.5,19.52282988272958,98.24600100517273
บ้านเวียคะดี้,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,19:00 น.,0.5,15.18440912927912,98.32573771476746
บ้านหัวฝาย,ต.บ้านดู่ อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,1,20.006993878751484,99.81300115585327
บ้านขุนห้วยแม่ต้าน,ต.แม่ต้าน อ.ท่าสองยาง จ.ตาก,23:00 น.,7,17.271742840279448,98.23699951171875
บ้านห้วยส้าน,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,23:00 น.,15.5,20.224298112006466,99.76999998092651
พิพิธภัณฑ์ธรรมชาติจัดการน้ำชุมชนฯ บ้านปากซวด,ต.พังกาญจน์ อ.พนม จ.สุราษฎร์ธานี,00:00 น.,2.2,8.900033387057677,98.80355715751648
ท่าสะบ้า,ต.ท่าสะบ้า อ.วังวิเศษ จ.ตรัง,06:00 น.,0.2,7.729373672629138,99.55148041248322
อุทยานแห่งชาติภูจองนายอย,ต.นาจะหลวย อ.นาจะหลวย จ.อุบลราชธานี,00:00 น.,0.8,14.435210111519881,105.25580942630768
บ้านแม่โมงเย้า,ต.วาวี อ.แม่สรวย จ.เชียงราย,20:00 น.,1,19.9518593528848,99.45599913597107
บ้านเบญจา,ต.พลูเถื่อน อ.พนม จ.สุราษฎร์ธานี,13:00 น.,2.5,8.764656134965433,98.76092076301575
บ้านโป่งไฮ,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,23:00 น.,1.5,20.28771460470992,99.5440024137497
สะพานห้วยบังฮวก,ต.ดอนนางหงส์ อ.ธาตุพนม จ.นครพนม,00:00 น.,6,17.09678232152322,104.7629052400589
แม่น้ำชี บ้านหินกอง,ต.โนนสมบูรณ์ อ.บ้านแฮด จ.ขอนแก่น,14:00 น.,2,16.248730274046427,102.74730026721954
บ้านบ่อหยวกใต้,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน,23:00 น.,0.5,19.283316949226844,101.17700099945068
บ้านเมืองน้อย,ต.เวียงเหนือ อ.ปาย จ.แม่ฮ่องสอน,23:00 น.,1.5,19.51169616780483,98.51400196552277
บ้านสงเปือย,ต.ธาตุ อ.เชียงคาน จ.เลย,23:00 น.,5.5,17.728162273388378,101.80100083351135
อบต.ปางมะผ้า,ต.ปางมะผ้า อ.ปางมะผ้า จ.แม่ฮ่องสอน,00:00 น.,1,19.590636943151623,98.2150000333786
บ้านขุนแม่ละอุปหมู่ที่ 3,ต.แจ่มหลวง อ.กัลยาณิวัฒนา จ.เชียงใหม่,00:00 น.,0.4,19.04022812437173,98.20028007030487
บ้านหนักไทร*,ต.ช่อง อ.นาโยง จ.ตรัง,23:00 น.,13,7.539471213420921,99.75286602973938
บ้านห้วยต่าง,ต.ป่าตึง อ.แม่จัน จ.เชียงราย,23:00 น.,5,20.086697056369683,99.73800122737885
อบต.ไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,00:00 น.,0.2,15.187603397514238,98.47718596458435
บ้านควนเหมียง,ต.วังคีรี อ.ห้วยยอด จ.ตรัง,04:00 น.,0.5,7.8019158062418805,99.45099949836731
อบต.หนองนาง,ต.หนองนาง อ.ท่าบ่อ จ.หนองคาย,19:00 น.,1.2,17.695094537448554,102.61523902416229
อบต.หนองลู,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,20:00 น.,0.2,15.195498260488131,98.46124291419983
ฝายจิตรมานี,ต.ทรายขาว อ.สอยดาว จ.จันทบุรี,00:00 น.,1.2,13.115493288601286,102.20316052436829
บ้านกอไพล,ต.ท่าเคย อ.ท่าฉาง จ.สุราษฎร์ธานี,15:00 น.,0.5,9.280810527512653,99.04218256473541
ทต.เวียงพางคำ,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,00:00 น.,4.8,20.40354959463141,99.88572657108307
รร.กองม่องทะ สาขาสะละวะ,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,20:00 น.,0.2,15.344161409684308,98.52554082870483
ชุมชนบ้านบุ่งคล้า,ต.บุ่งคล้า อ.บุ่งคล้า จ.บึงกาฬ,00:00 น.,10.8,18.29479179980859,103.99483323097229
บ้านห้วยน้ำใส,ต.สบเมย อ.สบเมย จ.แม่ฮ่องสอน,23:00 น.,9,17.866228481753662,97.84502685070038
บ้านห้วยขมนอก,ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,0.5,19.987142428297656,99.7620016336441
บ้านปางสา,ต.ป่าตึง อ.แม่จัน จ.เชียงราย,23:00 น.,6,20.10545286107747,99.68500077724457
สะพานแม่น้ำว้า บ้านบ่อหยวก,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน,00:00 น.,1.6,19.270328662268543,101.17807388305664
ทองผาภูมิ,ต.ท่าขนุน อ.ทองผาภูมิ จ.กาญจนบุรี,22:00 น.,1.3,14.742222416902438,98.63639116287231
บ้านกอบแก้ววัฒนาภิบาล,ต.ลำพูน อ.บ้านนาสาร จ.สุราษฎร์ธานี,15:00 น.,14,8.826411372844971,99.40797686576843
บ้านป่ายางอาข่า,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย,23:00 น.,7.5,20.296348636044467,99.77200090885162
ศูนย์อปพร. ทต.บ้านธิ,ต.บ้านธิ อ.บ้านธิ จ.ลำพูน,18:00 น.,13.6,18.65177518514618,99.11654949188232
รร.บ้านช้างเชื่อ,ต.เหล อ.กะปง จ.พังงา,00:00 น.,2.2,8.744328572596828,98.48950266838074
อบต.นาแขม,ต.นาแขม อ.กบินทร์บุรี จ.ปราจีนบุรี,00:00 น.,0.4,14.042582807561804,101.72050774097443
ทต.ท่าขนุน,ต.ท่าขนุน อ.ทองผาภูมิ จ.กาญจนบุรี,00:00 น.,1.2,14.74410040147905,98.64232957363129
อบต.ไม้รูด,ต.ไม้รูด อ.คลองใหญ่ จ.ตราด,17:00 น.,0.2,11.927422543017489,102.77906835079193
บ้านว่านเหลือง,ต.ชากไทย อ.เขาคิชฌกูฏ จ.จันทบุรี,14:00 น.,0.5,12.809269565401573,102.07200050354004
หน่วยจัดการต้นน้ำแม่จริม,ต.แม่จริม อ.แม่จริม จ.น่าน,15:00 น.,0.2,18.82128902813903,100.99951922893524
บ้านผาเดื่อ,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,23:00 น.,1,20.169219879450445,99.7409999370575
พลิ้ว สกษ.,ต.ตะปอน อ.ขลุง จ.จันทบุรี,22:00 น.,12.7,12.508612197580401,102.17305541038513
บ้านพญาไพรเล่ามา,ต.เทอดไทย อ.แม่ฟ้าหลวง จ.เชียงราย,23:00 น.,1,20.318615776965157,99.60599899291992
บ้านอังคาย,ต.ยั้งเมิน อ.สะเมิง จ.เชียงใหม่,23:00 น.,2,18.956729523322906,98.5779994726181
บ้านดอนทราย*,ต.ออนเหนือ อ.แม่ออน จ.เชียงใหม่,18:00 น.,9,18.78324349952134,99.25999939441681
ทต.บูเก๊ะตา,ต.โละจูด อ.แว้ง จ.นราธิวาส,00:00 น.,59.2,5.848726030708529,101.88031375408173
ผาชนะได (อช.ผาแต้ม),ต.นาโพธิ์กลาง อ.โขงเจียม จ.อุบลราชธานี,00:00 น.,25.2,15.6210839876549,105.61680257320404
แม่น้ำมูล วัดปากโดม,ต.โพธิ์ไทร อ.พิบูลมังสาหาร จ.อุบลราชธานี,23:00 น.,7,15.30606251690495,105.17113208770752
วัดปากเตลิด,ต.ต้นยวน อ.พนม จ.สุราษฎร์ธานี,21:00 น.,29,8.844720196715253,98.83999228477478
อุทยานแห่งชาติแม่เมย,ต.แม่สอง อ.ท่าสองยาง จ.ตาก,00:00 น.,16.2,17.48381047138537,98.07418406009674
วัดบางแตน,ต.บางแตน อ.บ้านสร้าง จ.ปราจีนบุรี,16:00 น.,8,13.9023934958063,101.16799414157867
สำนักงานเกษตรอำเภอเจาะไอร้อง,ต.จวบ อ.เจาะไอร้อง จ.นราธิวาส,17:00 น.,5,6.224232982627507,101.8109679222107
บ้านกิ่วเสือ,ต.ยั้งเมิน อ.สะเมิง จ.เชียงใหม่,17:00 น.,11.5,18.99400017226768,98.60199987888336
โรงเรียนนิคมสร้างตนเองพัฒนาภาคใต้ 1,ต.ตลิ่งชัน อ.บันนังสตา จ.ยะลา,14:00 น.,9.6,6.3125312931072655,101.36104881763458
บ้านโป่งนก,ต.บ้านสหกรณ์ อ.แม่ออน จ.เชียงใหม่,19:00 น.,0.5,18.80718292041245,99.22800064086914
บ้านคลองพนม,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,14:00 น.,1,8.79296123483613,98.70307087898254
ที่ทำการอุทยานแห่งชาติแจ้ซ้อน,ต.แจ้ซ้อน อ.เมืองปาน จ.ลำปาง,19:00 น.,0.8,18.836414457571195,99.47019338607788
ทต.ปากน้ำ,ต.ปากน้ำ อ.เมืองระนอง จ.ระนอง,17:00 น.,2.8,9.946522084959314,98.59519243240356
บ้านดอนชัย,ต.แม่ทา อ.แม่ออน จ.เชียงใหม่,17:00 น.,3,18.582565522709242,99.26299810409546
บ้านขุนห้วยนกกก,ต.แม่หละ อ.ท่าสองยาง จ.ตาก,23:00 น.,5.5,17.249847880587037,98.35000097751617
บ้านลาดแคใต้,ต.ลาดแค อ.ชนแดน จ.เพชรบูรณ์,16:00 น.,10.5,16.03581683165633,100.82600176334381
บ้านผาหมี,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,23:00 น.,4.5,20.399300996873485,99.85099732875824
ทต.ตระการพืชผล,ต.กระเดียน อ.ตระการพืชผล จ.อุบลราชธานี,00:00 น.,1.4,15.621574783895413,105.02304196357727
หน่วยพิทักษ์ป่าหินเรือ,ต.รับร่อ อ.ท่าแซะ จ.ชุมพร,16:00 น.,2.4,10.745909980255968,98.9469426870346
ดอยอ่างขาง,ต.ม่อนปิ่น อ.ฝาง จ.เชียงใหม่,16:00 น.,2.3,19.931390746565967,99.04833555221558
ท่าขนอม,ต.ท่าขนอน อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,14:00 น.,3.2,9.029426921203424,98.96966636180878
สำนักสงฆ์เซปะหละ,ต.แม่ละมุ้ง อ.อุ้มผาง จ.ตาก,00:00 น.,0.2,15.814892559822086,98.87887358665466
บ้านน้ำเย็น,ต.หินแก้ว อ.ท่าแซะ จ.ชุมพร,16:00 น.,3.2,10.588749729144034,99.03128206729889
พุนพิน 2,ต.หนองไทร อ.พุนพิน จ.สุราษฎร์ธานี,00:00 น.,5.4,9.085771414826286,99.17001128196716
บ้านห้วยน้ำดัง,ต.กื้ดช้าง อ.แม่แตง จ.เชียงใหม่,23:00 น.,5,19.302997431095452,98.59900116920471
บ้านบางสาว,ต.เขาวง อ.บ้านตาขุน จ.สุราษฎร์ธานี,14:00 น.,0.5,8.924761553414536,98.90944004058838
ทต.ทับช้าง,ต.ทับช้าง อ.สอยดาว จ.จันทบุรี,16:00 น.,2.2,13.23460873162573,102.18733012676239
บ้านมะขาม ,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,23:00 น.,0.5,9.149389352463697,99.62958633899689
หน่วยจัดการต้นน้ำขุนสถาน,ต.สันทะ อ.นาน้อย จ.น่าน,17:00 น.,1,18.27339875322977,100.53670942783356
บ้านแคววัวคำ,ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,3,19.976388935009037,99.65499758720398
บ้านแม่สาย (บ้านถ้ำผาจม),ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,23:00 น.,8,20.440283758843748,99.87300217151642
สะพานท่าผาก,ต.บางเดือน อ.พุนพิน จ.สุราษฎร์ธานี,21:00 น.,2,9.063326852748984,99.093257188797
สุราษฎร์ธานี สกษ.,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,16:00 น.,8.7,9.099999171665722,99.63333070278168
กรุงเทพฯ บางนา สกษ.,ต.บางนา อ.บางนา จ.กรุงเทพมหานคร,22:00 น.,0.01,13.66638957850642,100.60610890388489
โครงการอนุรักษ์สภาพป่าแม่ตื่น ฯ (บ้านห้วยน้ำเย็น),ต.แม่ตื่น อ.แม่ระมาด จ.ตาก,00:00 น.,7,17.225460168368144,98.55740010738373
ทต.ป่าซาง,ต.ป่าซาง อ.ป่าซาง จ.ลำพูน,17:00 น.,9.6,18.51811944731364,98.9394861459732
บ้านน้ำพุ,ต.พุทธบาท อ.ชนแดน จ.เพชรบูรณ์,14:00 น.,1,16.209775893810964,100.97199976444244
บ้านปางริมกรณ์,ต.แม่กรณ์ อ.เมืองเชียงราย จ.เชียงราย,22:00 น.,0.5,19.84464587375,99.66800093650818
บ้านบ่อทอง,ต.นางแล อ.เมืองเชียงราย จ.เชียงราย,23:00 น.,1.5,20.097427888668104,99.87199902534485
บ้านทุ่งหยีเพ็ง,ต.ศาลาด่าน อ.เกาะลันตา จ.กระบี่,03:00 น.,1,7.586182360176254,99.06923532485962
บ้านแม่หาด,ต.ป่าพลู อ.บ้านโฮ่ง จ.ลำพูน,16:00 น.,5.5,18.162224585873084,98.89299809932709
บ้านน้ำริน,ต.สบป่อง อ.ปางมะผ้า จ.แม่ฮ่องสอน,23:00 น.,0.5,19.460325538006874,98.29599738121033
บ้านข่วงบุก,ต.ห้วยไร่ อ.เด่นชัย จ.แพร่,14:00 น.,6.5,17.88634898887624,100.04000186920166
อบต.บ้านผึ้ง,ต.บ้านผึ้ง อ.เมืองนครพนม จ.นครพนม,00:00 น.,5,17.351483226515846,104.62038338184357
ทต.บะยาว,ต.บะยาว อ.วังสามหมอ จ.อุดรธานี,15:00 น.,7.2,17.080835543967762,103.39910924434662
หน่วยจัดการต้นน้ำแม่หยอด,ต.แม่ศึก อ.แม่แจ่ม จ.เชียงใหม่,00:00 น.,11.6,18.831063085483184,98.1025618314743
ปากคลองพระองค์เจ้าฯ (บางน้ำเปรี้ยว),ต.บางน้ำเปรี้ยว อ.บางน้ำเปรี้ยว จ.ฉะเชิงเทรา,00:00 น.,13.4,13.838215362719076,100.96656024456024
บ้านปูนะ,ต.เทอดไทย อ.แม่ฟ้าหลวง จ.เชียงราย,23:00 น.,4,20.30071578446536,99.6780002117157
บ้านห้วยชมภู,ต.วาวี อ.แม่สรวย จ.เชียงราย,23:00 น.,2,19.968846431570874,99.51300144195557
บ้านเคี่ยมงาม,ต.บ้านลำนาว อ.บางขัน จ.นครศรีธรรมราช,13:00 น.,9,7.955903727087473,99.44100022315979
บ้านห้วยใหญ่,ต.สองพี่น้อง อ.ท่าแซะ จ.ชุมพร,15:00 น.,2,10.962327134009897,99.24599826335907
สนามทับทุ่ม บ้านวังนาใน หมู่ที่ 10,ต.น้ำผุด อ.ละงู จ.สตูล,05:00 น.,1.6,7.13570555388969,99.93731081485748
บ้านปงป่าป๋อ,ต.เสริมขวา อ.เสริมงาม จ.ลำปาง,11:00 น.,9,18.130481745871737,99.20699894428253
อบต.นากะซะ,ต.นากะชะ อ.ฉวาง จ.นครศรีธรรมราช,14:00 น.,0.2,8.426951304802266,99.44588720798492
ศรีสงคราม,ต.ศรีสงคราม อ.ศรีสงคราม จ.นครพนม,00:00 น.,5.4,17.67487069840958,104.2857563495636
เมืองอุดรธานี,ต.หมูม่น อ.เมืองอุดรธานี จ.อุดรธานี,20:00 น.,0.2,17.48235223673813,102.79712498188019
บ้านทุ่งจ้อ,ต.ป่าแป๋ อ.แม่แตง จ.เชียงใหม่,23:00 น.,1,19.14911589924398,98.64000141620636
บ้านร่มเกล้าสหมิตร,ต.คีรีราษฎร์ อ.พบพระ จ.ตาก,23:00 น.,9.5,16.481455443224544,98.83999764919281
บ้านสะโทย,ต.วังสรรพรส อ.ขลุง จ.จันทบุรี,02:00 น.,0.5,12.561464683682239,102.26500153541565
บ้านถ้ำหิน,ต.สวนผึ้ง อ.สวนผึ้ง จ.ราชบุรี,16:00 น.,1.5,13.657189265697497,99.24200177192688
