ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
ทต.ทุ่งหัวช้าง,ต.ทุ่งหัวช้าง อ.ทุ่งหัวช้าง จ.ลำพูน,06:00 น.,62.2
อุบลราชธานี (ศูนย์ฯ),ต.ไร่น้อย อ.เมืองอุบลราชธานี จ.อุบลราชธานี,04:00 น.,62.1
เชียงราย สกษ.,ต.ป่าอ้อดอนชัย อ.เมืองเชียงราย จ.เชียงราย,04:00 น.,61.6
บ้านดอยปุย,ต.สุเทพ อ.เมืองเชียงใหม่ จ.เชียงใหม่,05:00 น.,61.5
บ้านพันวาล 4,ต.รับร่อ อ.ท่าแซะ จ.ชุมพร,05:00 น.,61.5
อบต.หงษ์เจริญ,ต.หงษ์เจริญ อ.ท่าแซะ จ.ชุมพร,06:00 น.,61
บ้านเขาอ่าง,ต.มาบไพ อ.ขลุง จ.จันทบุรี,05:00 น.,60.5
บ้านปางน้ำฮ้าย,ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,22:00 น.,58.5
รร.ปะทิววิทยา,ต.บางสน อ.ปะทิว จ.ชุมพร,06:00 น.,58
อบต.เวียงตาล,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,06:00 น.,57.8
บ้านผาหมี,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,05:00 น.,57
บ้านทุ่งมะส้าน,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,20:00 น.,56.5
บุรีรัมย์,ต.ร่อนทอง อ.สตึก จ.บุรีรัมย์,04:00 น.,56.3
บ้านห้วยคอม,ต.น้ำไผ่ อ.น้ำปาด จ.อุตรดิตถ์,19:00 น.,56
บ้านควน,ต.พะโต๊ะ อ.พะโต๊ะ จ.ชุมพร,05:00 น.,55
บ้านนาปอ,ต.แสงภา อ.นาแห้ว จ.เลย,18:00 น.,54
บ้านน้ำเย็น,ต.หินแก้ว อ.ท่าแซะ จ.ชุมพร,06:00 น.,53.4
เขื่อนแควน้อยบำรุงแดน,ต.คันโช้ง อ.วัดโบสถ์ จ.พิษณุโลก,06:00 น.,53.2
บ้านดอยฮางใน,ต.ดอยฮาง อ.เมืองเชียงราย จ.เชียงราย,05:00 น.,52.5
บ้านบ่อภาค,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก,05:00 น.,52.5
สะพานมิตรภาพรับร่อ-หินแก้ว,ต.รับร่อ อ.ท่าแซะ จ.ชุมพร,06:00 น.,51.8
บ้านนาป่าแปก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,03:00 น.,51
บ้านห้วยโรงนอก,ต.ห้วยโรง อ.ร้องกวาง จ.แพร่,05:00 น.,50.5
บ้านผึ้ง,ต.วังยาว อ.ด่านซ้าย จ.เลย,05:00 น.,50.5
อบต.ห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,06:00 น.,49.8
บ้านคลองราง,ต.พระรักษ์ อ.พะโต๊ะ จ.ชุมพร,05:00 น.,49.5
บ้านน้ำไคร้,ต.ยม อ.ท่าวังผา จ.น่าน,05:00 น.,49.5
อบต.ท่าข้าม,ต.ท่าข้าม อ.ท่าแซะ จ.ชุมพร,06:00 น.,48.8
บ้านห้วยม่วง,ต.นาดินดำ อ.เมืองเลย จ.เลย,05:00 น.,48.5
บ้านผาลาดเหนือ,ต.นาทราย อ.ลี้ จ.ลำพูน,05:00 น.,48.5
บ้านแม่แสม,ต.ตะเคียนปม อ.ทุ่งหัวช้าง จ.ลำพูน,05:00 น.,48
บ้านห้วยใหญ่,ต.ช่องไม้แก้ว อ.ทุ่งตะโก จ.ชุมพร,05:00 น.,48
บ้านห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,05:00 น.,48
เมืองระนอง,ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง,06:00 น.,47.8
บ้านปางยาง,ต.ศิลาเพชร อ.ปัว จ.น่าน,05:00 น.,47.5
บ้านเทพพนา,ต.นายางกลัก อ.เทพสถิต จ.ชัยภูมิ,05:00 น.,47.5
บ้านห้วยหก,ต.เมืองแหง อ.เวียงแหง จ.เชียงใหม่,05:00 น.,47.5
หนองคาย,ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย,04:00 น.,47.4
บ้านทุ่งจ้อ,ต.ป่าแป๋ อ.แม่แตง จ.เชียงใหม่,05:00 น.,47
บ้านนาเวียง,ต.วังชิ้น อ.วังชิ้น จ.แพร่,05:00 น.,47
ทต.ห้วยข้าวก่ำ,ต.ห้วยข้าวก่ำ อ.จุน จ.พะเยา,06:00 น.,46.6
บ้านดอยชมภู,ต.โป่งแพร่ อ.แม่ลาว จ.เชียงราย,05:00 น.,46.5
บ้านตาบาด,ต.บ่อพลอย อ.บ่อไร่ จ.ตราด,05:00 น.,46.5
ทต.น้ำยืน,ต.สีวิเชียร อ.น้ำยืน จ.อุบลราชธานี,06:00 น.,46.4
บ้านผาลั้ง,ต.ห้วยชมภู อ.เมืองเชียงราย จ.เชียงราย,05:00 น.,46
บ้านสองพี่น้อง,ต.ริมโขง อ.เชียงของ จ.เชียงราย,05:00 น.,46
บ้านคำแสนสุข,ต.ห้วยข่า อ.บุณฑริก จ.อุบลราชธานี,05:00 น.,46
ทต.วังใหม่,ต.วังใหม่ อ.เมืองชุมพร จ.ชุมพร,06:00 น.,45.8
ลำปาง สกษ.,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,04:00 น.,45.6
อบต.ลานกระบือ,ต.ลานกระบือ อ.ลานกระบือ จ.กำแพงเพชร,06:00 น.,45.4
ร้อยเอ็ด สกษ.,ต.เหนือเมือง อ.เมืองร้อยเอ็ด จ.ร้อยเอ็ด,04:00 น.,45.4
บ้านลาดแคใต้,ต.ลาดแค อ.ชนแดน จ.เพชรบูรณ์,01:00 น.,45
บ้านท่าวะ,ต.สะเอียบ อ.สอง จ.แพร่,05:00 น.,45
อบต.คลองศก,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,06:00 น.,44.8
บ้านสันหลวง,ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย,05:00 น.,44.5
บ้านน้ำพร้า,ต.นางพญา อ.ท่าปลา จ.อุตรดิตถ์,05:00 น.,44.5
บ้านประชาธิปไตย,ต.ชุมโค อ.ปะทิว จ.ชุมพร,05:00 น.,44
บ้านบางบอน,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,05:00 น.,44
บ้านคีรีรัตน์,ต.เข็กน้อย อ.เขาค้อ จ.เพชรบูรณ์,05:00 น.,44
อบต.พระรักษ์,ต.พระรักษ์ อ.พะโต๊ะ จ.ชุมพร,06:00 น.,43.6
จอมทอง,ต.ข่วงเปา อ.จอมทอง จ.เชียงใหม่,06:00 น.,43.2
บ้านดอยสะโงะ,ต.ศรีดอนมูล อ.เชียงแสน จ.เชียงราย,05:00 น.,43
บ้านโคกสว่าง,ต.ศรีสองรัก อ.เมืองเลย จ.เลย,05:00 น.,42
บัวชุม,ต.นิคมลำนารายณ์ อ.ชัยบาดาล จ.ลพบุรี,04:00 น.,41.6
บ้านเขานมนาง,ต.ลำพญากลาง อ.มวกเหล็ก จ.สระบุรี,05:00 น.,41.5
วารินชำราบ,ต.คำน้ำแซบ อ.วารินชำราบ จ.อุบลราชธานี,06:00 น.,41.4
อบต.นายาง,ต.นายาง อ.สบปราบ จ.ลำปาง,06:00 น.,41.2
อบต.จุมพล,ต.จุมพล อ.โพนพิสัย จ.หนองคาย,06:00 น.,40.8
บ้านแม่เลียงพัฒนา,ต.เสริมขวา อ.เสริมงาม จ.ลำปาง,05:00 น.,40.5
โนนปูน,ต.สุขสวัสดิ์ อ.ไพรบึง จ.ศรีสะเกษ,06:00 น.,40.4
บ้านซับพลู,ต.ห้วยบง อ.ด่านขุนทด จ.นครราชสีมา,05:00 น.,40
ทต.ห้วยราช,ต.ห้วยราช อ.ห้วยราช จ.บุรีรัมย์,06:00 น.,39.6
บ้านปลาบ่า,ต.ปลาบ่า อ.ภูเรือ จ.เลย,05:00 น.,39.5
บ้านจันทิ,ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด,05:00 น.,39.5
สะพานวัดมงคลร่วมใจ (บ้านวังสาร),ต.ท่าตาล อ.บางกระทุ่ม จ.พิษณุโลก,06:00 น.,39.4
ทต.กันทรารมย์,ต.ดูน อ.กันทรารมย์ จ.ศรีสะเกษ,06:00 น.,39
บ้านเขาแงน,ต.วังตะกอ อ.หลังสวน จ.ชุมพร,05:00 น.,39
บ้านน้ำพริก,ต.ยางโกลน อ.นครไทย จ.พิษณุโลก,05:00 น.,39
บ้านนาล้อม,ต.ป่าแดง อ.ชาติตระการ จ.พิษณุโลก,05:00 น.,39
ทต.ช่อแฮ,ต.ช่อแฮ อ.เมืองแพร่ จ.แพร่,06:00 น.,38.6
บ้านแพะดอนมูล,ต.สรอย อ.วังชิ้น จ.แพร่,05:00 น.,38.5
บ้านน้ำโจน,ต.คันโช้ง อ.วัดโบสถ์ จ.พิษณุโลก,05:00 น.,38
บ้านดงสามหมื่น,ต.บ้านจันทร์ อ.กัลยาณิวัฒนา จ.เชียงใหม่,05:00 น.,38
บ้านซับชมภู,ต.วังทอง อ.ภักดีชุมพล จ.ชัยภูมิ,05:00 น.,37.5
บ้านวังลาว,ต.เวียง อ.เชียงแสน จ.เชียงราย,05:00 น.,37.5
หน่วยจัดการต้นน้ำดอยตุง,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย,06:00 น.,37.4
บ้านสะพานหิน,ต.สลุย อ.ท่าแซะ จ.ชุมพร,05:00 น.,37
บ้านปางแปก,ต.แม่นาเติง อ.ปาย จ.แม่ฮ่องสอน,05:00 น.,37
บ้านโป่งสอ,ต.น้ำกุ่ม อ.นครไทย จ.พิษณุโลก,05:00 น.,37
บ้านหน้าเขา,ต.บ้านเสด็จ อ.เคียนซา จ.สุราษฎร์ธานี,05:00 น.,37
บ้านโคกสะอาด,ต.นายางกลัก อ.เทพสถิต จ.ชัยภูมิ,05:00 น.,37
บ้านทุ่ง,ต.บ้านแซว อ.เชียงแสน จ.เชียงราย,05:00 น.,37
บ้านแม่กึ๊ด,ต.ทุ่งงาม อ.เสริมงาม จ.ลำปาง,05:00 น.,36.5
บ้านโนนเสาธง,ต.ตะเบาะ อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,05:00 น.,36.5
บ้านวังไทรทองเหนือ,ต.ซับเปิบ อ.วังโป่ง จ.เพชรบูรณ์,05:00 น.,36.5
บ้านไร่,ต.ห้วยเขย่ง อ.ทองผาภูมิ จ.กาญจนบุรี,05:00 น.,36.5
บ้านสมัยเหนือ,ต.สมัย อ.สบปราบ จ.ลำปาง,05:00 น.,36
บ้านสันโป่ง,ต.เสริมกลาง อ.เสริมงาม จ.ลำปาง,05:00 น.,36
บ้านหนองเอี่ยวใน,ต.ลำพญากลาง อ.มวกเหล็ก จ.สระบุรี,05:00 น.,36
บ้านแม่มอญ,ต.ห้วยชมภู อ.เมืองเชียงราย จ.เชียงราย,05:00 น.,36
บ้านแม่สงเหนือ,ต.ร่องเคาะ อ.วังเหนือ จ.ลำปาง,05:00 น.,36
บ้านตะเคียนงาม,ต.บางหิน อ.กะเปอร์ จ.ระนอง,05:00 น.,36
น้ำตกไทรคู่,ต.ทองมงคล อ.บางสะพาน จ.ประจวบคีรีขันธ์,06:00 น.,35.8
เมืองชุมพร,ต.หาดพันไกร อ.เมืองชุมพร จ.ชุมพร,06:00 น.,35.8
ทต.ปากตะโก,ต.ปากตะโก อ.ทุ่งตะโก จ.ชุมพร,06:00 น.,35.8
อบต.ตาอุด,ต.ตาอุด อ.ขุขันธ์ จ.ศรีสะเกษ,06:00 น.,35.4
อบต.ท่าแฝก,ต.ท่าแฝก อ.ท่าปลา จ.อุตรดิตถ์,02:00 น.,35.4
หล่มสัก,ต.ตาลเดี่ยว อ.หล่มสัก จ.เพชรบูรณ์,04:00 น.,35
สะพานลำน้ำเลย,ต.เชียงคาน อ.เชียงคาน จ.เลย,06:00 น.,35
บ้านซำรู้,ต.ห้วยเฮี้ย อ.นครไทย จ.พิษณุโลก,05:00 น.,35
ทต.พรานกระต่าย,ต.พรานกระต่าย อ.พรานกระต่าย จ.กำแพงเพชร,06:00 น.,34.8
บ้านบางติบ,ต.บางวัน อ.คุระบุรี จ.พังงา,05:00 น.,34.5
บ้านแม่สะป้วด,ต.ทาสบเส้า อ.แม่ทา จ.ลำพูน,05:00 น.,34.5
บ้านซับตะแบก,ต.ยางสาว อ.วิเชียรบุรี จ.เพชรบูรณ์,05:00 น.,34
บ้านตูบค้อ,ต.กกสะทอน อ.ด่านซ้าย จ.เลย,05:00 น.,34
บ้านขุนลาว,ต.แม่เจดีย์ใหม่ อ.เวียงป่าเป้า จ.เชียงราย,05:00 น.,34
บ้านสันต้นเปา,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย,05:00 น.,34
บ้านหนองปลา,ต.ท่าหิน อ.สวี จ.ชุมพร,05:00 น.,34
หนองไผ่,ต.นาเฉลียง อ.หนองไผ่ จ.เพชรบูรณ์,06:00 น.,33.6
บ้านทบศอก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,20:00 น.,33.5
บ้านปางอุ๋ง,ต.แม่ศึก อ.แม่แจ่ม จ.เชียงใหม่,01:00 น.,33.5
อ่างฯหนองกุดใหญ่,ต.หนองเต็ง อ.กระสัง จ.บุรีรัมย์,06:00 น.,33.4
อบต.โนนขวาง,ต.โนนขวาง อ.บ้านด่าน จ.บุรีรัมย์,06:00 น.,33.4
อบต.บึงสามพัน,ต.บึงสามพัน อ.บึงสามพัน จ.เพชรบูรณ์,06:00 น.,33.4
บ้านผาฮี้ (อาข่า),ต.โป่งงาม อ.แม่สาย จ.เชียงราย,05:00 น.,33
อบต.ไม้รูด,ต.ไม้รูด อ.คลองใหญ่ จ.ตราด,06:00 น.,32.8
อบต.ตาดกลอย,ต.ตาดกลอย อ.หล่มเก่า จ.เพชรบูรณ์,06:00 น.,32.6
บ้านห้วยน้ำดัง,ต.กื้ดช้าง อ.แม่แตง จ.เชียงใหม่,05:00 น.,32.5
บ้านหัวนา,ต.แสงภา อ.นาแห้ว จ.เลย,05:00 น.,32.5
แม่สะเรียง,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน,04:00 น.,32.5
สวี 2,ต.นาสัก อ.สวี จ.ชุมพร,06:00 น.,32.4
อบต.บางหิน,ต.บางหิน อ.กะเปอร์ จ.ระนอง,06:00 น.,32.2
บ้านสลักเพชรเหนือ,ต.เกาะช้างใต้ อ.เกาะช้าง จ.ตราด,05:00 น.,32
บ้านปางกลาง,ต.แม่พริก อ.แม่สรวย จ.เชียงราย,05:00 น.,32
บ้านผาแตก,ต.ท่าข้าวเปลือก อ.แม่จัน จ.เชียงราย,05:00 น.,32
ลานกีฬา อบต.วังโป่ง,ต.วังโป่ง อ.วังโป่ง จ.เพชรบูรณ์,06:00 น.,31.8
อบต.น้ำมวบ,ต.น้ำมวบ อ.เวียงสา จ.น่าน,06:00 น.,31.6
บ้านซับปลากั้ง,ต.ลำสมพุง อ.มวกเหล็ก จ.สระบุรี,05:00 น.,31.5
บ้านขุนต้า,ต.ตับเต่า อ.เทิง จ.เชียงราย,05:00 น.,31.5
บ้านทุ่งสมอ,ต.ทุ่งสมอ อ.เขาค้อ จ.เพชรบูรณ์,05:00 น.,31.5
บ้านปางแก,ต.ทุ่งช้าง อ.ทุ่งช้าง จ.น่าน,05:00 น.,31.5
บ้านโมคลา*,ต.น้ำร้อน อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,05:00 น.,31.5
บ้านแม่ต๊อบเหนือ,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน,05:00 น.,31.5
ชุมพร,ต.ท่าตะเภา อ.เมืองชุมพร จ.ชุมพร,04:00 น.,31.4
บ้านผาแล,ต.ปอ อ.เวียงแก่น จ.เชียงราย,05:00 น.,31
อบต.สะตอ,ต.สะตอ อ.เขาสมิง จ.ตราด,06:00 น.,30.8
ทต.หนองบอน,ต.หนองบอน อ.บ่อไร่ จ.ตราด,06:00 น.,30.6
อุทยานแห่งชาติภูเรือ,ต.หนองบัว อ.ภูเรือ จ.เลย,06:00 น.,30.6
อุทยานแห่งชาติภูจองนายอย,ต.นาจะหลวย อ.นาจะหลวย จ.อุบลราชธานี,06:00 น.,30.6
ทต.แม่จัน,ต.แม่จัน อ.แม่จัน จ.เชียงราย,06:00 น.,30.6
บ้านหนองเขียว,ต.แม่กรณ์ อ.เมืองเชียงราย จ.เชียงราย,05:00 น.,30.5
บ้านทับเบิก,ต.วังบาล อ.หล่มเก่า จ.เพชรบูรณ์,05:00 น.,30.5
บ้านขาม,ต.หัวเมือง อ.เมืองปาน จ.ลำปาง,05:00 น.,30.5
บ้านแสนขัน*,ต.บ่อทอง อ.ทองแสนขัน จ.อุตรดิตถ์,18:00 น.,30.5
บ้านหนองบอน,ต.หนองบอน อ.บ่อไร่ จ.ตราด,05:00 น.,30.5
บ้านขุนห้วย,ต.แม่พุง อ.วังชิ้น จ.แพร่,05:00 น.,30.5
อบต.เทอดไทย,ต.เทอดไทย อ.แม่ฟ้าหลวง จ.เชียงราย,06:00 น.,30.2
บ้านดอนเมา,ต.ตะโก อ.ทุ่งตะโก จ.ชุมพร,05:00 น.,30
บ้านหนองจรเข้,ต.นาชะอัง อ.เมืองชุมพร จ.ชุมพร,05:00 น.,30
อุทยานแห่งชาติตาดโตน,ต.นาฝาย อ.เมืองชัยภูมิ จ.ชัยภูมิ,06:00 น.,29.8
บ้านน้ำแพ,ต.บ้านโคก อ.บ้านโคก จ.อุตรดิตถ์,05:00 น.,29.5
บ้านแม่ปูนล่าง,ต.สันสลี อ.เวียงป่าเป้า จ.เชียงราย,05:00 น.,29.5
บ้านวังท่าดี*,ต.วังท่าดี อ.หนองไผ่ จ.เพชรบูรณ์,05:00 น.,29.5
ลำปาง,ต.พระบาท อ.เมืองลำปาง จ.ลำปาง,04:00 น.,29.2
อบต.พรหมพิราม,ต.พรหมพิราม อ.พรหมพิราม จ.พิษณุโลก,06:00 น.,28.8
อบต.บ้านเสด็จ,ต.บ้านเสด็จ อ.เคียนซา จ.สุราษฎร์ธานี,06:00 น.,28.8
รร.บ้านท่าหัน,ต.รมณีย์ อ.กะปง จ.พังงา,06:00 น.,28.6
บ้านห้วยหลักลาย,ต.อวน อ.ปัว จ.น่าน,05:00 น.,28.5
บ้านเบญจา,ต.พลูเถื่อน อ.พนม จ.สุราษฎร์ธานี,05:00 น.,28.5
บ้านพอนอคี,ต.ห้วยโป่ง อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,03:00 น.,28.5
บ้านห้วยส้าน,ต.ดงมะดะ อ.แม่ลาว จ.เชียงราย,05:00 น.,28.5
นครไทย,ต.นครไทย อ.นครไทย จ.พิษณุโลก,06:00 น.,28.4
ทต.ทาสบเส้า,ต.ทาสบเส้า อ.แม่ทา จ.ลำพูน,06:00 น.,28.4
สวี 1,ต.นาโพธิ์ อ.สวี จ.ชุมพร,06:00 น.,28.4
ที่ทำการเขตรักษาพันธุ์สัตว์ป่าดอยผาช้าง,ต.งิม อ.ปง จ.พะเยา,06:00 น.,28.4
ท้ายฝายยางแก้งสนามนาง,ต.โนนสำราญ อ.แก้งสนามนาง จ.นครราชสีมา,06:00 น.,28.2
ทต.นาส่วง,ต.นาส่วง อ.เดชอุดม จ.อุบลราชธานี,06:00 น.,28.2
กบินทร์บุรี,ต.กบินทร์ อ.กบินทร์บุรี จ.ปราจีนบุรี,04:00 น.,28.1
บ้านมะม่วง,ต.นนทรีย์ อ.บ่อไร่ จ.ตราด,05:00 น.,28
บ้านโป่งน้ำร้อน,ต.ดอยฮาง อ.เมืองเชียงราย จ.เชียงราย,05:00 น.,28
บ้านแก่น,ต.นายาง อ.สบปราบ จ.ลำปาง,05:00 น.,28
บ้านห้วยกบ,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,05:00 น.,28
ที่ทำการเขตรักษาพันธุ์สัตว์ป่าดอยหลวง,ต.ห้วยหม้าย อ.สอง จ.แพร่,06:00 น.,27.8
บ้านศักดิ์เฉลิมกิจ,ต.เขาค้อ อ.เขาค้อ จ.เพชรบูรณ์,05:00 น.,27.5
บ้านนาหนอง,ต.หนองกะท้าว อ.นครไทย จ.พิษณุโลก,05:00 น.,27.5
บ้านดอนที,ต.ริมโขง อ.เชียงของ จ.เชียงราย,05:00 น.,27.5
บ้านนาเจริญ,ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย,05:00 น.,27.5
บ้านโป่งสามขา,ต.ศิลา อ.หล่มเก่า จ.เพชรบูรณ์,05:00 น.,27.5
รร.กองม่องทะ สาขาสะละวะ,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,06:00 น.,27
บ้านดอนกระจาย,ต.วังตะกอ อ.หลังสวน จ.ชุมพร,05:00 น.,27
ทต.เวียงพางคำ,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,06:00 น.,27
บ้านสวนปราง,ต.คลองสระ อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,05:00 น.,27
สวี สกษ.,ต.วิสัยเหนือ อ.เมืองชุมพร จ.ชุมพร,04:00 น.,26.6
บ้านย่านยาว,ต.เชี่ยวเหลียง อ.กะเปอร์ จ.ระนอง,05:00 น.,26.5
บ้านทุ่งโป่งใต้,ต.บ้านปง อ.หางดง จ.เชียงใหม่,05:00 น.,26.5
บ้านใหม่เจริญไพร,ต.ฝายกวาง อ.เชียงคำ จ.พะเยา,05:00 น.,26.5
บ้านผาเวียง,ต.ภูคา อ.ปัว จ.น่าน,05:00 น.,26.5
สะพานห้วยหลวง,ต.วัดหลวง อ.โพนพิสัย จ.หนองคาย,06:00 น.,26.4
บ้านป่าข้าวหลาม,ต.นาโป่ง อ.เมืองเลย จ.เลย,05:00 น.,26
เทศบาลตำบลหอไกร,ต.หอไกร อ.บางมูลนาก จ.พิจิตร,06:00 น.,26
บ้านพละ,ต.เขาไชยราช อ.ปะทิว จ.ชุมพร,05:00 น.,26
เมืองสระแก้ว,ต.สระขวัญ อ.เมืองสระแก้ว จ.สระแก้ว,06:00 น.,25.8
อบต.บ้านหนองตางู,ต.หนองตางู อ.บรรพตพิสัย จ.นครสวรรค์,06:00 น.,25.6
บ้านดอน,ต.ปอ อ.เวียงแก่น จ.เชียงราย,05:00 น.,25.5
บ้านมอเสือดุ,ต.เพชรชมภู อ.โกสัมพีนคร จ.กำแพงเพชร,05:00 น.,25.5
บ้านห้วยสีเสียด,ต.น้ำหมาน อ.เมืองเลย จ.เลย,05:00 น.,25.5
บ้านคลองบน,ต.ลาดแค อ.ชนแดน จ.เพชรบูรณ์,23:00 น.,25.5
บ้านน้ำจวง,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก,02:00 น.,25.5
บ้านหนองตำเสา,ต.ถ้ำสิงห์ อ.เมืองชุมพร จ.ชุมพร,05:00 น.,25.5
บ้านขุนแปะ,ต.บ้านแปะ อ.จอมทอง จ.เชียงใหม่,05:00 น.,25.5
เหนือฝายยางแก้งสนามนาง,ต.โนนสำราญ อ.แก้งสนามนาง จ.นครราชสีมา,06:00 น.,25.4
อบต.นอกเมือง,ต.นอกเมือง อ.เมืองสุรินทร์ จ.สุรินทร์,06:00 น.,25.4
อบต.บ้านจารย์,ต.บ้านจารย์ อ.สังขะ จ.สุรินทร์,06:00 น.,25.4
สถานีควบคุมไฟป่าภูฝอยลม,ต.ทับกุง อ.หนองแสง จ.อุดรธานี,06:00 น.,25.4
บ้านขามป้อม,ต.ร่องจิก อ.ภูเรือ จ.เลย,05:00 น.,25
อบต.แก้ง,ต.แก้ง อ.เดชอุดม จ.อุบลราชธานี,06:00 น.,25
อบต.บ้านกาด,ต.บ้านกาด อ.แม่วาง จ.เชียงใหม่,06:00 น.,25
บ้านวังน้ำเขียว,ต.ร่อนทอง อ.บางสะพาน จ.ประจวบคีรีขันธ์,05:00 น.,25
