ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
บ้านแม่ฮู้,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย,05:00 น.,43
บ้านปางฮ่าง,ต.สบเปิง อ.แม่แตง จ.เชียงใหม่,05:00 น.,43
บ้านผาช่อ,ต.แม่สุก อ.แจ้ห่ม จ.ลำปาง,05:00 น.,43
อุบลราชธานี (ศูนย์ฯ),ต.ไร่น้อย อ.เมืองอุบลราชธานี จ.อุบลราชธานี,04:00 น.,42.6
บ้านนาฟองแดง,ต.นครชุม อ.นครไทย จ.พิษณุโลก,05:00 น.,42.5
บ้านขุนสถาน,ต.สันทะ อ.นาน้อย จ.น่าน,04:00 น.,41.5
บ้านห้วยติ้ว,ต.ลาดค่าง อ.ภูเรือ จ.เลย,05:00 น.,41.5
บ้านถ้ำ,ต.เชียงดาว อ.เชียงดาว จ.เชียงใหม่,05:00 น.,41.5
บ้านฝางแล้ง,ต.ขุนฝาง อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์,05:00 น.,41
บ้านฟากท่า,ต.แม่สำ อ.ศรีสัชนาลัย จ.สุโขทัย,05:00 น.,40.5
บ้านสบสอย,ต.ปางหมู อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,05:00 น.,40.5
เมืองตราด,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,06:00 น.,40.4
บ้านบ่อภาค,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก,04:00 น.,40
อบต.ห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,06:00 น.,39.8
ห้วยแร้ง,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,06:00 น.,39.6
หน่วยจัดการต้นน้ำเนินหอม,ต.เนินหอม อ.เมืองปราจีนบุรี จ.ปราจีนบุรี,06:00 น.,39.2
สกลนคร,ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร,04:00 น.,39.2
สะพานหาดกวน-อุ่มไผ่พัฒนา,ต.ไชยบุรี อ.ท่าอุเทน จ.นครพนม,06:00 น.,39.2
บ้านลำโชค,ต.บ้านแก่ง อ.ศรีสัชนาลัย จ.สุโขทัย,05:00 น.,39
บ้านปากเนียม,ต.ห้วยพิชัย อ.ปากชม จ.เลย,05:00 น.,39
ทต.หนองผือ,ต.หนองผือ อ.เขมราฐ จ.อุบลราชธานี,06:00 น.,38.6
บ้านตะบกเตี้ย,ต.ฉมัน อ.มะขาม จ.จันทบุรี,05:00 น.,38.5
อุทยานแห่งชาติภูเรือ,ต.หนองบัว อ.ภูเรือ จ.เลย,06:00 น.,38.4
แม่ฮ่องสอน,ต.จองคำ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,01:00 น.,38.3
บ้านน้ำมี,ต.น้ำทูน อ.ท่าลี่ จ.เลย,05:00 น.,38
บ้านห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,05:00 น.,37.5
บ้านโป่งสอ,ต.น้ำกุ่ม อ.นครไทย จ.พิษณุโลก,05:00 น.,37.5
สกลนคร สกษ.,ต.ห้วยยาง อ.เมืองสกลนคร จ.สกลนคร,04:00 น.,37.3
บ้านควนหินราว,ต.บ้านลำนาว อ.บางขัน จ.นครศรีธรรมราช,02:00 น.,37
ทต.หนองขาหย่าง,ต.หนองขาหย่าง อ.หนองขาหย่าง จ.อุทัยธานี,06:00 น.,36.8
อบต.สะแกกรัง,ต.สะแกกรัง อ.เมืองอุทัยธานี จ.อุทัยธานี,06:00 น.,36.8
อุทยานแห่งชาติภูผาเทิบ,ต.นาสีนวน อ.เมืองมุกดาหาร จ.มุกดาหาร,06:00 น.,36.6
บ้านเขาอ่าง,ต.มาบไพ อ.ขลุง จ.จันทบุรี,05:00 น.,36.5
อบต.บางครก,ต.บางครก อ.บ้านแหลม จ.เพชรบุรี,06:00 น.,36.4
ทต.ดอนตาล,ต.ดอนตาล อ.ดอนตาล จ.มุกดาหาร,06:00 น.,35.8
ทต.ทัพทัน,ต.ทัพทัน อ.ทัพทัน จ.อุทัยธานี,06:00 น.,35.2
บ้านขุนห้วยแม่ต้าน,ต.แม่ต้าน อ.ท่าสองยาง จ.ตาก,05:00 น.,35
บ้านนาโพธิ์,ต.นาแห้ว อ.นาแห้ว จ.เลย,05:00 น.,35
อบต.หนองลู,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,06:00 น.,35
น่าน สกษ.,ต.ผาสิงห์ อ.เมืองน่าน จ.น่าน,04:00 น.,34.8
อบต.ด่านชุมพล,ต.ด่านชุมพล อ.บ่อไร่ จ.ตราด,06:00 น.,34.8
ที่ทำการอุทยานแห่งชาติดอยภูนาง,ต.บ้านมาง อ.เชียงม่วน จ.พะเยา,06:00 น.,34.8
สะพานห้วยปากแซง,ต.สำโรง อ.โพธิ์ไทร จ.อุบลราชธานี,06:00 น.,34.4
คลองพรหมโหด,ต.บ้านใหม่หนองไทร อ.อรัญประเทศ จ.สระแก้ว,06:00 น.,34.4
สะพานน้ำว้า บ้านน้ำว้า,ต.น้ำพาง อ.แม่จริม จ.น่าน,06:00 น.,34.2
บ้านสลักเพชรเหนือ,ต.เกาะช้างใต้ อ.เกาะช้าง จ.ตราด,05:00 น.,34
บ้านปางไม้แดง,ต.บ้านช้าง อ.แม่แตง จ.เชียงใหม่,05:00 น.,34
บ้านห้วยแก้ว,ต.แม่ฮี้ อ.ปาย จ.แม่ฮ่องสอน,05:00 น.,34
ทต.ปากน้ำ,ต.ปากน้ำ อ.เมืองระนอง จ.ระนอง,06:00 น.,34
เหนือฝายธาตุน้อย,ต.สหธาตุ อ.เขื่องใน จ.อุบลราชธานี,06:00 น.,33.8
บ้านนาพึง,ต.นาพึง อ.นาแห้ว จ.เลย,05:00 น.,33.5
บ้านหัวพุ,ต.วังข่อย อ.ไพศาลี จ.นครสวรรค์,05:00 น.,33.5
บ้านเมืองแปง,ต.เมืองแปง อ.ปาย จ.แม่ฮ่องสอน,05:00 น.,33.5
เมืองมหาสารคาม,ต.เกิ้ง อ.เมืองมหาสารคาม จ.มหาสารคาม,06:00 น.,33.4
อุตรดิตถ์,ต.ป่าเซ่า อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์,04:00 น.,33.3
ทต.ศรีพนมมาศ,ต.ศรีพนมมาศ อ.ลับแล จ.อุตรดิตถ์,06:00 น.,33.2
บ้านนาหลวง,ต.สะเอียบ อ.สอง จ.แพร่,05:00 น.,33
บ้านนาเปรื่อง,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน,05:00 น.,32.5
บ้านโนนหัวช้าง,ต.โนนสมบูรณ์ อ.เขาสวนกวาง จ.ขอนแก่น,05:00 น.,32
บ้านปากคะยาง,ต.บ้านแก่ง อ.ศรีสัชนาลัย จ.สุโขทัย,05:00 น.,32
เมืองจันทบุรี,ต.จันทนิมิต อ.เมืองจันทบุรี จ.จันทบุรี,06:00 น.,32
บ้านหัวนา,ต.แสงภา อ.นาแห้ว จ.เลย,05:00 น.,32
เหนือฝายร้อยเอ็ด,ต.พระธาตุ อ.เชียงขวัญ จ.ร้อยเอ็ด,06:00 น.,31.6
บ้านผาราง,ต.ทุ่งศรี อ.ร้องกวาง จ.แพร่,05:00 น.,31.5
บ้านหนองบัว,ต.หนองบัว อ.ภูเรือ จ.เลย,05:00 น.,31.5
วัดคะเมยกาญจนผลาราม,ต.แก่งกระจาน อ.แก่งกระจาน จ.เพชรบุรี,06:00 น.,31.2
บ้านห้วยทราย,ต.แม่เจดีย์ อ.เวียงป่าเป้า จ.เชียงราย,05:00 น.,31
บ้านหาดไร่*,ต.ส้านนาหนองใหม่ อ.เวียงสา จ.น่าน,05:00 น.,31
บ้านกกงิ้ว,ต.สุขฤทัย อ.ห้วยคต จ.อุทัยธานี,05:00 น.,31
บ้านป่าตึงงาม,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่,05:00 น.,30.8
อบต.นาตาล,ต.นาตาล อ.นาตาล จ.อุบลราชธานี,06:00 น.,30.4
อบต.บางปิด,ต.บางปิด อ.แหลมงอบ จ.ตราด,06:00 น.,30.4
ห้วยยัง,ต.ไค้นุ่น อ.ห้วยผึ้ง จ.กาฬสินธุ์,06:00 น.,30.4
น่าน,ต.ในเวียง อ.เมืองน่าน จ.น่าน,04:00 น.,30.4
เมืองชัยภูมิ,ต.บ้านค่าย อ.เมืองชัยภูมิ จ.ชัยภูมิ,06:00 น.,30.2
ทต.เกาะช้าง,ต.เกาะช้าง อ.เกาะช้าง จ.ตราด,06:00 น.,30
ทต.ชุมพร,ต.ชุมพร อ.เมยวดี จ.ร้อยเอ็ด,06:00 น.,30
บ้านใหม่สามัคคี,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่,05:00 น.,30
นครพนม,ต.ในเมือง อ.เมืองนครพนม จ.นครพนม,04:00 น.,30
อบต.นิคมน้ำอูน,ต.นิคมน้ำอูน อ.นิคมน้ำอูน จ.สกลนคร,06:00 น.,29.6
ทต.บ้านค่ายหมื่นแผ้ว,ต.บ้านค่าย อ.เมืองชัยภูมิ จ.ชัยภูมิ,06:00 น.,29.6
ทม.วิเชียรบุรี,ต.ท่าโรง อ.วิเชียรบุรี จ.เพชรบูรณ์,06:00 น.,29.6
บ้านก้อ,ต.แม่จริม อ.แม่จริม จ.น่าน,05:00 น.,29.5
บ้านกอบแก้ววัฒนาภิบาล,ต.ลำพูน อ.บ้านนาสาร จ.สุราษฎร์ธานี,05:00 น.,29.5
อรัญประเทศ,ต.ป่าไร่ อ.อรัญประเทศ จ.สระแก้ว,04:00 น.,29.4
อบต.เหล่ากอหก,ต.เหล่ากอหก อ.นาแห้ว จ.เลย,06:00 น.,29.2
บ้านแม่ปะแพะ,ต.แม่ปะ อ.เถิน จ.ลำปาง,05:00 น.,29
บ้านห้วยทรายคำ,ต.บ้านต๋อม อ.เมืองพะเยา จ.พะเยา,05:00 น.,29
ทต.บัวสว่าง,ต.สว่าง อ.พรรณานิคม จ.สกลนคร,06:00 น.,29
บ้านห้วยแห้ง,ต.ขะเนจื้อ อ.แม่ระมาด จ.ตาก,05:00 น.,29
บ้านไร่,ต.น้ำริด อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์,05:00 น.,28.5
บ้านโนนเสาธง,ต.ตะเบาะ อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,05:00 น.,28.5
บ้านเมืองแพม,ต.ถ้ำลอด อ.ปางมะผ้า จ.แม่ฮ่องสอน,05:00 น.,28
ทต.บ้านลาด,ต.บ้านลาด อ.บ้านลาด จ.เพชรบุรี,06:00 น.,28
บ้านแม่กาไร่เดียว,ต.แม่กา อ.เมืองพะเยา จ.พะเยา,05:00 น.,28
บ้านห้วยกบ,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,05:00 น.,28
อบต.คลองตะเกรา,ต.คลองตะเกรา อ.ท่าตะเกียบ จ.ฉะเชิงเทรา,06:00 น.,27.8
สะพานบังอี่,ต.โพธิ์ไทร อ.ดอนตาล จ.มุกดาหาร,06:00 น.,27.6
บ้านห้วยไฟ,ต.แม่ขะนิง อ.เวียงสา จ.น่าน,05:00 น.,27.5
บางพระ,ต.หนองเสม็ด อ.เมืองตราด จ.ตราด,06:00 น.,27.4
ทต.บึงโขงหลง,ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ,06:00 น.,27.2
หน่วยจัดการต้นน้ำขุนแม่แจ่ม,ต.แม่แดด อ.กัลยาณิวัฒนา จ.เชียงใหม่,06:00 น.,27.2
ทต.ไพศาลี,ต.ไพศาลี อ.ไพศาลี จ.นครสวรรค์,06:00 น.,27.2
เมืองเพชรบูรณ์,ต.สะเดียง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,06:00 น.,27
เลย สกษ.,ต.นาโป่ง อ.เมืองเลย จ.เลย,04:00 น.,26.8
ศรีสัชนาลัย,ต.หาดเสี้ยว อ.ศรีสัชนาลัย จ.สุโขทัย,06:00 น.,26.8
บ้านน้ำจวง,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก,18:00 น.,26.5
บ้านจันทิ,ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด,05:00 น.,26.5
ลิ่นถิ่น,ต.ไทรโยค อ.ไทรโยค จ.กาญจนบุรี,06:00 น.,26.4
บ้านดงสามหมื่น,ต.บ้านจันทร์ อ.กัลยาณิวัฒนา จ.เชียงใหม่,05:00 น.,26
บ้านสันต้นเปา,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย,05:00 น.,26
ทต.โกรกพระ,ต.โกรกพระ อ.โกรกพระ จ.นครสวรรค์,06:00 น.,25.6
บ้านปางหก,ต.อินทขิล อ.แม่แตง จ.เชียงใหม่,05:00 น.,25.5
บ้านทุ่งจ้อ,ต.ป่าแป๋ อ.แม่แตง จ.เชียงใหม่,05:00 น.,25.5
บ้านแม่กอน,ต.ทุ่งข้าวพวง อ.เชียงดาว จ.เชียงใหม่,05:00 น.,25.5
บ้านธาราวงศ์อารีย์,ต.เพิ่มพูนทรัพย์ อ.บ้านนาสาร จ.สุราษฎร์ธานี,05:00 น.,25.5
อบต.พังทุย,ต.พังทุย อ.น้ำพอง จ.ขอนแก่น,06:00 น.,25.4
สะพานห้วยบังฮวก,ต.ดอนนางหงส์ อ.ธาตุพนม จ.นครพนม,06:00 น.,25.4
ชุมชนบ้านบุ่งคล้า,ต.บุ่งคล้า อ.บุ่งคล้า จ.บึงกาฬ,06:00 น.,25.2
ทต.ห้องแซง,ต.ห้องแซง อ.เลิงนกทา จ.ยโสธร,06:00 น.,25.2
บ้านทุ่งพล้อ,ต.ป่างิ้ว อ.ศรีสัชนาลัย จ.สุโขทัย,05:00 น.,25
บ้านน้ำใส,ต.ฝายแก้ว อ.ภูเพียง จ.น่าน,05:00 น.,25
ทม.ระนอง,ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง,06:00 น.,24.6
บ้านนามน,ต.เมืองแหง อ.เวียงแหง จ.เชียงใหม่,05:00 น.,24.5
บ้านนาฝ่า,ต.จอมพระ อ.ท่าวังผา จ.น่าน,05:00 น.,24.5
วัดพิเสกประดิษฐิ์,ต.ใหม่นาเพียง อ.แวงใหญ่ จ.ขอนแก่น,06:00 น.,24.4
สะพานต้นน้ำ (เกาะแก้ว-ตลิ่งสูง),ต.ปางมะค่า อ.ขาณุวรลักษบุรี จ.กำแพงเพชร,06:00 น.,24.2
บ้านมนต์คีรี,ต.เมืองเก่า อ.เมืองสุโขทัย จ.สุโขทัย,05:00 น.,24
บ้านเทอดชาติ,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก,05:00 น.,24
รร.บ้านวาน้อย,ต.วาใหญ่ อ.อากาศอำนวย จ.สกลนคร,06:00 น.,24
อุทยานแห่งชาติตาดโตน,ต.นาฝาย อ.เมืองชัยภูมิ จ.ชัยภูมิ,06:00 น.,24
บ้านห้วยคำ,ต.ฝายแก้ว อ.ภูเพียง จ.น่าน,05:00 น.,24
อบต.หนองโพนงาม,ต.หนองโพนงาม อ.เกษตรสมบูรณ์ จ.ชัยภูมิ,06:00 น.,23.6
บ้านห้วยผึ้ง,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,05:00 น.,23.5
บ้านคลองสน,ต.เกาะช้าง อ.เกาะช้าง จ.ตราด,05:00 น.,23.5
บ้านงอมถ้ำ,ต.ท่าแฝก อ.ท่าปลา จ.อุตรดิตถ์,05:00 น.,23.5
บ้านห้วยหมากหนุน,ต.ท่าผาปุ้ม อ.แม่ลาน้อย จ.แม่ฮ่องสอน,05:00 น.,23.5
วังกระแจะ,ต.เนินทราย อ.เมืองตราด จ.ตราด,06:00 น.,23.4
หน่วยพิทักษ์ป่าหินเรือ,ต.รับร่อ อ.ท่าแซะ จ.ชุมพร,06:00 น.,23.4
อุทยานแห่งชาติป่าหินงาม,ต.บ้านไร่ อ.เทพสถิต จ.ชัยภูมิ,06:00 น.,23.4
ท้ายฝายร้อยเอ็ด,ต.พระธาตุ อ.เชียงขวัญ จ.ร้อยเอ็ด,06:00 น.,23.4
ทต.โคกภู,ต.โคกภู อ.ภูพาน จ.สกลนคร,06:00 น.,23.4
บ้านแดนชุมพล,ต.แดนชุมพล อ.สอง จ.แพร่,05:00 น.,23
บ้านกิ่วกอก,ต.น้ำปาย อ.แม่จริม จ.น่าน,05:00 น.,23
ทต.หนองเลิง,ต.หนองเลิง อ.บึงกาฬ จ.บึงกาฬ,06:00 น.,23
บ้านห้วยเอียด,ต.ไผ่โทน อ.ร้องกวาง จ.แพร่,05:00 น.,23
ทต.ปัถวี,ต.ปัถวี อ.มะขาม จ.จันทบุรี,06:00 น.,22.8
อบต.บ้านผึ้ง,ต.บ้านผึ้ง อ.เมืองนครพนม จ.นครพนม,06:00 น.,22.8
ทต.ศรีสำโรง,ต.สามเรือน อ.ศรีสำโรง จ.สุโขทัย,06:00 น.,22.8
ศูนย์สาธิตพัฒนาฯ การใช้หญ้าแฝกด้านป่าไม้ที่ ๒,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย,06:00 น.,22.6
หน่วยจัดการต้นน้ำแม่จริม,ต.แม่จริม อ.แม่จริม จ.น่าน,06:00 น.,22.6
อุทยานแห่งชาติภูจองนายอย,ต.นาจะหลวย อ.นาจะหลวย จ.อุบลราชธานี,06:00 น.,22.6
บ้านแม่ออกฮู,ต.วาเล่ย์ อ.พบพระ จ.ตาก,05:00 น.,22.5
บ้านหัวนา,ต.พงษ์ อ.สันติสุข จ.น่าน,05:00 น.,22.5
บ้านกองลม,ต.เมืองแหง อ.เวียงแหง จ.เชียงใหม่,05:00 น.,22.5
บ้านร้อง,ต.แม่เจดีย์ใหม่ อ.เวียงป่าเป้า จ.เชียงราย,05:00 น.,22.5
บ้านแม่จอ,ต.แม่โถ อ.แม่ลาน้อย จ.แม่ฮ่องสอน,05:00 น.,22.5
บ้านนาทุ่งเชือก,ต.ห้วยแห้ง อ.บ้านไร่ จ.อุทัยธานี,05:00 น.,22.5
ทต.บ่อเกลือใต้,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน,06:00 น.,22.4
ระนอง,ต.บางนอน อ.เมืองระนอง จ.ระนอง,04:00 น.,22.2
เขตห้ามล่าสัตว์ป่าหนองหานกุมภวาปี,ต.นาม่วง อ.ประจักษ์ศิลปาคม จ.อุดรธานี,06:00 น.,22.2
เมืองอุทัยธานี,ต.อุทัยใหม่ อ.เมืองอุทัยธานี จ.อุทัยธานี,06:00 น.,22.2
บ้านหนองหว้า,ต.ทุ่งยาว อ.ปะเหลียน จ.ตรัง,05:00 น.,22
บ้านเทพพนา,ต.นายางกลัก อ.เทพสถิต จ.ชัยภูมิ,05:00 น.,21.5
บ้านเหนือคลองระแนะ,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช,05:00 น.,21.5
บ้านน้ำไคร้,ต.ยม อ.ท่าวังผา จ.น่าน,05:00 น.,21
ทม.วังน้ำเย็น,ต.วังน้ำเย็น อ.วังน้ำเย็น จ.สระแก้ว,06:00 น.,21
เขื่องใน,ต.เขื่องใน อ.เขื่องใน จ.อุบลราชธานี,06:00 น.,21
สะพานห้วยมุก,ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร,06:00 น.,20.8
รร. บ้านหนองแอก,ต.บ้านผือ อ.โพนพิสัย จ.หนองคาย,06:00 น.,20.6
อบต.คำตากล้า,ต.คำตากล้า อ.คำตากล้า จ.สกลนคร,06:00 น.,20.6
นครพนม สกษ.,ต.ในเมือง อ.เมืองนครพนม จ.นครพนม,04:00 น.,20.6
แม่สอด,ต.แม่ตาว อ.แม่สอด จ.ตาก,04:00 น.,20.6
บ้านคลองพร้าว,ต.เกาะช้าง อ.เกาะช้าง จ.ตราด,05:00 น.,20.5
เมืองศรีสะเกษ,ต.เมืองเหนือ อ.เมืองศรีสะเกษ จ.ศรีสะเกษ,06:00 น.,20.4
ทต.ภูเรือ,ต.หนองบัว อ.ภูเรือ จ.เลย,06:00 น.,20.2
วิเชียรบุรี,ต.ท่าโรง อ.วิเชียรบุรี จ.เพชรบูรณ์,04:00 น.,20.1
บ้านโป่งน้ำร้อน,ต.แม่เจดีย์ใหม่ อ.เวียงป่าเป้า จ.เชียงราย,05:00 น.,20
บ้านทุ่งหลุก,ต.เชียงดาว อ.เชียงดาว จ.เชียงใหม่,05:00 น.,20
บ้านสุเม่นเหนือ,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย,05:00 น.,20
อบต.นาน้อย,ต.นาน้อย อ.นาน้อย จ.น่าน,06:00 น.,20
อบต.บ้านจารย์,ต.บ้านจารย์ อ.สังขะ จ.สุรินทร์,06:00 น.,19.8
ศรีสงคราม,ต.ศรีสงคราม อ.ศรีสงคราม จ.นครพนม,06:00 น.,19.6
อบต.ร้องกวาง,ต.ร้องกวาง อ.ร้องกวาง จ.แพร่,06:00 น.,19.6
ทต.โคกสี,ต.โคกสี อ.สว่างแดนดิน จ.สกลนคร,06:00 น.,19.6
ทต.ลานหอย,ต.ลานหอย อ.บ้านด่านลานหอย จ.สุโขทัย,06:00 น.,19.6
ท้ายฝายยางกะฮาด,ต.กะฮาด อ.เนินสง่า จ.ชัยภูมิ,06:00 น.,19.6
หน่วยจัดการต้นน้ำห้วยอีมาย,ต.นาป่า อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,06:00 น.,19.6
บ้านยาบนาเลิม,ต.แม่ขะนิง อ.เวียงสา จ.น่าน,05:00 น.,19.5
บ้านหุบกระพง,ต.เขาใหญ่ อ.ชะอำ จ.เพชรบุรี,05:00 น.,19.5
บ้านปางเกลือ,ต.น้ำไคร้ อ.น้ำปาด จ.อุตรดิตถ์,05:00 น.,19.5
