ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
บ้านแม่เหาะ,ต.แม่เหาะ อ.แม่สะเรียง จ.แม่ฮ่องสอน,05:00 น.,32.5
บ้านแสะ,ต.ควร อ.ปง จ.พะเยา,05:00 น.,32.5
บ้านห้วยกุ้ง,ต.ป่าโปง อ.สบเมย จ.แม่ฮ่องสอน,05:00 น.,32.5
บ้านวังยายมุก,ต.คลองพลู อ.เขาคิชฌกูฏ จ.จันทบุรี,05:00 น.,32
บ้านปางส้าน,ต.ยอด อ.สองแคว จ.น่าน,20:00 น.,32
บ้านห้วยขอบ,ต.หาดคัมภีร์ อ.ปากชม จ.เลย,05:00 น.,32
บ้านหินลาด,ต.คุระ อ.คุระบุรี จ.พังงา,05:00 น.,32
บ้านโปร่งศรี,ต.บ้านฟ้า อ.บ้านหลวง จ.น่าน,05:00 น.,31.5
บ้านเค็ม,ต.หัวทุ่ง อ.ลอง จ.แพร่,05:00 น.,31.5
ส.คลองบางซื่อ,ต.ถนนนครไชยศรี อ.ดุสิต จ.กรุงเทพมหานคร,06:00 น.,31.5
บ้านถ้ำจอมศีล,ต.บ้านถ้ำ อ.ดอกคำใต้ จ.พะเยา,05:00 น.,31.5
บ้านท่าแพ,ต.เมือง อ.เมืองเลย จ.เลย,05:00 น.,31.5
ทต.ขุนยวม,ต.ขุนยวม อ.ขุนยวม จ.แม่ฮ่องสอน,06:00 น.,31.4
สุรินทร์,ต.ในเมือง อ.เมืองสุรินทร์ จ.สุรินทร์,04:00 น.,31.1
สะพานแม่วงก์,ต.ปางมะค่า อ.ขาณุวรลักษบุรี จ.กำแพงเพชร,06:00 น.,31
บ้านปางป่าคา,ต.แม่แรม อ.แม่ริม จ.เชียงใหม่,05:00 น.,31
บ้านปากเนียม,ต.ห้วยพิชัย อ.ปากชม จ.เลย,05:00 น.,31
สะพานน้ำมวบ บ้านน้ำมวบ,ต.น้ำมวบ อ.เวียงสา จ.น่าน,20:00 น.,30.6
บ้านน้ำปุก,ต.ขุนควร อ.ปง จ.พะเยา,05:00 น.,30.5
บ้านหมอกจำแป๋,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,05:00 น.,30.5
บ้านสันนาเคียน,ต.ส้านนาหนองใหม่ อ.เวียงสา จ.น่าน,05:00 น.,30.5
ท้ายกว๊านพะเยา,ต.เวียง อ.เมืองพะเยา จ.พะเยา,06:00 น.,30
บ้านน้ำต้ม,ต.ผาช้างน้อย อ.ปง จ.พะเยา,05:00 น.,30
บ้านห้วยละเบ้ายา,ต.สะเนียน อ.เมืองน่าน จ.น่าน,18:00 น.,30
สะพานน้ำว้า บ้านน้ำว้า,ต.น้ำพาง อ.แม่จริม จ.น่าน,06:00 น.,30
อบต.คลองหิน,ต.คลองหิน อ.อ่าวลึก จ.กระบี่,06:00 น.,30
อบต.หนองลู,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,06:00 น.,29.8
สะพานห้วยบังบาต,ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,01:00 น.,29.8
บ้านคกไผ่,ต.ปากชม อ.ปากชม จ.เลย,05:00 น.,29.5
บ้านทุ่งหยีเพ็ง,ต.ศาลาด่าน อ.เกาะลันตา จ.กระบี่,05:00 น.,29.5
บ้านทหารผ่านศึก,ต.รวมไทยพัฒนา อ.พบพระ จ.ตาก,05:00 น.,29.5
บ้านบ่อแก้ว,ต.ไทรย้อย อ.เด่นชัย จ.แพร่,05:00 น.,29.5
บ้านม่วง,ต.บ้านม่วง อ.สังคม จ.หนองคาย,05:00 น.,29.5
บ้านทับคริสต์,ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี,06:00 น.,29.2
บ้านสันติสุข,ต.ป่าคา อ.ท่าวังผา จ.น่าน,05:00 น.,29
ทม.ระนอง,ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง,06:00 น.,29
บ้านนางิ้ว,ต.นางิ้ว อ.สังคม จ.หนองคาย,05:00 น.,29
สะพานห้วยน้ำสาย,ต.ตาลชุม อ.ท่าวังผา จ.น่าน,06:00 น.,29
บ้านห้วยหมากเอียก,ต.ป่าซาง อ.เวียงเชียงรุ้ง จ.เชียงราย,05:00 น.,29
บ้านทุ่งอินทนิน,ต.บางขัน อ.บางขัน จ.นครศรีธรรมราช,05:00 น.,28.5
บ้านประตูเมือง,ต.แม่เงา อ.ขุนยวม จ.แม่ฮ่องสอน,05:00 น.,28.5
บ้านทุ่งจ้อ,ต.ป่าแป๋ อ.แม่แตง จ.เชียงใหม่,05:00 น.,28.5
บ้านโคกพลวง,ต.หนองโบสถ์ อ.นางรอง จ.บุรีรัมย์,06:00 น.,28.4
หน่วยจัดการต้นน้ำห้วยป่าเลา,ต.บ้านปง อ.หางดง จ.เชียงใหม่,06:00 น.,28.2
ส.คลองบางเขนใหม่,ต.บางซื่อ อ.บางซื่อ จ.กรุงเทพมหานคร,06:00 น.,28
บ้านแม่นาจร*,ต.แม่นาจร อ.แม่แจ่ม จ.เชียงใหม่,05:00 น.,28
อบต.มะนังดาลำ,ต.มะนังดาลำ อ.สายบุรี จ.ปัตตานี,06:00 น.,28
บ้านปาลอบาเต๊ะ,ต.ลุโบะบายะ อ.ยี่งอ จ.นราธิวาส,05:00 น.,28
บ้านแม่แมะ,ต.แม่แรม อ.แม่ริม จ.เชียงใหม่,05:00 น.,28
บ้านท่าวังแคน,ต.ศรีสองรัก อ.เมืองเลย จ.เลย,05:00 น.,28
บ้านปูโป,ต.สามัคคี อ.รือเสาะ จ.นราธิวาส,05:00 น.,28
บ้านควนนนท์,ต.ไม้เรียง อ.ฉวาง จ.นครศรีธรรมราช,05:00 น.,28
รร.บ้านลำปลอกเหนือ,ต.ในควน อ.ย่านตาขาว จ.ตรัง,06:00 น.,27.6
บ้านเมืองนะ,ต.แม่นะ อ.เชียงดาว จ.เชียงใหม่,05:00 น.,27.5
บ้านปงถ้ำ,ต.วังทอง อ.วังเหนือ จ.ลำปาง,05:00 น.,27.5
ที่ทำการเขตรักษาพันธุ์สัตว์ป่าดอยผาช้าง,ต.งิม อ.ปง จ.พะเยา,06:00 น.,27.4
บ้านปูลาตีรี,ต.โกตาบารู อ.รามัน จ.ยะลา,05:00 น.,27
นครพนม สกษ.,ต.ในเมือง อ.เมืองนครพนม จ.นครพนม,04:00 น.,27
บ้านท่าฟ้าเหนือ*,ต.สระ อ.เชียงม่วน จ.พะเยา,05:00 น.,27
บ้านหนองบัวคำ,ต.เม็งราย อ.พญาเม็งราย จ.เชียงราย,05:00 น.,27
บ้านแยง,ต.บ้านแยง อ.นครไทย จ.พิษณุโลก,05:00 น.,27
บ้านทุ่งทราย,ต.เวียง อ.เชียงของ จ.เชียงราย,05:00 น.,27
บ้านขุนกลาง,ต.บ้านหลวง อ.จอมทอง จ.เชียงใหม่,05:00 น.,27
บ้านแม่ต๊อบเหนือ,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน,05:00 น.,27
หน่วยจัดการต้นน้ำดอยถ้วย,ต.เมืองนะ อ.เชียงดาว จ.เชียงใหม่,06:00 น.,26.8
อบต.สะตอ,ต.สะตอ อ.เขาสมิง จ.ตราด,06:00 น.,26.6
บ้านลุง,ต.ศรีดอนชัย อ.เชียงของ จ.เชียงราย,05:00 น.,26.5
บ้านทุ่งข่า,ต.ปะเหลียน อ.ปะเหลียน จ.ตรัง,05:00 น.,26.5
สถานีควบคุมไฟป่าภูฝอยลม,ต.ทับกุง อ.หนองแสง จ.อุดรธานี,06:00 น.,26.4
ชุมชนบ้านบุ่งคล้า,ต.บุ่งคล้า อ.บุ่งคล้า จ.บึงกาฬ,06:00 น.,26.4
ทต.บ้านใหม่,ต.วังเหนือ อ.วังเหนือ จ.ลำปาง,06:00 น.,26.2
น่าน,ต.ในเวียง อ.เมืองน่าน จ.น่าน,04:00 น.,26.2
บ้านผากระเจ้อ,ต.พบพระ อ.พบพระ จ.ตาก,05:00 น.,26
หน่วยจัดการต้นน้ำแม่กลาง,ต.บ้านหลวง อ.จอมทอง จ.เชียงใหม่,06:00 น.,26
บ้านนาเหลืองใน,ต.นาเหลือง อ.เวียงสา จ.น่าน,05:00 น.,25.5
บ้านทุ่งไพล,ต.เขาแดง อ.สะบ้าย้อย จ.สงขลา,05:00 น.,25.5
บ้านตีนธาตุ,ต.ป่าไหน่ อ.พร้าว จ.เชียงใหม่,05:00 น.,25.5
บ้านต้นปล้อง,ต.บุญเรือง อ.เชียงของ จ.เชียงราย,05:00 น.,25.5
บ้านขุนห้วยแม่เปา,ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย,05:00 น.,25.5
เขตดุสิต,ต.ดุสิต อ.ดุสิต จ.กรุงเทพมหานคร,06:00 น.,25.5
บ้านโป่งน้ำร้อน,ต.โป่งน้ำร้อน อ.คลองลาน จ.กำแพงเพชร,05:00 น.,25.5
บ้านชายควน,ต.ปาดังเบซาร์ อ.สะเดา จ.สงขลา,05:00 น.,25.5
บ้านกิ่วกาญจน์,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย,05:00 น.,25.5
อบต.ป่าหวาย,ต.ป่าหวาย อ.สวนผึ้ง จ.ราชบุรี,06:00 น.,25.2
สะพานห้วยบังฮวก,ต.ดอนนางหงส์ อ.ธาตุพนม จ.นครพนม,06:00 น.,25.2
บ้านแม่ละนา,ต.ปางมะผ้า อ.ปางมะผ้า จ.แม่ฮ่องสอน,05:00 น.,25
บ้านแม่พวก,ต.ห้วยไร่ อ.เด่นชัย จ.แพร่,05:00 น.,25
ทต.ท่าแร่,ต.ท่าแร่ อ.เมืองสกลนคร จ.สกลนคร,06:00 น.,25
บ้านแม่สุริน,ต.ขุนยวม อ.ขุนยวม จ.แม่ฮ่องสอน,05:00 น.,24.5
ส.เทเวศร์,ต.วัดสามพระยา อ.พระนคร จ.กรุงเทพมหานคร,06:00 น.,24.5
บ้านหนองหอย,ต.แม่แรม อ.แม่ริม จ.เชียงใหม่,20:00 น.,24.5
บ้านปางฮ่าง,ต.สบเปิง อ.แม่แตง จ.เชียงใหม่,22:00 น.,24.5
บ้านสบขาม,ต.ขุนควร อ.ปง จ.พะเยา,05:00 น.,24.5
สะพานแม่น้ำน่าน บ้านเปียงก่อ,ต.ขุนน่าน อ.เฉลิมพระเกียรติ จ.น่าน,06:00 น.,24.4
ทต.บ้านปง,ต.บ้านปง อ.หางดง จ.เชียงใหม่,06:00 น.,24.2
ส.คลองสามเสน,ต.ถนนนครไชยศรี อ.ดุสิต จ.กรุงเทพมหานคร,06:00 น.,24
บ้านห้วยเกียงพา,ต.บ้านด่านนาขาม อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์,02:00 น.,24
บ้านห้วยแก้ว,ต.แม่ฮี้ อ.ปาย จ.แม่ฮ่องสอน,05:00 น.,24
ทต.เชียงม่วน,ต.เชียงม่วน อ.เชียงม่วน จ.พะเยา,06:00 น.,24
บ้านถ้ำง๊อบ,ต.หนองบัว อ.ไชยปราการ จ.เชียงใหม่,05:00 น.,24
บ้านแม่สุยะ,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,05:00 น.,24
เขตบางพลัด,ต.บางอ้อ อ.บางพลัด จ.กรุงเทพมหานคร,06:00 น.,23.5
ปตร.คลองแสนแสบ-บางชัน,ต.สะพานสูง อ.สะพานสูง จ.กรุงเทพมหานคร,06:00 น.,23.5
บ้านแม่ปูนล่าง,ต.สันสลี อ.เวียงป่าเป้า จ.เชียงราย,05:00 น.,23.5
บ้านน้ำลี,ต.น้ำหมัน อ.ท่าปลา จ.อุตรดิตถ์,05:00 น.,23.5
ที่ว่าการอำเภอไม้แก่น,ต.ไทรทอง อ.ไม้แก่น จ.ปัตตานี,06:00 น.,23.4
ท่าสะบ้า,ต.ท่าสะบ้า อ.วังวิเศษ จ.ตรัง,06:00 น.,23.4
บ้านสันติชล,ต.เวียงใต้ อ.ปาย จ.แม่ฮ่องสอน,06:00 น.,23.4
อบต.พุ่มแก,ต.พุ่มแก อ.นาแก จ.นครพนม,06:00 น.,23.2
บ้านหนองจอก,ต.ห้วยลึก อ.บ้านลาด จ.เพชรบุรี,05:00 น.,23
บ้านเหนือคลองระแนะ,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช,05:00 น.,23
บ้านอมลาน,ต.กองแขก อ.แม่แจ่ม จ.เชียงใหม่,05:00 น.,23
บ้านทุ่งโป่งใต้,ต.บ้านปง อ.หางดง จ.เชียงใหม่,05:00 น.,23
บ้านต้นลาน,ต.สบเปิง อ.แม่แตง จ.เชียงใหม่,05:00 น.,23
บ้านปางน้ำฮ้าย,ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,22:00 น.,23
บ้านสบวาก,ต.แม่นาจร อ.แม่แจ่ม จ.เชียงใหม่,05:00 น.,23
บ้านทำเนียบ,ต.ลำพะยา อ.เมืองยะลา จ.ยะลา,05:00 น.,23
ระนอง,ต.บางนอน อ.เมืองระนอง จ.ระนอง,04:00 น.,22.9
บ้านดุง,ต.นาคำ อ.บ้านดุง จ.อุดรธานี,06:00 น.,22.8
หน่วยพิทักษ์อุทยานฯ ที่ บล.๒ (น้ำตกฮาลาซะห์),ต.แม่หวาด อ.ธารโต จ.ยะลา,06:00 น.,22.6
ลำน้ำก่ำ,ต.หนองบ่อ อ.นาแก จ.นครพนม,06:00 น.,22.6
บ้านแม่วังช้าง,ต.พระธาตุขิงแกง อ.จุน จ.พะเยา,05:00 น.,22.5
บ้านแหน 2,ต.ผาตอ อ.ท่าวังผา จ.น่าน,05:00 น.,22.5
บ้านโรงกลวง,ต.นบปริง อ.เมืองพังงา จ.พังงา,05:00 น.,22.5
บ้านแม่แลบ,ต.แม่ลาน้อย อ.แม่ลาน้อย จ.แม่ฮ่องสอน,05:00 น.,22.5
บ้านใหม่ราษฎร์บำรุง,ต.สันโค้ง อ.ดอกคำใต้ จ.พะเยา,05:00 น.,22.5
บ้านน้ำไคร้,ต.ยม อ.ท่าวังผา จ.น่าน,05:00 น.,22.5
เมืองแพร่,ต.ป่าแมต อ.เมืองแพร่ จ.แพร่,06:00 น.,22.4
เขตพระนคร,ต.วัดสามพระยา อ.พระนคร จ.กรุงเทพมหานคร,05:00 น.,22
บ้านแม่พริก,ต.หนองหล่ม อ.ดอกคำใต้ จ.พะเยา,05:00 น.,22
บ้านปางผักหม,ต.งิม อ.ปง จ.พะเยา,05:00 น.,22
บ้านสบงาย,ต.เมืองงาย อ.เชียงดาว จ.เชียงใหม่,05:00 น.,22
วัดบ้านดงผาปูน,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน,06:00 น.,22
แก่งหางแมว,ต.แก่งหางแมว อ.แก่งหางแมว จ.จันทบุรี,06:00 น.,22
บ้านซำม่วง,ต.วังกวาง อ.น้ำหนาว จ.เพชรบูรณ์,05:00 น.,22
อบต.ปางกู่,ต.ปางกู่ อ.โนนสัง จ.หนองบัวลำภู,06:00 น.,22
ทต.ปัถวี,ต.ปัถวี อ.มะขาม จ.จันทบุรี,06:00 น.,21.8
จุดวัด ค.ทวีฯ-ค.บางเชือกหนัง,ต.บางไผ่ อ.บางแค จ.กรุงเทพมหานคร,06:00 น.,21.5
บ้านขุนแม่ลาน้อย,ต.ขุนแม่ลาน้อย อ.แม่ลาน้อย จ.แม่ฮ่องสอน,05:00 น.,21.5
บ้านสองธาร,ต.บ้านทับ อ.แม่แจ่ม จ.เชียงใหม่,05:00 น.,21.5
ที่ทำการอุทยานแห่งชาติดอยภูนาง,ต.บ้านมาง อ.เชียงม่วน จ.พะเยา,06:00 น.,21.4
อบต.ปางมะผ้า,ต.ปางมะผ้า อ.ปางมะผ้า จ.แม่ฮ่องสอน,06:00 น.,21.4
ทต.นาหนองไผ่,ต.นาหนองไผ่ อ.ชุมพลบุรี จ.สุรินทร์,06:00 น.,21.2
บ้านแม่กาไร่เดียว,ต.แม่กา อ.เมืองพะเยา จ.พะเยา,05:00 น.,21
บ้านกลาง,ต.ห้วยโป่ง อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,05:00 น.,21
บ้านโป่งเกตุ,ต.ขุนซ่อง อ.แก่งหางแมว จ.จันทบุรี,05:00 น.,21
บ้านแม่จอก,ต.หัวทุ่ง อ.ลอง จ.แพร่,05:00 น.,21
ส.คลองมอญ,ต.วัดอรุณ อ.บางกอกใหญ่ จ.กรุงเทพมหานคร,06:00 น.,21
บ้านเปียงหลวง,ต.เปียงหลวง อ.เวียงแหง จ.เชียงใหม่,05:00 น.,21
