ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
สถานีบ้านตาบาด,ต.บ่อพลอย อ.บ่อไร่ จ.ตราด ,06:00 ,32.5
สถานีบ้านแก้วเมธี,ต.นาด้วง อ.นาด้วง จ.เลย ,06:00 ,32.5
สถานีบ้านนาท้อน,ต.ตลิ่งชัน อ.ท่าศาลา จ.นครศรีธรรมราช ,01:00 ,32.5
สถานีอบต.บึงกาฬ,ต.บึงกาฬ อ.บึงกาฬ จ.บึงกาฬ ,06:00 ,32.2
สถานีบ้านว่านเหลือง,ต.ชากไทย อ.เขาคิชฌกูฏ จ.จันทบุรี ,06:00 ,32
สถานีบ้านจันตาแป๊ะ,ต.จันทเขลม อ.เขาคิชฌกูฏ จ.จันทบุรี ,06:00 ,32
สถานีวัดเนินสวรรค์มงคลธรรม,ต.หนองตาแต้ม อ.ปราณบุรี จ.ประจวบคีรีขันธ์ ,06:00 ,31.6
สถานีบ้านเขาเหล็ก,ต.ทุ่งปรัง อ.สิชล จ.นครศรีธรรมราช ,00:00 ,31
สถานีนบพิตำ,ต.สระแก้ว อ.ท่าศาลา จ.นครศรีธรรมราช ,06:00 ,30.8
สถานีสะพานตาบัว บ้านยาเด๊ะ,ต.ภูเขาทอง อ.สุคิริน จ.นราธิวาส ,06:00 ,30.6
สถานีบ้านนากึ๋น,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน ,06:00 ,30.5
สถานีชุมชนบ้านบุ่งคล้า,ต.บุ่งคล้า อ.บุ่งคล้า จ.บึงกาฬ ,06:00 ,30.4
สถานีที่ว่าการอำเภอหัวหิน,ต.ทับใต้ อ.หัวหิน จ.ประจวบคีรีขันธ์ ,06:00 ,30.2
สถานีบ้านกอก,ต.ภูคา อ.ปัว จ.น่าน ,03:00 ,30
สถานีบ้านพิทักษ์ไทย,ต.ตับเต่า อ.เทิง จ.เชียงราย ,06:00 ,30
สถานีคลองลำปลาทิว ลาดกระบัง,ต.ลาดกระบัง อ.ลาดกระบัง จ.กรุงเทพมหานคร ,06:00 ,29.6
สถานีบ้านพระเลียบ*,ต.ไทยบุรี อ.ท่าศาลา จ.นครศรีธรรมราช ,05:00 ,29
สถานีบ้านกอบแก้ววัฒนาภิบาล,ต.ลำพูน อ.บ้านนาสาร จ.สุราษฎร์ธานี ,06:00 ,28
สถานีบ้านผาเวียง,ต.ภูคา อ.ปัว จ.น่าน ,06:00 ,28
สถานีรร. บ้านหนองแอก,ต.บ้านผือ อ.โพนพิสัย จ.หนองคาย ,06:00 ,27.8
สถานีรร.ตชด.บ้านไอร์บือแต,ต.ช้างเผือก อ.จะแนะ จ.นราธิวาส ,06:00 ,27.6
สถานีบ้านน้ำเลียง,ต.ปอน อ.ทุ่งช้าง จ.น่าน ,06:00 ,27.5
สถานีท้ายเขื่อนรัชชประภา,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี ,05:00 ,27
สถานีอบต.เทพราช,ต.เทพราช อ.สิชล จ.นครศรีธรรมราช ,06:00 ,26.8
สถานียอดภูกระดึง,ต.ศรีฐาน อ.ภูกระดึง จ.เลย ,05:00 ,26
สถานีบ้านสลี*,ต.และ อ.ทุ่งช้าง จ.น่าน ,06:00 ,25
สถานีสะพานท่าผาก,ต.บางเดือน อ.พุนพิน จ.สุราษฎร์ธานี ,03:00 ,25
สถานีตลาดน้ำบางน้ำผึ้ง,ต.บางน้ำผึ้ง อ.พระประแดง จ.สมุทรปราการ ,06:00 ,24
สถานีชุมชนแม่ตาลน้อย,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง ,06:00 ,24
สถานีน้ำเชิญ (ท้ายจุดบบรจบน้ำเชิญ-น้ำสุ)  ,ต.ทุ่งพระ อ.คอนสาร จ.ชัยภูมิ ,05:00 ,24
สถานีส.คลองบางนา,ต.บางนา อ.บางนา จ.กรุงเทพมหานคร ,06:00 ,24
สถานีรร.บ้านข้าวแป้ง,ต.วาใหญ่ อ.อากาศอำนวย จ.สกลนคร ,06:00 ,23.6
สถานีอบต.หนองพันทา,ต.หนองพันทา อ.โซ่พิสัย จ.บึงกาฬ ,06:00 ,23.4
สถานีปตร.คลองลาดกระบัง,ต.ลาดกระบัง อ.ลาดกระบัง จ.กรุงเทพมหานคร ,06:00 ,23
สถานีบ้านวังไผ่,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,06:00 ,23
สถานีอบต.นาคำไฮ,ต.นาคำไฮ อ.เมืองหนองบัวลำภู จ.หนองบัวลำภู ,06:00 ,23
สถานีอบต.แม่วงก์,ต.แม่วงก์ อ.แม่วงก์ จ.นครสวรรค์ ,06:00 ,22.8
สถานีสถานีควบคุมไฟป่าภูสิงห์ภูผาผึ้ง-ภูสระดอกบัว,ต.หนองมะแซว อ.เมืองอำนาจเจริญ จ.อำนาจเจริญ ,06:00 ,22.6
สถานีบ้านชโลดมพัฒนา,ต.นาใต้ อ.บ้านนาเดิม จ.สุราษฎร์ธานี ,06:00 ,22.5
สถานีบ้านปางส้าน,ต.ยอด อ.สองแคว จ.น่าน ,02:00 ,21.5
สถานีบ้านสลักเพชรเหนือ,ต.เกาะช้างใต้ อ.เกาะช้าง จ.ตราด ,06:00 ,21
สถานีบ้านห้วยท่าง,ต.ไชยวัฒนา อ.ปัว จ.น่าน ,06:00 ,21
สถานีบ้านกิ่วกาญจน์,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย ,06:00 ,21
สถานีบ้านยาบนาเลิม,ต.แม่ขะนิง อ.เวียงสา จ.น่าน ,06:00 ,21
สถานีทต.เชียงม่วน,ต.เชียงม่วน อ.เชียงม่วน จ.พะเยา ,06:00 ,20.6
สถานีเขตรักษาพันธุ์สัตว์ป่าฮาลา-บาลา,ต.โละจูด อ.แว้ง จ.นราธิวาส ,06:00 ,20
สถานีปตร. คลองตาสด,ต.บางกระสอบ อ.พระประแดง จ.สมุทรปราการ ,06:00 ,20
สถานีบ้านม่วงลีบ,ต.คลองสระ อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี ,06:00 ,19.5
สถานีแก่งหางแมว,ต.แก่งหางแมว อ.แก่งหางแมว จ.จันทบุรี ,06:00 ,19.4
สถานีบ้านโป่งนก,ต.ด่านมะขามเตี้ย อ.ด่านมะขามเตี้ย จ.กาญจนบุรี ,06:00 ,19
สถานีวัดปากเตลิด,ต.ต้นยวน อ.พนม จ.สุราษฎร์ธานี ,05:00 ,19
สถานีเหมืองปิล๊อก,ต.ปีล็อก อ.ทองผาภูมิ จ.กาญจนบุรี ,05:00 ,19
สถานีบ้านท่านหญิง,ต.ตะกุกเหนือ อ.วิภาวดี จ.สุราษฎร์ธานี ,05:00 ,19
สถานีสะพานข้ามคลองหวาด,ต.คลองสระ อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี ,06:00 ,18.6
สถานีบ้านประจำไม้,ต.ห้วยเขย่ง อ.ทองผาภูมิ จ.กาญจนบุรี ,06:00 ,18.5
สถานีเขตบึงกุ่ม,ต.คลองกุ่ม อ.บึงกุ่ม จ.กรุงเทพมหานคร ,06:00 ,18.5
สถานีบ้านสว้านเหนือ,ต.ดงพญา อ.บ่อเกลือ จ.น่าน ,06:00 ,18
สถานีน้ำพวย อ.ผาขาว,ต.ท่าช้างคล้อง อ.ผาขาว จ.เลย ,05:00 ,18
สถานีอบต.บ้านจารย์,ต.บ้านจารย์ อ.สังขะ จ.สุรินทร์ ,06:00 ,17.8
สถานีบ้านขุนน้ำพริก,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,06:00 ,17.5
สถานีเชียงแสน,ต.โยนก อ.เชียงแสน จ.เชียงราย ,06:00 ,17.2
สถานีบ้านน้ำจวง,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก ,06:00 ,17
สถานีทต.บึงโขงหลง,ต.บึงโขงหลง อ.บึงโขงหลง จ.บึงกาฬ ,06:00 ,16.6
สถานีบ้านงอบเหนือ,ต.งอบ อ.ทุ่งช้าง จ.น่าน ,06:00 ,16.5
สถานีอบต.หนองหล่ม,ต.หนองหล่ม อ.ห้างฉัตร จ.ลำปาง ,06:00 ,16.4
สถานีอบต.ขุนซ่อง,ต.ขุนซ่อง อ.แก่งหางแมว จ.จันทบุรี ,06:00 ,16
สถานีบ้านกอรวก,ต.จางเหนือ อ.แม่เมาะ จ.ลำปาง ,06:00 ,16
สถานีบ้านหนองปลา,ต.พระธาตุ อ.เชียงกลาง จ.น่าน ,06:00 ,15.5
สถานีบ้านสองแคว,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,06:00 ,15.5
สถานีบ้านวัดสวาด,ต.ป่าร่อน อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี ,06:00 ,15.5
สถานีสะพานห้วยหลวง,ต.วัดหลวง อ.โพนพิสัย จ.หนองคาย ,06:00 ,15.2
สถานีอุทยานแห่งชาติน้ำหนาว   ,ต.น้ำหนาว อ.น้ำหนาว จ.เพชรบูรณ์ ,05:00 ,15
สถานีเขตสะพานสูง,ต.สะพานสูง อ.สะพานสูง จ.กรุงเทพมหานคร ,06:00 ,15
สถานีบ้านบือจะ,ต.ผดุงมาตร อ.จะแนะ จ.นราธิวาส ,05:00 ,14.5
สถานีบ้านดอนสถาน1,ต.สถาน อ.ปัว จ.น่าน ,06:00 ,14.5
สถานีบ้านภูคำ,ต.งอบ อ.ทุ่งช้าง จ.น่าน ,06:00 ,14.5
สถานีสำนักงานเกษตรอำเภอเจาะไอร้อง,ต.จวบ อ.เจาะไอร้อง จ.นราธิวาส ,06:00 ,14.4
สถานีวังกระแจะ,ต.เนินทราย อ.เมืองตราด จ.ตราด ,06:00 ,14.2
สถานีอบต.ตะปาน,ต.ตะปาน อ.พุนพิน จ.สุราษฎร์ธานี ,06:00 ,14.2
สถานีอบต.ด่านชุมพล,ต.ด่านชุมพล อ.บ่อไร่ จ.ตราด ,06:00 ,14
สถานีบ้านนบ,ต.กรุงชิง อ.นบพิตำ จ.นครศรีธรรมราช ,06:00 ,14
สถานีบ้านจอมกิตติ,ต.เวียง อ.เชียงแสน จ.เชียงราย ,06:00 ,14
สถานีปตร. คลองลัดบางยอ 2,ต.บางกระสอบ อ.พระประแดง จ.สมุทรปราการ ,06:00 ,13.6
สถานีบ้านแม่อ้อใน,ต.แม่อ้อ อ.พาน จ.เชียงราย ,06:00 ,13
สถานีทต.ปัถวี,ต.ปัถวี อ.มะขาม จ.จันทบุรี ,06:00 ,13
สถานีบ้านใหม่หัวนา,ต.หนองแก อ.หัวหิน จ.ประจวบคีรีขันธ์ ,06:00 ,13
สถานีรร.บ้านปางช้าง,ต.ป่าแลวหลวง อ.สันติสุข จ.น่าน ,06:00 ,12.8
สถานีอ่างเก็บน้ำห้วยดินทราย,ต.หนองแวง อ.ละหานทราย จ.บุรีรัมย์ ,06:00 ,12.8
สถานีกรุงเทพฯ บางนา สกษ.,ต.บางนา อ.บางนา จ.กรุงเทพมหานคร ,04:00 ,12.6
สถานีทต.หล่ายงาว,ต.หล่ายงาว อ.เวียงแก่น จ.เชียงราย ,06:00 ,12.6
สถานีหน่วยจัดการต้นน้ำขุนว้า,ต.ดงพญา อ.บ่อเกลือ จ.น่าน ,06:00 ,12.6
สถานีศรีสงคราม,ต.ศรีสงคราม อ.ศรีสงคราม จ.นครพนม ,06:00 ,12.6
สถานีบ้านนาหนุน,ต.ภูซาง อ.ภูซาง จ.พะเยา ,06:00 ,12.5
สถานีบ้านสันต้นเปา,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย ,06:00 ,12.5
สถานีบ้านขวากใต้,ต.ท่าข้าม อ.เวียงแก่น จ.เชียงราย ,06:00 ,12.5
สถานีลำน้ำขว้าง (ฝายจ้าว),ต.ศิลาแลง อ.ปัว จ.น่าน ,06:00 ,12.4
สถานีทต.ศรีสงคราม,ต.ศรีสงคราม อ.ศรีสงคราม จ.นครพนม ,06:00 ,12.2
สถานีบ้านทุ่งทราย,ต.เวียง อ.เชียงของ จ.เชียงราย ,06:00 ,12
สถานีบ้านห้วยแม่เลี่ยม,ต.ห้วยชมภู อ.เมืองเชียงราย จ.เชียงราย ,06:00 ,12
สถานีบ้านต้นผึ้ง,ต.ร่มเย็น อ.เชียงคำ จ.พะเยา ,06:00 ,11.5
สถานีบ้านหน้าถ้ำ,ต.นาเหรง อ.นบพิตำ จ.นครศรีธรรมราช ,06:00 ,11.5
สถานีบ้านห้วยจะค่าน,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,11.5
สถานีบ้านปางสา,ต.ผาทอง อ.ท่าวังผา จ.น่าน ,06:00 ,11.5
สถานีบ้านหุบกระพง,ต.เขาใหญ่ อ.ชะอำ จ.เพชรบุรี ,06:00 ,11.5
สถานีสะพานหาดกวน-อุ่มไผ่พัฒนา,ต.ไชยบุรี อ.ท่าอุเทน จ.นครพนม ,06:00 ,11.4
สถานีอบต.ศรีจุฬา,ต.ศรีจุฬา อ.เมืองนครนายก จ.นครนายก ,06:00 ,11.4
สถานีทต.ท่ายาง,ต.ท่ายาง อ.ท่ายาง จ.เพชรบุรี ,06:00 ,11.4
สถานีตราด,ต.คลองใหญ่ อ.คลองใหญ่ จ.ตราด ,04:00 ,11.2
สถานีบ้านงิ้วงาม,ต.แม่ตีบ อ.งาว จ.ลำปาง ,21:00 ,11
สถานีบ้านหน้าเหมน,ต.ช้างกลาง อ.ช้างกลาง จ.นครศรีธรรมราช ,06:00 ,11
สถานีอบต.นิคมน้ำอูน,ต.นิคมน้ำอูน อ.นิคมน้ำอูน จ.สกลนคร ,06:00 ,10.8
สถานีบ้านเผี่ยนบน,ต.เทพราช อ.สิชล จ.นครศรีธรรมราช ,05:00 ,10.5
สถานีบ้านกลาง,ต.เชียงม่วน อ.เชียงม่วน จ.พะเยา ,06:00 ,10.5
สถานีทต.โยนก,ต.โยนก อ.เชียงแสน จ.เชียงราย ,06:00 ,10.4
สถานีรร.ภูคาวิทยาคม,ต.ภูคา อ.ปัว จ.น่าน ,06:00 ,10.4
สถานีหน่วยพิทักษ์อุทยานฯ ที่ บล.๒ (น้ำตกฮาลาซะห์),ต.แม่หวาด อ.ธารโต จ.ยะลา ,06:00 ,10.2
สถานีส.คลองสำโรง,ต.เทพารักษ์ อ.เมืองสมุทรปราการ จ.สมุทรปราการ ,06:00 ,10
สถานีอบต.บ้านกลาง,ต.บ้านกลาง อ.สอง จ.แพร่ ,06:00 ,10
สถานีบ้านธาราวงศ์อารีย์,ต.เพิ่มพูนทรัพย์ อ.บ้านนาสาร จ.สุราษฎร์ธานี ,06:00 ,10
สถานีอ.นากลาง,ต.นากลาง อ.นากลาง จ.หนองบัวลำภู ,05:00 ,10
สถานีโรงสูบน้ำประปา,ต.เขาวง อ.บ้านตาขุน จ.สุราษฎร์ธานี ,05:00 ,10
สถานีบ้านปากลง,ต.กรุงชิง อ.นบพิตำ จ.นครศรีธรรมราช ,06:00 ,9.5
สถานีบ้านตะบกเตี้ย,ต.ฉมัน อ.มะขาม จ.จันทบุรี ,06:00 ,9.5
สถานีบ้านม่วงชุม,ต.ครึ่ง อ.เชียงของ จ.เชียงราย ,06:00 ,9.5
สถานีหัวหิน,ต.หัวหิน อ.หัวหิน จ.ประจวบคีรีขันธ์ ,04:00 ,9.5
สถานีหน่วยจัดการต้นน้ำขุนน้ำพริก,ต.ชนแดน อ.สองแคว จ.น่าน ,06:00 ,9.2
สถานีสะพานแม่น้ำว้า บ้านบ่อหยวก,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน ,06:00 ,9
สถานีหนองบัวลำภู,ต.ลำภู อ.เมืองหนองบัวลำภู จ.หนองบัวลำภู ,04:00 ,9
สถานีบ้านถ้ำเวียงแก,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,06:00 ,9
สถานีวัดท่าข้าม,ต.ท่าข้าม อ.พุนพิน จ.สุราษฎร์ธานี ,05:00 ,9
สถานีบ้านก้อ,ต.แม่จริม อ.แม่จริม จ.น่าน ,06:00 ,9
สถานีทต.บ่อเกลือใต้,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน ,06:00 ,8.8
สถานีอบต.กังแอน,ต.กังแอน อ.ปราสาท จ.สุรินทร์ ,06:00 ,8.6
สถานีสวนสาธารณะหนองถิ่น ทม.หนองคาย,ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย ,06:00 ,8.6
สถานีทต.สุไหงโก-ลก,ต.สุไหงโก-ลก อ.สุไหงโก-ลก จ.นราธิวาส ,06:00 ,8.6
สถานีบ้านห้วยขวาก,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน ,05:00 ,8.5
สถานีบ้านปางมะโอ,ต.ผาช้างน้อย อ.ปง จ.พะเยา ,06:00 ,8.5
สถานีบ้านผาลาด,ต.หงาว อ.เทิง จ.เชียงราย ,06:00 ,8.5
สถานีบ้านร่องกล้า,ต.เนินเพิ่ม อ.นครไทย จ.พิษณุโลก ,06:00 ,8.5
สถานีบ้านเขาเหล็ก,ต.นบพิตำ อ.นบพิตำ จ.นครศรีธรรมราช ,06:00 ,8.5
สถานีบ้านสวนปราง,ต.คลองสระ อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี ,06:00 ,8.5
สถานีชุมชนบ้านร้องแง,ต.วรนคร อ.ปัว จ.น่าน ,06:00 ,8.4
สถานีทต.เวียง,ต.เวียง อ.เชียงของ จ.เชียงราย ,06:00 ,8.2
สถานีสะพานน้ำขว้าง บ้านร้องแง,ต.วรนคร อ.ปัว จ.น่าน ,06:00 ,8.2
สถานีอบต.ดู่พงษ์,ต.ดู่พงษ์ อ.สันติสุข จ.น่าน ,06:00 ,8.2
สถานีบ้านช่องช้าง,ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี ,06:00 ,8
สถานีบ้านแม่แอบ,ต.บ้านแซว อ.เชียงแสน จ.เชียงราย ,06:00 ,8
สถานีเขตบางนา,ต.บางนา อ.บางนา จ.กรุงเทพมหานคร ,06:00 ,8
สถานีหน่วยพิทักษ์ป่าอ่าวท่ายาง,ต.เกาะหมาก อ.ปากพะยูน จ.พัทลุง ,06:00 ,8
สถานีบ้านวังหิน,ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี ,06:00 ,8
สถานีโครงการจุฬาภรณ์พัฒนา 7 อ.ธารโต จ.ยะลา,ต.แม่หวาด อ.ธารโต จ.ยะลา ,05:00 ,8
สถานีบ้านหัวนา,ต.พงษ์ อ.สันติสุข จ.น่าน ,06:00 ,8
สถานีเปร็ดใน,ต.ห้วงน้ำขาว อ.เมืองตราด จ.ตราด ,06:00 ,7.8
สถานีวัดวังตะเคียน,ต.ท่าสายลวด อ.แม่สอด จ.ตาก ,06:00 ,7.8
สถานีกบินทร์บุรี,ต.กบินทร์ อ.กบินทร์บุรี จ.ปราจีนบุรี ,04:00 ,7.7
สถานีเทิง,ต.เวียง อ.เทิง จ.เชียงราย ,06:00 ,7.6
สถานีที่ทำการเขตรักษาพันธุ์สัตว์ป่าดอยหลวง,ต.ห้วยหม้าย อ.สอง จ.แพร่ ,06:00 ,7.6
สถานีบ้านหัวเตย,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี ,06:00 ,7.5
สถานีบ้านจันทิ,ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด ,05:00 ,7.5
สถานีบ้านนามน,ต.เมืองแหง อ.เวียงแหง จ.เชียงใหม่ ,06:00 ,7.5
สถานีชุมชนกุนุงจนอง,ต.เบตง อ.เบตง จ.ยะลา ,06:00 ,7.5
สถานีบ้านน้ำไคร้,ต.ยม อ.ท่าวังผา จ.น่าน ,06:00 ,7.5
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ตม.๓ (ปูแป้),ต.พะวอ อ.แม่สอด จ.ตาก ,06:00 ,7.4
สถานีจันทบุรี,ต.วัดใหม่ อ.เมืองจันทบุรี จ.จันทบุรี ,04:00 ,7.3
สถานีทต.แว้ง,ต.แว้ง อ.แว้ง จ.นราธิวาส ,06:00 ,7.2
สถานีเขาพะเนินทุ่ง,ต.ห้วยแม่เพรียง อ.แก่งกระจาน จ.เพชรบุรี ,22:00 ,7
สถานีบ้านดงโคร่ง,ต.หินดาด อ.ทองผาภูมิ จ.กาญจนบุรี ,06:00 ,7
สถานีน้ำพอง บ้านผานกเค้า (E.29),ต.นาหนองทุ่ม อ.ชุมแพ จ.ขอนแก่น ,05:00 ,7
สถานีบ้านสบปืน,ต.ห้วยโก๋น อ.เฉลิมพระเกียรติ จ.น่าน ,06:00 ,7
สถานีบ้านหลู้,ต.ม่วงยาย อ.เวียงแก่น จ.เชียงราย ,06:00 ,7
สถานีทต.ตะเคียนทอง,ต.ตะเคียนทอง อ.เขาคิชฌกูฏ จ.จันทบุรี ,06:00 ,6.8
สถานีบ้านแป้น,ต.แป้น อ.สายบุรี จ.ปัตตานี ,05:00 ,6.5
สถานีบ้านทุ่งผง,ต.ทุ่งศรีทอง อ.เวียงสา จ.น่าน ,06:00 ,6.5
สถานีบ้านใหม่สามัคคี,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,6.5
สถานีบ้านเขาอ่าง,ต.มาบไพ อ.ขลุง จ.จันทบุรี ,06:00 ,6.5
สถานีบ้านบางเหรียงใต้,ต.บางเหรียง อ.ทับปุด จ.พังงา ,05:00 ,6.5
สถานีจุดวัด ค.ลำผักชี-รร.ลำผักชี,ต.ลำผักชี อ.หนองจอก จ.กรุงเทพมหานคร ,06:00 ,6.5
สถานีอบต.วังทอง,ต.วังทอง อ.นาวัง จ.หนองบัวลำภู ,06:00 ,6.4
สถานีอบต.จุมพล,ต.จุมพล อ.โพนพิสัย จ.หนองคาย ,06:00 ,6.4
สถานีทต.เวียงพางคำ,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย ,06:00 ,6.2
สถานีอุ้มผาง,ต.อุ้มผาง อ.อุ้มผาง จ.ตาก ,04:00 ,6.2
สถานีบ้านห้วยตะวาย,ต.ท่าไม้รวก อ.ท่ายาง จ.เพชรบุรี ,06:00 ,6
สถานีสะพานน้ำมวบ (บ้านภูแยง),ต.ดู่พงษ์ อ.สันติสุข จ.น่าน ,06:00 ,6
สถานีบ้านน้ำใส,ต.ฝายแก้ว อ.ภูเพียง จ.น่าน ,06:00 ,6
สถานีบ้านดอยงาม,ต.สันสลี อ.เวียงป่าเป้า จ.เชียงราย ,06:00 ,6
สถานีเคียนซา,ต.เคียนซา อ.เคียนซา จ.สุราษฎร์ธานี ,05:00 ,6
สถานีบ้านพร้าว,ต.บ้านพร้าว อ.นครไทย จ.พิษณุโลก ,06:00 ,6
สถานีบ้านห้วยเลา,ต.เชียงของ อ.นาน้อย จ.น่าน ,06:00 ,6
สถานีบ้าน กม.80,ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี ,06:00 ,6
สถานีฝายละแอ อ.บันนังสตา จ.ยะลา,ต.เขื่อนบางลาง อ.บันนังสตา จ.ยะลา ,05:00 ,6
สถานีที่ว่าการอำเภอเบตง จ.ยะลา,ต.เบตง อ.เบตง จ.ยะลา ,05:00 ,6
สถานีสะพานแม่ฟ้าหลวง,ต.รอบเวียง อ.เมืองเชียงราย จ.เชียงราย ,06:00 ,6
สถานีวัดคอกช้าง อ.ธารโต จ.ยะลา,ต.แม่หวาด อ.ธารโต จ.ยะลา ,05:00 ,6
สถานีทุ่งช้าง,ต.และ อ.ทุ่งช้าง จ.น่าน ,04:00 ,5.8
