ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
เขตสวนหลวง,ต.สวนหลวง อ.สวนหลวง จ.กรุงเทพมหานคร,00:00 น.,34,13.73043255223035,100.65154016017914
บ้านหินลาด,ต.คุระ อ.คุระบุรี จ.พังงา,23:00 น.,1,9.224830526602089,98.38440835475922
บ้านทุ่งปรือ,ต.พะตง อ.หาดใหญ่ จ.สงขลา,15:00 น.,74,6.815909341697662,100.55419206619263
ฟิวเจอร์ฯรังสิต,ต.รังสิต อ.ธัญบุรี จ.ปทุมธานี,00:00 น.,3,13.986152951544787,100.62624156475067
บ้านเขาวง*,ต.บ้านยาง อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,23:00 น.,0.5,9.068105114458561,98.9831954240799
บ้านพุบอนบน,ต.บ้านบึง อ.บ้านคา จ.ราชบุรี,23:00 น.,4,13.390971205725624,99.49999809265137
เขตห้ามล่าสัตว์ป่าเขาชีโอน,ต.นาจอมเทียน อ.สัตหีบ จ.ชลบุรี,06:00 น.,0.2,12.768130283958907,100.97306191921234
บ้านบางกา,ต.กะเปา อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,23:00 น.,14,9.011630697092807,98.91905307769775
เขตหนองจอก,ต.กระทุ่มราย อ.หนองจอก จ.กรุงเทพมหานคร,00:00 น.,2.5,13.85584098774603,100.86259245872498
บ้านวังกะทะ,ต.วังกะทะ อ.ปากช่อง จ.นครราชสีมา,23:00 น.,1,14.535878022451257,101.62999927997589
บ้านต้นกอ,ต.ร่อนพิบูลย์ อ.ร่อนพิบูลย์ จ.นครศรีธรรมราช,23:00 น.,0.5,8.143582361315486,99.80381190776825
บ้านโพธิ์ประสิทธิ์,ต.ถ้ำพรรณรา อ.ถ้ำพรรณรา จ.นครศรีธรรมราช,23:00 น.,36.5,8.40591045637261,99.40129816532135
ร.ร.บ้านอังโกน-ห้วยทราย,ต.บ้านใหม่ อ.ครบุรี จ.นครราชสีมา,00:00 น.,0.2,14.496046376627321,102.24722385406494
ไร่ วงศ์ ทอง เมฆ ดี,ต.ที่วัง อ.ทุ่งสง จ.นครศรีธรรมราช,00:00 น.,3.4,8.090263163184026,99.73883271217346
วัดเวฬุวัน,ต.เหนือเมือง อ.เมืองร้อยเอ็ด จ.ร้อยเอ็ด,00:00 น.,22.2,16.054737294782516,103.66430461406708
ทต.จันดี,ต.จันดี อ.ฉวาง จ.นครศรีธรรมราช,00:00 น.,28.4,8.388254366079112,99.54066574573517
จุดวัด ค.บึงใหญ่-วัดทองสัมฤทธิ์,ต.แสนแสบ อ.มีนบุรี จ.กรุงเทพมหานคร,00:00 น.,6.5,13.800449111269785,100.7882684469223
บ้านตามูล,ต.ทรายขาว อ.สอยดาว จ.จันทบุรี,12:00 น.,11,13.081176476715976,102.26099967956543
คลองเปรมประชากร หลักหก,ต.หลักหก อ.เมืองปทุมธานี จ.ปทุมธานี,00:00 น.,2.8,13.965658436344485,100.60255229473114
บ้านไร่ยาว,ต.ประสงค์ อ.ท่าชนะ จ.สุราษฎร์ธานี,05:00 น.,102.5,9.541906845024918,98.91300201416016
บ้านเหนือคลอง,ต.ทุ่งโพธิ์ อ.จุฬาภรณ์ จ.นครศรีธรรมราช,20:00 น.,29.5,8.076932260027483,99.77499961853027
บ้านคลองฉนวนจันทร์,ต.ดุสิต อ.ถ้ำพรรณรา จ.นครศรีธรรมราช,23:00 น.,26,8.445369731652853,99.37103748321533
ปตร.บึงขวาง,ต.แสนแสบ อ.มีนบุรี จ.กรุงเทพมหานคร,00:00 น.,7.5,13.799881268293781,100.74482202529907
อบต.ป่าหวาย,ต.ป่าหวาย อ.สวนผึ้ง จ.ราชบุรี,00:00 น.,11.6,13.579866415980094,99.43312525749207
สะพานแม่เล่ย์,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,00:00 น.,1.6,15.841719527027593,99.41807270050049
บ้านข่วงบุก,ต.ห้วยไร่ อ.เด่นชัย จ.แพร่,17:00 น.,27.5,17.88634898887624,100.04000186920166
บ้านตลิ่งสูง,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,23:00 น.,0.5,15.912501235632266,99.41900074481964
ปตร.คลองสิบสาม,ต.หนองจอก อ.หนองจอก จ.กรุงเทพมหานคร,00:00 น.,2.5,13.85859096470598,100.86753845214844
ชุมชนบ้านบุ่งคล้า,ต.บุ่งคล้า อ.บุ่งคล้า จ.บึงกาฬ,00:00 น.,21,18.29479179980859,103.99483323097229
หน่วยพิทักษ์ป่าเขาปันโส,ต.คอกควาย อ.บ้านไร่ จ.อุทัยธานี,18:00 น.,18.6,15.239579808996698,99.40894782543182
บ้านน้ำสอด,ต.และ อ.ทุ่งช้าง จ.น่าน,23:00 น.,40,19.448828383100253,100.82900047302246
ปตร.คลองแสนแสบ,ต.หนองจอก อ.หนองจอก จ.กรุงเทพมหานคร,00:00 น.,1,13.855158696978025,100.87291896343231
บ้านร่อนนา,ต.ร่อนพิบูลย์ อ.ร่อนพิบูลย์ จ.นครศรีธรรมราช,22:00 น.,3.5,8.180556439111768,99.83599841594696
สะพานต้นน้ำ (เกาะแก้ว-ตลิ่งสูง),ต.ปางมะค่า อ.ขาณุวรลักษบุรี จ.กำแพงเพชร,00:00 น.,0.2,15.914379051524248,99.41934943199158
บ้านกือลอง,ต.ตลิ่งชัน อ.บันนังสตา จ.ยะลา,23:00 น.,17.5,6.30837239964559,101.33558392524719
บ้านหน้าวัด,ต.ในเตา อ.ห้วยยอด จ.ตรัง,23:00 น.,59.5,7.872840576320857,99.72699880599976
บ้านราษฎร์ผดุง,ต.สุคิริน อ.สุคิริน จ.นราธิวาส,23:00 น.,1,5.917119664125492,101.71820104122162
อบต.บ้านแลง,ต.บ้านแลง อ.เมืองระยอง จ.ระยอง,05:00 น.,7,12.70019711796972,101.3347202539444
พิจิตร สกษ.,ต.โรงช้าง อ.เมืองพิจิตร จ.พิจิตร,22:00 น.,24.6,16.438055778013222,100.29249966144562
อบต.ลานสัก,ต.ลานสัก อ.ลานสัก จ.อุทัยธานี,00:00 น.,24.6,15.472789413248664,99.53971087932587
บ้านทำเนียบ,ต.ลำพะยา อ.เมืองยะลา จ.ยะลา,23:00 น.,15.5,6.580271423590587,101.16642236709595
พัทยา,ต.เขตการปกครองพิเศษพัทยา อ.บางละมุง จ.ชลบุรี,04:00 น.,13.2,12.919999355142153,100.86944282054901
เหนือฝายร้อยเอ็ด,ต.พระธาตุ อ.เชียงขวัญ จ.ร้อยเอ็ด,00:00 น.,18.4,16.172606763465698,103.78898441791534
สะพานท่าสำเภา,ต.ชัยบุรี อ.เมืองพัทลุง จ.พัทลุง,00:00 น.,8.4,7.729607562509329,100.10796368122101
เกาะสีชัง,ต.ท่าเทววงษ์ อ.เกาะสีชัง จ.ชลบุรี,01:00 น.,23.2,13.161668172600585,100.80194234848022
บ้านซับป่าพลู,ต.ป่าอ้อ อ.ลานสัก จ.อุทัยธานี,23:00 น.,0.5,15.417763003023078,99.50999736785889
บ้านคลองมดแดง,ต.โป่งน้ำร้อน อ.คลองลาน จ.กำแพงเพชร,18:00 น.,50,16.406400212146735,99.23799991607666
คลองจระเข้ใหญ่ บางเสาธง (วัดศรีวารีน้อย),ต.ศีรษะจรเข้ใหญ่ อ.บางเสาธง จ.สมุทรปราการ,00:00 น.,0.6,13.669475381856111,100.80056369304657
น้ำตกปลิว,ต.ถ้ำใหญ่ อ.ทุ่งสง จ.นครศรีธรรมราช,00:00 น.,0.4,8.16269376180684,99.75913166999817
สัตหีบ,ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี,07:00 น.,0.1,12.68333528247037,100.98333477973938
บ้านคีรีรอบ,ต.ป่าร่อน อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,23:00 น.,2,8.982563589381977,99.52771604061127
ทต.หนองขาหย่าง,ต.หนองขาหย่าง อ.หนองขาหย่าง จ.อุทัยธานี,18:00 น.,19.8,15.36230819537349,99.938485622406
อบต.เขาทอง,ต.เขาทอง อ.พยุหะคีรี จ.นครสวรรค์,18:00 น.,22.4,15.57072728746611,100.18320500850677
บ้านค่าย,ต.ตาขัน อ.บ้านค่าย จ.ระยอง,06:00 น.,0.4,12.706832692185786,101.30043625831604
ทุ่งช้าง,ต.และ อ.ทุ่งช้าง จ.น่าน,22:00 น.,21.6,19.41194398114017,100.88352978229523
บ้านคลองเดื่อ,ต.หมูสี อ.ปากช่อง จ.นครราชสีมา,12:00 น.,5.5,14.514051998951825,101.44199788570404
สะพานห้วยบังบาต,ต.หนองเดิ่น อ.บุ่งคล้า จ.บึงกาฬ,00:00 น.,21.4,18.28267449137665,103.88073205947876
บ้านคูนายสังข์,ต.แค อ.จะนะ จ.สงขลา,23:00 น.,6.5,6.8337847605912945,100.61800181865692
บ้านขุนพัง,ต.หินตก อ.ร่อนพิบูลย์ จ.นครศรีธรรมราช,22:00 น.,3,8.267771484935688,99.82200264930725
ทต.ชุมพร,ต.ชุมพร อ.เมยวดี จ.ร้อยเอ็ด,00:00 น.,11.2,16.368166885214062,104.05778467655182
บ้านหัวเตย,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,23:00 น.,18,9.040796124417039,99.71161901950836
บ้านจุฬาภรณ์พัฒนา,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช,23:00 น.,3.5,8.594319032785025,99.57300245761871
บ้านหินแด้น,ต.หนองไผ่ อ.ด่านมะขามเตี้ย จ.กาญจนบุรี,17:00 น.,0.5,13.78058421303085,99.42100167274475
อบต.ลำนางรอง,ต.ลำนางรอง อ.โนนดินแดง จ.บุรีรัมย์,14:00 น.,0.2,14.188859772541145,102.6847243309021
บ้านขุนห้วยแม่ต้าน,ต.แม่ต้าน อ.ท่าสองยาง จ.ตาก,17:00 น.,20,17.271742840279448,98.23699951171875
หาดใหญ่,ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา,00:00 น.,20.4,6.980123779928011,100.46323299407959
ยางตลาด,ต.ดอนสมบูรณ์ อ.ยางตลาด จ.กาฬสินธุ์,00:00 น.,5.2,16.411046988475636,103.467076420784
บ้านจันดีเมืองใหม่,ต.หลักช้าง อ.ช้างกลาง จ.นครศรีธรรมราช,23:00 น.,23,8.378075347180467,99.5520007610321
ท้ายฝายชุมพวง,ต.ชุมพวง อ.ชุมพวง จ.นครราชสีมา,00:00 น.,0.8,15.386587653770377,102.71910488605499
ท้ายฝายร้อยเอ็ด,ต.พระธาตุ อ.เชียงขวัญ จ.ร้อยเอ็ด,00:00 น.,12.4,16.17223065723458,103.7897515296936
บ้านควนนนท์,ต.ไม้เรียง อ.ฉวาง จ.นครศรีธรรมราช,23:00 น.,9.5,8.473396315217189,99.45000171661377
บ้านปางข้าวสาร,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,23:00 น.,2,15.840501604123624,99.3229991197586
บ้านบึงเหนือ,ต.บ้านคา อ.บ้านคา จ.ราชบุรี,23:00 น.,0.5,13.45423806400851,99.37399864196777
บ้านเกาะแก้ว,ต.เขาตอก อ.เคียนซา จ.สุราษฎร์ธานี,23:00 น.,5,8.871301885703073,99.20757293701172
บ้านสันติสุข,ต.ท่าขุนราม อ.เมืองกำแพงเพชร จ.กำแพงเพชร,23:00 น.,2,16.447080168598724,99.42699909210205
สถานีควบคุมไฟป่าภูฝอยลม,ต.ทับกุง อ.หนองแสง จ.อุดรธานี,00:00 น.,0.4,17.15842350762547,102.69404768943787
เฉลิมพระเกียรติ,ต.หนองยาง อ.เฉลิมพระเกียรติ จ.นครราชสีมา,12:00 น.,18.6,14.968003303094836,102.23786294460297
บ้านคันเบ็ด,ต.เขาแก้ว อ.ลานสกา จ.นครศรีธรรมราช,23:00 น.,1.5,8.36572536706615,99.75799977779388
เหนือฝายชุมพวง,ต.ชุมพวง อ.ชุมพวง จ.นครราชสีมา,00:00 น.,0.8,15.386623858737707,102.71878838539124
โรงเรียนนิคมสร้างตนเองพัฒนาภาคใต้ 1,ต.ตลิ่งชัน อ.บันนังสตา จ.ยะลา,00:00 น.,1.8,6.3125312931072655,101.36104881763458
บ้านวังน้ำเขียว,ต.ศรีมงคล อ.ไทรโยค จ.กาญจนบุรี,17:00 น.,0.5,14.035484297690207,99.11900103092194
สะพานข้ามคลองห้วยกรวด,ต.เกาะขันธ์ อ.ชะอวด จ.นครศรีธรรมราช,00:00 น.,10.8,7.876820635003764,99.9333143234253
สะพานแม่วงก์,ต.ปางมะค่า อ.ขาณุวรลักษบุรี จ.กำแพงเพชร,00:00 น.,6.8,15.901765357563278,99.47039186954498
อบต.ศีรษะจรเข้น้อย,ต.ศีรษะจรเข้น้อย อ.บางเสาธง จ.สมุทรปราการ,00:00 น.,0.6,13.677747429550672,100.79449117183685
เวียงสระ,ต.ทุ่งหลวง อ.เวียงสระ จ.สุราษฎร์ธานี,00:00 น.,46.8,8.571075394942238,99.25392687320709
รพสต.บ้านเขาปู่,ต.เขาปู่ อ.ศรีบรรพต จ.พัทลุง,00:00 น.,44,7.709508513720968,99.8380047082901
อบต.ศรีมงคล,ต.ศรีมงคล อ.ไทรโยค จ.กาญจนบุรี,00:00 น.,0.2,14.02271787432041,99.19147968292236
ระยอง,ต.ตะพง อ.เมืองระยอง จ.ระยอง,04:00 น.,17.2,12.63221962281299,101.34360909461975
บ้านกิ่วเคียน,ต.จริม อ.ท่าปลา จ.อุตรดิตถ์,23:00 น.,0.5,17.88676760995314,100.3600001335144
วัดคอกช้าง อ.ธารโต จ.ยะลา,ต.แม่หวาด อ.ธารโต จ.ยะลา,23:00 น.,6,6.0457889541143155,101.1600387096405
บ้านวัด,ต.ประกอบ อ.นาทวี จ.สงขลา,23:00 น.,7,6.487867301547453,100.67200005054474
หน่วยจัดการต้นน้ำคลองป่าพรุพ้อ,ต.ทุ่งนารี อ.ป่าบอน จ.พัทลุง,00:00 น.,8.4,7.162175415979863,100.0845319032669
บ้านแม่สิน,ต.นาพูน อ.วังชิ้น จ.แพร่,16:00 น.,17,17.802293371173157,99.85799789428711
อบต.แหลมฟ้าผ่า,ต.แหลมฟ้าผ่า อ.พระสมุทรเจดีย์ จ.สมุทรปราการ,05:00 น.,0.2,13.547106993795868,100.53763210773468
ปตร.คลองลาดกระบัง,ต.ลาดกระบัง อ.ลาดกระบัง จ.กรุงเทพมหานคร,00:00 น.,5.5,13.723861237681419,100.74978947639465
บ้านยุปอีปูน,ต.วังหมี อ.วังน้ำเขียว จ.นครราชสีมา,14:00 น.,2.5,14.45079995341366,101.74399852752686
บ้านหินสี,ต.ยางหัก อ.ปากท่อ จ.ราชบุรี,23:00 น.,23.5,13.324018063955748,99.55900132656097
หน่วยศึกษาการพัฒนาการอนุรักษ์ต้นน้ำแม่สูง,ต.นาพูน อ.วังชิ้น จ.แพร่,17:00 น.,6.2,17.80432616510933,99.82809126377106
คลองแสนแสบ บางกะปิ,ต.หัวหมาก อ.บางกะปิ จ.กรุงเทพมหานคร,00:00 น.,7.2,13.761332456463677,100.61600089073181
ที่ทำการอุทยานแห่งชาติน้ำตกโยง,ต.ถ้ำใหญ่ อ.ทุ่งสง จ.นครศรีธรรมราช,23:00 น.,0.2,8.172389832636899,99.74126815795898
บ้านห้วยแห้ง,ต.ขะเนจื้อ อ.แม่ระมาด จ.ตาก,17:00 น.,4.5,17.10296069056762,98.41899812221527
อุทยานแห่งชาติแม่เมย,ต.แม่สอง อ.ท่าสองยาง จ.ตาก,00:00 น.,6.2,17.48381047138537,98.07418406009674
เขตดุสิต,ต.ดุสิต อ.ดุสิต จ.กรุงเทพมหานคร,15:00 น.,12.5,13.776931971892264,100.52032113075256
บ้านนาพูน,ต.นาพูน อ.วังชิ้น จ.แพร่,16:00 น.,8,17.832129207419705,99.76299941539764
ชลบุรี,ต.บางปลาสร้อย อ.เมืองชลบุรี จ.ชลบุรี,22:00 น.,1.5,13.366667087657337,100.98333477973938
คลองลำปลาทิว ลาดกระบัง,ต.ลาดกระบัง อ.ลาดกระบัง จ.กรุงเทพมหานคร,00:00 น.,18.8,13.740682601981208,100.79468429088593
ทต.ทัพทัน,ต.ทัพทัน อ.ทัพทัน จ.อุทัยธานี,18:00 น.,15.4,15.457609747080161,99.89484071731567
ส.คลองเจ้าคุณสิงห์,ต.วังทองหลาง อ.วังทองหลาง จ.กรุงเทพมหานคร,00:00 น.,7,13.761598188456308,100.61524987220764
บ้านกอบแก้ววัฒนาภิบาล,ต.ลำพูน อ.บ้านนาสาร จ.สุราษฎร์ธานี,23:00 น.,8.5,8.826411372844971,99.40797686576843
เทศบาลตำบลเหนือ,ต.เหนือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์,00:00 น.,10.8,16.42524392225359,103.55971992015839
ท้ายเขื่อนรัชชประภา,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี,23:00 น.,44,8.961749980069568,98.81437182426453
เคียนซา,ต.เคียนซา อ.เคียนซา จ.สุราษฎร์ธานี,23:00 น.,9,8.85069925644807,99.19711232185364
กำแพงเพชร,ต.ในเมือง อ.เมืองกำแพงเพชร จ.กำแพงเพชร,16:00 น.,0.6,16.486805132152117,99.52697038650513
ขอนแก่น,ต.บ้านเป็ด อ.เมืองขอนแก่น จ.ขอนแก่น,22:00 น.,0.4,16.46110984528612,102.78972208499908
ทต.โกรกพระ,ต.โกรกพระ อ.โกรกพระ จ.นครสวรรค์,18:00 น.,14.2,15.55311037957068,100.0709331035614
ทต.คลองลานพัฒนา,ต.คลองลานพัฒนา อ.คลองลาน จ.กำแพงเพชร,00:00 น.,2.6,16.12253200886646,99.32931303977966
จุดวัด ค.ประเวศฯ-ถ.ร่วมพัฒนา,ต.ขุมทอง อ.ลาดกระบัง จ.กรุงเทพมหานคร,05:00 น.,0.5,13.700972241564019,100.85105895996094
บ้านเหนือฟ้า,ต.พิปูน อ.พิปูน จ.นครศรีธรรมราช,23:00 น.,0.5,8.530292162267342,99.63799774646759
บ้านน้ำเชี่ยว,ต.เขาแดง อ.สะบ้าย้อย จ.สงขลา,23:00 น.,17.5,6.466829103543834,100.83350121974945
บ้านเขาจอมแห,ต.มะขามคู่ อ.นิคมพัฒนา จ.ระยอง,04:00 น.,1.5,12.839497216569436,101.12062633037567
ศูนย์อปพร. อบต.บ้านไร่,ต.บ้านไร่ อ.บ้านไร่ จ.อุทัยธานี,18:00 น.,1.4,15.082653977067553,99.51932072639465
อบต.พลูตาหลวง,ต.พลูตาหลวง อ.สัตหีบ จ.ชลบุรี,06:00 น.,0.6,12.698574829667415,100.97621083259583
สะพานฉลองขอนแก่น 200 ปี,ต.หนองตูม อ.เมืองขอนแก่น จ.ขอนแก่น,00:00 น.,7.2,16.529016189784013,102.90600121021271
ถ้ำพรรณรา,ต.ถ้ำพรรณรา อ.ถ้ำพรรณรา จ.นครศรีธรรมราช,00:00 น.,18,8.391205063766666,99.39520418643951
บ้านจองอัว,ต.ปรังเผล อ.สังขละบุรี จ.กาญจนบุรี,17:00 น.,13,14.966800981922285,98.62352192401886
บ้านระเริง,ต.ระเริง อ.วังน้ำเขียว จ.นครราชสีมา,13:00 น.,1,14.581153779990164,101.71100199222565
อ.พระแสง,ต.อิปัน อ.พระแสง จ.สุราษฎร์ธานี,23:00 น.,11,8.567038643832321,99.25004839897156
บ้านใหม่สามัคคี,ต.นิคมพัฒนา อ.นิคมพัฒนา จ.ระยอง,23:00 น.,1.5,12.82268127806198,101.14800095558167
บ้านแก่งลาด,ต.ห้วยเฮี้ย อ.นครไทย จ.พิษณุโลก,15:00 น.,13,16.959092690473803,100.92800080776215
เขตวังทองหลาง,ต.วังทองหลาง อ.วังทองหลาง จ.กรุงเทพมหานคร,00:00 น.,4.5,13.76434927766517,100.60552954673767
จุดวัด ค.สามเสน-รพ.พระมงกุฎฯ,ต.สามเสนใน อ.พญาไท จ.กรุงเทพมหานคร,15:00 น.,12,13.768981246851839,100.53476750850677
โครงการผลิตน้ำคลองหลวงแพ่ง,ต.บางเตย อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา,05:00 น.,0.2,13.78572642959132,100.93855798244476
อบต.พระรักษ์,ต.พระรักษ์ อ.พะโต๊ะ จ.ชุมพร,00:00 น.,14.8,9.896232414854458,98.88710796833038
ชุมชนห้วยไร่,ต.ห้วยไร่ อ.เด่นชัย จ.แพร่,00:00 น.,0.2,17.885787422701668,100.04156291484833
โครงการอนุรักษ์สภาพป่าแม่ตื่น ฯ (บ้านห้วยน้ำเย็น),ต.แม่ตื่น อ.แม่ระมาด จ.ตาก,22:00 น.,0.2,17.225460168368144,98.55740010738373
บางปะกง,ต.ท่าสะอ้าน อ.บางปะกง จ.ฉะเชิงเทรา,00:00 น.,0.4,13.548937509988422,101.00112855434418
บ้านบูโล๊ะสะนีแย,ต.บ้านแหร อ.ธารโต จ.ยะลา,23:00 น.,8,6.078227569056002,101.18834137916565
อบต.จุมพล,ต.จุมพล อ.โพนพิสัย จ.หนองคาย,00:00 น.,16.6,18.059083936413018,103.0817449092865
ระนอง,ต.บางนอน อ.เมืองระนอง จ.ระนอง,22:00 น.,13.5,9.983332157111594,98.6166661977768
สะพานตาบัว บ้านยาเด๊ะ,ต.ภูเขาทอง อ.สุคิริน จ.นราธิวาส,00:00 น.,14.2,5.827587782935213,101.75235092639923
วัดปราการ,ต.ท่าขนอน อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,23:00 น.,7,9.030279889280804,98.96879196166992
บ้านนาป่าแปก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,23:00 น.,1.5,19.532466349445986,97.92900145053864
บ้านดอยช้าง,ต.วาวี อ.แม่สรวย จ.เชียงราย,16:00 น.,11.5,19.81957101550352,99.5579981803894
บ้านช่องช้าง,ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี,23:00 น.,20,8.699014373662225,99.38500106334686
บ้านไทยประจัน,ต.ยางหัก อ.ปากท่อ จ.ราชบุรี,22:00 น.,8.5,13.277722497637203,99.55999910831451
ทต.ไชยมงคล,ต.ไชยมงคล อ.เมืองนครราชสีมา จ.นครราชสีมา,15:00 น.,1.2,14.837532961876233,102.06888377666473
อบต.คลองศก,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,00:00 น.,3.4,8.890472370265089,98.661367893219
ชุมชนหนองปิ้งไก่,ต.นาบ่อคำ อ.เมืองกำแพงเพชร จ.กำแพงเพชร,00:00 น.,11.8,16.434783433532413,99.36731457710266
ทต.หนองบอน,ต.หนองบอน อ.บ่อไร่ จ.ตราด,00:00 น.,0.6,12.677049749346349,102.4595582485199
บ้านเชือกน้ำ,ต.ถ้ำ อ.ตะกั่วทุ่ง จ.พังงา,23:00 น.,3.5,8.413350503382208,98.42573046684265
เขตลาดพร้าว,ต.ลาดพร้าว อ.ลาดพร้าว จ.กรุงเทพมหานคร,00:00 น.,6,13.803527941373055,100.6074607372284
บ้านเจ็ดร้อยไร่,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,23:00 น.,16,15.770851048964412,99.37000215053558
