ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
สะพานห้วยมุก,ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร,06:00 น.,49
บ้านหินลาด,ต.คุระ อ.คุระบุรี จ.พังงา,05:00 น.,49
เหนือปตร.พระอินทราชา,ต.วังน้อย อ.วังน้อย จ.พระนครศรีอยุธยา,06:00 น.,48.6
เขตพญาไท,ต.สามเสนใน อ.พญาไท จ.กรุงเทพมหานคร,06:00 น.,48.5
บ้านห้วยหินลับ,ต.วังกวาง อ.น้ำหนาว จ.เพชรบูรณ์,05:00 น.,48.5
บ้านท่ามะปราง,ต.นาหินลาด อ.ปากพลี จ.นครนายก,21:00 น.,48.5
อบต.ศรีเทพ,ต.ศรีเทพ อ.ศรีเทพ จ.เพชรบูรณ์,06:00 น.,48.2
เปร็ดใน,ต.ห้วงน้ำขาว อ.เมืองตราด จ.ตราด,06:00 น.,48.2
บ้านปงป่าป๋อ,ต.เสริมขวา อ.เสริมงาม จ.ลำปาง,05:00 น.,48
ท้ายปตร.พระอินทราชา,ต.พยอม อ.วังน้อย จ.พระนครศรีอยุธยา,06:00 น.,47.8
โนนปูน,ต.สุขสวัสดิ์ อ.ไพรบึง จ.ศรีสะเกษ,06:00 น.,47.6
ทต.เสริมงาม,ต.ทุ่งงาม อ.เสริมงาม จ.ลำปาง,06:00 น.,47.6
อบต.บางวัน,ต.บางวัน อ.คุระบุรี จ.พังงา,06:00 น.,47.6
เมืองตราด,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,06:00 น.,47.4
อบต.นาตาล,ต.นาตาล อ.นาตาล จ.อุบลราชธานี,06:00 น.,47.4
อบต.บ้านแมด,ต.บ้านแมด อ.บุณฑริก จ.อุบลราชธานี,06:00 น.,47.4
สะพานบังอี่,ต.โพธิ์ไทร อ.ดอนตาล จ.มุกดาหาร,06:00 น.,46.8
อบต.ห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,06:00 น.,46.8
หน่วยจัดการต้นน้ำดอยถ้วย,ต.เมืองนะ อ.เชียงดาว จ.เชียงใหม่,06:00 น.,46.4
อบต.นาคู,ต.นาคู อ.นาคู จ.กาฬสินธุ์,06:00 น.,46.2
บ้านหนองปล้อง,ต.กุดตาเพชร อ.ลำสนธิ จ.ลพบุรี,05:00 น.,46
บ้านจันทิ,ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด,05:00 น.,46
ศูนย์ฯ (ดินแดง),ต.ดินแดง อ.ดินแดง จ.กรุงเทพมหานคร,06:00 น.,46
ทต.บ้านเต่า,ต.บ้านเต่า อ.บ้านแท่น จ.ชัยภูมิ,06:00 น.,45.6
บ้านขุนแปะ,ต.บ้านแปะ อ.จอมทอง จ.เชียงใหม่,05:00 น.,45.5
บ้านทับเบิก,ต.วังบาล อ.หล่มเก่า จ.เพชรบูรณ์,00:00 น.,45.5
ส.คลองภาษีเจริญ,ต.ปากคลองภาษีเจริญ อ.ภาษีเจริญ จ.กรุงเทพมหานคร,06:00 น.,45.5
บ้านเลยวังไสย์,ต.เลยวังไสย์ อ.ภูหลวง จ.เลย,05:00 น.,45
พยุหะคีรี,ต.ท่าน้ำอ้อย อ.พยุหะคีรี จ.นครสวรรค์,06:00 น.,45
หน่วยจัดการต้นน้ำแม่กลาง,ต.บ้านหลวง อ.จอมทอง จ.เชียงใหม่,06:00 น.,44.6
ท้ายปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี,06:00 น.,44.4
ท้ายฝายร้อยเอ็ด,ต.พระธาตุ อ.เชียงขวัญ จ.ร้อยเอ็ด,06:00 น.,44.2
บ้านห้วยซ้อ,ต.ห้วยม่วง อ.ภูผาม่าน จ.ขอนแก่น,05:00 น.,44
บ้านหนองบอน,ต.หนองบอน อ.บ่อไร่ จ.ตราด,05:00 น.,44
รร.บ้านช้างเชื่อ,ต.เหล อ.กะปง จ.พังงา,06:00 น.,43.8
เทศบาลตำบลเหนือ,ต.เหนือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์,06:00 น.,43.6
บ้านเมืองแปง,ต.เมืองแปง อ.ปาย จ.แม่ฮ่องสอน,05:00 น.,43.5
บ้านนาป่าแปก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,01:00 น.,43.5
แม่หาด,ต.บ้านหลวง อ.จอมทอง จ.เชียงใหม่,06:00 น.,43.2
นาดี,ต.สะพานหิน อ.นาดี จ.ปราจีนบุรี,06:00 น.,43.2
สะพานกรุงเทพ,ต.ดาวคะนอง อ.ธนบุรี จ.กรุงเทพมหานคร,06:00 น.,43
บ้านไร่พัฒนา,ต.วะตะแบก อ.เทพสถิต จ.ชัยภูมิ,05:00 น.,43
อุบลราชธานี (ศูนย์ฯ),ต.ไร่น้อย อ.เมืองอุบลราชธานี จ.อุบลราชธานี,04:00 น.,42.8
บ้านวังกอก,ต.น้ำตก อ.นาน้อย จ.น่าน,05:00 น.,42.5
เขตบางกอกใหญ่,ต.วัดท่าพระ อ.บางกอกใหญ่ จ.กรุงเทพมหานคร,06:00 น.,42.5
บ้านแม่หวาน,ต.ป่าเมี่ยง อ.ดอยสะเก็ด จ.เชียงใหม่,05:00 น.,42.5
ทต.หนองบอน,ต.หนองบอน อ.บ่อไร่ จ.ตราด,06:00 น.,42.2
บ้านปากแพรก,ต.ละอุ่นเหนือ อ.ละอุ่น จ.ระนอง,05:00 น.,42
เขตป้อมปราบฯ,ต.วัดโสมนัส อ.ป้อมปราบศัตรูพ่าย จ.กรุงเทพมหานคร,06:00 น.,42
ส.คลองดาวคะนอง,ต.บางปะกอก อ.ราษฎร์บูรณะ จ.กรุงเทพมหานคร,06:00 น.,42
บ้านห้วยไฟ,ต.แม่ขะนิง อ.เวียงสา จ.น่าน,05:00 น.,42
เมืองขอนแก่น,ต.ท่าพระ อ.เมืองขอนแก่น จ.ขอนแก่น,06:00 น.,41.6
บ้านบึงไม้,ต.ชะอม อ.แก่งคอย จ.สระบุรี,05:00 น.,41.5
บ้านร่มเกล้าสหมิตร,ต.คีรีราษฎร์ อ.พบพระ จ.ตาก,05:00 น.,41.5
บ้านเหนือ,ต.กำพวน อ.สุขสำราญ จ.ระนอง,05:00 น.,41.5
สวรรคโลก,ต.ท่าทอง อ.สวรรคโลก จ.สุโขทัย,06:00 น.,41
บ้านส่องสี,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,18:00 น.,41
จุดวัดบึงมักกะสัน,ต.มักกะสัน อ.ราชเทวี จ.กรุงเทพมหานคร,06:00 น.,41
อุดรธานี,ต.หนองขอนกว้าง อ.เมืองอุดรธานี จ.อุดรธานี,04:00 น.,40.8
อบต.แก้ง,ต.แก้ง อ.เดชอุดม จ.อุบลราชธานี,06:00 น.,40.6
บ้านขะเนจื้อ,ต.ขะเนจื้อ อ.แม่ระมาด จ.ตาก,05:00 น.,40.5
เขตธนบุรี,ต.บางยี่เรือ อ.ธนบุรี จ.กรุงเทพมหานคร,06:00 น.,40.5
จุดวัดสวนเบญจสิริ,ต.คลองตัน อ.คลองเตย จ.กรุงเทพมหานคร,06:00 น.,40.5
รร.วัดอู่ข้าว,ต.คลองเจ็ด อ.คลองหลวง จ.ปทุมธานี,06:00 น.,40.2
อบต.ไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,06:00 น.,40
อบต.ศรีจุฬา,ต.ศรีจุฬา อ.เมืองนครนายก จ.นครนายก,06:00 น.,39.8
อบต.บึงชำอ้อ,ต.บึงชำอ้อ อ.หนองเสือ จ.ปทุมธานี,06:00 น.,39.8
ทต.พลิ้ว,ต.พลิ้ว อ.แหลมสิงห์ จ.จันทบุรี,06:00 น.,39.6
กรุงเทพมหานคร,ต.คลองเตย อ.คลองเตย จ.กรุงเทพมหานคร,04:00 น.,39.6
บ้านห้วยลาด,ต.หลักด่าน อ.น้ำหนาว จ.เพชรบูรณ์,05:00 น.,39.5
บ้านซำม่วง,ต.วังกวาง อ.น้ำหนาว จ.เพชรบูรณ์,20:00 น.,39.5
บ้านห้วยสลัก,ต.ป่าแดด อ.แม่สรวย จ.เชียงราย,05:00 น.,39.5
เขตคลองสาน,ต.คลองสาน อ.คลองสาน จ.กรุงเทพมหานคร,06:00 น.,39.5
บ้านอีเลิศใหม่,ต.นาซำ อ.หล่มเก่า จ.เพชรบูรณ์,18:00 น.,39.5
จุดวัด ค.สามเสน-รพ.พระมงกุฎฯ,ต.สามเสนใน อ.พญาไท จ.กรุงเทพมหานคร,06:00 น.,39
ส.คลองสาทร,ต.ยานนาวา อ.สาทร จ.กรุงเทพมหานคร,06:00 น.,39
บ้านใน,ต.ปากแพรก อ.ดอนสัก จ.สุราษฎร์ธานี,05:00 น.,38.5
อบต.ศรีกะอาง,ต.ศรีกะอาง อ.บ้านนา จ.นครนายก,05:00 น.,38.4
อบต.ขี้เหล็ก,ต.ขี้เหล็ก อ.เมืองอุบลราชธานี จ.อุบลราชธานี,06:00 น.,38.2
บ้านห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์,18:00 น.,38
แม่สะเรียง,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน,04:00 น.,37.6
เหนือฝายยางบ้านตะลุง,ต.หนองเรือ อ.ชุมพลบุรี จ.สุรินทร์,06:00 น.,37.6
อ่างเก็บน้ำแม่เกี๋ยง,ต.บ้านเอื้อม อ.เมืองลำปาง จ.ลำปาง,06:00 น.,37.6
บ้านโป่งนกสามัคคี,ต.โป่งนก อ.เทพสถิต จ.ชัยภูมิ,05:00 น.,37.5
บ้านพุฝรั่ง,ต.วังข่อย อ.ไพศาลี จ.นครสวรรค์,05:00 น.,37.5
ทต.บุ่งค้า,ต.บุ่งค้า อ.เลิงนกทา จ.ยโสธร,06:00 น.,37.4
อบต.คลองศก,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,06:00 น.,37.4
ท้ายฝายยางบ้านตะลุง,ต.หนองเรือ อ.ชุมพลบุรี จ.สุรินทร์,06:00 น.,37.4
สะพานข้ามน้ำมูล,ต.โขงเจียม อ.โขงเจียม จ.อุบลราชธานี,06:00 น.,37.2
มุกดาหาร,ต.มุกดาหาร อ.เมืองมุกดาหาร จ.มุกดาหาร,04:00 น.,37.1
บ้านดอกแดง,ต.บางไทร อ.ตะกั่วป่า จ.พังงา,05:00 น.,37
บ้านกกเต็น,ต.ห้วยขมิ้น อ.ด่านช้าง จ.สุพรรณบุรี,05:00 น.,37
สะพานห้วยบังฮวก,ต.ดอนนางหงส์ อ.ธาตุพนม จ.นครพนม,06:00 น.,37
ท้ายไซฟอน ปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี,06:00 น.,37
ส.กรุงเกษม,ต.บางรัก อ.บางรัก จ.กรุงเทพมหานคร,06:00 น.,37
บ้านโรงกลวง,ต.นบปริง อ.เมืองพังงา จ.พังงา,05:00 น.,37
ทต.โป่งน้ำร้อน,ต.โป่งน้ำร้อน อ.โป่งน้ำร้อน จ.จันทบุรี,06:00 น.,36.8
เหนือฝายธาตุน้อย,ต.สหธาตุ อ.เขื่องใน จ.อุบลราชธานี,06:00 น.,36.6
บ้านแม่สุ,ต.แม่ลาหลวง อ.แม่ลาน้อย จ.แม่ฮ่องสอน,05:00 น.,36.5
ร้อยเอ็ด,ต.หนองไผ่ อ.ธวัชบุรี จ.ร้อยเอ็ด,04:00 น.,36.5
บ้านย่านยาว,ต.เชี่ยวเหลียง อ.กะเปอร์ จ.ระนอง,05:00 น.,36.5
สถานีศึกษาภูมิอากาศป่าไม้ลุ่มน้ำยม,ต.ในเวียง อ.เมืองแพร่ จ.แพร่,06:00 น.,36.4
บ้านโคกแสมสาร,ต.โคกแสมสาร อ.โคกเจริญ จ.ลพบุรี,05:00 น.,36
อบต.นิคมน้ำอูน,ต.นิคมน้ำอูน อ.นิคมน้ำอูน จ.สกลนคร,06:00 น.,36
บ้านบางบอน,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,05:00 น.,36
ปตร.คลองลาดพร้าว,ต.วังทองหลาง อ.วังทองหลาง จ.กรุงเทพมหานคร,06:00 น.,36
ห้วยแร้ง,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,06:00 น.,36
เขื่องใน,ต.เขื่องใน อ.เขื่องใน จ.อุบลราชธานี,06:00 น.,35.6
บ้านกิ่วกาญจน์,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย,05:00 น.,35.5
ท่าน้ำสวัสดี,ต.สัมพันธวงศ์ อ.สัมพันธวงศ์ จ.กรุงเทพมหานคร,06:00 น.,35.5
บ้านห้วยน้ำเค็ม,ต.บ้านเสด็จ อ.เมืองลำปาง จ.ลำปาง,05:00 น.,35.5
บ้านทบศอก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,05:00 น.,35.5
ทต.ทาสบเส้า,ต.ทาสบเส้า อ.แม่ทา จ.ลำพูน,06:00 น.,35
บ้านเขาขุยพัฒนา,ต.หนองมะค่า อ.โคกเจริญ จ.ลพบุรี,05:00 น.,35
บ้านห้วยบงใหม่,ต.แม่จะเรา อ.แม่ระมาด จ.ตาก,05:00 น.,35
บ้านโป่งเกตุ,ต.ขุนซ่อง อ.แก่งหางแมว จ.จันทบุรี,05:00 น.,35
เมืองแพร่,ต.ป่าแมต อ.เมืองแพร่ จ.แพร่,06:00 น.,35
อุ้มผาง,ต.อุ้มผาง อ.อุ้มผาง จ.ตาก,04:00 น.,35
สวนสาธารณะหนองถิ่น ทม.หนองคาย,ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย,06:00 น.,34.8
ตาดโตน,ต.นาฝาย อ.เมืองชัยภูมิ จ.ชัยภูมิ,06:00 น.,34.8
เมืองระนอง,ต.เขานิเวศน์ อ.เมืองระนอง จ.ระนอง,06:00 น.,34.8
ทต.เกาะช้าง,ต.เกาะช้าง อ.เกาะช้าง จ.ตราด,06:00 น.,34.6
บ้านโนนศรีเจริญ,ต.ยอดแกง อ.นามน จ.กาฬสินธุ์,06:00 น.,34.6
บ้านว่านเหลือง,ต.ชากไทย อ.เขาคิชฌกูฏ จ.จันทบุรี,05:00 น.,34.5
ชุมชนบ้านบุ่งคล้า,ต.บุ่งคล้า อ.บุ่งคล้า จ.บึงกาฬ,06:00 น.,34.4
วัดเวฬุวัน,ต.เหนือเมือง อ.เมืองร้อยเอ็ด จ.ร้อยเอ็ด,06:00 น.,34.4
อบต.โนนแดง,ต.โนนแดง อ.บรบือ จ.มหาสารคาม,06:00 น.,34.2
อุทยานแห่งชาติตาดโตน,ต.นาฝาย อ.เมืองชัยภูมิ จ.ชัยภูมิ,06:00 น.,34.2
บ้านหัวพุ,ต.วังข่อย อ.ไพศาลี จ.นครสวรรค์,05:00 น.,34
บ้านห้วยไค้,ต.โคกใหญ่ อ.ท่าลี่ จ.เลย,05:00 น.,34
เหนือฝายยโสธร,ต.แสนสุข อ.พนมไพร จ.ร้อยเอ็ด,06:00 น.,34
ปตร.คลองสิบสาม,ต.หนองจอก อ.หนองจอก จ.กรุงเทพมหานคร,05:00 น.,34
หน่วยพิทักษ์อุทยานแห่งชาติที่ ลย.๑ (วังกวาง),ต.ศรีฐาน อ.ภูกระดึง จ.เลย,02:00 น.,34
ศรีสัชนาลัย,ต.หาดเสี้ยว อ.ศรีสัชนาลัย จ.สุโขทัย,06:00 น.,34
บ้านวังยายมุก,ต.คลองพลู อ.เขาคิชฌกูฏ จ.จันทบุรี,05:00 น.,34
เขตสาทร,ต.ทุ่งวัดดอน อ.สาทร จ.กรุงเทพมหานคร,06:00 น.,34
เก้าเลี้ยว,ต.หัวดง อ.เก้าเลี้ยว จ.นครสวรรค์,06:00 น.,34
บ้านปากรอง*,ต.ชาติตระการ อ.ชาติตระการ จ.พิษณุโลก,05:00 น.,33.5
บ้านตะบกเตี้ย,ต.ฉมัน อ.มะขาม จ.จันทบุรี,05:00 น.,33.5
บ้านดง*,ต.สาริกา อ.เมืองนครนายก จ.นครนายก,05:00 น.,33.5
บ้านนาตอง,ต.ช่อแฮ อ.เมืองแพร่ จ.แพร่,05:00 น.,33.5
บ้านน้ำจันทร์,ต.หนองงิ้ว อ.วังสะพุง จ.เลย,05:00 น.,33.5
เขตราษฎร์บูรณะ,ต.ราษฎร์บูรณะ อ.ราษฎร์บูรณะ จ.กรุงเทพมหานคร,06:00 น.,33.5
ทต.บะยาว,ต.บะยาว อ.วังสามหมอ จ.อุดรธานี,06:00 น.,33.2
อบต.บางใหญ่,ต.บางใหญ่ อ.กระบุรี จ.ระนอง,06:00 น.,33
บ้านพร้าว,ต.บ้านพร้าว อ.นครไทย จ.พิษณุโลก,05:00 น.,33
บ้านศรีบัวบาน,ต.ศรีบัวบาน อ.เมืองลำพูน จ.ลำพูน,05:00 น.,33
เขตหนองจอก,ต.กระทุ่มราย อ.หนองจอก จ.กรุงเทพมหานคร,06:00 น.,33
บ้านสองพี่น้อง,ต.ริมโขง อ.เชียงของ จ.เชียงราย,00:00 น.,33
รร. เทศบาล 1 (ทต.เกษตรวิสัย),ต.เกษตรวิสัย อ.เกษตรวิสัย จ.ร้อยเอ็ด,06:00 น.,32.8
ท้ายฝายวังยาง,ต.โนนศิลาเลิง อ.ฆ้องชัย จ.กาฬสินธุ์,06:00 น.,32.8
ทต.ไก่คำ,ต.ไก่คำ อ.เมืองอำนาจเจริญ จ.อำนาจเจริญ,06:00 น.,32.8
พลิ้ว สกษ.,ต.ตะปอน อ.ขลุง จ.จันทบุรี,04:00 น.,32.7
บ้านผาแดง,ต.ทุ่งฮั้ว อ.วังเหนือ จ.ลำปาง,05:00 น.,32.5
ปตร.คลองอรชร,ต.ปทุมวัน อ.ปทุมวัน จ.กรุงเทพมหานคร,06:00 น.,32.5
เขตยานนาวา,ต.ช่องนนทรี อ.ยานนาวา จ.กรุงเทพมหานคร,06:00 น.,32.5
อบต.ชอนสารเดช,ต.ชอนสารเดช อ.หนองม่วง จ.ลพบุรี,06:00 น.,32.4
