ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
อบต.บางใหญ่,ต.บางใหญ่ อ.กระบุรี จ.ระนอง,00:00 น.,58.2,10.306385095174132,98.77074837684631
อบต.บึงกาฬ,ต.บึงกาฬ อ.บึงกาฬ จ.บึงกาฬ,00:00 น.,76.6,18.36503917665306,103.6541497707367
ส.คลองสี่บาท,ต.แสมดำ อ.บางขุนเทียน จ.กรุงเทพมหานคร,17:00 น.,39,13.6732491811468,100.44614732265472
ตะกั่วป่า,ต.ตำตัว อ.ตะกั่วป่า จ.พังงา,00:00 น.,94.2,8.775848014071634,98.39027166366577
ฝายจิตรมานี,ต.ทรายขาว อ.สอยดาว จ.จันทบุรี,00:00 น.,4.6,13.115493288601286,102.20316052436829
บ้านโรงกลวง,ต.นบปริง อ.เมืองพังงา จ.พังงา,17:00 น.,66.5,8.54707174492376,98.52799773216248
ทต.ลำแก่น,ต.ลำแก่น อ.ท้ายเหมือง จ.พังงา,00:00 น.,104.2,8.596785469242757,98.2572340965271
เขตบางขุนเทียน,ต.แสมดำ อ.บางขุนเทียน จ.กรุงเทพมหานคร,17:00 น.,35.5,13.660827733060893,100.43531119823456
บ้านวังสมบูรณ์,ต.เขาปูน อ.ห้วยยอด จ.ตรัง,00:00 น.,51.5,7.77448010965501,99.7040069103241
บ้านหินลูกช้าง,ต.ทุ่งคาวัด อ.ละแม จ.ชุมพร,00:00 น.,8,9.778898731629297,98.95900189876556
รร.บ้านช้างเชื่อ,ต.เหล อ.กะปง จ.พังงา,00:00 น.,143.2,8.744328572596828,98.48950266838074
บ้านหญ้าปล้อง,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,00:00 น.,131.5,8.902614394692183,98.5720020532608
เขื่อนสิรินธร,ต.นิคมสร้างตนเอง อ.สิรินธร จ.อุบลราชธานี,14:00 น.,37,15.218301105532507,105.42277157306671
ศูนย์พัฒนาเด็กเล็ก อบต.ท่านา,ต.ท่านา อ.กะปง จ.พังงา,00:00 น.,126.2,8.678465815115747,98.41659486293793
บ้านตะเคียนงาม,ต.บางหิน อ.กะเปอร์ จ.ระนอง,00:00 น.,42.5,9.519417467150856,98.5732626914978
บ้านบางหวาน,ต.กมลา อ.กะทู้ จ.ภูเก็ต,00:00 น.,48,7.942292146367634,98.29099774360657
บ้านเทพพนม,ต.กระบี่น้อย อ.เมืองกระบี่ จ.กระบี่,00:00 น.,69,8.253119298226189,98.96900117397308
ท้ายปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี,00:00 น.,0.2,14.076354963691427,100.89390456676483
บ้านบางกุ่ม,ต.กะปง อ.กะปง จ.พังงา,09:00 น.,71.5,8.665886890599657,98.45299780368805
เหนือปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี,17:00 น.,53.8,14.077692217601369,100.8920806646347
บ้านสะโทย,ต.วังสรรพรส อ.ขลุง จ.จันทบุรี,00:00 น.,66,12.561464683682239,102.26500153541565
เมืองพังงา,ต.ถ้ำน้ำผุด อ.เมืองพังงา จ.พังงา,00:00 น.,79.4,8.47732263303875,98.52831959724426
แม่น้ำมูล บ้านคันไร่,ต.ทรายมูล อ.พิบูลมังสาหาร จ.อุบลราชธานี,14:00 น.,1,15.269949086224457,105.30611157417297
บ้านดอกแดง,ต.บางไทร อ.ตะกั่วป่า จ.พังงา,18:00 น.,36.5,8.76229683729498,98.32100093364716
อบต.หนองพันทา,ต.หนองพันทา อ.โซ่พิสัย จ.บึงกาฬ,00:00 น.,23.2,18.10735534361925,103.41308355331421
บ้านปลายคลองวัน,ต.ปากจั่น อ.กระบุรี จ.ระนอง,00:00 น.,76,10.510740579784967,98.85878384113312
ส.คลองแจงร้อน,ต.บางพึ่ง อ.พระประแดง จ.สมุทรปราการ,17:00 น.,31,13.67627234704129,100.52097022533417
ทต.ตะเคียนทอง,ต.ตะเคียนทอง อ.เขาคิชฌกูฏ จ.จันทบุรี,00:00 น.,4.8,12.91309226798377,102.08152770996094
เขตรักษาพันธุ์สัตว์ป่าน้ำตกสองแพรก,ต.สองแพรก อ.เมืองพังงา จ.พังงา,00:00 น.,11.4,8.612559675742036,98.54960024356842
อบต.ทับปุด,ต.ทับปุด อ.ทับปุด จ.พังงา,00:00 น.,107.8,8.503283073904996,98.63018453121185
ที่ทำการอุทยานแห่งชาติถ้ำสะเกิน,ต.ยอด อ.สองแคว จ.น่าน,00:00 น.,6.6,19.38371981512924,100.53888738155365
อบต.คลองศก,ต.คลองศก อ.พนม จ.สุราษฎร์ธานี,00:00 น.,74.2,8.890472370265089,98.661367893219
รร.บ้านท่าหัน,ต.รมณีย์ อ.กะปง จ.พังงา,00:00 น.,132.2,8.82907241062152,98.49199175834656
บ้านบางพรวด,ต.ลำเลียง อ.กระบุรี จ.ระนอง,00:00 น.,44,10.246892688027577,98.85000228881836
บ้านในแจะ,ต.พะโต๊ะ อ.พะโต๊ะ จ.ชุมพร,10:00 น.,81,9.745428370703605,98.75800251960754
อบต.บางหิน,ต.บางหิน อ.กะเปอร์ จ.ระนอง,00:00 น.,65,9.536912860680799,98.57948005199432
ทต.อัคคะคำ,ต.อัคคะคำ อ.โพธิ์ชัย จ.ร้อยเอ็ด,00:00 น.,78.2,16.38087441958714,103.75480234622955
บ้านโคนป่าหิน,ต.แม่ปาน อ.ลอง จ.แพร่,17:00 น.,38,17.9919837373023,99.86299753189087
ตลาดเก่าตะกั่วป่า,ต.โคกเคียน อ.ตะกั่วป่า จ.พังงา,00:00 น.,135.8,8.829422267219035,98.36930751800537
องครักษ์,ต.องครักษ์ อ.องครักษ์ จ.นครนายก,21:00 น.,0.2,14.113654645109856,101.01957142353058
บ้านปะตงล่าง (เขาสอยดาว),ต.ทรายขาว อ.สอยดาว จ.จันทบุรี,00:00 น.,8,13.09965213923344,102.19599902629852
หน่วยพิทักษ์ป่าคลองหยา,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี,23:00 น.,65,9.224761691082803,98.60640943050385
อบต.ในเมือง,ต.ในเมือง อ.พิชัย จ.อุตรดิตถ์,20:00 น.,0.2,17.29596565441562,100.10067880153656
บ้านตะบกเตี้ย,ต.ฉมัน อ.มะขาม จ.จันทบุรี,00:00 น.,12,12.822393592911787,102.23400056362152
บ้านนาพรุ,ต.นาคา อ.สุขสำราญ จ.ระนอง,00:00 น.,36.5,9.431408485746166,98.46690773963928
บ้านเชือกน้ำ,ต.ถ้ำ อ.ตะกั่วทุ่ง จ.พังงา,09:00 น.,58.5,8.413350503382208,98.42573046684265
บ้านวังยายมุก,ต.คลองพลู อ.เขาคิชฌกูฏ จ.จันทบุรี,00:00 น.,5.5,12.927167674091777,102.01600134372711
อุบลราชธานี สกษ.,ต.ท่าช้าง อ.สว่างวีระวงศ์ จ.อุบลราชธานี,22:00 น.,4.8,15.23913986824347,105.0234979391098
เขตบางแค,ต.บางแค อ.บางแค จ.กรุงเทพมหานคร,17:00 น.,33,13.696219055319158,100.40919184684753
