ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
สถานีบ้านโก๊ะไม้หลู่,ต.ป่าแป๋ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,52.5
สถานีรร.ภูคาวิทยาคม,ต.ภูคา อ.ปัว จ.น่าน ,06:00 ,52
สถานีเหนือปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี ,06:00 ,51.8
สถานีบ้านม่วงเครือ,ต.เปียงหลวง อ.เวียงแหง จ.เชียงใหม่ ,21:00 ,51.5
สถานีบ้านห้วยหยวกป่าโซ,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,51
สถานีบ้านโป่งไฮ,ต.แม่สาว อ.แม่อาย จ.เชียงใหม่ ,06:00 ,51
สถานีบ้านบึงไม้,ต.ชะอม อ.แก่งคอย จ.สระบุรี ,06:00 ,50.5
สถานีบ้านปูนะ,ต.เทอดไทย อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,49
สถานีบ้านนามน,ต.เมืองแหง อ.เวียงแหง จ.เชียงใหม่ ,22:00 ,49
สถานีทุ่งช้าง,ต.และ อ.ทุ่งช้าง จ.น่าน ,04:00 ,48.5
สถานีเชียงราย,ต.บ้านดู่ อ.เมืองเชียงราย จ.เชียงราย ,04:00 ,46.3
สถานีบ้านร่มไทย,ต.ท่าตอน อ.แม่อาย จ.เชียงใหม่ ,06:00 ,45.5
สถานีบ้านกองลม,ต.เมืองแหง อ.เวียงแหง จ.เชียงใหม่ ,23:00 ,45.5
สถานีโครงการพัฒนาราษฎรชาวไทยภูเขา ฯ บ้านปางคอง,ต.นาปู่ป้อม อ.ปางมะผ้า จ.แม่ฮ่องสอน ,06:00 ,45.4
สถานีบ้านห้วยชมภู (บ้านป่าคาหลวง),ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย ,06:00 ,45
สถานีบ้านบ่อทอง,ต.นางแล อ.เมืองเชียงราย จ.เชียงราย ,06:00 ,44.5
สถานีบ้านเปียงกอก,ต.ม่อนปิ่น อ.ฝาง จ.เชียงใหม่ ,06:00 ,44.5
สถานีบ้านรวมมิตร,ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย ,06:00 ,44.5
สถานีอบต.ศรีกะอาง,ต.ศรีกะอาง อ.บ้านนา จ.นครนายก ,06:00 ,44.2
สถานีบ้านหนองแห้ว*,ต.บ้านฝาย อ.น้ำปาด จ.อุตรดิตถ์ ,19:00 ,44
สถานีที่ทำการน้ำตกนางรอง,ต.นาหินลาด อ.ปากพลี จ.นครนายก ,06:00 ,43
สถานีบ้านทุ่งจ้อ,ต.ป่าแป๋ อ.แม่แตง จ.เชียงใหม่ ,06:00 ,43
สถานีบ้านหัวฝาย,ต.บ้านดู่ อ.เมืองเชียงราย จ.เชียงราย ,06:00 ,43
สถานีบ้านวังลาว,ต.เวียง อ.เชียงแสน จ.เชียงราย ,06:00 ,42.5
สถานีบ้านแม่แอบ,ต.บ้านแซว อ.เชียงแสน จ.เชียงราย ,06:00 ,42.5
สถานีบ้านหว้าหลัง,ต.สะท้อน อ.นาทวี จ.สงขลา ,06:00 ,42
สถานีแม่อาย,ต.ท่าตอน อ.แม่อาย จ.เชียงใหม่ ,06:00 ,41.8
สถานีบ้านดง*,ต.สาริกา อ.เมืองนครนายก จ.นครนายก ,06:00 ,41.5
สถานีบ้านโป่งไฮ,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,41
สถานีสะพานข้ามแม่น้ำปัตตานี,ต.ตลิ่งชัน อ.บันนังสตา จ.ยะลา ,06:00 ,41
สถานีบ้านทุ่งหลุก,ต.เชียงดาว อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,40.5
สถานีบ้านกงษีไร่ (หมู่ 6),ต.ซึ้ง อ.ขลุง จ.จันทบุรี ,06:00 ,40.5
สถานีบ้านแม่ต๊อบเหนือ,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,40.5
สถานีบ้านแม่ตะละม้ง,ต.แม่แดด อ.กัลยาณิวัฒนา จ.เชียงใหม่ ,06:00 ,40
สถานีบ้านขุนน้ำพริก,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,06:00 ,40
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ขญ.๑๐ (ประจันตคาม),ต.บุฝ้าย อ.ประจันตคาม จ.ปราจีนบุรี ,06:00 ,40
สถานีชุมชนบ้านบุ่งคล้า,ต.บุ่งคล้า อ.บุ่งคล้า จ.บึงกาฬ ,06:00 ,39.8
สถานีอบต.ศรีจุฬา,ต.ศรีจุฬา อ.เมืองนครนายก จ.นครนายก ,06:00 ,39.6
สถานีบ้านหัวบุ่ง,ต.เนินหอม อ.เมืองปราจีนบุรี จ.ปราจีนบุรี ,06:00 ,39.5
สถานีบ้านดงใหม่,ต.ห้วยห้อม อ.แม่ลาน้อย จ.แม่ฮ่องสอน ,06:00 ,39.5
สถานีอบต.สัมฤทธิ์,ต.สัมฤทธิ์ อ.พิมาย จ.นครราชสีมา ,06:00 ,39.2
สถานีแม่สะเรียง,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,04:00 ,39.2
สถานีบ้านแม่สุยะ,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน ,06:00 ,39
สถานีบ้านกือลอง,ต.ตลิ่งชัน อ.บันนังสตา จ.ยะลา ,06:00 ,39
สถานีบ้านท่าปู,ต.แม่นาวาง อ.แม่อาย จ.เชียงใหม่ ,06:00 ,39
สถานีท้ายไซฟอน ปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี ,06:00 ,38.6
สถานีบ้านห้วยสะแตง,ต.และ อ.ทุ่งช้าง จ.น่าน ,06:00 ,38.5
สถานีที่ว่าการอำเภอกรงปินัง,ต.สะเอะ อ.กรงปินัง จ.ยะลา ,06:00 ,38.4
สถานีสะพานวังแก่ง,ต.เขาเพิ่ม อ.บ้านนา จ.นครนายก ,06:00 ,37.6
สถานีบ้านห้วยขมนอก,ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย ,06:00 ,37.5
สถานีบ้านคลองกระท้อน,ต.บางบุตร อ.บ้านค่าย จ.ระยอง ,06:00 ,37.5
สถานีอบต.เปียงหลวง,ต.เปียงหลวง อ.เวียงแหง จ.เชียงใหม่ ,23:00 ,37.2
สถานีบ้านทบศอก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน ,06:00 ,37
สถานีบ้านกองลอย,ต.บ่อสลี อ.ฮอด จ.เชียงใหม่ ,06:00 ,37
สถานีบ้านปางส้าน,ต.ยอด อ.สองแคว จ.น่าน ,06:00 ,37
สถานีอบต.ขุนซ่อง,ต.ขุนซ่อง อ.แก่งหางแมว จ.จันทบุรี ,06:00 ,36.8
สถานีทต.ตะเคียนทอง,ต.ตะเคียนทอง อ.เขาคิชฌกูฏ จ.จันทบุรี ,06:00 ,36.8
สถานีที่ทำการอุทยานฯเขาใหญ่,ต.นาหินลาด อ.ปากพลี จ.นครนายก ,06:00 ,36.5
สถานีบ้านคลองมะนาว,ต.ท่าเกวียน อ.วัฒนานคร จ.สระแก้ว ,06:00 ,36.5
สถานีบ้านห้วยเฮี่ยน,ต.โป่งน้ำร้อน อ.ฝาง จ.เชียงใหม่ ,06:00 ,36.5
สถานีบ้านอมพาย,ต.ป่าแป๋ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,36
สถานีบ้านโกรกอีดก,ต.ชะอม อ.แก่งคอย จ.สระบุรี ,06:00 ,35.8
สถานีทต.ตันหยงมัส,ต.ตันหยงมัส อ.ระแงะ จ.นราธิวาส ,06:00 ,35.8
สถานีบ้านสันต้นเปา,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย ,06:00 ,35.5
สถานีบ้านห้วยกุ้ง,ต.ป่าโปง อ.สบเมย จ.แม่ฮ่องสอน ,06:00 ,35.5
สถานีที่ทำการอุทยานแห่งชาติเวียงโกศัย,ต.แม่เกิ๋ง อ.วังชิ้น จ.แพร่ ,06:00 ,35.4
สถานีบ้านน้ำลี,ต.น้ำหมัน อ.ท่าปลา จ.อุตรดิตถ์ ,06:00 ,35
สถานีบ้านจันทิ,ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด ,06:00 ,34.5
สถานีบ้านสันต้นม่วง,ต.ม่อนจอง อ.อมก๋อย จ.เชียงใหม่ ,06:00 ,34.5
สถานีบ้านแม่แอบ,ต.บ้านทับ อ.แม่แจ่ม จ.เชียงใหม่ ,06:00 ,34.5
สถานีบ้านขุนป๋วย,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่ ,06:00 ,34
สถานีหน่วยจัดการต้นน้ำดอยตุง,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,34
สถานีบ้านนาฟ่อน,ต.บ่อหลวง อ.ฮอด จ.เชียงใหม่ ,06:00 ,34
สถานีอบต.โคคลาน,ต.โคคลาน อ.ตาพระยา จ.สระแก้ว ,06:00 ,33.6
สถานีบ้านละแอ,ต.ละแอ อ.ยะหา จ.ยะลา ,06:00 ,33
สถานีบ้านหนองป่าแขม,ต.แม่คง อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,33
สถานีเหมืองปิล๊อก,ต.ปีล็อก อ.ทองผาภูมิ จ.กาญจนบุรี ,05:00 ,33
สถานีหน่วยจัดการต้นน้ำแม่กลาง,ต.บ้านหลวง อ.จอมทอง จ.เชียงใหม่ ,06:00 ,32.6
สถานีบ้านไตรสภาวคาม,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,32.5
สถานีบ้านภูคำ,ต.งอบ อ.ทุ่งช้าง จ.น่าน ,06:00 ,32.5
สถานีสะพานห้วยหลวง,ต.วัดหลวง อ.โพนพิสัย จ.หนองคาย ,06:00 ,32.2
สถานีหน่วยจัดการต้นน้ำขุนว้า,ต.ดงพญา อ.บ่อเกลือ จ.น่าน ,06:00 ,32.2
สถานีบ้านไอร์เจี๊ยะ,ต.ซากอ อ.ศรีสาคร จ.นราธิวาส ,06:00 ,32
สถานีบ้านแม่แวน,ต.บ่อสลี อ.ฮอด จ.เชียงใหม่ ,05:00 ,32
สถานีบ้านโป่งน้ำร้อน,ต.ดอยฮาง อ.เมืองเชียงราย จ.เชียงราย ,06:00 ,32
สถานีบ้านท่าจีน,ต.น้ำน้อย อ.หาดใหญ่ จ.สงขลา ,06:00 ,32
สถานีบ้านแม่จอก,ต.แม่ป้าก อ.วังชิ้น จ.แพร่ ,06:00 ,32
สถานีศรีสาคร,ต.ศรีสาคร อ.ศรีสาคร จ.นราธิวาส ,06:00 ,32
สถานีบ้านสบงาย,ต.เมืองงาย อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,31.5
สถานีบางกล่ำ,ต.ท่าช้าง อ.บางกล่ำ จ.สงขลา ,06:00 ,31.2
สถานีรร.กองม่องทะ สาขาไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี ,06:00 ,31
สถานีบ้านมาบตอง,ต.หนองละลอก อ.บ้านค่าย จ.ระยอง ,06:00 ,31
สถานีบ้านใหม่ศรีจำปา,ต.หนองหมากฝ้าย อ.วัฒนานคร จ.สระแก้ว ,06:00 ,31
สถานีเมืองอุดรธานี,ต.หมูม่น อ.เมืองอุดรธานี จ.อุดรธานี ,06:00 ,30.6
สถานีบ้านสบวาก,ต.แม่นาจร อ.แม่แจ่ม จ.เชียงใหม่ ,06:00 ,30.5
สถานีบ้านแม่สูนน้อย,ต.แม่คะ อ.ฝาง จ.เชียงใหม่ ,06:00 ,30.5
สถานีบ้านสันติสุข (บ้านกิ่วสะไต),ต.ป่าตึง อ.แม่จัน จ.เชียงราย ,06:00 ,30.5
สถานีบ้านฮากไม้เหนือ,ต.ป่าแป๋ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,05:00 ,30.5
สถานีทต.เวียงพางคำ,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย ,06:00 ,30.4
สถานีเทศบาลตำบลบ้านผือ,ต.บ้านผือ อ.บ้านผือ จ.อุดรธานี ,06:00 ,30.4
สถานีหน่วยพิทักษ์อุทยานฯ ที่ บล.๒ (น้ำตกฮาลาซะห์),ต.แม่หวาด อ.ธารโต จ.ยะลา ,06:00 ,30.4
สถานีสะพานห้วยน้ำสาย,ต.ตาลชุม อ.ท่าวังผา จ.น่าน ,06:00 ,30.2
สถานีอุทยานแห่งชาติเขาใหญ่,ต.หินตั้ง อ.เมืองนครนายก จ.นครนายก ,06:00 ,30.2
สถานีสะพานนวลฉวี,ต.บ้านใหม่ อ.ปากเกร็ด จ.นนทบุรี ,06:00 ,30.2
สถานีทต.สังคม,ต.แก้งไก่ อ.สังคม จ.หนองคาย ,06:00 ,30.2
สถานีฝายละแอ อ.บันนังสตา จ.ยะลา,ต.เขื่อนบางลาง อ.บันนังสตา จ.ยะลา ,05:00 ,30
สถานีอบต.ป่าแฝก,ต.ป่าแฝก อ.พรเจริญ จ.บึงกาฬ ,06:00 ,30
สถานีอาคารสูบน้ำดิบ กปภ. อ.ยะหา จ.ยะลา,ต.บาโร๊ะ อ.ยะหา จ.ยะลา ,05:00 ,30
สถานีบ้านคลองใหญ่,ต.จันทเขลม อ.เขาคิชฌกูฏ จ.จันทบุรี ,06:00 ,30
สถานีบ้านหลวง,ต.ครึ่ง อ.เชียงของ จ.เชียงราย ,06:00 ,30
สถานีอบต.ปางมะผ้า,ต.ปางมะผ้า อ.ปางมะผ้า จ.แม่ฮ่องสอน ,06:00 ,29.8
สถานีบ้านแม่หาร,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,29.5
สถานีบ้านขุนวาง,ต.แม่วิน อ.แม่วาง จ.เชียงใหม่ ,06:00 ,29.5
สถานีบ้านจอมกิตติ,ต.เวียง อ.เชียงแสน จ.เชียงราย ,06:00 ,29.5
สถานีบ้านเขาหัวนา,ต.เขาเพิ่ม อ.บ้านนา จ.นครนายก ,06:00 ,29.5
สถานีบ้านบันนังบูโบ,ต.ถ้ำทะลุ อ.บันนังสตา จ.ยะลา ,06:00 ,29.5
สถานีบ้านทุ่งม่วง,ต.ทับไทร อ.โป่งน้ำร้อน จ.จันทบุรี ,06:00 ,29.5
สถานีที่ทำการอุทยานแห่งชาติถ้ำสะเกิน,ต.ยอด อ.สองแคว จ.น่าน ,06:00 ,29.2
สถานีเมืองจันทบุรี,ต.จันทนิมิต อ.เมืองจันทบุรี จ.จันทบุรี ,06:00 ,29
สถานีบ้านวังยายมุก,ต.คลองพลู อ.เขาคิชฌกูฏ จ.จันทบุรี ,06:00 ,29
สถานีบ้านหนองหอย,ต.แม่แรม อ.แม่ริม จ.เชียงใหม่ ,06:00 ,29
สถานีบ้านแม่สุ,ต.แม่ลาหลวง อ.แม่ลาน้อย จ.แม่ฮ่องสอน ,06:00 ,29
สถานีบ้านมะนังบังแยง,ต.จะแนะ อ.จะแนะ จ.นราธิวาส ,06:00 ,29
สถานีบ้านเมืองนะ,ต.แม่นะ อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,29
สถานีห้วยแม่ตื่นที่ อ.อมก๋อย จ.เชียงใหม่,ต.ม่อนจอง อ.อมก๋อย จ.เชียงใหม่ ,05:00 ,29
สถานีบ้านแม่อ้อใน,ต.เมืองนะ อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,28.5
สถานีบ้านน้ำดั้น,ต.ภูคา อ.ปัว จ.น่าน ,06:00 ,28.5
สถานีอบต.ดงพระรามณ์,ต.ดงพระราม อ.เมืองปราจีนบุรี จ.ปราจีนบุรี ,06:00 ,28.4
สถานีอบต.นาไร่หลวง,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,06:00 ,28.2
สถานีบ้านอากู่,ต.เทอดไทย อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,28
สถานีบ้านท่ามะปราง,ต.นาหินลาด อ.ปากพลี จ.นครนายก ,06:00 ,28
สถานีบ้านถ้ำง๊อบ,ต.หนองบัว อ.ไชยปราการ จ.เชียงใหม่ ,06:00 ,28
สถานีบ้านยุบตาเหน่ง,ต.ป่ายุบใน อ.วังจันทร์ จ.ระยอง ,06:00 ,28
สถานีบ้านเวียคะดี้,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี ,05:00 ,28
สถานีบ้านน้ำพัน,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,06:00 ,28
สถานีบ้านห้วยตลาด,ต.ท่าด้วง อ.หนองไผ่ จ.เพชรบูรณ์ ,06:00 ,28
สถานีบ้านยาง,ต.แม่งอน อ.ฝาง จ.เชียงใหม่ ,06:00 ,28
สถานีทต.พลิ้ว,ต.พลิ้ว อ.แหลมสิงห์ จ.จันทบุรี ,06:00 ,27.8
สถานีบ้านตะบกเตี้ย,ต.ฉมัน อ.มะขาม จ.จันทบุรี ,06:00 ,27.5
สถานีบ้านห้วยยาโน,ต.ป่าตึง อ.แม่จัน จ.เชียงราย ,06:00 ,27.5
สถานีบ้านน้ำพร้า,ต.นางพญา อ.ท่าปลา จ.อุตรดิตถ์ ,06:00 ,27.5
สถานีบ้านนาป่าแปก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน ,05:00 ,27.5
สถานีบ้านอมลาน,ต.กองแขก อ.แม่แจ่ม จ.เชียงใหม่ ,06:00 ,27.5
สถานีบ้านมูเซอ,ต.ม่อนจอง อ.อมก๋อย จ.เชียงใหม่ ,06:00 ,27.5
สถานีบ้านเครือหวาย,ต.โป่งน้ำร้อน อ.โป่งน้ำร้อน จ.จันทบุรี ,06:00 ,27.5
สถานีบ้านใหม่สามัคคี,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,27.5
สถานีที่ว่าการอำเภอไม้แก่น,ต.ไทรทอง อ.ไม้แก่น จ.ปัตตานี ,06:00 ,27.2
สถานีบ้านต้นงิ้วเหนือ,ต.ป่าโปง อ.สบเมย จ.แม่ฮ่องสอน ,06:00 ,27
สถานีอบต.นาหินลาด,ต.นาหินลาด อ.ปากพลี จ.นครนายก ,06:00 ,27
สถานีบ้านดอยสะโงะ,ต.ศรีดอนมูล อ.เชียงแสน จ.เชียงราย ,06:00 ,27
สถานีเหนือฝายพิมาย,ต.ในเมือง อ.พิมาย จ.นครราชสีมา ,06:00 ,26.8
สถานีศูนย์สาธิตการพัฒนาฯ การใช้หญ้าแฝกด้านป่าไม้ที่ ๑,ต.โป่งแยง อ.แม่ริม จ.เชียงใหม่ ,06:00 ,26.6
สถานีบ้านกอกหลวง,ต.แม่นาจาง อ.แม่ลาน้อย จ.แม่ฮ่องสอน ,06:00 ,26.5
สถานีเชียงแสน,ต.โยนก อ.เชียงแสน จ.เชียงราย ,06:00 ,26.4
สถานีบ้านห้วยบงใหม่,ต.แม่จะเรา อ.แม่ระมาด จ.ตาก ,06:00 ,26
สถานีบ้านปางฮ่าง,ต.สบเปิง อ.แม่แตง จ.เชียงใหม่ ,06:00 ,26
สถานีบ้านสามัคคีใหม่,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,26
สถานีบ้านปางมะกง,ต.ปิงโค้ง อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,26
สถานีบ้านศรีบุญเรือง,ต.หนองป่าก่อ อ.ดอยหลวง จ.เชียงราย ,06:00 ,26
สถานีบ้านวัฒนานคร,ต.วัฒนานคร อ.วัฒนานคร จ.สระแก้ว ,06:00 ,26
สถานีแม่ฮ่องสอน,ต.จองคำ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน ,04:00 ,26
สถานีสวนสาธารณะ ทต.รือเสาะ,ต.รือเสาะ อ.รือเสาะ จ.นราธิวาส ,06:00 ,25.8
สถานีหน่วยบริการประปาศรีสาคร (กปภ.สาขารือเสาะ),ต.ศรีสาคร อ.ศรีสาคร จ.นราธิวาส ,06:00 ,25.6
สถานีบ้านหาดส้มป่อย,ต.แม่สาบ อ.สะเมิง จ.เชียงใหม่ ,06:00 ,25.5
สถานีบ้านวังชุมทอง,ต.วังใหม่ อ.วังสมบูรณ์ จ.สระแก้ว ,06:00 ,25.5
สถานีบ้านห้วยส้าน,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,25.5
สถานีอบต.แม่คง,ต.แม่คง อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,25.2
สถานีหน่วยจัดการต้นน้ำดอยถ้วย,ต.เมืองนะ อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,25.2
สถานีทต.ห้วยราช,ต.ห้วยราช อ.ห้วยราช จ.บุรีรัมย์ ,06:00 ,25.2
สถานีแก่งหางแมว,ต.แก่งหางแมว อ.แก่งหางแมว จ.จันทบุรี ,06:00 ,25
สถานีบ้านห้วยหล่อดูก,ต.แม่ตื่น อ.อมก๋อย จ.เชียงใหม่ ,06:00 ,25
สถานีบ้านห้วยกบ,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี ,06:00 ,25
สถานีบ้านป่ากล้วย,ต.แม่สะเรียง อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,25
สถานีบ้านดอนงาม,ต.โชคชัย อ.ดอยหลวง จ.เชียงราย ,06:00 ,25
สถานีทะเลหมอก อัยเยอร์เวง,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา ,06:00 ,24.8
สถานีอบต.บ้านเจียง,ต.บ้านเจียง อ.ภักดีชุมพล จ.ชัยภูมิ ,06:00 ,24.6
สถานีบ้านสันติสุข,ต.เวียงต้า อ.ลอง จ.แพร่ ,06:00 ,24.5
สถานีบ้านกองขากหลวง,ต.สะเมิงใต้ อ.สะเมิง จ.เชียงใหม่ ,06:00 ,24.5
สถานีบ้านเต๋ยกิ๋วเห็น,ต.ภูคา อ.ปัว จ.น่าน ,06:00 ,24.5
สถานีอบต.นายายอาม,ต.นายายอาม อ.นายายอาม จ.จันทบุรี ,06:00 ,24.4
สถานีอุดรธานี,ต.หนองขอนกว้าง อ.เมืองอุดรธานี จ.อุดรธานี ,04:00 ,24.3
สถานีอบต.โนนขวาง,ต.โนนขวาง อ.บ้านด่าน จ.บุรีรัมย์ ,06:00 ,24.2
สถานีหนองคาย,ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย ,04:00 ,24.2
สถานีบ้านสองธาร,ต.บ้านทับ อ.แม่แจ่ม จ.เชียงใหม่ ,06:00 ,24
สถานีบ้านเหล้า,ต.เกาะแต้ว อ.เมืองสงขลา จ.สงขลา ,06:00 ,24
สถานีบ้านต้นปริง,ต.คลองหรัง อ.นาหม่อม จ.สงขลา ,06:00 ,24
สถานีองค์การบริหารส่วนตำบลตาชี,ต.ตาชี อ.ยะหา จ.ยะลา ,06:00 ,24
สถานีบ้านทุ่งมะส้าน,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน ,06:00 ,24
สถานีบ้านสองแคว,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,06:00 ,24
สถานีบ้านพญาวัง,ต.พญาวัง อ.บึงสามพัน จ.เพชรบูรณ์ ,06:00 ,24
สถานีบ้านขุนกลาง,ต.บ้านหลวง อ.จอมทอง จ.เชียงใหม่ ,06:00 ,24
สถานีบ้านบือจะ,ต.ผดุงมาตร อ.จะแนะ จ.นราธิวาส ,06:00 ,23.5
สถานีบ้านสองพี่น้อง,ต.ริมโขง อ.เชียงของ จ.เชียงราย ,06:00 ,23.5
