ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
ที่ทำการอุทยานแห่งชาติเวียงโกศัย,ต.แม่เกิ๋ง อ.วังชิ้น จ.แพร่,15:00 น.,60.6,17.96632853063469,99.59612846374512
คลองสรอย วัดแม่ขมวก,ต.สรอย อ.วังชิ้น จ.แพร่,15:00 น.,41.2,17.774960754823844,99.46938335895538
บ้านหลู้,ต.ม่วงยาย อ.เวียงแก่น จ.เชียงราย,14:00 น.,40.5,20.085659200227223,100.52699983119965
น้ำตกแม่พูล,ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์,15:00 น.,39.2,17.729102451489894,99.97808039188385
บ้านสวนป่า,ต.ห้วยโรง อ.ร้องกวาง จ.แพร่,14:00 น.,41,18.447563034466256,100.47500252723694
อโศก,ต.คลองเตยเหนือ อ.วัฒนา จ.กรุงเทพมหานคร,15:00 น.,0.2,13.743095232095673,100.56136429309845
อบต.พังทุย,ต.พังทุย อ.น้ำพอง จ.ขอนแก่น,15:00 น.,39.6,16.748218597898543,102.92319416999817
เขตบางรัก,ต.สี่พระยา อ.บางรัก จ.กรุงเทพมหานคร,15:00 น.,1.5,13.73067226346534,100.52381873130798
บ้านหลวง,ต.ครึ่ง อ.เชียงของ จ.เชียงราย,14:00 น.,36,20.04458781653592,100.37999868392944
บ้านท่าแพ,ต.เมือง อ.เมืองเลย จ.เลย,14:00 น.,39,17.492344747103633,101.69900178909302
บ้านน้ำแคะ,ต.ดงพญา อ.บ่อเกลือ จ.น่าน,14:00 น.,2.5,19.27117432534154,101.211998462677
ท่าน้ำสวัสดี,ต.สัมพันธวงศ์ อ.สัมพันธวงศ์ จ.กรุงเทพมหานคร,11:00 น.,1.5,13.736638914644482,100.50959765911102
บ้านแก่งลาด,ต.ห้วยเฮี้ย อ.นครไทย จ.พิษณุโลก,13:00 น.,5,16.959092690473803,100.92800080776215
บ้านกิ่วลม,ต.บ่อหลวง อ.ฮอด จ.เชียงใหม่,14:00 น.,37.5,18.138878075907297,98.36900174617767
บ้านหนองขาหย่าง,ต.สวนเมี่ยง อ.ชาติตระการ จ.พิษณุโลก,01:00 น.,38.5,17.231526656883037,100.49300014972687
ศูนย์ฯ (ดินแดง),ต.ดินแดง อ.ดินแดง จ.กรุงเทพมหานคร,12:00 น.,0.5,13.769017718622374,100.55451929569244
บ้านทุ่งโค้ง,ต.ดอนศิลา อ.เวียงชัย จ.เชียงราย,14:00 น.,40.5,19.812101787848018,100.03399908542633
บ้านน้ำรีพัฒนา,ต.ขุนน่าน อ.เฉลิมพระเกียรติ จ.น่าน,01:00 น.,38,19.517809187706987,101.22399866580963
บ้านแม่ฮู้,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย,14:00 น.,41,17.70472267516475,99.73300158977509
ที่ทำการผู้ใหญ่บ้าน หมู่ 13 ต.วังทอง,ต.วังทอง อ.วังทอง จ.พิษณุโลก,02:00 น.,37.2,16.831725611600998,100.42883634567261
บ้านแม่กึ๊ด,ต.ทุ่งงาม อ.เสริมงาม จ.ลำปาง,14:00 น.,58.5,18.09335361795235,99.27199959754944
บ้านสุเม่นเหนือ,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย,14:00 น.,38.5,17.73185652874667,99.64600145816803
บ้านใหม่สามัคคี,ต.ห้วยแย้ อ.หนองบัวระเหว จ.ชัยภูมิ,14:00 น.,26.5,15.933042771435813,101.69900178909302
บ้านสองพี่น้อง,ต.ริมโขง อ.เชียงของ จ.เชียงราย,14:00 น.,19.5,20.376004534644704,100.31199932098389
ทต.เสริมงาม,ต.ทุ่งงาม อ.เสริมงาม จ.ลำปาง,15:00 น.,36.2,18.066259705652264,99.24944221973419
ทต.บ่อเกลือใต้,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน,15:00 น.,18.2,19.079867913814528,101.15381062030792
บ้านขวากใต้,ต.ท่าข้าม อ.เวียงแก่น จ.เชียงราย,14:00 น.,33,20.0464927261459,100.50400257110596
บ้านโคนป่าหิน,ต.แม่ปาน อ.ลอง จ.แพร่,14:00 น.,35,17.9919837373023,99.86299753189087
อบต.ชนแดน,ต.ชนแดน อ.ชนแดน จ.เพชรบูรณ์,15:00 น.,0.4,16.179051975441066,100.9017151594162
บ้านปู,ต.ลี้ อ.ลี้ จ.ลำพูน,14:00 น.,34.5,17.8397941983907,99.00500178337097
ส.คลองบางกอกใหญ่,ต.วัดอรุณ อ.บางกอกใหญ่ จ.กรุงเทพมหานคร,15:00 น.,5,13.740218831328313,100.49011945724487
บ้านชื่น,ต.ทุ่งศรีทอง อ.เวียงสา จ.น่าน,14:00 น.,35,18.680540701871962,100.65400242805481
บ้านวังขอนงุ้น,ต.แม่สำ อ.ศรีสัชนาลัย จ.สุโขทัย,14:00 น.,43.5,17.639784074917838,99.68200206756592
บ้านโป่งน้ำร้อน,ต.ดอยฮาง อ.เมืองเชียงราย จ.เชียงราย,09:00 น.,33,19.930725057518526,99.68700170516968
อุทยานแห่งชาติตาดโตน,ต.นาฝาย อ.เมืองชัยภูมิ จ.ชัยภูมิ,15:00 น.,33.4,15.984459609004578,102.03772723674774
เขตคลองสาน,ต.คลองสาน อ.คลองสาน จ.กรุงเทพมหานคร,11:00 น.,0.5,13.730437763344154,100.50946891307831
อบต.ตาดกลอย,ต.ตาดกลอย อ.หล่มเก่า จ.เพชรบูรณ์,15:00 น.,1.2,17.003507688083047,101.36603236198425
หน่วยพิทักษ์อุทยานแห่งชาติที่ ขค.๓ (ผาซ่อนแก้ว),ต.แคมป์สน อ.เขาค้อ จ.เพชรบูรณ์,15:00 น.,3.6,16.777794345235698,101.06843590736389
บ้านกกงิ้ว,ต.สุขฤทัย อ.ห้วยคต จ.อุทัยธานี,14:00 น.,5.5,15.304712062165315,99.64900016784668
บ้านปางเคาะ,ต.ไทรย้อย อ.เด่นชัย จ.แพร่,14:00 น.,33.5,17.95184097973731,99.96199786663055
บ้านเขว้า,ต.ภูแลนคา อ.บ้านเขว้า จ.ชัยภูมิ,15:00 น.,24,15.933135621495877,101.69952750205994
ทต.สว่างอารมณ์,ต.สว่างอารมณ์ อ.สว่างอารมณ์ จ.อุทัยธานี,15:00 น.,18.4,15.58535091392613,99.86512184143066
ท่าสะบ้า,ต.ท่าสะบ้า อ.วังวิเศษ จ.ตรัง,15:00 น.,72.6,7.729373672629138,99.55148041248322
บ้านแม่พวก,ต.ห้วยไร่ อ.เด่นชัย จ.แพร่,14:00 น.,32.5,17.93939370044396,100.0600004196167
บ้านช่องไม้ดำ,ต.คลองหิน อ.อ่าวลึก จ.กระบี่,14:00 น.,62,8.306130027517616,98.88599753379822
จุดวัดบึงมักกะสัน,ต.มักกะสัน อ.ราชเทวี จ.กรุงเทพมหานคร,11:00 น.,1,13.756648231381169,100.5483877658844
เขตห้วยขวาง,ต.ห้วยขวาง อ.ห้วยขวาง จ.กรุงเทพมหานคร,15:00 น.,1,13.776780879730492,100.57906150817871
ส.คลองมอญ,ต.วัดอรุณ อ.บางกอกใหญ่ จ.กรุงเทพมหานคร,15:00 น.,6,13.747138807966145,100.48530757427216
เขตธนบุรี,ต.บางยี่เรือ อ.ธนบุรี จ.กรุงเทพมหานคร,15:00 น.,0.5,13.7249712350066,100.48558115959167
ปากคลองตลาด,ต.พระบรมมหาราชวัง อ.พระนคร จ.กรุงเทพมหานคร,15:00 น.,1.5,13.74228233998295,100.49453973770142
ลำน้ำอูน,ต.สว่าง อ.พรรณานิคม จ.สกลนคร,15:00 น.,32.4,17.32272024396539,103.9792388677597
หน่วยพิทักษ์อุทยานแห่งชาติ ที่ วศ.๑ (แม่แขม),ต.บ่อเหล็กลอง อ.ลอง จ.แพร่,15:00 น.,35.6,18.031413431494226,99.70319151878357
บ้านห้วยตม,ต.บ้านตึก อ.ศรีสัชนาลัย จ.สุโขทัย,14:00 น.,70,17.669156298409597,99.92999911308289
ส.คลองเลนเปน,ต.แสมดำ อ.บางขุนเทียน จ.กรุงเทพมหานคร,15:00 น.,0.5,13.607000850750984,100.41310787200928
บ้านดงเจริญ,ต.ป่าอ้อดอนชัย อ.เมืองเชียงราย จ.เชียงราย,14:00 น.,32,19.778869568452784,99.8119980096817
ส.คลองบางไส้ไก่,ต.สำเหร่ อ.ธนบุรี จ.กรุงเทพมหานคร,12:00 น.,0.5,13.706918800295956,100.49737215042114
พระนครศรีอยุธยา,ต.ภูเขาทอง อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา,15:00 น.,0.2,14.369155476364401,100.52863597869873
น่าน สกษ.,ต.ผาสิงห์ อ.เมืองน่าน จ.น่าน,13:00 น.,31.4,18.866666304652394,100.74999868869781
ทต.เจ๊ะบิลัง,ต.เจ๊ะบิลัง อ.เมืองสตูล จ.สตูล,15:00 น.,6.2,6.657254634590552,99.97033953666687
อบต.หล่มเก่า,ต.หล่มเก่า อ.หล่มเก่า จ.เพชรบูรณ์,15:00 น.,1.2,16.88070851502172,101.23832166194916
บ้านก๊อดยาว,ต.แม่ข้าวต้ม อ.เมืองเชียงราย จ.เชียงราย,14:00 น.,31.5,20.102465584890755,99.95800137519836
บ้านตาแวน,ต.เรือง อ.เมืองน่าน จ.น่าน,14:00 น.,31,18.78708297402149,100.65400242805481
บ้านคีรีรัตน์,ต.เข็กน้อย อ.เขาค้อ จ.เพชรบูรณ์,14:00 น.,1.5,16.8074014380214,100.96999883651733
บ้านหาดรั่ว,ต.วังชิ้น อ.วังชิ้น จ.แพร่,14:00 น.,30,17.795137542780534,99.67300057411194
บ้านป่าเห่ว,ต.บ้านขอ อ.เมืองปาน จ.ลำปาง,14:00 น.,34.5,18.68572915630982,99.47099804878235
บ้านบ่อหอย,ต.ยาบหัวนา อ.เวียงสา จ.น่าน,14:00 น.,29.5,18.50266037131472,100.40000259876251
เขตบางคอแหลม,ต.บางคอแหลม อ.บางคอแหลม จ.กรุงเทพมหานคร,11:00 น.,0.5,13.693107542756598,100.50229132175446
ตราด,ต.คลองใหญ่ อ.คลองใหญ่ จ.ตราด,13:00 น.,29.5,11.766668216483176,102.88333117961884
เขตคลองเตย,ต.คลองเตย อ.คลองเตย จ.กรุงเทพมหานคร,11:00 น.,3,13.707909010150189,100.58363199234009
บ้านสะเนียน,ต.สะเนียน อ.เมืองน่าน จ.น่าน,14:00 น.,40.5,18.814657578273437,100.7019978761673
บ้านข่วงชมภู,ต.เตาปูน อ.สอง จ.แพร่,14:00 น.,30.5,18.574699238770297,100.20399749279022
บ้านตาดรินทอง,ต.ธาตุทอง อ.ภูเขียว จ.ชัยภูมิ,14:00 น.,29.5,16.216024154243883,102.11199760437012
บ้านปางเป๋ย,ต.สะเนียน อ.เมืองน่าน จ.น่าน,14:00 น.,28.5,18.858214207538133,100.55000245571136
ส.กรุงเกษม,ต.บางรัก อ.บางรัก จ.กรุงเทพมหานคร,11:00 น.,1.5,13.730422130002742,100.5139696598053
บ้านน้ำปาย,ต.น้ำปาย อ.แม่จริม จ.น่าน,14:00 น.,28,18.66278390788985,100.96499919891357
บ้านศรีดอนไชย*,ต.ทุ่งแล้ง อ.ลอง จ.แพร่,14:00 น.,29,18.00068769920479,99.77299869060516
บ้านแพะดอนมูล,ต.สรอย อ.วังชิ้น จ.แพร่,14:00 น.,28.5,17.749279303619097,99.43199872970581
เขตบางกอกใหญ่,ต.วัดท่าพระ อ.บางกอกใหญ่ จ.กรุงเทพมหานคร,14:00 น.,0.5,13.723319266107016,100.4762202501297
บ้านน้ำทบ,ต.เขาหลวง อ.วังสะพุง จ.เลย,14:00 น.,19,17.269412078421855,101.59699738025665
รพสต.หมอเมือง,ต.หมอเมือง อ.แม่จริม จ.น่าน,15:00 น.,28.4,18.678187804771007,100.99276542663574
หน่วยจัดการต้นน้ำขุนสถาน,ต.สันทะ อ.นาน้อย จ.น่าน,15:00 น.,28.2,18.27339875322977,100.53670942783356
บ้านนาน้อย,ต.ท่าศาลา อ.ภูเรือ จ.เลย,14:00 น.,4,17.379243394075164,101.49400055408478
บ้านนาฝ่า,ต.จอมพระ อ.ท่าวังผา จ.น่าน,14:00 น.,27.5,19.074635882745284,100.87000072002411
เขตสวนหลวง,ต.สวนหลวง อ.สวนหลวง จ.กรุงเทพมหานคร,11:00 น.,0.5,13.73043255223035,100.65154016017914
บ้านท่าเริงรมย์,ต.ทุ่งพระ อ.คอนสาร จ.ชัยภูมิ,14:00 น.,3.5,16.639902830709797,101.89300060272217
ตรัง,ต.โคกหล่อ อ.เมืองตรัง จ.ตรัง,13:00 น.,27.9,7.516666852969395,99.61666882038116
จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,ต.คันนายาว อ.คันนายาว จ.กรุงเทพมหานคร,13:00 น.,0.5,13.836371469659758,100.66130876541138
บ้านวังยาวใหญ่,ต.นาหนองทุ่ม อ.ชุมแพ จ.ขอนแก่น,14:00 น.,36.5,16.706929171910684,101.94699883460999
บ้านห้วยหินลับ,ต.วังกวาง อ.น้ำหนาว จ.เพชรบูรณ์,14:00 น.,3.5,16.87848579415515,101.63400113582611
ส.คลองสำเหร่,ต.สำเหร่ อ.ธนบุรี จ.กรุงเทพมหานคร,11:00 น.,0.5,13.706699911121369,100.49646019935608
บ้านหัวฝาย,ต.ชัยพฤกษ์ อ.เมืองเลย จ.เลย,14:00 น.,27.5,17.519617972557242,101.74800038337708
เมืองอุดรธานี,ต.หมูม่น อ.เมืองอุดรธานี จ.อุดรธานี,15:00 น.,25.4,17.48235223673813,102.79712498188019
บ้านห้วยทรายเหนือ,ต.ห้วยเฮี้ย อ.นครไทย จ.พิษณุโลก,14:00 น.,1,16.868552533048028,100.9769994020462
จุดวัด ค.สนามชัย-ค.บางขุนเทียน,ต.บางขุนเทียน อ.จอมทอง จ.กรุงเทพมหานคร,02:00 น.,27,13.701227618068035,100.46491205692291
บ้านนาทุ่งเชือก,ต.ห้วยแห้ง อ.บ้านไร่ จ.อุทัยธานี,14:00 น.,1,15.160484236189331,99.54500019550323
อบต.ท่ากระดาน,ต.วังเย็น อ.สนามชัยเขต จ.ฉะเชิงเทรา,15:00 น.,26.2,13.669303370189702,101.59209966659546
ทต.ทุ่งหัวช้าง,ต.ทุ่งหัวช้าง อ.ทุ่งหัวช้าง จ.ลำพูน,15:00 น.,26.4,18.003447776053246,99.02687788009644
อบต.หนองโพนงาม,ต.หนองโพนงาม อ.เกษตรสมบูรณ์ จ.ชัยภูมิ,15:00 น.,36.4,16.43049225458,101.96632146835327
บ้านแม่บอนใต้,ต.บ้านปวง อ.ทุ่งหัวช้าง จ.ลำพูน,14:00 น.,26,17.89831504019095,99.09000098705292
สะพานน้ำว้า บ้านน้ำว้า,ต.น้ำพาง อ.แม่จริม จ.น่าน,15:00 น.,25.2,18.64321573996247,101.010822057724
บ้านบ่อแก้ว,ต.ไทรย้อย อ.เด่นชัย จ.แพร่,14:00 น.,26,17.914001392754894,99.89700257778168
บางปะหัน,ต.โพธิ์สามต้น อ.บางปะหัน จ.พระนครศรีอยุธยา,15:00 น.,4.6,14.427308278670763,100.55606424808502
บ้านปางสา,ต.จอมจันทร์ อ.เวียงสา จ.น่าน,14:00 น.,25.5,18.638722367165297,100.86899757385254
บ้านท่าข้าม,ต.แก่งโสภา อ.วังทอง จ.พิษณุโลก,11:00 น.,1,16.854994200622432,100.66700041294098
หน่วยจัดการต้นน้ำแม่เผอะ (อ่างขาง),ต.แม่งอน อ.ฝาง จ.เชียงใหม่,15:00 น.,1.4,19.895363797347198,99.04912412166595
อบต.เวียงตาล,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,15:00 น.,26.6,18.311389966177224,99.32518780231476
ทต.หนองฉาง,ต.หนองฉาง อ.หนองฉาง จ.อุทัยธานี,15:00 น.,0.4,15.38895648279828,99.84503209590912
บ้านแม่แปง,ต.นาพูน อ.วังชิ้น จ.แพร่,14:00 น.,25.5,17.861842612447692,99.69299912452698
บ้านไร่พริก,ต.บ้านบึง อ.บ้านไร่ จ.อุทัยธานี,13:00 น.,14,14.991400581856555,99.56499874591827
บ้านปางยาง,ต.ศิลาเพชร อ.ปัว จ.น่าน,14:00 น.,35,19.126376035958444,100.99800109863281
ชุมชนแม่ตาลน้อย,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,15:00 น.,14.4,18.415256548610152,99.26470935344696
บ้านห้วยลาด,ต.หลักด่าน อ.น้ำหนาว จ.เพชรบูรณ์,14:00 น.,3.5,16.95588057174709,101.5039998292923
บ้านพญาวัง,ต.พญาวัง อ.บึงสามพัน จ.เพชรบูรณ์,13:00 น.,0.5,15.864997988562546,100.84800124168396
บ้านห้วยตึม,ต.บ้านพี้ อ.บ้านหลวง จ.น่าน,14:00 น.,24,18.86942773883558,100.46600103378296
ลำน้ำพอง (เหนือฝายหนองหวาย),ต.กุดน้ำใส อ.น้ำพอง จ.ขอนแก่น,14:00 น.,24,16.725039669768492,102.81072914600372
เขตป้อมปราบฯ,ต.วัดโสมนัส อ.ป้อมปราบศัตรูพ่าย จ.กรุงเทพมหานคร,11:00 น.,2.5,13.758258281482865,100.51304161548615
บ้านน้ำจันทร์,ต.หนองงิ้ว อ.วังสะพุง จ.เลย,14:00 น.,1.5,17.349337809063993,101.58199846744537
บ้านทางแดง,ต.แคมป์สน อ.เขาค้อ จ.เพชรบูรณ์,14:00 น.,3,16.783315532669832,101.04900062084198
บ้านวังลาด,ต.ชนแดน อ.ชนแดน จ.เพชรบูรณ์,14:00 น.,2.5,16.17415239646007,100.9119987487793
หน่วยจัดการต้นน้ำแม่พริก (หน่วยย่อย ปางหลวง),ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,15:00 น.,2.8,19.482508239901414,99.5866870880127
ลำปาง สกษ.,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,13:00 น.,31,18.316666006269568,99.28333461284637
อบต.พระรักษ์,ต.พระรักษ์ อ.พะโต๊ะ จ.ชุมพร,15:00 น.,23.6,9.896232414854458,98.88710796833038
บ้านถ้ำจอมศีล,ต.บ้านถ้ำ อ.ดอกคำใต้ จ.พะเยา,14:00 น.,11,19.081434449684547,100.07200062274933
บ้านท่าข้าม,ต.แม่ทา อ.แม่ออน จ.เชียงใหม่,14:00 น.,24,18.595017610685296,99.27400052547455
ส.พระราม 4,ต.คลองเตย อ.คลองเตย จ.กรุงเทพมหานคร,15:00 น.,4,13.70870117599708,100.55456757545471
บ้านน้ำไคร้,ต.ยม อ.ท่าวังผา จ.น่าน,14:00 น.,23.5,19.062462659875326,100.92800080776215
วังทอง,ต.วังทอง อ.วังทอง จ.พิษณุโลก,02:00 น.,23.4,16.822169874937703,100.431609749794
หน่วยพิทักษ์อุทยานฯ ที่ นน.๖ (ถ้ำใหญ่น้ำหนาว),ต.หลักด่าน อ.น้ำหนาว จ.เพชรบูรณ์,15:00 น.,8.4,16.94676729563036,101.50734722614288
หน่วยจัดการต้นน้ำภูเวียง,ต.สงเปือย อ.ภูเวียง จ.ขอนแก่น,15:00 น.,24.2,16.678000188878332,102.35429227352142
หน่วยจัดการต้นน้ำน้ำพาง,ต.วังกวาง อ.น้ำหนาว จ.เพชรบูรณ์,15:00 น.,3.8,16.95057994202969,101.62506401538849
เหนือปตร.พระนารายน์,ต.ท่าหลวง อ.ท่าเรือ จ.พระนครศรีอยุธยา,13:00 น.,9.4,14.558319760420343,100.76206862926483
บ้านห้วยปิง,ต.บ้านปวง อ.ทุ่งหัวช้าง จ.ลำพูน,14:00 น.,25.5,17.845176347092274,99.07399892807007
ปตร.คลองอรชร,ต.ปทุมวัน อ.ปทุมวัน จ.กรุงเทพมหานคร,12:00 น.,0.5,13.74807152973372,100.53617835044861
บ้านส้าน,ต.สันทะ อ.นาน้อย จ.น่าน,14:00 น.,23,18.282419809423402,100.56500136852264
สะพานน้ำมวบ บ้านน้ำมวบ,ต.น้ำมวบ อ.เวียงสา จ.น่าน,15:00 น.,16.8,18.484396617075856,100.93808591365814
เขตภาษีเจริญ,ต.บางหว้า อ.ภาษีเจริญ จ.กรุงเทพมหานคร,02:00 น.,23,13.71440781076419,100.4369580745697
สะพานกรุงเทพ,ต.ดาวคะนอง อ.ธนบุรี จ.กรุงเทพมหานคร,15:00 น.,0.2,13.700372886710001,100.4928070306778
เลย,ต.นาอาน อ.เมืองเลย จ.เลย,13:00 น.,22.6,17.450002008882713,101.73333406448364
บ้านนาเจริญ,ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย,14:00 น.,22,19.89064735777599,100.10699808597565
บ้านต้นผึ้ง,ต.ร่มเย็น อ.เชียงคำ จ.พะเยา,14:00 น.,22,19.47117450237408,100.49000144004822
ส.คลองดาวคะนอง,ต.บางปะกอก อ.ราษฎร์บูรณะ จ.กรุงเทพมหานคร,15:00 น.,0.5,13.694900446135362,100.48758208751678
บ้านแม่แสลป,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย,14:00 น.,11.5,20.184078823012726,99.70799803733826
ท้ายปตร.พระนารายน์,ต.ท่าหลวง อ.ท่าเรือ จ.พระนครศรีอยุธยา,13:00 น.,9.2,14.5567101784617,100.76200425624847
นครหลวง,ต.บ่อโพง อ.นครหลวง จ.พระนครศรีอยุธยา,13:00 น.,0.2,14.402707419832122,100.58640539646149
บ้านแม่แฮด,ต.แม่พุง อ.วังชิ้น จ.แพร่,14:00 น.,22,17.85820210651313,99.53399777412415
บ้านวังกอก,ต.น้ำตก อ.นาน้อย จ.น่าน,13:00 น.,22,18.401076014465243,100.60699939727783
บ้านท่าฟ้าเหนือ*,ต.สระ อ.เชียงม่วน จ.พะเยา,14:00 น.,56.5,19.016038028966275,100.28799891471863
อบจ.น่าน,ต.ในเวียง อ.เมืองน่าน จ.น่าน,15:00 น.,22,18.799012210752903,100.73320806026459
