,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,0.15272311866283417,1.6600186824798584,-,-,-,1.6600186824798584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29954150319099426,0.3584092855453491,0.5865022540092468,0.4090757966041565,5.431735515594482,2021,08,14
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9248890280723572,0.9248890280723572,2021,08,14
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,0.8158641457557678,1.6218411922454834,-,-,1.6914695501327515,1.6218411922454834,-,-,1.6914695501327515,2.623218536376953,-,-,2.487839937210083,-,-,-,-,2.031374216079712,2.8954341411590576,0.9476667046546936,3.9401638507843018,5.049792766571045,4.633859157562256,1.8468135595321655,35.53038024902344,2021,08,14
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,1.3024530410766602,2.78462553024292,-,-,-,2.78462553024292,-,-,-,2.4310879707336426,-,-,-,-,-,0.5947421193122864,-,2.499744176864624,2.2480967044830322,1.0097299814224243,2.5379552841186523,2.8417444229125977,4.155461311340332,3.6735198497772217,31.46868896484375,2021,08,14
4,5,310,Phayao,Northern,19.13333333,99.9,0.21444813907146454,1.9008541107177734,-,-,-,1.9008541107177734,-,-,-,1.020518183708191,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.46557092666626,2021,08,14
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1449074745178223,5.522368431091309,5.383719444274902,0.43509340286254883,1.2542413473129272,2.1418542861938477,2.1795215606689453,1.9333946704864502,2.879234790802002,23.87433433532715,2021,08,14
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,-,-,-,-,-,0.8671066164970398,-,-,-,0.996010422706604,2.5050048828125,2.6956894397735596,0.9876194000244141,1.8772879838943481,2.2473931312561035,2.3358986377716064,2.091646432876587,0.9410005807876587,17.54465675354004,2021,08,14
7,8,331,Nan,Northern,18.77972222,100.7777778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.9175156354904175,1.639266848564148,3.5567824840545654,2021,08,14
8,9,333,Nan (1),Northern,18.86666667,100.75,-,-,-,-,-,-,-,-,-,-,0.0396660640835762,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0396660640835762,2021,08,14
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,-,-,-,-,-,-,0.3626239597797394,-,2.5424463748931885,-,-,-,-,-,-,-,-,-,-,-,2.9050703048706055,2021,08,14
