,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,2.2486000061035156,0.09768993407487869,-,0.17354021966457367,-,0.09768993407487869,-,0.17354021966457367,-,0.05046967789530754,-,-,-,0.28133323788642883,1.23698890209198,-,-,-,0.4161064028739929,-,-,-,-,2.4759745597839355,9.500532150268555,2020,08,21
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,1.6885695457458496,2.7351267337799072,1.3028383255004883,1.2587673664093018,0.633665144443512,2.7351267337799072,1.3028383255004883,1.2587673664093018,0.633665144443512,0.4921760857105255,-,1.1582053899765015,-,-,-,-,-,-,0.20917995274066925,1.0670629739761353,1.703374981880188,1.8655383586883545,0.6541016101837158,-,22.3875732421875,2020,08,21
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,-,-,-,-,-,-,-,-,-,-,1.2044556140899658,-,-,-,9.626669883728027,-,-,-,-,-,-,-,-,-,10.831125259399414,2020,08,21
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,-,-,-,-,-,-,-,-,-,-,-,2.534707546234131,-,3.023876428604126,7.063117504119873,-,-,-,-,-,-,-,-,-,12.621702194213867,2020,08,21
4,5,310,Phayao,Northern,19.13333333,99.9,2.6692657470703125,3.3837454319000244,8.017806053161621,9.06924819946289,7.105057239532471,3.3837454319000244,8.017806053161621,9.06924819946289,7.105057239532471,3.9231343269348145,0.16663193702697754,1.9533487558364868,2.841254472732544,3.1236374378204346,-,1.2115881443023682,-,-,-,-,-,-,-,-,73.70984649658203,2020,08,21
5,6,327,Chiang Mai,Northern,18.79,98.97694444,0.4784913659095764,0.27486297488212585,0.23495273292064667,-,1.8241904973983765,0.27486297488212585,0.23495273292064667,-,1.8241904973983765,2.608139753341675,-,-,-,-,-,-,-,3.4848685264587402,2.340388298034668,1.5290194749832153,1.1333365440368652,2.711240768432617,0.5600710511207581,0.5904413461685181,20.582500457763672,2020,08,21
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,-,-,-,-,0.12488507479429245,0.6036513447761536,-,1.2266392707824707,3.3370554447174072,0.10287709534168243,1.1554734706878662,0.6399097442626953,1.0429787635803223,1.523759365081787,0.09247498959302902,-,-,-,9.849705696105957,2020,08,21
7,8,331,Nan,Northern,18.77972222,100.7777778,6.110939025878906,7.27951192855835,4.5074992179870605,6.597840309143066,3.941288709640503,7.27951192855835,4.5074992179870605,6.597840309143066,3.941288709640503,0.7255156636238098,0.0904732421040535,-,-,-,-,-,-,-,-,-,-,-,-,-,57.69014358520508,2020,08,21
8,9,333,Nan (1),Northern,18.86666667,100.75,6.8239359855651855,7.3576836585998535,2.3397376537323,3.8117613792419434,3.30017352104187,7.3576836585998535,2.3397376537323,3.8117613792419434,3.30017352104187,2.997285842895508,0.09082780033349991,1.1091041564941406,-,-,-,-,-,-,-,-,-,-,-,-,51.463802337646484,2020,08,21
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,6.130527973175049,7.665852069854736,0.08710966259241104,2.189317226409912,4.487632751464844,7.665852069854736,0.08710966259241104,2.189317226409912,4.487632751464844,7.0951948165893555,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.21607208251953,2020,08,21
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,4.859843730926514,-,0.09569143503904343,1.6171015501022339,2.341134548187256,-,0.09569143503904343,1.6171015501022339,2.341134548187256,4.166713714599609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21.9942569732666,2020,08,21
11,12,329,Lamphun,Northern,18.56666667,99.03333333,0.3157459497451782,1.174103021621704,0.8883150815963745,1.5827041864395142,2.3987646102905273,1.174103021621704,0.8883150815963745,1.5827041864395142,2.3987646102905273,3.0665483474731445,-,-,-,-,-,0.0384468138217926,1.5715769529342651,3.788515329360962,1.2470269203186035,0.33647221326828003,0.23010212182998657,0.725225567817688,0.808229386806488,-,24.531410217285156,2020,08,21
12,13,328,Lampang,Northern,18.33333333,99.51666667,0.4793590009212494,1.9136815071105957,0.4566667079925537,2.9215660095214844,4.6602277755737305,1.9136815071105957,0.4566667079925537,2.9215660095214844,4.6602277755737305,6.401860237121582,0.31508129835128784,2.298490285873413,1.7918773889541626,2.5392961502075195,3.520110845565796,2.04923415184021,1.846008539199829,0.9548467993736267,0.3226020932197571,-,-,-,-,2.573868751525879,45.47627639770508,2020,08,21
13,14,334,Lampang (1),Northern,18.31666667,99.28333333,0.8293296694755554,0.7479375600814819,0.3708103895187378,1.887508749961853,3.074296474456787,0.7479375600814819,0.3708103895187378,1.887508749961853,3.074296474456787,4.296774864196777,-,-,-,-,1.826202392578125,1.1049132347106934,2.7175958156585693,3.804476737976074,0.4002907872200012,1.4925642013549805,1.2838226556777954,0.7798178791999817,-,-,31.526227951049805,2020,08,21
