,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,08,24
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,-,-,-,6.25,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,6.349999904632568,2021,08,24
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,0.550000011920929,3.369999885559082,-,-,-,-,-,21.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.420000076293945,2021,08,24
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,2.619999885559082,4.369999885559082,-,-,-,-,-,3.119999885559082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.109999656677246,2021,08,24
4,5,310,Phayao,Northern,19.13333333,99.9,0.44999998807907104,-,-,-,-,-,-,-,-,-,-,-,35.5,2.119999885559082,-,-,-,-,-,-,-,-,-,-,38.06999969482422,2021,08,24
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.25,-,-,1.4500000476837158,-,-,-,-,-,-,7.699999809265137,2021,08,24
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,0.10000000149011612,-,-,-,-,-,-,-,-,0.10000000149011612,-,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,0.30000001192092896,2021,08,24
7,8,331,Nan,Northern,18.77972222,100.7777778,0.550000011920929,0.550000011920929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.75,-,-,-,7.849999904632568,2021,08,24
8,9,333,Nan (1),Northern,18.86666667,100.75,4.369999885559082,0.44999998807907104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.819999694824219,2021,08,24
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,4.119999885559082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.119999885559082,-,0.10000000149011612,-,6.339999675750732,2021,08,24
