,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.25,-,-,-,-,-,-,-,-,-,8.25,2020,09,28
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,0.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.75,2020,09,28
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,1.5499999523162842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.119999885559082,-,-,-,-,-,-,-,4.670000076293945,2020,09,28
4,5,310,Phayao,Northern,19.13333333,99.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
7,8,331,Nan,Northern,18.77972222,100.7777778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
8,9,333,Nan (1),Northern,18.86666667,100.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
11,12,329,Lamphun,Northern,18.56666667,99.03333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
12,13,328,Lampang,Northern,18.33333333,99.51666667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
13,14,334,Lampang (1),Northern,18.31666667,99.28333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
14,15,324,Thoen,Northern,17.63661111,99.24475,-,-,-,-,-,-,3.119999885559082,-,-,-,-,-,0.10000000149011612,-,-,-,-,4.869999885559082,1.25,-,0.8500000238418579,-,-,-,10.190000534057617,2020,09,28
15,16,330,Phrae,Northern,18.16666667,100.1666667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.25,3.869999885559082,-,-,-,-,-,-,9.119999885559082,2020,09,28
16,17,351,Uttaradit,Northern,17.61666667,100.1000028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.5,-,-,-,-,24.5,2020,09,28
17,18,372,Sukhothai,Northern,17.10611111,99.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.369999885559082,-,3.869999885559082,-,10.5,1.149999976158142,3.869999885559082,-,-,-,21.759998321533203,2020,09,28
18,19,373,Si Samrong (1),Northern,17.77361111,99.24944444,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,4.119999885559082,-,-,-,-,-,4.21999979019165,2020,09,28
19,20,377,Bhumibol Dam,Northern,17.24391667,99.00252778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.869999885559082,6.25,-,-,0.8500000238418579,-,-,-,9.970000267028809,2020,09,28
20,21,376,Tak,Northern,16.87836111,99.14336111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.850000023841858,-,7.75,-,-,-,1.149999976158142,-,-,-,10.75,2020,09,28
21,22,375,Mae Sot,Northern,16.65916667,98.55086111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4500000476837158,7.25,-,-,-,-,-,-,8.699999809265137,2020,09,28
22,23,385,Umphang (2),Northern,16.02472222,98.86444444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.550000011920929,-,3.119999885559082,0.25,-,0.10000000149011612,-,-,-,-,4.019999980926514,2020,09,28
23,24,387,Doi Muser (1),Northern,16.75,98.93333611,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.350000023841858,-,3.619999885559082,2.119999885559082,-,2.869999885559082,-,-,-,-,9.959999084472656,2020,09,28
24,25,378,Phitsanulok,Northern,16.79622222,100.2759444,0.25,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,47.5,0.550000011920929,-,16.5,19.5,0.550000011920929,1.350000023841858,2.869999885559082,-,-,-,89.16999816894531,2020,09,28
25,26,374,Lom Sak (2),Northern,16.77363889,101.2494722,2.119999885559082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.850000023841858,1.0399999618530273,0.10000000149011612,0.44999998807907104,-,-,-,-,5.559999465942383,2020,09,28
26,27,379,Phetchabun,Northern,16.43333611,101.15,3.119999885559082,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3499999940395355,-,-,3.369999885559082,0.949999988079071,-,-,-,-,-,7.789999485015869,2020,09,28
27,28,413,Wichian Buri (2),Northern,15.65694444,101.1083333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.25,-,-,-,-,-,-,-,8.25,2020,09,28
28,29,380,Kamphaeng Phet,Northern,16.48680556,99.52697222,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.5,-,1.5499999523162842,2.119999885559082,-,0.949999988079071,-,-,-,-,45.119998931884766,2020,09,28
29,30,386,Phicit (1),Northern,16.33861111,100.3671111,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,0.949999988079071,-,-,-,-,0.949999988079071,-,0.44999998807907104,0.3499999940395355,4.869999885559082,-,-,-,7.670000076293945,2020,09,28
30,31,352,Nong Khai,Northeastern,17.86716667,102.7330278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.5,-,-,-,-,11.5,2020,09,28
31,32,353,Loei,Northeastern,17.45,101.7333333,0.10000000149011612,-,-,-,-,-,0.3499999940395355,-,-,-,-,-,-,-,-,-,2.619999885559082,-,-,-,2.119999885559082,-,-,-,5.189999580383301,2020,09,28
32,33,350,Loei (1),Northeastern,17.4,101.7333333,0.6499999761581421,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.25,-,-,-,1.25,-,-,-,9.149999618530273,2020,09,28
33,34,354,Udon Thani,Northeastern,17.38333333,102.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.25,0.25,-,-,-,-,1.5,2020,09,28
34,35,357,Nakhon Phanom,Northeastern,17.41083333,104.7825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.550000011920929,-,-,-,-,0.550000011920929,2020,09,28
35,36,358,Nakhon Phanom (1),Northeastern,17.44305556,104.7736111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
36,37,356,Sakon Nakhon,Northeastern,17.15000278,104.1333361,-,-,-,-,-,-,0.44999998807907104,-,-,-,-,-,-,-,0.44999998807907104,-,0.10000000149011612,1.850000023841858,0.550000011920929,4.619999885559082,55.5,-,-,-,63.52000045776367,2020,09,28
37,38,355,Sakon Nakhon (1),Northeastern,17.12502778,104.061,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.619999885559082,-,-,-,-,3.619999885559082,2020,09,28
38,39,360,Nong Bua Lumphu,Northeastern,17.2325,102.4294444,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,2020,09,28
39,40,383,Mukdahan,Northeastern,16.54955556,104.7308889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.119999885559082,-,-,-,4.119999885559082,2020,09,28
40,41,381,Khon Kaen,Northeastern,16.46111111,102.7897222,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
41,42,384,Tha Pra (1),Northeastern,16.333,102.8166667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,-,-,-,0.25,2020,09,28
42,43,382,Kosum Phisai (2),Northeastern,16.24722222,103.0680556,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3499999940395355,-,-,-,0.3499999940395355,2020,09,28
43,44,390,Kamalasai (2),Northeastern,16.3325,103.5883333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.75,-,-,-,-,0.75,2020,09,28
44,45,405,Roi Et,Northeastern,16.05000028,103.68333359999998,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,0.20000000298023224,2020,09,28
45,46,404,Roi Et (1),Northeastern,16.07322222,103.6084444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
46,47,403,Chaiyaphum,Northeastern,15.80000028,102.0333336,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.5,-,-,-,-,-,0.949999988079071,-,-,-,32.45000076293945,2020,09,28
47,48,407,Ubon Ratchathani,Northeastern,15.25000278,104.8666694,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
48,49,408,Ubon Ratchathani (1),Northeastern,15.24072222,105.01966670000002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
49,50,409,Si Saket (1),Northeastern,15.00000028,104.0500003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
50,51,416,Tha Tum (2),Northeastern,15.31666694,103.68333359999998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
51,52,432,Surin,Northeastern,14.88333361,103.5000003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,28
52,53,433,Surin (1),Northeastern,14.88333361,103.4500003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.75,-,-,-,-,-,-,-,-,-,6.75,2020,09,28
