,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,0.10000000149011612,2020,09,21
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,21
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,21
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,09,21
4,5,310,Phayao,Northern,19.13333333,99.9,-,-,-,-,-,-,-,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8500000238418579,1.100000023841858,2020,09,21
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,1.4500000476837158,-,-,-,0.25,6.75,-,-,-,-,-,-,-,-,-,-,-,-,8.449999809265137,2020,09,21
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3499999940395355,-,-,-,-,-,-,-,0.75,-,1.100000023841858,2020,09,21
7,8,331,Nan,Northern,18.77972222,100.7777778,0.75,2.369999885559082,0.6499999761581421,-,0.550000011920929,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.420000076293945,2020,09,21
8,9,333,Nan (1),Northern,18.86666667,100.75,1.0399999618530273,8.25,0.3499999940395355,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.640000343322754,2020,09,21
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,0.10000000149011612,0.75,0.44999998807907104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2999999523162842,2020,09,21
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,-,-,0.25,-,0.550000011920929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.800000011920929,2020,09,21
11,12,329,Lamphun,Northern,18.56666667,99.03333333,-,-,-,-,-,-,-,-,-,-,5.25,4.369999885559082,2.119999885559082,0.44999998807907104,-,-,-,-,-,-,-,-,0.10000000149011612,-,12.289999961853027,2020,09,21
12,13,328,Lampang,Northern,18.33333333,99.51666667,0.25,0.44999998807907104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.699999988079071,2020,09,21
13,14,334,Lampang (1),Northern,18.31666667,99.28333333,0.44999998807907104,-,0.550000011920929,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,1.100000023841858,2020,09,21
14,15,324,Thoen,Northern,17.63661111,99.24475,0.25,-,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3499999940395355,2020,09,21
15,16,330,Phrae,Northern,18.16666667,100.1666667,0.8500000238418579,2.869999885559082,1.5499999523162842,-,0.550000011920929,-,1.9500000476837158,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.019999504089355,2020,09,21
16,17,351,Uttaradit,Northern,17.61666667,100.1000028,0.550000011920929,0.3499999940395355,0.10000000149011612,-,-,-,-,0.25,-,-,-,-,-,0.10000000149011612,0.25,0.10000000149011612,-,0.6499999761581421,-,0.25,-,0.25,0.10000000149011612,0.10000000149011612,3.049999713897705,2020,09,21
17,18,372,Sukhothai,Northern,17.10611111,99.8,0.10000000149011612,-,-,-,0.75,-,0.10000000149011612,-,-,-,13.5,-,-,-,-,-,0.10000000149011612,2.119999885559082,-,-,-,-,-,-,16.670000076293945,2020,09,21
18,19,373,Si Samrong (1),Northern,17.77361111,99.24944444,0.25,0.44999998807907104,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.800000011920929,2020,09,21
19,20,377,Bhumibol Dam,Northern,17.24391667,99.00252778,-,0.3499999940395355,0.44999998807907104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.550000011920929,-,1.3499999046325684,2020,09,21
20,21,376,Tak,Northern,16.87836111,99.14336111,-,-,-,-,-,-,0.8500000238418579,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,-,0.9500000476837158,2020,09,21
21,22,375,Mae Sot,Northern,16.65916667,98.55086111,0.3499999940395355,1.0399999618530273,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.619999885559082,-,-,4.259999752044678,2020,09,21
22,23,385,Umphang (2),Northern,16.02472222,98.86444444,-,0.3499999940395355,0.10000000149011612,-,1.9500000476837158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,0.25,2.75,2020,09,21
23,24,387,Doi Muser (1),Northern,16.75,98.93333611,-,-,-,-,0.25,-,0.3499999940395355,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6000000238418579,2020,09,21
24,25,378,Phitsanulok,Northern,16.79622222,100.2759444,0.8500000238418579,0.10000000149011612,0.44999998807907104,-,-,-,0.10000000149011612,0.25,0.10000000149011612,0.10000000149011612,36.5,7.25,2.119999885559082,-,-,0.10000000149011612,0.550000011920929,6.75,-,0.10000000149011612,-,0.44999998807907104,0.25,-,56.019996643066406,2020,09,21
25,26,374,Lom Sak (2),Northern,16.77363889,101.2494722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,0.10000000149011612,0.10000000149011612,-,-,3.619999885559082,-,4.369999885559082,1.9500000476837158,3.369999885559082,13.75999927520752,2020,09,21
