,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020,06,17
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,-,-,0.44999998807907104,-,-,-,1.25,0.550000011920929,0.25,-,-,-,-,-,0.949999988079071,-,-,3.450000047683716,2020,06,17
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3499999940395355,3.119999885559082,-,8.25,2.369999885559082,1.850000023841858,2.119999885559082,2.869999885559082,1.149999976158142,0.949999988079071,23.030000686645508,2020,06,17
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,-,-,-,-,-,-,-,-,-,-,-,-,-,6.25,1.25,5.75,-,5.25,12.5,4.369999885559082,6.75,8.75,4.119999885559082,4.369999885559082,59.3599967956543,2020,06,17
4,5,310,Phayao,Northern,19.13333333,99.9,-,0.10000000149011612,0.10000000149011612,-,-,-,0.8500000238418579,0.25,0.550000011920929,-,-,-,-,-,-,-,-,0.6499999761581421,0.550000011920929,-,-,-,-,-,3.049999952316284,2020,06,17
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,1.75,1.850000023841858,-,4.369999885559082,-,-,-,-,-,-,-,-,-,-,0.25,1.149999976158142,9.369998931884766,2020,06,17
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6499999761581421,0.25,-,-,4.369999885559082,7.25,6.25,-,-,-,18.770000457763672,2020,06,17
7,8,331,Nan,Northern,18.77972222,100.7777778,-,-,-,-,-,0.10000000149011612,-,1.0399999618530273,0.10000000149011612,0.10000000149011612,-,-,-,-,-,-,-,2.869999885559082,1.25,4.619999885559082,5.75,4.369999885559082,0.949999988079071,2.619999885559082,23.770000457763672,2020,06,17
8,9,333,Nan (1),Northern,18.86666667,100.75,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,0.25,-,-,-,-,0.6499999761581421,3.619999885559082,1.0399999618530273,2.619999885559082,4.119999885559082,12.399999618530273,2020,06,17
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,0.10000000149011612,-,-,-,-,0.44999998807907104,-,-,-,-,-,-,-,-,24.5,-,0.25,0.75,3.119999885559082,6.25,2.869999885559082,38.28999710083008,2020,06,17
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,-,-,-,-,-,-,-,0.44999998807907104,-,-,-,-,-,-,-,-,-,-,-,16.5,13.5,5.75,-,-,36.20000076293945,2020,06,17
11,12,329,Lamphun,Northern,18.56666667,99.03333333,-,-,-,-,-,-,-,-,-,1.5499999523162842,-,1.149999976158142,1.149999976158142,-,-,-,-,-,-,-,-,-,-,-,3.8499999046325684,2020,06,17
12,13,328,Lampang,Northern,18.33333333,99.51666667,-,-,-,-,-,-,-,0.3499999940395355,0.3499999940395355,-,-,0.44999998807907104,-,-,-,-,-,-,-,-,-,14.5,8.75,0.44999998807907104,24.850000381469727,2020,06,17
