,ID,WMO_CODE,NAME_EN,Region,Latitude,Longitude,00Z,01Z,02Z,03Z,04Z,05Z,06Z,07Z,08Z,09Z,10Z,11Z,12Z,13Z,14Z,15Z,16Z,17Z,18Z,19Z,20Z,21Z,22Z,23Z,sum,year,month,day
0,1,300,Mae Hong Son,Northern,19.29897222,97.97577778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.25,-,-,-,-,-,-,-,-,1.25,2021,07,10
1,2,325,Mae Sariang,Northern,18.16666667,97.93333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,07,10
2,3,303,Chiang Rai,Northern,19.96138889,99.88138889,-,-,-,-,-,-,-,-,-,-,-,0.3499999940395355,-,-,-,-,-,-,-,-,-,-,-,-,0.3499999940395355,2021,07,10
3,4,304,Chiang Rai (1),Northern,19.87083333,99.78277778,-,-,-,-,-,-,-,-,-,-,-,0.550000011920929,-,-,-,-,-,-,-,-,-,-,-,-,0.550000011920929,2021,07,10
4,5,310,Phayao,Northern,19.13333333,99.9,-,-,-,-,-,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,-,0.3499999940395355,2021,07,10
5,6,327,Chiang Mai,Northern,18.79,98.97694444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,07,10
6,7,302,Doi Angkhlang,Northern,19.93138889,99.04833333,-,-,-,-,-,0.10000000149011612,-,-,-,1.149999976158142,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.25,2021,07,10
7,8,331,Nan,Northern,18.77972222,100.7777778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,07,10
8,9,333,Nan (1),Northern,18.86666667,100.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,07,10
9,10,315,Tha Wang Pha (2),Northern,19.11055556,100.8025,-,-,-,-,-,0.44999998807907104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.44999998807907104,2021,07,10
10,11,307,Thung Chang (2),Northern,19.41194444,100.8835278,-,-,-,-,-,-,-,-,-,-,-,1.149999976158142,-,-,-,-,-,-,-,-,-,-,-,-,1.149999976158142,2021,07,10
11,12,329,Lamphun,Northern,18.56666667,99.03333333,-,-,-,-,-,-,-,-,-,-,-,-,-,2.119999885559082,-,-,-,-,-,2.619999885559082,0.6499999761581421,-,-,-,5.389999866485596,2021,07,10
12,13,328,Lampang,Northern,18.33333333,99.51666667,-,-,-,-,-,-,-,-,-,-,-,2.119999885559082,-,-,-,-,-,-,-,1.5499999523162842,-,-,-,-,3.669999837875366,2021,07,10
13,14,334,Lampang (1),Northern,18.31666667,99.28333333,-,-,-,-,-,-,-,-,-,-,-,-,1.0399999618530273,-,-,-,-,-,-,1.649999976158142,-,-,-,-,2.690000057220459,2021,07,10
14,15,324,Thoen,Northern,17.63661111,99.24475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0399999618530273,-,-,-,-,-,-,1.0399999618530273,2021,07,10
15,16,330,Phrae,Northern,18.16666667,100.1666667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.5,-,-,-,-,-,-,-,-,-,12.5,2021,07,10
16,17,351,Uttaradit,Northern,17.61666667,100.1000028,-,-,-,-,-,0.10000000149011612,-,-,-,0.949999988079071,-,-,-,-,-,-,0.75,2.119999885559082,-,-,-,-,-,-,3.919999837875366,2021,07,10
17,18,372,Sukhothai,Northern,17.10611111,99.8,-,-,-,-,-,-,-,-,-,0.6499999761581421,-,-,-,-,-,2.119999885559082,-,-,-,-,-,-,-,-,2.7699999809265137,2021,07,10
18,19,373,Si Samrong (1),Northern,17.77361111,99.24944444,-,-,-,-,-,-,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,2.619999885559082,-,-,-,-,-,-,2.7199997901916504,2021,07,10
19,20,377,Bhumibol Dam,Northern,17.24391667,99.00252778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.75,-,-,-,-,-,-,5.75,2021,07,10
20,21,376,Tak,Northern,16.87836111,99.14336111,-,-,-,-,-,-,-,-,-,1.5499999523162842,-,-,-,-,-,-,1.9500000476837158,1.0399999618530273,-,-,-,-,-,-,4.539999961853027,2021,07,10
21,22,375,Mae Sot,Northern,16.65916667,98.55086111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,07,10
22,23,385,Umphang (2),Northern,16.02472222,98.86444444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2021,07,10
23,24,387,Doi Muser (1),Northern,16.75,98.93333611,-,-,-,-,-,-,-,-,-,0.25,-,-,-,-,-,-,0.949999988079071,-,-,-,-,-,-,-,1.2000000476837158,2021,07,10
24,25,378,Phitsanulok,Northern,16.79622222,100.2759444,-,-,-,-,-,0.10000000149011612,-,-,-,-,-,-,-,-,11.5,-,-,-,-,-,-,-,-,-,11.600000381469727,2021,07,10
25,26,374,Lom Sak (2),Northern,16.77363889,101.2494722,-,-,-,-,-,0.75,-,-,-,-,-,-,-,-,0.75,0.75,0.44999998807907104,-,-,0.10000000149011612,-,-,-,-,2.799999952316284,2021,07,10
